"from","to","gender","age","mrate"
"AL","SC","m","0","0.000304923"
"AL","SC","m","1","0.000304923"
"AL","SC","m","2","0.000304923"
"AL","SC","m","3","0.000304923"
"AL","SC","m","4","0.000304923"
"AL","SC","m","5","0.000280993"
"AL","SC","m","6","0.000280993"
"AL","SC","m","7","0.000280993"
"AL","SC","m","8","0.000280993"
"AL","SC","m","9","0.000280993"
"AL","SC","m","10","0.000448422"
"AL","SC","m","11","0.000448422"
"AL","SC","m","12","0.000448422"
"AL","SC","m","13","0.000448422"
"AL","SC","m","14","0.000448422"
"AL","SC","m","15","0.000879684"
"AL","SC","m","16","0.000879684"
"AL","SC","m","17","0.000879684"
"AL","SC","m","18","0.000879684"
"AL","SC","m","19","0.000879684"
"AL","SC","m","20","0.001091553"
"AL","SC","m","21","0.001091553"
"AL","SC","m","22","0.001091553"
"AL","SC","m","23","0.001091553"
"AL","SC","m","24","0.001091553"
"AL","SC","m","25","0.00098993"
"AL","SC","m","26","0.00098993"
"AL","SC","m","27","0.00098993"
"AL","SC","m","28","0.00098993"
"AL","SC","m","29","0.00098993"
"AL","SC","m","30","0.000585071"
"AL","SC","m","31","0.000585071"
"AL","SC","m","32","0.000585071"
"AL","SC","m","33","0.000585071"
"AL","SC","m","34","0.000585071"
"AL","SC","m","35","0.000420913"
"AL","SC","m","36","0.000420913"
"AL","SC","m","37","0.000420913"
"AL","SC","m","38","0.000420913"
"AL","SC","m","39","0.000420913"
"AL","SC","m","40","0.000444893"
"AL","SC","m","41","0.000444893"
"AL","SC","m","42","0.000444893"
"AL","SC","m","43","0.000444893"
"AL","SC","m","44","0.000444893"
"AL","SC","m","45","0.000395783"
"AL","SC","m","46","0.000395783"
"AL","SC","m","47","0.000395783"
"AL","SC","m","48","0.000395783"
"AL","SC","m","49","0.000395783"
"AL","SC","m","50","0.000441573"
"AL","SC","m","51","0.000441573"
"AL","SC","m","52","0.000441573"
"AL","SC","m","53","0.000441573"
"AL","SC","m","54","0.000441573"
"AL","SC","m","55","0.000324355"
"AL","SC","m","56","0.000324355"
"AL","SC","m","57","0.000324355"
"AL","SC","m","58","0.000324355"
"AL","SC","m","59","0.000324355"
"AL","SC","m","60","0.000245619"
"AL","SC","m","61","0.000245619"
"AL","SC","m","62","0.000245619"
"AL","SC","m","63","0.000245619"
"AL","SC","m","64","0.000245619"
"AL","SC","m","65","7.44067e-05"
"AL","SC","m","66","7.44067e-05"
"AL","SC","m","67","7.44067e-05"
"AL","SC","m","68","7.44067e-05"
"AL","SC","m","69","7.44067e-05"
"AL","SC","m","70","0.000115375"
"AL","SC","m","71","0.000115375"
"AL","SC","m","72","0.000115375"
"AL","SC","m","73","0.000115375"
"AL","SC","m","74","0.000115375"
"AL","SC","m","75","7.26616e-05"
"AL","SC","m","76","7.26616e-05"
"AL","SC","m","77","7.26616e-05"
"AL","SC","m","78","7.26616e-05"
"AL","SC","m","79","7.26616e-05"
"AL","SC","m","80","0.000238864"
"AL","SC","m","81","0.000238864"
"AL","SC","m","82","0.000238864"
"AL","SC","m","83","0.000238864"
"AL","SC","m","84","0.000238864"
"AL","SC","m","85","0.000166202"
"AL","SC","m","86","0.000166202"
"AL","SC","m","87","0.000166202"
"AL","SC","m","88","0.000166202"
"AL","SC","m","89","0.000166202"
"AL","SC","m","90","0.000166202"
"AL","SC","m","91","0.000166202"
"AL","SC","m","92","0.000166202"
"AL","SC","m","93","0.000166202"
"AL","SC","m","94","0.000166202"
"AL","SC","m","95","0"
"AL","SC","m","96","0"
"AL","SC","m","97","0"
"AL","SC","m","98","0"
"AL","SC","m","99","0"
"AL","SC","m","100","0"
"AL","SC","f","0","0.000385464"
"AL","SC","f","1","0.000385464"
"AL","SC","f","2","0.000385464"
"AL","SC","f","3","0.000385464"
"AL","SC","f","4","0.000385464"
"AL","SC","f","5","0.000336019"
"AL","SC","f","6","0.000336019"
