region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
SC,840-45,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.006597885,0.008295134,0.006597885,0.008295134,NA,NA
SC,840-45,1,99344.05847,99176.49751,99344.05847,99176.49751,NA,NA,0.00046222,0.000626161,0.00046222,0.000626161,NA,NA
SC,840-45,2,99298.14963,99114.41603,99298.14963,99114.41603,NA,NA,0.000296031,0.000452896,0.000296031,0.000452896,NA,NA
SC,840-45,3,99268.75868,99069.53836,99268.75868,99069.53836,NA,NA,0.000216591,0.00034591,0.000216591,0.00034591,NA,NA
SC,840-45,4,99247.26028,99035.27545,99247.26028,99035.27545,NA,NA,0.00017923,0.00031023,0.00017923,0.00031023,NA,NA
SC,840-45,5,99229.47363,99004.55653,99229.47363,99004.55653,NA,NA,1.67E-04,0.000274235,1.67E-04,0.000274235,NA,NA
SC,840-45,6,99212.88631,98977.40971,99212.88631,98977.40971,NA,NA,1.48E-04,0.000245813,1.48E-04,0.000245813,NA,NA
SC,840-45,7,99198.16744,98953.08272,99198.16744,98953.08272,NA,NA,1.35E-04,0.000221934,1.35E-04,0.000221934,NA,NA
SC,840-45,8,99184.78753,98931.12391,99184.78753,98931.12391,NA,NA,1.24E-04,1.96E-04,1.24E-04,1.96E-04,NA,NA
SC,840-45,9,99172.48162,98911.71085,99172.48162,98911.71085,NA,NA,1.17E-04,1.75E-04,1.17E-04,1.75E-04,NA,NA
SC,840-45,10,99160.84871,98894.38449,99160.84871,98894.38449,NA,NA,1.16E-04,1.65E-04,1.16E-04,1.65E-04,NA,NA
SC,840-45,11,99149.35158,98878.02872,99149.35158,98878.02872,NA,NA,1.23E-04,1.82E-04,1.23E-04,1.82E-04,NA,NA
SC,840-45,12,99137.18425,98860.06565,99137.18425,98860.06565,NA,NA,1.42E-04,0.000237875,1.42E-04,0.000237875,NA,NA
SC,840-45,13,99123.1441,98836.55212,99123.1441,98836.55212,NA,NA,1.73E-04,0.00034127,1.73E-04,0.00034127,NA,NA
SC,840-45,14,99106.04319,98802.82793,99106.04319,98802.82793,NA,NA,0.000215263,0.000481571,0.000215263,0.000481571,NA,NA
SC,840-45,15,99084.71189,98755.25837,99084.71189,98755.25837,NA,NA,0.000261696,0.000627637,0.000261696,0.000627637,NA,NA
SC,840-45,16,99058.78503,98693.29487,99058.78503,98693.29487,NA,NA,0.000310521,0.0007755,0.000310521,0.0007755,NA,NA
SC,840-45,17,99028.03014,98616.78846,99028.03014,98616.78846,NA,NA,0.000361733,0.000947001,0.000361733,0.000947001,NA,NA
SC,840-45,18,98992.21518,98523.44319,98992.21518,98523.44319,NA,NA,4.10E-04,0.001140147,0.000410113,0.001140147,NA,NA
SC,840-45,19,98951.62551,98411.17599,98951.62551,98411.17599,NA,NA,0.000457023,0.001336408,0.000457023,0.001336408,NA,NA
SC,840-45,20,98906.41263,98279.74631,98906.41263,98279.74631,NA,NA,0.000503793,0.001531878,0.000503793,0.001531878,NA,NA
SC,840-45,21,98856.5972,98129.30897,98856.5972,98129.30897,NA,NA,0.000549135,0.001706325,0.000549135,0.001706325,NA,NA
SC,840-45,22,98802.32686,97962.01117,98802.32686,97962.01117,NA,NA,0.000589197,0.001833198,0.000589197,0.001833198,NA,NA
SC,840-45,23,98744.12994,97782.59057,98744.12994,97782.59057,NA,NA,0.000624023,0.00190521,0.000624023,0.00190521,NA,NA
SC,840-45,24,98682.53016,97596.47017,98682.53016,97596.47017,NA,NA,0.000657507,0.001940489,0.000657507,0.001940489,NA,NA
SC,840-45,25,98617.66657,97407.27023,98617.66657,97407.27023,NA,NA,0.00069224,0.001962144,0.00069224,0.001962144,NA,NA
SC,840-45,26,98549.42405,97216.33046,98549.42405,97216.33046,NA,NA,0.000729468,0.001990557,0.000729468,0.001990557,NA,NA
SC,840-45,27,98477.56211,97023.00819,98477.56211,97023.00819,NA,NA,0.00076793,0.002024343,0.00076793,0.002024343,NA,NA
SC,840-45,28,98401.96827,96826.79894,98401.96827,96826.79894,NA,NA,0.000807604,0.002067511,0.000807604,0.002067511,NA,NA
SC,840-45,29,98322.53109,96626.81369,98322.53109,96626.81369,NA,NA,0.000847219,0.002118704,0.000847219,0.002118704,NA,NA
SC,840-45,30,98239.26568,96422.30525,98239.26568,96422.30525,NA,NA,0.000890616,0.002172522,0.000890616,0.002172522,NA,NA
SC,840-45,31,98151.81176,96213.05455,98151.81176,96213.05455,NA,NA,0.000939038,0.002224851,0.000939038,0.002224851,NA,NA
SC,840-45,32,98059.68733,95999.2327,98059.68733,95999.2327,NA,NA,0.000991187,0.002275765,0.000991187,0.002275765,NA,NA
SC,840-45,33,97962.53934,95781.00931,97962.53934,95781.00931,NA,NA,0.001052151,0.00232524,0.001052151,0.00232524,NA,NA
SC,840-45,34,97859.52148,95558.55247,97859.52148,95558.55247,NA,NA,0.001121892,0.002378691,0.001121892,0.002378691,NA,NA
SC,840-45,35,97749.79595,95331.51993,97749.79595,95331.51993,NA,NA,0.001204132,0.002449293,0.001204132,0.002449293,NA,NA
SC,840-45,36,97632.16389,95098.309,97632.16389,95098.309,NA,NA,0.001298811,0.002538427,0.001298811,0.002538427,NA,NA
SC,840-45,37,97505.44049,94857.2184,97505.44049,94857.2184,NA,NA,0.001400844,0.002639171,0.001400844,0.002639171,NA,NA
SC,840-45,38,97368.94615,94607.20572,97368.94615,94607.20572,NA,NA,0.001506427,0.002748866,0.001506427,0.002748866,NA,NA
SC,840-45,39,97222.37739,94347.50013,97222.37739,94347.50013,NA,NA,0.001615551,0.002870116,0.001615551,0.002870116,NA,NA
SC,840-45,40,97065.43644,94077.10185,97065.43644,94077.10185,NA,NA,0.001736965,0.003014566,0.001736965,0.003014566,NA,NA
SC,840-45,41,96896.98344,93793.92916,96896.98344,93793.92916,NA,NA,0.001873106,0.003189837,0.001873106,0.003189837,NA,NA
SC,840-45,42,96715.65498,93495.22044,96715.65498,93495.22044,NA,NA,0.00201766,0.003395559,0.00201766,0.003395559,NA,NA
SC,840-45,43,96520.71104,93178.29,96520.71104,93178.29,NA,NA,0.00217685,0.003640436,0.00217685,0.003640436,NA,NA
SC,840-45,44,96310.82841,92839.69424,96310.82841,92839.69424,NA,NA,0.002356746,0.003930434,0.002356746,0.003930434,NA,NA
SC,840-45,45,96084.11387,92475.50969,96084.11387,92475.50969,NA,NA,0.002548647,0.00424947,0.002548647,0.00424947,NA,NA
