"from","to","gender","age","rate"
"KY","AK","m","0","0.0000614"
"KY","AK","m","1","0.0000614"
"KY","AK","m","2","0.0000614"
"KY","AK","m","3","0.0000614"
"KY","AK","m","4","0.0000614"
"KY","AK","m","5","0.0000696908"
"KY","AK","m","6","0.0000696908"
"KY","AK","m","7","0.0000696908"
"KY","AK","m","8","0.0000696908"
"KY","AK","m","9","0.0000696908"
"KY","AK","m","10","0"
"KY","AK","m","11","0"
"KY","AK","m","12","0"
"KY","AK","m","13","0"
"KY","AK","m","14","0"
"KY","AK","m","15","0"
"KY","AK","m","16","0"
"KY","AK","m","17","0"
"KY","AK","m","18","0"
"KY","AK","m","19","0"
"KY","AK","m","20","0.0000545"
"KY","AK","m","21","0.0000545"
"KY","AK","m","22","0.0000545"
"KY","AK","m","23","0.0000545"
"KY","AK","m","24","0.0000545"
"KY","AK","m","25","0.000096705"
"KY","AK","m","26","0.000096705"
"KY","AK","m","27","0.000096705"
"KY","AK","m","28","0.000096705"
"KY","AK","m","29","0.000096705"
"KY","AK","m","30","0.0000999395"
"KY","AK","m","31","0.0000999395"
"KY","AK","m","32","0.0000999395"
"KY","AK","m","33","0.0000999395"
"KY","AK","m","34","0.0000999395"
"KY","AK","m","35","0.000026"
"KY","AK","m","36","0.000026"
"KY","AK","m","37","0.000026"
"KY","AK","m","38","0.000026"
"KY","AK","m","39","0.000026"
"KY","AK","m","40","0.000197689"
"KY","AK","m","41","0.000197689"
"KY","AK","m","42","0.000197689"
"KY","AK","m","43","0.000197689"
"KY","AK","m","44","0.000197689"
"KY","AK","m","45","0"
"KY","AK","m","46","0"
"KY","AK","m","47","0"
"KY","AK","m","48","0"
"KY","AK","m","49","0"
"KY","AK","m","50","0"
"KY","AK","m","51","0"
"KY","AK","m","52","0"
"KY","AK","m","53","0"
"KY","AK","m","54","0"
"KY","AK","m","55","0.00013887"
"KY","AK","m","56","0.00013887"
"KY","AK","m","57","0.00013887"
"KY","AK","m","58","0.00013887"
"KY","AK","m","59","0.00013887"
"KY","AK","m","60","0"
"KY","AK","m","61","0"
"KY","AK","m","62","0"
"KY","AK","m","63","0"
"KY","AK","m","64","0"
"KY","AK","m","65","0"
"KY","AK","m","66","0"
"KY","AK","m","67","0"
"KY","AK","m","68","0"
"KY","AK","m","69","0"
"KY","AK","m","70","0"
"KY","AK","m","71","0"
"KY","AK","m","72","0"
"KY","AK","m","73","0"
"KY","AK","m","74","0"
"KY","AK","m","75","0"
"KY","AK","m","76","0"
"KY","AK","m","77","0"
"KY","AK","m","78","0"
"KY","AK","m","79","0"
"KY","AK","m","80","0"
"KY","AK","m","81","0"
"KY","AK","m","82","0"
"KY","AK","m","83","0"
"KY","AK","m","84","0"
"KY","AK","m","85","0"
"KY","AK","m","86","0"
"KY","AK","m","87","0"
"KY","AK","m","88","0"
"KY","AK","m","89","0"
"KY","AK","m","90","0"
"KY","AK","m","91","0"
"KY","AK","m","92","0"
"KY","AK","m","93","0"
"KY","AK","m","94","0"
"KY","AK","m","95","0"
"KY","AK","m","96","0"
"KY","AK","m","97","0"
"KY","AK","m","98","0"
"KY","AK","m","99","0"
"KY","AK","m","100","0"
"KY","AK","f","0","0.0000519"
"KY","AK","f","1","0.0000519"
"KY","AK","f","2","0.0000519"
"KY","AK","f","3","0.0000519"
"KY","AK","f","4","0.0000519"
"KY","AK","f","5","0.000214717"
"KY","AK","f","6","0.000214717"
"KY","AK","f","7","0.000214717"
"KY","AK","f","8","0.000214717"
"KY","AK","f","9","0.000214717"
"KY","AK","f","10","0"
"KY","AK","f","11","0"
"KY","AK","f","12","0"
"KY","AK","f","13","0"
"KY","AK","f","14","0"
"KY","AK","f","15","0"
"KY","AK","f","16","0"
"KY","AK","f","17","0"
"KY","AK","f","18","0"
"KY","AK","f","19","0"
"KY","AK","f","20","0.000195298"
"KY","AK","f","21","0.000195298"
"KY","AK","f","22","0.000195298"
"KY","AK","f","23","0.000195298"
"KY","AK","f","24","0.000195298"
"KY","AK","f","25","0.000230776"
"KY","AK","f","26","0.000230776"
"KY","AK","f","27","0.000230776"
"KY","AK","f","28","0.000230776"
"KY","AK","f","29","0.000230776"
"KY","AK","f","30","0.000205952"
"KY","AK","f","31","0.000205952"
"KY","AK","f","32","0.000205952"
"KY","AK","f","33","0.000205952"
"KY","AK","f","34","0.000205952"
"KY","AK","f","35","0.000026"
"KY","AK","f","36","0.000026"
"KY","AK","f","37","0.000026"
"KY","AK","f","38","0.000026"
"KY","AK","f","39","0.000026"
"KY","AK","f","40","0"
"KY","AK","f","41","0"
"KY","AK","f","42","0"
"KY","AK","f","43","0"
"KY","AK","f","44","0"
"KY","AK","f","45","0"
"KY","AK","f","46","0"
"KY","AK","f","47","0"
"KY","AK","f","48","0"
"KY","AK","f","49","0"
"KY","AK","f","50","0"
"KY","AK","f","51","0"
"KY","AK","f","52","0"
"KY","AK","f","53","0"
"KY","AK","f","54","0"
"KY","AK","f","55","0"
"KY","AK","f","56","0"
"KY","AK","f","57","0"
"KY","AK","f","58","0"
"KY","AK","f","59","0"
"KY","AK","f","60","0"
"KY","AK","f","61","0"
"KY","AK","f","62","0"
"KY","AK","f","63","0"
"KY","AK","f","64","0"
"KY","AK","f","65","0"
"KY","AK","f","66","0"
"KY","AK","f","67","0"
"KY","AK","f","68","0"
"KY","AK","f","69","0"
"KY","AK","f","70","0"
"KY","AK","f","71","0"
"KY","AK","f","72","0"
"KY","AK","f","73","0"
"KY","AK","f","74","0"
"KY","AK","f","75","0"
"KY","AK","f","76","0"
"KY","AK","f","77","0"
"KY","AK","f","78","0"
"KY","AK","f","79","0"
"KY","AK","f","80","0"
"KY","AK","f","81","0"
"KY","AK","f","82","0"
"KY","AK","f","83","0"
"KY","AK","f","84","0"
"KY","AK","f","85","0"
"KY","AK","f","86","0"
"KY","AK","f","87","0"
"KY","AK","f","88","0"
"KY","AK","f","89","0"
"KY","AK","f","90","0"
"KY","AK","f","91","0"
"KY","AK","f","92","0"
"KY","AK","f","93","0"
"KY","AK","f","94","0"
"KY","AK","f","95","0"
"KY","AK","f","96","0"
"KY","AK","f","97","0"
"KY","AK","f","98","0"
"KY","AK","f","99","0"
"KY","AK","f","100","0"
"KY","AL","m","0","0.000571599"
"KY","AL","m","1","0.000571599"
"KY","AL","m","2","0.000571599"
"KY","AL","m","3","0.000571599"
"KY","AL","m","4","0.000571599"
"KY","AL","m","5","0.000260179"
"KY","AL","m","6","0.000260179"
"KY","AL","m","7","0.000260179"
"KY","AL","m","8","0.000260179"
"KY","AL","m","9","0.000260179"
"KY","AL","m","10","0.000162398"
"KY","AL","m","11","0.000162398"
"KY","AL","m","12","0.000162398"
"KY","AL","m","13","0.000162398"
"KY","AL","m","14","0.000162398"
"KY","AL","m","15","0.000226835"
"KY","AL","m","16","0.000226835"
"KY","AL","m","17","0.000226835"
"KY","AL","m","18","0.000226835"
"KY","AL","m","19","0.000226835"
"KY","AL","m","20","0.000545139"
"KY","AL","m","21","0.000545139"
"KY","AL","m","22","0.000545139"
"KY","AL","m","23","0.000545139"
"KY","AL","m","24","0.000545139"
"KY","AL","m","25","0.001040168"
"KY","AL","m","26","0.001040168"
"KY","AL","m","27","0.001040168"
"KY","AL","m","28","0.001040168"
"KY","AL","m","29","0.001040168"
"KY","AL","m","30","0.000935148"
"KY","AL","m","31","0.000935148"
"KY","AL","m","32","0.000935148"
"KY","AL","m","33","0.000935148"
"KY","AL","m","34","0.000935148"
"KY","AL","m","35","0.000558802"
"KY","AL","m","36","0.000558802"
"KY","AL","m","37","0.000558802"
"KY","AL","m","38","0.000558802"
"KY","AL","m","39","0.000558802"
"KY","AL","m","40","0.000357188"
"KY","AL","m","41","0.000357188"
"KY","AL","m","42","0.000357188"
"KY","AL","m","43","0.000357188"
"KY","AL","m","44","0.000357188"
"KY","AL","m","45","0.000254279"
"KY","AL","m","46","0.000254279"
"KY","AL","m","47","0.000254279"
"KY","AL","m","48","0.000254279"
"KY","AL","m","49","0.000254279"
"KY","AL","m","50","0.000124882"
"KY","AL","m","51","0.000124882"
"KY","AL","m","52","0.000124882"
"KY","AL","m","53","0.000124882"
"KY","AL","m","54","0.000124882"
"KY","AL","m","55","0.000167115"
"KY","AL","m","56","0.000167115"
"KY","AL","m","57","0.000167115"
"KY","AL","m","58","0.000167115"
"KY","AL","m","59","0.000167115"
"KY","AL","m","60","0.0000112"
"KY","AL","m","61","0.0000112"
"KY","AL","m","62","0.0000112"
"KY","AL","m","63","0.0000112"
"KY","AL","m","64","0.0000112"
"KY","AL","m","65","0.000293806"
"KY","AL","m","66","0.000293806"
"KY","AL","m","67","0.000293806"
"KY","AL","m","68","0.000293806"
"KY","AL","m","69","0.000293806"
"KY","AL","m","70","0.0000406"
"KY","AL","m","71","0.0000406"
"KY","AL","m","72","0.0000406"
"KY","AL","m","73","0.0000406"
"KY","AL","m","74","0.0000406"
"KY","AL","m","75","0.000288439"
"KY","AL","m","76","0.000288439"
"KY","AL","m","77","0.000288439"
"KY","AL","m","78","0.000288439"
"KY","AL","m","79","0.000288439"
"KY","AL","m","80","0.000153852"
"KY","AL","m","81","0.000153852"
"KY","AL","m","82","0.000153852"
"KY","AL","m","83","0.000153852"
"KY","AL","m","84","0.000153852"
"KY","AL","m","85","0"
"KY","AL","m","86","0"
"KY","AL","m","87","0"
"KY","AL","m","88","0"
"KY","AL","m","89","0"
"KY","AL","m","90","0"
"KY","AL","m","91","0"
"KY","AL","m","92","0"
"KY","AL","m","93","0"
"KY","AL","m","94","0"
"KY","AL","m","95","0"
"KY","AL","m","96","0"
"KY","AL","m","97","0"
"KY","AL","m","98","0"
"KY","AL","m","99","0"
"KY","AL","m","100","0"
"KY","AL","f","0","0.000195237"
"KY","AL","f","1","0.000195237"
"KY","AL","f","2","0.000195237"
"KY","AL","f","3","0.000195237"
"KY","AL","f","4","0.000195237"
"KY","AL","f","5","0.000550061"
"KY","AL","f","6","0.000550061"
"KY","AL","f","7","0.000550061"
"KY","AL","f","8","0.000550061"
"KY","AL","f","9","0.000550061"
"KY","AL","f","10","0.000330877"
"KY","AL","f","11","0.000330877"
"KY","AL","f","12","0.000330877"
"KY","AL","f","13","0.000330877"
"KY","AL","f","14","0.000330877"
"KY","AL","f","15","0.000425934"
"KY","AL","f","16","0.000425934"
"KY","AL","f","17","0.000425934"
"KY","AL","f","18","0.000425934"
"KY","AL","f","19","0.000425934"
"KY","AL","f","20","0.000730643"
