"from","to","gender","age","rate"
"AR","AK","m","0","0.0000804415"
"AR","AK","m","1","0.0000804415"
"AR","AK","m","2","0.0000804415"
"AR","AK","m","3","0.0000804415"
"AR","AK","m","4","0.0000804415"
"AR","AK","m","5","0"
"AR","AK","m","6","0"
"AR","AK","m","7","0"
"AR","AK","m","8","0"
"AR","AK","m","9","0"
"AR","AK","m","10","0"
"AR","AK","m","11","0"
"AR","AK","m","12","0"
"AR","AK","m","13","0"
"AR","AK","m","14","0"
"AR","AK","m","15","0"
"AR","AK","m","16","0"
"AR","AK","m","17","0"
"AR","AK","m","18","0"
"AR","AK","m","19","0"
"AR","AK","m","20","0.000147656"
"AR","AK","m","21","0.000147656"
"AR","AK","m","22","0.000147656"
"AR","AK","m","23","0.000147656"
"AR","AK","m","24","0.000147656"
"AR","AK","m","25","0"
"AR","AK","m","26","0"
"AR","AK","m","27","0"
"AR","AK","m","28","0"
"AR","AK","m","29","0"
"AR","AK","m","30","0"
"AR","AK","m","31","0"
"AR","AK","m","32","0"
"AR","AK","m","33","0"
"AR","AK","m","34","0"
"AR","AK","m","35","0"
"AR","AK","m","36","0"
"AR","AK","m","37","0"
"AR","AK","m","38","0"
"AR","AK","m","39","0"
"AR","AK","m","40","0"
"AR","AK","m","41","0"
"AR","AK","m","42","0"
"AR","AK","m","43","0"
"AR","AK","m","44","0"
"AR","AK","m","45","0"
"AR","AK","m","46","0"
"AR","AK","m","47","0"
"AR","AK","m","48","0"
"AR","AK","m","49","0"
"AR","AK","m","50","0"
"AR","AK","m","51","0"
"AR","AK","m","52","0"
"AR","AK","m","53","0"
"AR","AK","m","54","0"
"AR","AK","m","55","0.000066898"
"AR","AK","m","56","0.000066898"
"AR","AK","m","57","0.000066898"
"AR","AK","m","58","0.000066898"
"AR","AK","m","59","0.000066898"
"AR","AK","m","60","0"
"AR","AK","m","61","0"
"AR","AK","m","62","0"
"AR","AK","m","63","0"
"AR","AK","m","64","0"
"AR","AK","m","65","0"
"AR","AK","m","66","0"
"AR","AK","m","67","0"
"AR","AK","m","68","0"
"AR","AK","m","69","0"
"AR","AK","m","70","0"
"AR","AK","m","71","0"
"AR","AK","m","72","0"
"AR","AK","m","73","0"
"AR","AK","m","74","0"
"AR","AK","m","75","0"
"AR","AK","m","76","0"
"AR","AK","m","77","0"
"AR","AK","m","78","0"
"AR","AK","m","79","0"
"AR","AK","m","80","0"
"AR","AK","m","81","0"
"AR","AK","m","82","0"
"AR","AK","m","83","0"
"AR","AK","m","84","0"
"AR","AK","m","85","0"
"AR","AK","m","86","0"
"AR","AK","m","87","0"
"AR","AK","m","88","0"
"AR","AK","m","89","0"
"AR","AK","m","90","0"
"AR","AK","m","91","0"
"AR","AK","m","92","0"
"AR","AK","m","93","0"
"AR","AK","m","94","0"
"AR","AK","m","95","0"
"AR","AK","m","96","0"
"AR","AK","m","97","0"
"AR","AK","m","98","0"
"AR","AK","m","99","0"
"AR","AK","m","100","0"
"AR","AK","f","0","0.0000569"
"AR","AK","f","1","0.0000569"
"AR","AK","f","2","0.0000569"
"AR","AK","f","3","0.0000569"
"AR","AK","f","4","0.0000569"
"AR","AK","f","5","0.0000445"
"AR","AK","f","6","0.0000445"
"AR","AK","f","7","0.0000445"
"AR","AK","f","8","0.0000445"
"AR","AK","f","9","0.0000445"
"AR","AK","f","10","0"
"AR","AK","f","11","0"
"AR","AK","f","12","0"
"AR","AK","f","13","0"
"AR","AK","f","14","0"
"AR","AK","f","15","0"
"AR","AK","f","16","0"
"AR","AK","f","17","0"
"AR","AK","f","18","0"
"AR","AK","f","19","0"
"AR","AK","f","20","0.000438843"
"AR","AK","f","21","0.000438843"
"AR","AK","f","22","0.000438843"
"AR","AK","f","23","0.000438843"
"AR","AK","f","24","0.000438843"
"AR","AK","f","25","0.000638418"
"AR","AK","f","26","0.000638418"
"AR","AK","f","27","0.000638418"
"AR","AK","f","28","0.000638418"
"AR","AK","f","29","0.000638418"
"AR","AK","f","30","0"
"AR","AK","f","31","0"
"AR","AK","f","32","0"
"AR","AK","f","33","0"
"AR","AK","f","34","0"
"AR","AK","f","35","0"
"AR","AK","f","36","0"
"AR","AK","f","37","0"
"AR","AK","f","38","0"
"AR","AK","f","39","0"
"AR","AK","f","40","0"
"AR","AK","f","41","0"
