region,region_code,age,net_male,net_female,net_all
AR,840-05,0,0.008038093,0.001277704,NA
AR,840-05,1,0.008038093,0.001277704,NA
AR,840-05,2,0.008038093,0.001277704,NA
AR,840-05,3,0.008038093,0.001277704,NA
AR,840-05,4,0.008038093,0.001277704,NA
AR,840-05,5,0.007787901,0.002385337,NA
AR,840-05,6,0.008038093,0.001277704,NA
AR,840-05,7,0.008038093,0.001277704,NA
AR,840-05,8,0.008038093,0.001277704,NA
AR,840-05,9,0.008038093,0.001277704,NA
AR,840-05,10,0.007870684,0.00293426,NA
AR,840-05,11,0.007870684,0.00293426,NA
AR,840-05,12,0.007870684,0.00293426,NA
AR,840-05,13,0.007870684,0.00293426,NA
AR,840-05,14,0.007870684,0.00293426,NA
AR,840-05,15,0.007377219,0.012611242,NA
AR,840-05,16,0.007377219,0.012611242,NA
AR,840-05,17,0.007377219,0.012611242,NA
AR,840-05,18,0.007377219,0.012611242,NA
AR,840-05,19,0.007377219,0.012611242,NA
AR,840-05,20,-0.000201393,-0.000461368,NA
AR,840-05,21,-0.000201393,-0.000461368,NA
AR,840-05,22,-0.000201393,-0.000461368,NA
AR,840-05,23,-0.000201393,-0.000461368,NA
AR,840-05,24,-0.000201393,-0.000461368,NA
AR,840-05,25,0.006981278,0.006519504,NA
AR,840-05,26,0.006981278,0.006519504,NA
AR,840-05,27,0.006981278,0.006519504,NA
AR,840-05,28,0.006981278,0.006519504,NA
AR,840-05,29,0.006981278,0.006519504,NA
AR,840-05,30,0.006706078,0.006275026,NA
AR,840-05,31,0.006706078,0.006275026,NA
AR,840-05,32,0.006706078,0.006275026,NA
AR,840-05,33,0.006706078,0.006275026,NA
AR,840-05,34,0.006706078,0.006275026,NA
AR,840-05,35,-0.000616465,0.005360255,NA
AR,840-05,36,-0.000616465,0.005360255,NA
AR,840-05,37,-0.000616465,0.005360255,NA
AR,840-05,38,-0.000616465,0.005360255,NA
AR,840-05,39,-0.000616465,0.005360255,NA
AR,840-05,40,0.004058818,0.006598383,NA
AR,840-05,41,0.004058818,0.006598383,NA
AR,840-05,42,0.004058818,0.006598383,NA
AR,840-05,43,0.004058818,0.006598383,NA
AR,840-05,44,0.004058818,0.006598383,NA
AR,840-05,45,0.005641915,-0.000629412,NA
AR,840-05,46,0.005641915,-0.000629412,NA
AR,840-05,47,0.005641915,-0.000629412,NA
AR,840-05,48,0.005641915,-0.000629412,NA
AR,840-05,49,0.005641915,-0.000629412,NA
AR,840-05,50,0.008391102,0.002597467,NA
AR,840-05,51,0.008391102,0.002597467,NA
AR,840-05,52,0.008391102,0.002597467,NA
AR,840-05,53,0.008391102,0.002597467,NA
AR,840-05,54,0.008391102,0.002597467,NA
AR,840-05,55,0.003966907,0.001642476,NA
AR,840-05,56,0.003966907,0.001642476,NA
AR,840-05,57,0.003966907,0.001642476,NA
AR,840-05,58,0.003966907,0.001642476,NA
AR,840-05,59,0.003966907,0.001642476,NA
AR,840-05,60,0.006471396,0.001988026,NA
AR,840-05,61,0.006471396,0.001988026,NA
AR,840-05,62,0.006471396,0.001988026,NA
AR,840-05,63,0.006471396,0.001988026,NA
AR,840-05,64,0.006471396,0.001988026,NA
AR,840-05,65,0.006902449,0.003027583,NA
AR,840-05,66,0.006902449,0.003027583,NA
AR,840-05,67,0.006902449,0.003027583,NA
AR,840-05,68,0.006902449,0.003027583,NA
AR,840-05,69,0.006902449,0.003027583,NA
AR,840-05,70,0.001509318,-0.000429314,NA
AR,840-05,71,0.001509318,-0.000429314,NA
AR,840-05,72,0.001509318,-0.000429314,NA
AR,840-05,73,0.001509318,-0.000429314,NA
AR,840-05,74,0.001509318,-0.000429314,NA
AR,840-05,75,-0.002442072,-0.000225048,NA
AR,840-05,76,-0.002442072,-0.000225048,NA
AR,840-05,77,-0.002442072,-0.000225048,NA
AR,840-05,78,-0.002442072,-0.000225048,NA
AR,840-05,79,-0.002442072,-0.000225048,NA
AR,840-05,80,0.002517501,-0.001109376,NA
AR,840-05,81,0.002517501,-0.001109376,NA
AR,840-05,82,0.002517501,-0.001109376,NA
AR,840-05,83,0.002517501,-0.001109376,NA
AR,840-05,84,0.002517501,-0.001109376,NA
AR,840-05,85,-0.0099056,-0.010065832,NA
AR,840-05,86,-0.0099056,-0.010065832,NA
AR,840-05,87,-0.0099056,-0.010065832,NA
AR,840-05,88,-0.0099056,-0.010065832,NA
AR,840-05,89,-0.0099056,-0.010065832,NA
AR,840-05,90,-0.019413549,-0.004963757,NA
AR,840-05,91,-0.019413549,-0.004963757,NA
AR,840-05,92,-0.019413549,-0.004963757,NA
AR,840-05,93,-0.019413549,-0.004963757,NA
AR,840-05,94,-0.019413549,-0.004963757,NA
AR,840-05,95,0,0,NA
AR,840-05,96,0,0,NA
AR,840-05,97,0,0,NA
AR,840-05,98,0,0,NA
AR,840-05,99,0,0,NA
AR,840-05,100,0,0,NA
