region,region_code,age,rural,urban,all
TN,840-47,0,,0,0
TN,840-47,1,,0,0
TN,840-47,2,,0,0
TN,840-47,3,,0,0
TN,840-47,4,,0,0
TN,840-47,5,,0,0
TN,840-47,6,,0,0
TN,840-47,7,,0,0
TN,840-47,8,,0,0
TN,840-47,9,,0,0
TN,840-47,10,,0,0
TN,840-47,11,,0,0
TN,840-47,12,,0,0
TN,840-47,13,,0,0
TN,840-47,14,,0,0
TN,840-47,15,,0.006200989,0.006200989
TN,840-47,16,,0.021054405,0.021054405
TN,840-47,17,,0.023678427,0.023678427
TN,840-47,18,,0.050389413,0.050389413
TN,840-47,19,,0.087284204,0.087284204
TN,840-47,20,,0.110162917,0.110162917
TN,840-47,21,,0.123735813,0.123735813
TN,840-47,22,,0.120898759,0.120898759
TN,840-47,23,,0.119806863,0.119806863
TN,840-47,24,,0.116988353,0.116988353
TN,840-47,25,,0.13604445,0.13604445
TN,840-47,26,,0.14199088,0.14199088
TN,840-47,27,,0.129887461,0.129887461
TN,840-47,28,,0.112315917,0.112315917
TN,840-47,29,,0.120652762,0.120652762
TN,840-47,30,,0.119493089,0.119493089
TN,840-47,31,,0.101167797,0.101167797
TN,840-47,32,,0.092654299,0.092654299
TN,840-47,33,,0.078662429,0.078662429
TN,840-47,34,,0.074054813,0.074054813
TN,840-47,35,,0.072031851,0.072031851
TN,840-47,36,,0.064900882,0.064900882
TN,840-47,37,,0.053165419,0.053165419
TN,840-47,38,,0.040191499,0.040191499
TN,840-47,39,,0.042647448,0.042647448
TN,840-47,40,,0.021694351,0.021694351
TN,840-47,41,,0.031270573,0.031270573
TN,840-47,42,,0.019590929,0.019590929
TN,840-47,43,,0.018912947,0.018912947
TN,840-47,44,,0.013562349,0.013562349
TN,840-47,45,,0.014310503,0.014310503
TN,840-47,46,,0.008861033,0.008861033
TN,840-47,47,,0.010261727,0.010261727
TN,840-47,48,,0.008560929,0.008560929
TN,840-47,49,,0.010241002,0.010241002
TN,840-47,50,,0.004269644,0.004269644
TN,840-47,51,,0,0
TN,840-47,52,,0,0
TN,840-47,53,,0,0
TN,840-47,54,,0,0
TN,840-47,55,,0,0
TN,840-47,56,,0,0
TN,840-47,57,,0,0
TN,840-47,58,,0,0
TN,840-47,59,,0,0
TN,840-47,60,,0,0
TN,840-47,61,,0,0
TN,840-47,62,,0,0
TN,840-47,63,,0,0
TN,840-47,64,,0,0
TN,840-47,65,,0,0
TN,840-47,66,,0,0
TN,840-47,67,,0,0
TN,840-47,68,,0,0
TN,840-47,69,,0,0
TN,840-47,70,,0,0
TN,840-47,71,,0,0
TN,840-47,72,,0,0
TN,840-47,73,,0,0
TN,840-47,74,,0,0
TN,840-47,75,,0,0
TN,840-47,76,,0,0
TN,840-47,77,,0,0
TN,840-47,78,,0,0
TN,840-47,79,,0,0
TN,840-47,80,,0,0
TN,840-47,81,,0,0
TN,840-47,82,,0,0
TN,840-47,83,,0,0
TN,840-47,84,,0,0
TN,840-47,85,,0,0
TN,840-47,86,,0,0
TN,840-47,87,,0,0
TN,840-47,88,,0,0
TN,840-47,89,,0,0
TN,840-47,90,,0,0
TN,840-47,91,,0,0
TN,840-47,92,,0,0
TN,840-47,93,,0,0
TN,840-47,94,,0,0
TN,840-47,95,,0,0
TN,840-47,96,,0,0
TN,840-47,97,,0,0
TN,840-47,98,,0,0
TN,840-47,99,,0,0
TN,840-47,100,,0,0
