"from","to","gender","age","mrate"
"NY","AL","m","0","0.000129118"
"NY","AL","m","1","0.000129118"
"NY","AL","m","2","0.000129118"
"NY","AL","m","3","0.000129118"
"NY","AL","m","4","0.000129118"
"NY","AL","m","5","0.000121061"
"NY","AL","m","6","0.000121061"
"NY","AL","m","7","0.000121061"
"NY","AL","m","8","0.000121061"
"NY","AL","m","9","0.000121061"
"NY","AL","m","10","0.000188391"
"NY","AL","m","11","0.000188391"
"NY","AL","m","12","0.000188391"
"NY","AL","m","13","0.000188391"
"NY","AL","m","14","0.000188391"
"NY","AL","m","15","0.000225858"
"NY","AL","m","16","0.000225858"
"NY","AL","m","17","0.000225858"
"NY","AL","m","18","0.000225858"
"NY","AL","m","19","0.000225858"
"NY","AL","m","20","0.000286346"
"NY","AL","m","21","0.000286346"
"NY","AL","m","22","0.000286346"
"NY","AL","m","23","0.000286346"
"NY","AL","m","24","0.000286346"
"NY","AL","m","25","0.000248358"
"NY","AL","m","26","0.000248358"
"NY","AL","m","27","0.000248358"
"NY","AL","m","28","0.000248358"
"NY","AL","m","29","0.000248358"
"NY","AL","m","30","0.000223631"
"NY","AL","m","31","0.000223631"
"NY","AL","m","32","0.000223631"
"NY","AL","m","33","0.000223631"
"NY","AL","m","34","0.000223631"
"NY","AL","m","35","0.000169624"
"NY","AL","m","36","0.000169624"
"NY","AL","m","37","0.000169624"
"NY","AL","m","38","0.000169624"
"NY","AL","m","39","0.000169624"
"NY","AL","m","40","0.00015051"
"NY","AL","m","41","0.00015051"
"NY","AL","m","42","0.00015051"
"NY","AL","m","43","0.00015051"
"NY","AL","m","44","0.00015051"
"NY","AL","m","45","0.000132716"
"NY","AL","m","46","0.000132716"
"NY","AL","m","47","0.000132716"
"NY","AL","m","48","0.000132716"
"NY","AL","m","49","0.000132716"
"NY","AL","m","50","0.000104308"
"NY","AL","m","51","0.000104308"
"NY","AL","m","52","0.000104308"
"NY","AL","m","53","0.000104308"
"NY","AL","m","54","0.000104308"
"NY","AL","m","55","8.79778e-05"
"NY","AL","m","56","8.79778e-05"
