region,region_code,age,net_male,net_female,net_all
IL,840-17,0,0.013864133,0.014404713,NA
IL,840-17,1,0.013864133,0.014404713,NA
IL,840-17,2,0.013864133,0.014404713,NA
IL,840-17,3,0.013864133,0.014404713,NA
IL,840-17,4,0.013864133,0.014404713,NA
IL,840-17,5,0.008499041,0.008809087,NA
IL,840-17,6,0.008499041,0.008809087,NA
IL,840-17,7,0.008499041,0.008809087,NA
IL,840-17,8,0.008499041,0.008809087,NA
IL,840-17,9,0.008499041,0.008809087,NA
IL,840-17,10,0.005039348,0.005178136,NA
IL,840-17,11,0.005039348,0.005178136,NA
IL,840-17,12,0.005039348,0.005178136,NA
IL,840-17,13,0.005039348,0.005178136,NA
IL,840-17,14,0.005039348,0.005178136,NA
IL,840-17,15,0.00529833,0.005395293,NA
IL,840-17,16,0.00529833,0.005395293,NA
IL,840-17,17,0.00529833,0.005395293,NA
IL,840-17,18,0.00529833,0.005395293,NA
IL,840-17,19,0.00529833,0.005395293,NA
IL,840-17,20,0.028762915,0.02886303,NA
IL,840-17,21,0.028762915,0.02886303,NA
IL,840-17,22,0.028762915,0.02886303,NA
IL,840-17,23,0.028762915,0.02886303,NA
IL,840-17,24,0.028762915,0.02886303,NA
IL,840-17,25,0.042376058,0.042216196,NA
IL,840-17,26,0.042376058,0.042216196,NA
IL,840-17,27,0.042376058,0.042216196,NA
IL,840-17,28,0.042376058,0.042216196,NA
IL,840-17,29,0.042376058,0.042216196,NA
IL,840-17,30,0.032774011,0.032709066,NA
IL,840-17,31,0.032774011,0.032709066,NA
IL,840-17,32,0.032774011,0.032709066,NA
IL,840-17,33,0.032774011,0.032709066,NA
IL,840-17,34,0.032774011,0.032709066,NA
IL,840-17,35,0.021025529,0.020880862,NA
IL,840-17,36,0.021025529,0.020880862,NA
IL,840-17,37,0.021025529,0.020880862,NA
IL,840-17,38,0.021025529,0.020880862,NA
IL,840-17,39,0.021025529,0.020880862,NA
IL,840-17,40,0.013610735,0.013427436,NA
IL,840-17,41,0.013610735,0.013427436,NA
IL,840-17,42,0.013610735,0.013427436,NA
IL,840-17,43,0.013610735,0.013427436,NA
IL,840-17,44,0.013610735,0.013427436,NA
IL,840-17,45,0.009904934,0.009824473,NA
IL,840-17,46,0.009904934,0.009824473,NA
IL,840-17,47,0.009904934,0.009824473,NA
IL,840-17,48,0.009904934,0.009824473,NA
IL,840-17,49,0.009904934,0.009824473,NA
IL,840-17,50,0.007012106,0.006955095,NA
IL,840-17,51,0.007012106,0.006955095,NA
IL,840-17,52,0.007012106,0.006955095,NA
IL,840-17,53,0.007012106,0.006955095,NA
IL,840-17,54,0.007012106,0.006955095,NA
IL,840-17,55,0.005090766,0.005008995,NA
IL,840-17,56,0.005090766,0.005008995,NA
IL,840-17,57,0.005090766,0.005008995,NA
IL,840-17,58,0.005090766,0.005008995,NA
IL,840-17,59,0.005090766,0.005008995,NA
IL,840-17,60,0.004014744,0.003837991,NA
IL,840-17,61,0.004014744,0.003837991,NA
IL,840-17,62,0.004014744,0.003837991,NA
IL,840-17,63,0.004014744,0.003837991,NA
IL,840-17,64,0.004014744,0.003837991,NA
IL,840-17,65,0.002727348,0.002489628,NA
IL,840-17,66,0.002727348,0.002489628,NA
IL,840-17,67,0.002727348,0.002489628,NA
IL,840-17,68,0.002727348,0.002489628,NA
IL,840-17,69,0.002727348,0.002489628,NA
IL,840-17,70,0,0,NA
IL,840-17,71,0,0,NA
IL,840-17,72,0,0,NA
IL,840-17,73,0,0,NA
IL,840-17,74,0,0,NA
IL,840-17,75,0,0,NA
IL,840-17,76,0,0,NA
IL,840-17,77,0,0,NA
IL,840-17,78,0,0,NA
IL,840-17,79,0,0,NA
IL,840-17,80,0,0,NA
IL,840-17,81,0,0,NA
IL,840-17,82,0,0,NA
IL,840-17,83,0,0,NA
IL,840-17,84,0,0,NA
IL,840-17,85,0,0,NA
IL,840-17,86,0,0,NA
IL,840-17,87,0,0,NA
IL,840-17,88,0,0,NA
IL,840-17,89,0,0,NA
IL,840-17,90,0,0,NA
IL,840-17,91,0,0,NA
IL,840-17,92,0,0,NA
IL,840-17,93,0,0,NA
IL,840-17,94,0,0,NA
IL,840-17,95,0,0,NA
IL,840-17,96,0,0,NA
IL,840-17,97,0,0,NA
IL,840-17,98,0,0,NA
IL,840-17,99,0,0,NA
IL,840-17,100,0,0,NA
