"from","to","gender","age","mrate"
"AL","ME","m","0","1.72533e-05"
"AL","ME","m","1","1.72533e-05"
"AL","ME","m","2","1.72533e-05"
"AL","ME","m","3","1.72533e-05"
"AL","ME","m","4","1.72533e-05"
"AL","ME","m","5","1.27574e-05"
"AL","ME","m","6","1.27574e-05"
"AL","ME","m","7","1.27574e-05"
"AL","ME","m","8","1.27574e-05"
"AL","ME","m","9","1.27574e-05"
"AL","ME","m","10","2.03919e-05"
"AL","ME","m","11","2.03919e-05"
"AL","ME","m","12","2.03919e-05"
"AL","ME","m","13","2.03919e-05"
"AL","ME","m","14","2.03919e-05"
"AL","ME","m","15","2.70963e-05"
"AL","ME","m","16","2.70963e-05"
"AL","ME","m","17","2.70963e-05"
"AL","ME","m","18","2.70963e-05"
"AL","ME","m","19","2.70963e-05"
"AL","ME","m","20","3.79603e-05"
"AL","ME","m","21","3.79603e-05"
"AL","ME","m","22","3.79603e-05"
"AL","ME","m","23","3.79603e-05"
"AL","ME","m","24","3.79603e-05"
"AL","ME","m","25","3.9729e-05"
"AL","ME","m","26","3.9729e-05"
"AL","ME","m","27","3.9729e-05"
"AL","ME","m","28","3.9729e-05"
"AL","ME","m","29","3.9729e-05"
"AL","ME","m","30","3.59984e-05"
"AL","ME","m","31","3.59984e-05"
"AL","ME","m","32","3.59984e-05"
"AL","ME","m","33","3.59984e-05"
"AL","ME","m","34","3.59984e-05"
"AL","ME","m","35","2.98012e-05"
"AL","ME","m","36","2.98012e-05"
"AL","ME","m","37","2.98012e-05"
"AL","ME","m","38","2.98012e-05"
"AL","ME","m","39","2.98012e-05"
"AL","ME","m","40","2.26499e-05"
"AL","ME","m","41","2.26499e-05"
"AL","ME","m","42","2.26499e-05"
"AL","ME","m","43","2.26499e-05"
"AL","ME","m","44","2.26499e-05"
"AL","ME","m","45","1.60237e-05"
"AL","ME","m","46","1.60237e-05"
"AL","ME","m","47","1.60237e-05"
"AL","ME","m","48","1.60237e-05"
"AL","ME","m","49","1.60237e-05"
"AL","ME","m","50","1.60474e-05"
"AL","ME","m","51","1.60474e-05"
"AL","ME","m","52","1.60474e-05"
"AL","ME","m","53","1.60474e-05"
"AL","ME","m","54","1.60474e-05"
"AL","ME","m","55","9.45272e-06"
"AL","ME","m","56","9.45272e-06"
"AL","ME","m","57","9.45272e-06"
"AL","ME","m","58","9.45272e-06"
"AL","ME","m","59","9.45272e-06"
"AL","ME","m","60","8.73818e-06"
"AL","ME","m","61","8.73818e-06"
"AL","ME","m","62","8.73818e-06"
"AL","ME","m","63","8.73818e-06"
"AL","ME","m","64","8.73818e-06"
"AL","ME","m","65","4.4747e-06"
"AL","ME","m","66","4.4747e-06"
"AL","ME","m","67","4.4747e-06"
"AL","ME","m","68","4.4747e-06"
"AL","ME","m","69","4.4747e-06"
"AL","ME","m","70","4.4747e-06"
"AL","ME","m","71","4.4747e-06"
"AL","ME","m","72","4.4747e-06"
"AL","ME","m","73","4.4747e-06"
"AL","ME","m","74","4.4747e-06"
"AL","ME","m","75","1.68224e-06"
"AL","ME","m","76","1.68224e-06"
"AL","ME","m","77","1.68224e-06"
"AL","ME","m","78","1.68224e-06"
"AL","ME","m","79","1.68224e-06"
"AL","ME","m","80","1.29253e-05"
"AL","ME","m","81","1.29253e-05"
"AL","ME","m","82","1.29253e-05"
"AL","ME","m","83","1.29253e-05"
"AL","ME","m","84","1.29253e-05"
"AL","ME","m","85","1.29253e-05"
"AL","ME","m","86","1.29253e-05"
"AL","ME","m","87","1.29253e-05"
"AL","ME","m","88","1.29253e-05"
"AL","ME","m","89","1.29253e-05"
"AL","ME","m","90","1.29253e-05"
"AL","ME","m","91","1.29253e-05"
"AL","ME","m","92","1.29253e-05"
"AL","ME","m","93","1.29253e-05"
"AL","ME","m","94","1.29253e-05"
"AL","ME","m","95","0"
"AL","ME","m","96","0"
"AL","ME","m","97","0"
"AL","ME","m","98","0"
"AL","ME","m","99","0"
"AL","ME","m","100","0"
"AL","ME","f","0","4.36683e-05"
"AL","ME","f","1","4.36683e-05"
"AL","ME","f","2","4.36683e-05"
"AL","ME","f","3","4.36683e-05"
"AL","ME","f","4","4.36683e-05"
"AL","ME","f","5","4.62371e-05"
"AL","ME","f","6","4.62371e-05"
"AL","ME","f","7","4.62371e-05"
"AL","ME","f","8","4.62371e-05"
"AL","ME","f","9","4.62371e-05"
"AL","ME","f","10","6.24655e-05"
"AL","ME","f","11","6.24655e-05"
"AL","ME","f","12","6.24655e-05"
"AL","ME","f","13","6.24655e-05"
"AL","ME","f","14","6.24655e-05"
"AL","ME","f","15","6.629e-05"
"AL","ME","f","16","6.629e-05"
"AL","ME","f","17","6.629e-05"
"AL","ME","f","18","6.629e-05"
"AL","ME","f","19","6.629e-05"
"AL","ME","f","20","8.32346e-05"
"AL","ME","f","21","8.32346e-05"
"AL","ME","f","22","8.32346e-05"
"AL","ME","f","23","8.32346e-05"
"AL","ME","f","24","8.32346e-05"
"AL","ME","f","25","7.13247e-05"
"AL","ME","f","26","7.13247e-05"
"AL","ME","f","27","7.13247e-05"
"AL","ME","f","28","7.13247e-05"
"AL","ME","f","29","7.13247e-05"
"AL","ME","f","30","5.74993e-05"
"AL","ME","f","31","5.74993e-05"
"AL","ME","f","32","5.74993e-05"
"AL","ME","f","33","5.74993e-05"
"AL","ME","f","34","5.74993e-05"
"AL","ME","f","35","2.68974e-05"
"AL","ME","f","36","2.68974e-05"
"AL","ME","f","37","2.68974e-05"
"AL","ME","f","38","2.68974e-05"
"AL","ME","f","39","2.68974e-05"
"AL","ME","f","40","2.2695e-05"
"AL","ME","f","41","2.2695e-05"
"AL","ME","f","42","2.2695e-05"
"AL","ME","f","43","2.2695e-05"
"AL","ME","f","44","2.2695e-05"
"AL","ME","f","45","2.35081e-05"
"AL","ME","f","46","2.35081e-05"
"AL","ME","f","47","2.35081e-05"
"AL","ME","f","48","2.35081e-05"
"AL","ME","f","49","2.35081e-05"
"AL","ME","f","50","2.89074e-05"
"AL","ME","f","51","2.89074e-05"
"AL","ME","f","52","2.89074e-05"
"AL","ME","f","53","2.89074e-05"
"AL","ME","f","54","2.89074e-05"
"AL","ME","f","55","1.73112e-05"
"AL","ME","f","56","1.73112e-05"
"AL","ME","f","57","1.73112e-05"
"AL","ME","f","58","1.73112e-05"
"AL","ME","f","59","1.73112e-05"
"AL","ME","f","60","1.46926e-05"
"AL","ME","f","61","1.46926e-05"
"AL","ME","f","62","1.46926e-05"
"AL","ME","f","63","1.46926e-05"
"AL","ME","f","64","1.46926e-05"
"AL","ME","f","65","5.82565e-06"
"AL","ME","f","66","5.82565e-06"
"AL","ME","f","67","5.82565e-06"
"AL","ME","f","68","5.82565e-06"
"AL","ME","f","69","5.82565e-06"
"AL","ME","f","70","2.92743e-05"
"AL","ME","f","71","2.92743e-05"
"AL","ME","f","72","2.92743e-05"
"AL","ME","f","73","2.92743e-05"
"AL","ME","f","74","2.92743e-05"
"AL","ME","f","75","2.55605e-05"
"AL","ME","f","76","2.55605e-05"
"AL","ME","f","77","2.55605e-05"
"AL","ME","f","78","2.55605e-05"
"AL","ME","f","79","2.55605e-05"
"AL","ME","f","80","2.55605e-05"
"AL","ME","f","81","2.55605e-05"
"AL","ME","f","82","2.55605e-05"
"AL","ME","f","83","2.55605e-05"
"AL","ME","f","84","2.55605e-05"
"AL","ME","f","85","0"
"AL","ME","f","86","0"
"AL","ME","f","87","0"
"AL","ME","f","88","0"
"AL","ME","f","89","0"
"AL","ME","f","90","0"
"AL","ME","f","91","0"
"AL","ME","f","92","0"
"AL","ME","f","93","0"
"AL","ME","f","94","0"
"AL","ME","f","95","0"
"AL","ME","f","96","0"
"AL","ME","f","97","0"
"AL","ME","f","98","0"
"AL","ME","f","99","0"
"AL","ME","f","100","0"
"AK","ME","m","0","0.000358537"
"AK","ME","m","1","0.000358537"
"AK","ME","m","2","0.000358537"
"AK","ME","m","3","0.000358537"
"AK","ME","m","4","0.000358537"
"AK","ME","m","5","0.000299798"
"AK","ME","m","6","0.000299798"
"AK","ME","m","7","0.000299798"
"AK","ME","m","8","0.000299798"
"AK","ME","m","9","0.000299798"
"AK","ME","m","10","0.000246236"
"AK","ME","m","11","0.000246236"
"AK","ME","m","12","0.000246236"
"AK","ME","m","13","0.000246236"
"AK","ME","m","14","0.000246236"
"AK","ME","m","15","0.000295354"
"AK","ME","m","16","0.000295354"
"AK","ME","m","17","0.000295354"
"AK","ME","m","18","0.000295354"
"AK","ME","m","19","0.000295354"
"AK","ME","m","20","0.000485729"
"AK","ME","m","21","0.000485729"
"AK","ME","m","22","0.000485729"
"AK","ME","m","23","0.000485729"
"AK","ME","m","24","0.000485729"
"AK","ME","m","25","0.000658735"
"AK","ME","m","26","0.000658735"
"AK","ME","m","27","0.000658735"
"AK","ME","m","28","0.000658735"
"AK","ME","m","29","0.000658735"
"AK","ME","m","30","0.000667304"
"AK","ME","m","31","0.000667304"
"AK","ME","m","32","0.000667304"
"AK","ME","m","33","0.000667304"
"AK","ME","m","34","0.000667304"
"AK","ME","m","35","0.000468791"
"AK","ME","m","36","0.000468791"
"AK","ME","m","37","0.000468791"
"AK","ME","m","38","0.000468791"
"AK","ME","m","39","0.000468791"
"AK","ME","m","40","0.000302897"
"AK","ME","m","41","0.000302897"
"AK","ME","m","42","0.000302897"
"AK","ME","m","43","0.000302897"
"AK","ME","m","44","0.000302897"
"AK","ME","m","45","0.000143656"
"AK","ME","m","46","0.000143656"
"AK","ME","m","47","0.000143656"
"AK","ME","m","48","0.000143656"
"AK","ME","m","49","0.000143656"
"AK","ME","m","50","0.000113855"
"AK","ME","m","51","0.000113855"
"AK","ME","m","52","0.000113855"
"AK","ME","m","53","0.000113855"
"AK","ME","m","54","0.000113855"
"AK","ME","m","55","0.000170469"
"AK","ME","m","56","0.000170469"
"AK","ME","m","57","0.000170469"
"AK","ME","m","58","0.000170469"
"AK","ME","m","59","0.000170469"
"AK","ME","m","60","0.000121366"
