region,region_code,age,net_male,net_female,net_all
WA,840-53,0,0.00525564,0.006510239,NA
WA,840-53,1,0.00525564,0.006510239,NA
WA,840-53,2,0.00525564,0.006510239,NA
WA,840-53,3,0.00525564,0.006510239,NA
WA,840-53,4,0.00525564,0.006510239,NA
WA,840-53,5,0.008535919,0.005497087,NA
WA,840-53,6,0.00525564,0.006510239,NA
WA,840-53,7,0.00525564,0.006510239,NA
WA,840-53,8,0.00525564,0.006510239,NA
WA,840-53,9,0.00525564,0.006510239,NA
WA,840-53,10,0.002784269,0.004116474,NA
WA,840-53,11,0.002784269,0.004116474,NA
WA,840-53,12,0.002784269,0.004116474,NA
WA,840-53,13,0.002784269,0.004116474,NA
WA,840-53,14,0.002784269,0.004116474,NA
WA,840-53,15,-0.003916741,-0.005112941,NA
WA,840-53,16,-0.003916741,-0.005112941,NA
WA,840-53,17,-0.003916741,-0.005112941,NA
WA,840-53,18,-0.003916741,-0.005112941,NA
WA,840-53,19,-0.003916741,-0.005112941,NA
WA,840-53,20,0.014786511,0.012020257,NA
WA,840-53,21,0.014786511,0.012020257,NA
WA,840-53,22,0.014786511,0.012020257,NA
WA,840-53,23,0.014786511,0.012020257,NA
WA,840-53,24,0.014786511,0.012020257,NA
WA,840-53,25,0.015710039,0.01086684,NA
WA,840-53,26,0.015710039,0.01086684,NA
WA,840-53,27,0.015710039,0.01086684,NA
WA,840-53,28,0.015710039,0.01086684,NA
WA,840-53,29,0.015710039,0.01086684,NA
WA,840-53,30,0.013008355,0.011014361,NA
WA,840-53,31,0.013008355,0.011014361,NA
WA,840-53,32,0.013008355,0.011014361,NA
WA,840-53,33,0.013008355,0.011014361,NA
WA,840-53,34,0.013008355,0.011014361,NA
WA,840-53,35,0.004429321,0.004914407,NA
WA,840-53,36,0.004429321,0.004914407,NA
WA,840-53,37,0.004429321,0.004914407,NA
WA,840-53,38,0.004429321,0.004914407,NA
WA,840-53,39,0.004429321,0.004914407,NA
WA,840-53,40,0.00246162,0.00347398,NA
WA,840-53,41,0.00246162,0.00347398,NA
WA,840-53,42,0.00246162,0.00347398,NA
WA,840-53,43,0.00246162,0.00347398,NA
WA,840-53,44,0.00246162,0.00347398,NA
WA,840-53,45,0.002852181,0.003664927,NA
WA,840-53,46,0.002852181,0.003664927,NA
WA,840-53,47,0.002852181,0.003664927,NA
WA,840-53,48,0.002852181,0.003664927,NA
WA,840-53,49,0.002852181,0.003664927,NA
WA,840-53,50,0.002140647,0.001288461,NA
WA,840-53,51,0.002140647,0.001288461,NA
WA,840-53,52,0.002140647,0.001288461,NA
WA,840-53,53,0.002140647,0.001288461,NA
WA,840-53,54,0.002140647,0.001288461,NA
WA,840-53,55,0.00386824,0.001081393,NA
WA,840-53,56,0.00386824,0.001081393,NA
WA,840-53,57,0.00386824,0.001081393,NA
WA,840-53,58,0.00386824,0.001081393,NA
WA,840-53,59,0.00386824,0.001081393,NA
WA,840-53,60,-0.001020743,-0.002340098,NA
WA,840-53,61,-0.001020743,-0.002340098,NA
WA,840-53,62,-0.001020743,-0.002340098,NA
WA,840-53,63,-0.001020743,-0.002340098,NA
WA,840-53,64,-0.001020743,-0.002340098,NA
WA,840-53,65,-0.000824676,-0.000981642,NA
WA,840-53,66,-0.000824676,-0.000981642,NA
WA,840-53,67,-0.000824676,-0.000981642,NA
WA,840-53,68,-0.000824676,-0.000981642,NA
WA,840-53,69,-0.000824676,-0.000981642,NA
WA,840-53,70,-0.001968189,4.77E-06,NA
WA,840-53,71,-0.001968189,4.77E-06,NA
WA,840-53,72,-0.001968189,4.77E-06,NA
WA,840-53,73,-0.001968189,4.77E-06,NA
WA,840-53,74,-0.001968189,4.77E-06,NA
WA,840-53,75,-0.000791103,0.004430266,NA
WA,840-53,76,-0.000791103,0.004430266,NA
WA,840-53,77,-0.000791103,0.004430266,NA
WA,840-53,78,-0.000791103,0.004430266,NA
WA,840-53,79,-0.000791103,0.004430266,NA
WA,840-53,80,0.001817422,0.007714656,NA
WA,840-53,81,0.001817422,0.007714656,NA
WA,840-53,82,0.001817422,0.007714656,NA
WA,840-53,83,0.001817422,0.007714656,NA
WA,840-53,84,0.001817422,0.007714656,NA
WA,840-53,85,0.005534065,0.00140158,NA
WA,840-53,86,0.005534065,0.00140158,NA
WA,840-53,87,0.005534065,0.00140158,NA
WA,840-53,88,0.005534065,0.00140158,NA
WA,840-53,89,0.005534065,0.00140158,NA
WA,840-53,90,0.015161685,0.013396572,NA
WA,840-53,91,0.015161685,0.013396572,NA
WA,840-53,92,0.015161685,0.013396572,NA
WA,840-53,93,0.015161685,0.013396572,NA
WA,840-53,94,0.015161685,0.013396572,NA
WA,840-53,95,0,0,NA
WA,840-53,96,0,0,NA
WA,840-53,97,0,0,NA
WA,840-53,98,0,0,NA
WA,840-53,99,0,0,NA
WA,840-53,100,0,0,NA
