"from","to","gender","age","mrate"
"AL","UT","m","0","0.00014384"
"AL","UT","m","1","0.00014384"
"AL","UT","m","2","0.00014384"
"AL","UT","m","3","0.00014384"
"AL","UT","m","4","0.00014384"
"AL","UT","m","5","9.58931e-05"
"AL","UT","m","6","9.58931e-05"
"AL","UT","m","7","9.58931e-05"
"AL","UT","m","8","9.58931e-05"
"AL","UT","m","9","9.58931e-05"
"AL","UT","m","10","2.00893e-05"
"AL","UT","m","11","2.00893e-05"
"AL","UT","m","12","2.00893e-05"
"AL","UT","m","13","2.00893e-05"
"AL","UT","m","14","2.00893e-05"
"AL","UT","m","15","9.4555e-05"
"AL","UT","m","16","9.4555e-05"
"AL","UT","m","17","9.4555e-05"
"AL","UT","m","18","9.4555e-05"
"AL","UT","m","19","9.4555e-05"
"AL","UT","m","20","0.00012088"
"AL","UT","m","21","0.00012088"
"AL","UT","m","22","0.00012088"
"AL","UT","m","23","0.00012088"
"AL","UT","m","24","0.00012088"
"AL","UT","m","25","0.000190006"
"AL","UT","m","26","0.000190006"
"AL","UT","m","27","0.000190006"
"AL","UT","m","28","0.000190006"
"AL","UT","m","29","0.000190006"
"AL","UT","m","30","0.000107553"
"AL","UT","m","31","0.000107553"
"AL","UT","m","32","0.000107553"
"AL","UT","m","33","0.000107553"
"AL","UT","m","34","0.000107553"
"AL","UT","m","35","8.12277e-05"
"AL","UT","m","36","8.12277e-05"
"AL","UT","m","37","8.12277e-05"
"AL","UT","m","38","8.12277e-05"
"AL","UT","m","39","8.12277e-05"
"AL","UT","m","40","3.07052e-05"
"AL","UT","m","41","3.07052e-05"
"AL","UT","m","42","3.07052e-05"
"AL","UT","m","43","3.07052e-05"
"AL","UT","m","44","3.07052e-05"
"AL","UT","m","45","5.66731e-05"
"AL","UT","m","46","5.66731e-05"
"AL","UT","m","47","5.66731e-05"
"AL","UT","m","48","5.66731e-05"
"AL","UT","m","49","5.66731e-05"
"AL","UT","m","50","5.66731e-05"
"AL","UT","m","51","5.66731e-05"
"AL","UT","m","52","5.66731e-05"
"AL","UT","m","53","5.66731e-05"
"AL","UT","m","54","5.66731e-05"
"AL","UT","m","55","3.61337e-05"
"AL","UT","m","56","3.61337e-05"
"AL","UT","m","57","3.61337e-05"
"AL","UT","m","58","3.61337e-05"
"AL","UT","m","59","3.61337e-05"
"AL","UT","m","60","0"
"AL","UT","m","61","0"
"AL","UT","m","62","0"
"AL","UT","m","63","0"
"AL","UT","m","64","0"
"AL","UT","m","65","0"
"AL","UT","m","66","0"
"AL","UT","m","67","0"
"AL","UT","m","68","0"
