region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
AZ,840-04,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005174604,0.006426552,0.005174604,0.006426552,NA,NA
AZ,840-04,1,99484.90883,99360.95852,99484.90883,99360.95852,NA,NA,0.000346793,0.000456567,0.000346793,0.000456567,NA,NA
AZ,840-04,2,99450.41382,99315.60365,99450.41382,99315.60365,NA,NA,0.000220457,0.000327715,0.000220457,0.000327715,NA,NA
AZ,840-04,3,99428.49165,99283.06212,99428.49165,99283.06212,NA,NA,0.000160459,0.000248716,0.000160459,0.000248716,NA,NA
AZ,840-04,4,99412.53873,99258.3721,99412.53873,99258.3721,NA,NA,0.000132362,0.00022249,0.000132362,0.00022249,NA,NA
AZ,840-04,5,99399.38106,99236.29057,99399.38106,99236.29057,NA,NA,1.23E-04,0.000196105,1.23E-04,0.000196105,NA,NA
AZ,840-04,6,99387.12428,99216.83176,99387.12428,99216.83176,NA,NA,1.09E-04,0.000175328,1.09E-04,0.000175328,NA,NA
AZ,840-04,7,99376.2693,99199.43781,99376.2693,99199.43781,NA,NA,9.91E-05,0.000157916,9.91E-05,0.000157916,NA,NA
AZ,840-04,8,99366.41709,99183.77381,99366.41709,99183.77381,NA,NA,9.11E-05,1.39E-04,9.11E-05,1.39E-04,NA,NA
AZ,840-04,9,99357.36801,99169.96501,99357.36801,99169.96501,NA,NA,8.60E-05,1.24E-04,8.60E-05,1.24E-04,NA,NA
AZ,840-04,10,99348.82154,99157.67277,99348.82154,99157.67277,NA,NA,8.50E-05,1.17E-04,8.50E-05,1.17E-04,NA,NA
AZ,840-04,11,99340.3762,99146.08423,99340.3762,99146.08423,NA,NA,9.01E-05,1.29E-04,9.01E-05,1.29E-04,NA,NA
AZ,840-04,12,99331.4298,99133.32804,99331.4298,99133.32804,NA,NA,1.04E-04,0.000169535,1.04E-04,0.000169535,NA,NA
AZ,840-04,13,99321.08131,99116.52294,99321.08131,99116.52294,NA,NA,1.27E-04,0.000245302,1.27E-04,0.000245302,NA,NA
AZ,840-04,14,99308.43477,99092.21245,99308.43477,99092.21245,NA,NA,0.000159458,0.000348972,0.000159458,0.000348972,NA,NA
AZ,840-04,15,99292.60062,99057.63788,99292.60062,99057.63788,NA,NA,0.000194488,0.000457669,0.000194488,0.000457669,NA,NA
AZ,840-04,16,99273.2912,99012.31236,99273.2912,99012.31236,NA,NA,0.000231433,0.000568318,0.000231433,0.000568318,NA,NA
AZ,840-04,17,99250.31887,98956.05821,99250.31887,98956.05821,NA,NA,0.000270289,0.000697282,0.000270289,0.000697282,NA,NA
AZ,840-04,18,99223.49637,98887.08236,99223.49637,98887.08236,NA,NA,3.07E-04,0.000843188,0.000307083,0.000843188,NA,NA
AZ,840-04,19,99193.03123,98803.73704,99193.03123,98803.73704,NA,NA,0.000342828,0.000992051,0.000342828,0.000992051,NA,NA
AZ,840-04,20,99159.03095,98705.7673,99159.03095,98705.7673,NA,NA,0.000378526,0.001140832,0.000378526,0.001140832,NA,NA
AZ,840-04,21,99121.50398,98593.2248,99121.50398,98593.2248,NA,NA,0.000413189,0.001273997,0.000413189,0.001273997,NA,NA
AZ,840-04,22,99080.55675,98467.69731,99080.55675,98467.69731,NA,NA,0.000443856,0.001371054,0.000443856,0.001371054,NA,NA
AZ,840-04,23,99036.58898,98332.78455,99036.58898,98332.78455,NA,NA,0.000470544,0.001426213,0.000470544,0.001426213,NA,NA
AZ,840-04,24,98989.99866,98192.6402,98989.99866,98192.6402,NA,NA,0.000496226,0.001453249,0.000496226,0.001453249,NA,NA
AZ,840-04,25,98940.88916,98050.04624,98940.88916,98050.04624,NA,NA,0.000522887,0.001469856,0.000522887,0.001469856,NA,NA
AZ,840-04,26,98889.16834,97906.03263,98889.16834,97906.03263,NA,NA,0.000551491,0.001491649,0.000551491,0.001491649,NA,NA
AZ,840-04,27,98834.64712,97760.10005,98834.64712,97760.10005,NA,NA,0.000581068,0.001517572,0.000581068,0.001517572,NA,NA
AZ,840-04,28,98777.23472,97611.85456,98777.23472,97611.85456,NA,NA,0.000611605,0.001550712,0.000611605,0.001550712,NA,NA
AZ,840-04,29,98716.84088,97460.60309,98716.84088,97460.60309,NA,NA,0.000642121,0.00159003,0.000642121,0.00159003,NA,NA
AZ,840-04,30,98653.47303,97305.76001,98653.47303,97305.76001,NA,NA,0.000675577,0.001631383,0.000675577,0.001631383,NA,NA
AZ,840-04,31,98586.84787,97147.1473,98586.84787,97147.1473,NA,NA,0.00071294,0.001671625,0.00071294,0.001671625,NA,NA
AZ,840-04,32,98516.58677,96984.88931,98516.58677,96984.88931,NA,NA,0.000753217,0.001710797,0.000753217,0.001710797,NA,NA
AZ,840-04,33,98442.40994,96819.10966,98442.40994,96819.10966,NA,NA,0.000800345,0.001748885,0.000800345,0.001748885,NA,NA
AZ,840-04,34,98363.65313,96649.93113,98363.65313,96649.93113,NA,NA,0.000854312,0.001790045,0.000854312,0.001790045,NA,NA
AZ,840-04,35,98279.65618,96477.07903,98279.65618,96477.07903,NA,NA,0.000918027,0.001844463,0.000918027,0.001844463,NA,NA
AZ,840-04,36,98189.47467,96299.29354,98189.47467,96299.29354,NA,NA,0.000991471,0.001913199,0.000991471,0.001913199,NA,NA
AZ,840-04,37,98092.17092,96115.23197,98092.17092,96115.23197,NA,NA,0.00107072,0.001990973,0.00107072,0.001990973,NA,NA
AZ,840-04,38,97987.19789,95924.06056,97987.19789,95924.06056,NA,NA,0.001152828,0.002075737,0.001152828,0.002075737,NA,NA
AZ,840-04,39,97874.30055,95725.15387,97874.30055,95725.15387,NA,NA,0.001237794,0.002169517,0.001237794,0.002169517,NA,NA
AZ,840-04,40,97753.22724,95517.70274,97753.22724,95517.70274,NA,NA,0.001332444,0.002281368,0.001332444,0.002281368,NA,NA
AZ,840-04,41,97623.0633,95300.04124,97623.0633,95300.04124,NA,NA,0.001438706,0.002417257,0.001438706,0.002417257,NA,NA
AZ,840-04,42,97482.71333,95069.95588,97482.71333,95069.95588,NA,NA,0.001551684,0.002576989,0.001551684,0.002576989,NA,NA
AZ,840-04,43,97331.56749,94825.27687,97331.56749,94825.27687,NA,NA,0.001676253,0.002767426,0.001676253,0.002767426,NA,NA
AZ,840-04,44,97168.55175,94563.2161,97168.55175,94563.2161,NA,NA,0.00181722,0.002993338,0.00181722,0.002993338,NA,NA
AZ,840-04,45,96992.13448,94280.57944,96992.13448,94280.57944,NA,NA,0.00196779,0.003242349,0.00196779,0.003242349,NA,NA
AZ,840-04,46,96801.46189,93975.38201,96801.46189,93975.38201,NA,NA,0.002139552,0.003526288,0.002139552,0.003526288,NA,NA
AZ,840-04,47,96594.57036,93644.58281,96594.57036,93644.58281,NA,NA,0.002349937,0.003869469,0.002349937,0.003869469,NA,NA
AZ,840-04,48,96367.84449,93282.92771,96367.84449,93282.92771,NA,NA,0.002598853,0.004272291,0.002598853,0.004272291,NA,NA
AZ,840-04,49,96117.72367,92885.24321,96117.72367,92885.24321,NA,NA,0.002869747,0.004711642,0.002869747,0.004711642,NA,NA
AZ,840-04,50,95842.28531,92448.63217,95842.28531,92448.63217,NA,NA,0.003142313,0.005151906,0.003142313,0.005151906,NA,NA
AZ,840-04,51,95541.5913,91973.56665,95541.5913,91973.56665,NA,NA,0.003411748,0.00559632,0.003411748,0.00559632,NA,NA
AZ,840-04,52,95216.18256,91460.28657,95216.18256,91460.28657,NA,NA,0.003690625,0.006076956,0.003690625,0.006076956,NA,NA
AZ,840-04,53,94865.42257,90906.17012,94865.42257,90906.17012,NA,NA,0.003985735,0.006613821,0.003985735,0.006613821,NA,NA
AZ,840-04,54,94488.06998,90306.91798,94488.06998,90306.91798,NA,NA,0.00430371,0.00720547,0.00430371,0.00720547,NA,NA
AZ,840-04,55,94082.29596,89658.55366,94082.29596,89658.55366,NA,NA,0.004645572,0.00783616,0.004645572,0.00783616,NA,NA
