region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
DE,840-10,0,,,4930,5280,,
DE,840-10,1,,,5030,5450,,
DE,840-10,2,,,5880,5680,,
DE,840-10,3,,,5850,6250,,
DE,840-10,4,,,5930,5560,,
DE,840-10,5,,,5840,5690,,
DE,840-10,6,,,6180,5810,,
DE,840-10,7,,,5530,5770,,
DE,840-10,8,,,5530,6000,,
DE,840-10,9,,,5800,5820,,
DE,840-10,10,,,5560,5840,,
DE,840-10,11,,,5490,5700,,
DE,840-10,12,,,5430,6080,,
DE,840-10,13,,,5860,5790,,
DE,840-10,14,,,5410,5830,,
DE,840-10,15,,,5960,6340,,
DE,840-10,16,,,5820,6090,,
DE,840-10,17,,,5970,5840,,
DE,840-10,18,,,6780,6670,,
DE,840-10,19,,,7060,7080,,
DE,840-10,20,,,6920,7400,,
DE,840-10,21,,,6600,6200,,
DE,840-10,22,,,6070,6100,,
DE,840-10,23,,,5330,5890,,
DE,840-10,24,,,5830,5880,,
DE,840-10,25,,,5640,5620,,
DE,840-10,26,,,5690,5440,,
DE,840-10,27,,,5600,6070,,
DE,840-10,28,,,5720,5590,,
DE,840-10,29,,,5880,5340,,
DE,840-10,30,,,5850,5790,,
DE,840-10,31,,,5370,5900,,
DE,840-10,32,,,5590,5770,,
DE,840-10,33,,,5250,4860,,
DE,840-10,34,,,5120,4990,,
DE,840-10,35,,,5600,5370,,
DE,840-10,36,,,5500,4740,,
DE,840-10,37,,,5680,5500,,
DE,840-10,38,,,6020,5410,,
DE,840-10,39,,,6590,6490,,
DE,840-10,40,,,6410,5950,,
DE,840-10,41,,,5660,5960,,
DE,840-10,42,,,6350,5980,,
DE,840-10,43,,,6330,6060,,
DE,840-10,44,,,6170,6250,,
DE,840-10,45,,,6840,6320,,
DE,840-10,46,,,6980,6670,,
DE,840-10,47,,,6790,6350,,
DE,840-10,48,,,7110,6300,,
DE,840-10,49,,,7280,6090,,
DE,840-10,50,,,6820,6380,,
DE,840-10,51,,,6470,6460,,
DE,840-10,52,,,7110,6290,,
DE,840-10,53,,,6510,6690,,
DE,840-10,54,,,6410,6280,,
DE,840-10,55,,,6790,5970,,
DE,840-10,56,,,6420,5820,,
DE,840-10,57,,,6410,5390,,
DE,840-10,58,,,6310,4970,,
DE,840-10,59,,,6030,4970,,
DE,840-10,60,,,5720,5330,,
DE,840-10,61,,,5550,4780,,
DE,840-10,62,,,6640,5750,,
DE,840-10,63,,,6170,5390,,
DE,840-10,64,,,4330,3690,,
DE,840-10,65,,,4360,4100,,
DE,840-10,66,,,4410,3820,,
DE,840-10,67,,,4810,4080,,
DE,840-10,68,,,4170,3750,,
DE,840-10,69,,,4120,3460,,
DE,840-10,70,,,3890,3020,,
DE,840-10,71,,,3460,3300,,
DE,840-10,72,,,3350,3430,,
DE,840-10,73,,,2980,2520,,
DE,840-10,74,,,3080,2320,,
DE,840-10,75,,,3140,2670,,
DE,840-10,76,,,2400,2110,,
DE,840-10,77,,,2560,2220,,
DE,840-10,78,,,2660,1910,,
DE,840-10,79,,,2480,1950,,
DE,840-10,80,,,2270,1620,,
DE,840-10,81,,,2230,1700,,
DE,840-10,82,,,1900,1520,,
DE,840-10,83,,,1860,1200,,
DE,840-10,84,,,1630,1030,,
DE,840-10,85,,,1670,1120,,
DE,840-10,86,,,1580,760,,
DE,840-10,87,,,1440,620,,
DE,840-10,88,,,1070,710,,
DE,840-10,89,,,840,520,,
DE,840-10,90,,,814.4428766,391.9831845,,
DE,840-10,91,,,637.2472561,289.1207957,,
DE,840-10,92,,,544.9625691,231.3731492,,
DE,840-10,93,,,421.5802245,166.8447076,,
DE,840-10,94,,,336.8576812,121.4915562,,
DE,840-10,95,,,263.5977557,87.97846041,,
DE,840-10,96,,,199.3779087,61.05487812,,
DE,840-10,97,,,143.6064356,40.95644612,,
DE,840-10,98,,,99.58679909,26.34142081,,
DE,840-10,99,,,69.18432803,16.92981024,,
DE,840-10,100,,,119.5561652,25.92559118,,
