region,region_code,age,net_male,net_female,net_all
DE,840-10,0,3.36E-04,9.55E-03,NA
DE,840-10,1,3.36E-04,9.55E-03,NA
DE,840-10,2,3.36E-04,9.55E-03,NA
DE,840-10,3,3.36E-04,9.55E-03,NA
DE,840-10,4,3.36E-04,9.55E-03,NA
DE,840-10,5,6.39E-03,7.37E-03,NA
DE,840-10,6,6.39E-03,7.37E-03,NA
DE,840-10,7,6.39E-03,7.37E-03,NA
DE,840-10,8,6.39E-03,7.37E-03,NA
DE,840-10,9,6.39E-03,7.37E-03,NA
DE,840-10,10,6.35E-03,1.11E-02,NA
DE,840-10,11,6.35E-03,1.11E-02,NA
DE,840-10,12,6.35E-03,1.11E-02,NA
DE,840-10,13,6.35E-03,1.11E-02,NA
DE,840-10,14,6.35E-03,1.11E-02,NA
DE,840-10,15,1.52E-02,3.87E-02,NA
DE,840-10,16,1.52E-02,3.87E-02,NA
DE,840-10,17,1.52E-02,3.87E-02,NA
DE,840-10,18,1.52E-02,3.87E-02,NA
DE,840-10,19,1.52E-02,3.87E-02,NA
DE,840-10,20,-1.03E-02,1.58E-02,NA
DE,840-10,21,-1.03E-02,1.58E-02,NA
DE,840-10,22,-1.03E-02,1.58E-02,NA
DE,840-10,23,-1.03E-02,1.58E-02,NA
DE,840-10,24,-1.03E-02,1.58E-02,NA
DE,840-10,25,-4.69E-03,1.02E-02,NA
DE,840-10,26,-4.69E-03,1.02E-02,NA
DE,840-10,27,-4.69E-03,1.02E-02,NA
DE,840-10,28,-4.69E-03,1.02E-02,NA
DE,840-10,29,-4.69E-03,1.02E-02,NA
DE,840-10,30,1.17E-02,2.06E-02,NA
DE,840-10,31,1.17E-02,2.06E-02,NA
DE,840-10,32,1.17E-02,2.06E-02,NA
DE,840-10,33,1.17E-02,2.06E-02,NA
DE,840-10,34,1.17E-02,2.06E-02,NA
DE,840-10,35,6.59E-03,5.92E-03,NA
DE,840-10,36,6.59E-03,5.92E-03,NA
DE,840-10,37,6.59E-03,5.92E-03,NA
DE,840-10,38,6.59E-03,5.92E-03,NA
DE,840-10,39,6.59E-03,5.92E-03,NA
DE,840-10,40,8.81E-04,2.11E-03,NA
DE,840-10,41,8.81E-04,2.11E-03,NA
DE,840-10,42,8.81E-04,2.11E-03,NA
DE,840-10,43,8.81E-04,2.11E-03,NA
DE,840-10,44,8.81E-04,2.11E-03,NA
DE,840-10,45,-3.02E-03,1.06E-02,NA
DE,840-10,46,-3.02E-03,1.06E-02,NA
DE,840-10,47,-3.02E-03,1.06E-02,NA
DE,840-10,48,-3.02E-03,1.06E-02,NA
DE,840-10,49,-3.02E-03,1.06E-02,NA
DE,840-10,50,1.83E-03,1.33E-02,NA
DE,840-10,51,1.83E-03,1.33E-02,NA
DE,840-10,52,1.83E-03,1.33E-02,NA
DE,840-10,53,1.83E-03,1.33E-02,NA
DE,840-10,54,1.83E-03,1.33E-02,NA
DE,840-10,55,-1.52E-03,1.45E-02,NA
DE,840-10,56,-1.52E-03,1.45E-02,NA
DE,840-10,57,-1.52E-03,1.45E-02,NA
DE,840-10,58,-1.52E-03,1.45E-02,NA
DE,840-10,59,-1.52E-03,1.45E-02,NA
DE,840-10,60,2.02E-02,1.72E-02,NA
DE,840-10,61,2.02E-02,1.72E-02,NA
DE,840-10,62,2.02E-02,1.72E-02,NA
DE,840-10,63,2.02E-02,1.72E-02,NA
DE,840-10,64,2.02E-02,1.72E-02,NA
DE,840-10,65,1.56E-02,2.40E-02,NA
DE,840-10,66,1.56E-02,2.40E-02,NA
DE,840-10,67,1.56E-02,2.40E-02,NA
DE,840-10,68,1.56E-02,2.40E-02,NA
DE,840-10,69,1.56E-02,2.40E-02,NA
DE,840-10,70,6.15E-03,1.40E-04,NA
DE,840-10,71,6.15E-03,1.40E-04,NA
DE,840-10,72,6.15E-03,1.40E-04,NA
DE,840-10,73,6.15E-03,1.40E-04,NA
DE,840-10,74,6.15E-03,1.40E-04,NA
DE,840-10,75,-6.49E-03,-7.21E-03,NA
DE,840-10,76,-6.49E-03,-7.21E-03,NA
DE,840-10,77,-6.49E-03,-7.21E-03,NA
DE,840-10,78,-6.49E-03,-7.21E-03,NA
DE,840-10,79,-6.49E-03,-7.21E-03,NA
DE,840-10,80,2.56E-03,-2.39E-03,NA
DE,840-10,81,2.56E-03,-2.39E-03,NA
DE,840-10,82,2.56E-03,-2.39E-03,NA
DE,840-10,83,2.56E-03,-2.39E-03,NA
DE,840-10,84,2.56E-03,-2.39E-03,NA
DE,840-10,85,1.07E-02,5.11E-04,NA
DE,840-10,86,1.07E-02,5.11E-04,NA
DE,840-10,87,1.07E-02,5.11E-04,NA
DE,840-10,88,1.07E-02,5.11E-04,NA
DE,840-10,89,1.07E-02,5.11E-04,NA
DE,840-10,90,-3.50E-03,-4.08E-04,NA
DE,840-10,91,-3.50E-03,-4.08E-04,NA
DE,840-10,92,-3.50E-03,-4.08E-04,NA
DE,840-10,93,-3.50E-03,-4.08E-04,NA
DE,840-10,94,-3.50E-03,-4.08E-04,NA
DE,840-10,95,4.85E-02,2.82E-02,NA
DE,840-10,96,4.85E-02,2.82E-02,NA
DE,840-10,97,4.85E-02,2.82E-02,NA
DE,840-10,98,4.85E-02,2.82E-02,NA
DE,840-10,99,4.85E-02,2.82E-02,NA
DE,840-10,100,4.85E-02,2.82E-02,NA
