"from","to","gender","age","rate"
"AK","OR","m","0","0.000742185"
"AK","OR","m","1","0.000742185"
"AK","OR","m","2","0.000742185"
"AK","OR","m","3","0.000742185"
"AK","OR","m","4","0.000742185"
"AK","OR","m","5","0.002777768"
"AK","OR","m","6","0.002777768"
"AK","OR","m","7","0.002777768"
"AK","OR","m","8","0.002777768"
"AK","OR","m","9","0.002777768"
"AK","OR","m","10","0.00034265"
"AK","OR","m","11","0.00034265"
"AK","OR","m","12","0.00034265"
"AK","OR","m","13","0.00034265"
"AK","OR","m","14","0.00034265"
"AK","OR","m","15","0.00169593"
"AK","OR","m","16","0.00169593"
"AK","OR","m","17","0.00169593"
"AK","OR","m","18","0.00169593"
"AK","OR","m","19","0.00169593"
"AK","OR","m","20","0.006506879"
"AK","OR","m","21","0.006506879"
"AK","OR","m","22","0.006506879"
"AK","OR","m","23","0.006506879"
"AK","OR","m","24","0.006506879"
"AK","OR","m","25","0.006581591"
"AK","OR","m","26","0.006581591"
"AK","OR","m","27","0.006581591"
"AK","OR","m","28","0.006581591"
"AK","OR","m","29","0.006581591"
"AK","OR","m","30","0.004102855"
"AK","OR","m","31","0.004102855"
"AK","OR","m","32","0.004102855"
"AK","OR","m","33","0.004102855"
"AK","OR","m","34","0.004102855"
"AK","OR","m","35","0.002212696"
"AK","OR","m","36","0.002212696"
"AK","OR","m","37","0.002212696"
"AK","OR","m","38","0.002212696"
"AK","OR","m","39","0.002212696"
"AK","OR","m","40","0.001784478"
"AK","OR","m","41","0.001784478"
"AK","OR","m","42","0.001784478"
"AK","OR","m","43","0.001784478"
"AK","OR","m","44","0.001784478"
"AK","OR","m","45","0.002151418"
"AK","OR","m","46","0.002151418"
"AK","OR","m","47","0.002151418"
"AK","OR","m","48","0.002151418"
"AK","OR","m","49","0.002151418"
"AK","OR","m","50","0.001600779"
"AK","OR","m","51","0.001600779"
"AK","OR","m","52","0.001600779"
"AK","OR","m","53","0.001600779"
"AK","OR","m","54","0.001600779"
"AK","OR","m","55","0.001274417"
"AK","OR","m","56","0.001274417"
"AK","OR","m","57","0.001274417"
"AK","OR","m","58","0.001274417"
"AK","OR","m","59","0.001274417"
"AK","OR","m","60","0.001369828"
"AK","OR","m","61","0.001369828"
"AK","OR","m","62","0.001369828"
"AK","OR","m","63","0.001369828"
"AK","OR","m","64","0.001369828"
"AK","OR","m","65","0.002497904"
"AK","OR","m","66","0.002497904"
"AK","OR","m","67","0.002497904"
"AK","OR","m","68","0.002497904"
"AK","OR","m","69","0.002497904"
"AK","OR","m","70","0.003827597"
"AK","OR","m","71","0.003827597"
"AK","OR","m","72","0.003827597"
"AK","OR","m","73","0.003827597"
"AK","OR","m","74","0.003827597"
"AK","OR","m","75","0.002284551"
"AK","OR","m","76","0.002284551"
"AK","OR","m","77","0.002284551"
