region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
AR,840-05,0,,,18070,19440,,
AR,840-05,1,,,19100,19340,,
AR,840-05,2,,,20070,20710,,
AR,840-05,3,,,19810,21330,,
AR,840-05,4,,,19920,20370,,
AR,840-05,5,,,19310,20430,,
AR,840-05,6,,,18770,19720,,
AR,840-05,7,,,19490,20230,,
AR,840-05,8,,,19270,19980,,
AR,840-05,9,,,19460,20560,,
AR,840-05,10,,,19670,19900,,
AR,840-05,11,,,18720,20060,,
AR,840-05,12,,,19660,20930,,
AR,840-05,13,,,19680,20100,,
AR,840-05,14,,,18620,19250,,
AR,840-05,15,,,18650,20110,,
AR,840-05,16,,,19290,20290,,
AR,840-05,17,,,20400,20100,,
AR,840-05,18,,,20350,20970,,
AR,840-05,19,,,21120,22410,,
AR,840-05,20,,,20530,22410,,
AR,840-05,21,,,20090,20280,,
AR,840-05,22,,,19560,20060,,
AR,840-05,23,,,20030,19090,,
AR,840-05,24,,,19290,18850,,
AR,840-05,25,,,19320,19280,,
AR,840-05,26,,,19060,19160,,
AR,840-05,27,,,19450,20200,,
AR,840-05,28,,,18790,18640,,
AR,840-05,29,,,19920,18680,,
AR,840-05,30,,,20010,20550,,
AR,840-05,31,,,17600,18660,,
AR,840-05,32,,,18550,19190,,
AR,840-05,33,,,17880,18230,,
AR,840-05,34,,,17700,16770,,
AR,840-05,35,,,17740,18650,,
AR,840-05,36,,,18330,17470,,
AR,840-05,37,,,18300,18750,,
AR,840-05,38,,,19160,18480,,
AR,840-05,39,,,19480,19750,,
AR,840-05,40,,,18980,19400,,
AR,840-05,41,,,18240,17500,,
AR,840-05,42,,,17390,17650,,
AR,840-05,43,,,18050,17290,,
AR,840-05,44,,,18210,18740,,
AR,840-05,45,,,20010,20720,,
AR,840-05,46,,,21080,20470,,
AR,840-05,47,,,20710,20100,,
AR,840-05,48,,,20520,18870,,
AR,840-05,49,,,20750,20830,,
AR,840-05,50,,,22010,20480,,
AR,840-05,51,,,20000,20360,,
AR,840-05,52,,,20810,20090,,
AR,840-05,53,,,20580,19620,,
AR,840-05,54,,,20110,18570,,
AR,840-05,55,,,19560,18010,,
AR,840-05,56,,,19740,18520,,
AR,840-05,57,,,18840,17780,,
AR,840-05,58,,,18500,17430,,
AR,840-05,59,,,17800,16680,,
AR,840-05,60,,,17820,16750,,
AR,840-05,61,,,18700,16580,,
AR,840-05,62,,,17670,17500,,
AR,840-05,63,,,18230,16770,,
AR,840-05,64,,,14770,13190,,
AR,840-05,65,,,14460,13360,,
AR,840-05,66,,,13960,13350,,
AR,840-05,67,,,14560,13050,,
AR,840-05,68,,,13280,11630,,
AR,840-05,69,,,12780,10850,,
AR,840-05,70,,,11920,11190,,
AR,840-05,71,,,11530,9580,,
AR,840-05,72,,,10520,9260,,
AR,840-05,73,,,10130,8750,,
AR,840-05,74,,,9890,8870,,
AR,840-05,75,,,9570,7920,,
AR,840-05,76,,,9430,7030,,
AR,840-05,77,,,8880,6660,,
AR,840-05,78,,,8500,6070,,
AR,840-05,79,,,7580,5640,,
AR,840-05,80,,,6860,5740,,
AR,840-05,81,,,6950,4950,,
AR,840-05,82,,,7130,4260,,
AR,840-05,83,,,6440,4200,,
AR,840-05,84,,,5830,3760,,
AR,840-05,85,,,5650,3440,,
AR,840-05,86,,,5190,2650,,
AR,840-05,87,,,4420,2280,,
AR,840-05,88,,,3910,2000,,
AR,840-05,89,,,3310,1840,,
AR,840-05,90,,,2827.12089,1345.092983,,
AR,840-05,91,,,2212.033626,992.1199906,,
AR,840-05,92,,,1891.691986,793.9585462,,
AR,840-05,93,,,1463.403135,572.5287568,,
AR,840-05,94,,,1169.311458,416.8991072,,
AR,840-05,95,,,915.009196,301.8986895,,
AR,840-05,96,,,692.0871517,209.5102324,,
AR,840-05,97,,,498.4913805,140.5423254,,
AR,840-05,98,,,345.6889711,90.39076592,,
AR,840-05,99,,,240.154914,58.09475979,,
AR,840-05,100,,,415.0072914,88.96384371,,
