region,region_code,age,net_male,net_female,net_all
NE,840-31,0,0.013864133,0.014404713,NA
NE,840-31,1,0.013864133,0.014404713,NA
NE,840-31,2,0.013864133,0.014404713,NA
NE,840-31,3,0.013864133,0.014404713,NA
NE,840-31,4,0.013864133,0.014404713,NA
NE,840-31,5,0.008499041,0.008809087,NA
NE,840-31,6,0.008499041,0.008809087,NA
NE,840-31,7,0.008499041,0.008809087,NA
NE,840-31,8,0.008499041,0.008809087,NA
NE,840-31,9,0.008499041,0.008809087,NA
NE,840-31,10,0.005039348,0.005178136,NA
NE,840-31,11,0.005039348,0.005178136,NA
NE,840-31,12,0.005039348,0.005178136,NA
NE,840-31,13,0.005039348,0.005178136,NA
NE,840-31,14,0.005039348,0.005178136,NA
NE,840-31,15,0.00529833,0.005395293,NA
NE,840-31,16,0.00529833,0.005395293,NA
NE,840-31,17,0.00529833,0.005395293,NA
NE,840-31,18,0.00529833,0.005395293,NA
NE,840-31,19,0.00529833,0.005395293,NA
NE,840-31,20,0.028762915,0.02886303,NA
NE,840-31,21,0.028762915,0.02886303,NA
NE,840-31,22,0.028762915,0.02886303,NA
NE,840-31,23,0.028762915,0.02886303,NA
NE,840-31,24,0.028762915,0.02886303,NA
NE,840-31,25,0.042376058,0.042216196,NA
NE,840-31,26,0.042376058,0.042216196,NA
NE,840-31,27,0.042376058,0.042216196,NA
NE,840-31,28,0.042376058,0.042216196,NA
NE,840-31,29,0.042376058,0.042216196,NA
NE,840-31,30,0.032774011,0.032709066,NA
NE,840-31,31,0.032774011,0.032709066,NA
NE,840-31,32,0.032774011,0.032709066,NA
NE,840-31,33,0.032774011,0.032709066,NA
NE,840-31,34,0.032774011,0.032709066,NA
NE,840-31,35,0.021025529,0.020880862,NA
NE,840-31,36,0.021025529,0.020880862,NA
NE,840-31,37,0.021025529,0.020880862,NA
NE,840-31,38,0.021025529,0.020880862,NA
NE,840-31,39,0.021025529,0.020880862,NA
NE,840-31,40,0.013610735,0.013427436,NA
NE,840-31,41,0.013610735,0.013427436,NA
NE,840-31,42,0.013610735,0.013427436,NA
NE,840-31,43,0.013610735,0.013427436,NA
NE,840-31,44,0.013610735,0.013427436,NA
NE,840-31,45,0.009904934,0.009824473,NA
NE,840-31,46,0.009904934,0.009824473,NA
NE,840-31,47,0.009904934,0.009824473,NA
NE,840-31,48,0.009904934,0.009824473,NA
NE,840-31,49,0.009904934,0.009824473,NA
NE,840-31,50,0.007012106,0.006955095,NA
NE,840-31,51,0.007012106,0.006955095,NA
NE,840-31,52,0.007012106,0.006955095,NA
NE,840-31,53,0.007012106,0.006955095,NA
NE,840-31,54,0.007012106,0.006955095,NA
NE,840-31,55,0.005090766,0.005008995,NA
NE,840-31,56,0.005090766,0.005008995,NA
NE,840-31,57,0.005090766,0.005008995,NA
NE,840-31,58,0.005090766,0.005008995,NA
NE,840-31,59,0.005090766,0.005008995,NA
NE,840-31,60,0.004014744,0.003837991,NA
NE,840-31,61,0.004014744,0.003837991,NA
NE,840-31,62,0.004014744,0.003837991,NA
NE,840-31,63,0.004014744,0.003837991,NA
NE,840-31,64,0.004014744,0.003837991,NA
NE,840-31,65,0.002727348,0.002489628,NA
NE,840-31,66,0.002727348,0.002489628,NA
NE,840-31,67,0.002727348,0.002489628,NA
NE,840-31,68,0.002727348,0.002489628,NA
NE,840-31,69,0.002727348,0.002489628,NA
NE,840-31,70,0,0,NA
NE,840-31,71,0,0,NA
NE,840-31,72,0,0,NA
NE,840-31,73,0,0,NA
NE,840-31,74,0,0,NA
NE,840-31,75,0,0,NA
NE,840-31,76,0,0,NA
NE,840-31,77,0,0,NA
NE,840-31,78,0,0,NA
NE,840-31,79,0,0,NA
NE,840-31,80,0,0,NA
NE,840-31,81,0,0,NA
NE,840-31,82,0,0,NA
NE,840-31,83,0,0,NA
NE,840-31,84,0,0,NA
NE,840-31,85,0,0,NA
NE,840-31,86,0,0,NA
NE,840-31,87,0,0,NA
NE,840-31,88,0,0,NA
NE,840-31,89,0,0,NA
NE,840-31,90,0,0,NA
NE,840-31,91,0,0,NA
NE,840-31,92,0,0,NA
NE,840-31,93,0,0,NA
NE,840-31,94,0,0,NA
NE,840-31,95,0,0,NA
NE,840-31,96,0,0,NA
NE,840-31,97,0,0,NA
NE,840-31,98,0,0,NA
NE,840-31,99,0,0,NA
NE,840-31,100,0,0,NA
