region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
DC,840-11,25,97929.70174,97060.5682,97929.70174,97060.5682,NA,NA,0.001134895,0.002224028,0.001134895,0.002224028,NA,NA
DC,840-11,26,97818.62723,96844.94259,97818.62723,96844.94259,NA,NA,0.00118587,0.002254156,0.00118587,0.002254156,NA,NA
DC,840-11,27,97702.69704,96626.88471,97702.69704,96626.88471,NA,NA,0.001238108,0.002289946,0.001238108,0.002289946,NA,NA
DC,840-11,28,97581.80796,96405.86743,97581.80796,96405.86743,NA,NA,0.001291538,0.002335615,0.001291538,0.002335615,NA,NA
DC,840-11,29,97455.86003,96180.96116,97455.86003,96180.96116,NA,NA,0.001344467,0.002389699,0.001344467,0.002389699,NA,NA
DC,840-11,30,97324.92185,95951.39002,97324.92185,95951.39002,NA,NA,0.001402008,0.002446473,0.001402008,0.002446473,NA,NA
DC,840-11,31,97188.56858,95716.93631,97188.56858,95716.93631,NA,NA,0.001465672,0.002501579,0.001465672,0.002501579,NA,NA
DC,840-11,32,97046.22783,95477.79192,97046.22783,95477.79192,NA,NA,0.001533632,0.002555119,0.001533632,0.002555119,NA,NA
DC,840-11,33,96897.5072,95234.14604,96897.5072,95234.14604,NA,NA,0.001612368,0.002607068,0.001612368,0.002607068,NA,NA
DC,840-11,34,96741.39702,94986.18528,96741.39702,94986.18528,NA,NA,0.001701559,0.002663124,0.001701559,0.002663124,NA,NA
DC,840-11,35,96576.92745,94733.5638,96576.92745,94733.5638,NA,NA,0.001805576,0.002737026,0.001805576,0.002737026,NA,NA
DC,840-11,36,96402.7095,94474.62783,96402.7095,94474.62783,NA,NA,0.001923907,0.002830152,0.001923907,0.002830152,NA,NA
DC,840-11,37,96217.41786,94207.63252,96217.41786,94207.63252,NA,NA,0.00204989,0.002935138,0.00204989,0.002935138,NA,NA
DC,840-11,38,96020.38465,93931.52754,96020.38465,93931.52754,NA,NA,0.002178702,0.003049161,0.002178702,0.003049161,NA,NA
DC,840-11,39,95811.41246,93645.55116,95811.41246,93645.55116,NA,NA,0.002310311,0.003174864,0.002310311,0.003174864,NA,NA
DC,840-11,40,95590.31372,93348.71289,95590.31372,93348.71289,NA,NA,0.002455064,0.003324169,0.002455064,0.003324169,NA,NA
DC,840-11,41,95355.92109,93038.92338,95355.92109,93038.92338,NA,NA,0.002615443,0.003504718,0.002615443,0.003504718,NA,NA
DC,840-11,42,95106.84882,92713.42121,95106.84882,92713.42121,NA,NA,0.002783674,0.00371582,0.002783674,0.00371582,NA,NA
DC,840-11,43,94842.46792,92369.55371,94842.46792,92369.55371,NA,NA,0.002966718,0.003966035,0.002966718,0.003966035,NA,NA
DC,840-11,44,94561.51383,92003.93495,94561.51383,92003.93495,NA,NA,0.003170965,0.004260971,0.003170965,0.004260971,NA,NA
DC,840-11,45,94262.13461,91612.74229,94262.13461,91612.74229,NA,NA,0.003386099,0.00458382,0.003386099,0.00458382,NA,NA
DC,840-11,46,93943.4932,91193.76297,93943.4932,91193.76297,NA,NA,0.003627973,0.004949395,0.003627973,0.004949395,NA,NA
DC,840-11,47,93603.283,90743.52672,93603.283,90743.52672,NA,NA,0.003919648,0.005387827,0.003919648,0.005387827,NA,NA
DC,840-11,48,93237.10562,90255.92987,93237.10562,90255.92987,NA,NA,0.004258889,0.005898191,0.004258889,0.005898191,NA,NA
DC,840-11,49,92840.86291,89725.14447,92840.86291,89725.14447,NA,NA,0.004621616,0.006450154,0.004621616,0.006450154,NA,NA
DC,840-11,50,92412.77731,89148.26833,92412.77731,89148.26833,NA,NA,0.004980521,0.00699873,0.004980521,0.00699873,NA,NA
DC,840-11,51,91953.65683,88526.51475,91953.65683,88526.51475,NA,NA,0.005329931,0.007548392,0.005329931,0.007548392,NA,NA
DC,840-11,52,91464.85279,87860.78957,91464.85279,87860.78957,NA,NA,0.005686485,0.008138621,0.005686485,0.008138621,NA,NA
DC,840-11,53,90946.21393,87148.6219,90946.21393,87148.6219,NA,NA,0.006058684,0.008793125,0.006058684,0.008793125,NA,NA
DC,840-11,54,90396.87231,86385.67313,90396.87231,86385.67313,NA,NA,0.006454237,0.009509064,0.006454237,0.009509064,NA,NA
DC,840-11,55,89815.3107,85568.11929,89815.3107,85568.11929,NA,NA,0.0068738,0.010266602,0.0068738,0.010266602,NA,NA
DC,840-11,56,89200.05748,84694.11198,89200.05748,84694.11198,NA,NA,0.007306203,0.011034468,0.007306203,0.011034468,NA,NA
DC,840-11,57,88550.72081,83764.68537,88550.72081,83764.68537,NA,NA,0.007738585,0.011814012,0.007738585,0.011814012,NA,NA
DC,840-11,58,87868.10481,82780.90667,87868.10481,82780.90667,NA,NA,0.008169054,0.012596302,0.008169054,0.012596302,NA,NA
DC,840-11,59,87153.22548,81744.70707,87153.22548,81744.70707,NA,NA,0.008608946,0.013395021,0.008608946,0.013395021,NA,NA
DC,840-11,60,86406.13832,80657.02767,86406.13832,80657.02767,NA,NA,0.009080399,0.014258344,0.009080399,0.014258344,NA,NA
DC,840-11,61,85625.08222,79515.14101,85625.08222,79515.14101,NA,NA,0.009601895,0.015182775,0.009601895,0.015182775,NA,NA
DC,840-11,62,84806.84148,78316.97626,84806.84148,78316.97626,NA,NA,0.010179614,0.016111577,0.010179614,0.016111577,NA,NA
DC,840-11,63,83947.90609,77065.25898,83947.90609,77065.25898,NA,NA,0.010821403,0.017008297,0.010821403,0.017008297,NA,NA
DC,840-11,64,83044.36727,75765.563,83044.36727,75765.563,NA,NA,0.011523717,0.017890265,0.011523717,0.017890265,NA,NA
DC,840-11,65,82092.86988,74422.1143,82092.86988,74422.1143,NA,NA,0.01228085,0.018791585,0.01228085,0.018791585,NA,NA
DC,840-11,66,81090.85962,73036.61236,81090.85962,73036.61236,NA,NA,0.013104908,0.019800737,0.013104908,0.019800737,NA,NA
DC,840-11,67,80035.08171,71604.62165,80035.08171,71604.62165,NA,NA,0.014023219,0.020967151,0.014023219,0.020967151,NA,NA
DC,840-11,68,78920.53904,70118.86407,78920.53904,70118.86407,NA,NA,0.01505619,0.022374712,0.01505619,0.022374712,NA,NA
DC,840-11,69,77741.18303,68567.34401,77741.18303,68567.34401,NA,NA,0.01624956,0.024095815,0.01624956,0.024095815,NA,NA
DC,840-11,70,76488.10403,66934.83886,76488.10403,66934.83886,NA,NA,0.01763545,0.026111869,0.01763545,0.026111869,NA,NA
DC,840-11,71,75150.99217,65209.58341,75150.99217,65209.58341,NA,NA,0.019163363,0.028326631,0.019163363,0.028326631,NA,NA
DC,840-11,72,73724.50457,63388.21227,73724.50457,63388.21227,NA,NA,0.020764811,0.030707208,0.020764811,0.030707208,NA,NA
DC,840-11,73,72209.35999,61471.18589,72209.35999,61471.18589,NA,NA,0.022475786,0.033186294,0.022475786,0.033186294,NA,NA
DC,840-11,74,70604.43387,59464.48259,70604.43387,59464.48259,NA,NA,0.024290509,0.035778031,0.024290509,0.035778031,NA,NA
DC,840-11,75,68909.99559,57374.368,68909.99559,57374.368,NA,NA,0.026243127,0.038546528,0.026243127,0.038546528,NA,NA
DC,840-11,76,67125.00368,55204.56748,67125.00368,55204.56748,NA,NA,0.028479309,0.041755322,0.028479309,0.041755322,NA,NA
DC,840-11,77,65240.1826,52946.64291,65240.1826,52946.64291,NA,NA,0.030998964,0.045482737,0.030998964,0.045482737,NA,NA
DC,840-11,78,63248.67193,50592.05247,63248.67193,50592.05247,NA,NA,0.033947128,0.049546011,0.033947128,0.049546011,NA,NA
DC,840-11,79,61137.39701,48146.01382,61137.39701,48146.01382,NA,NA,0.037389489,0.054248196,0.037389489,0.054248196,NA,NA
DC,840-11,80,58893.43474,45603.12839,58893.43474,45603.12839,NA,NA,0.040948958,0.05947647,0.040948958,0.05947647,NA,NA
DC,840-11,81,56530.19605,42969.14528,56530.19605,42969.14528,NA,NA,0.044773568,0.065069222,0.044773568,0.065069222,NA,NA
DC,840-11,82,54054.57768,40261.24819,54054.57768,40261.24819,NA,NA,0.048838018,0.071245231,0.048838018,0.071245231,NA,NA
DC,840-11,83,51477.60682,37491.46233,51477.60682,37491.46233,NA,NA,0.053602336,0.0784546,0.053602336,0.0784546,NA,NA
DC,840-11,84,48790.30953,34661.11168,48790.30953,34661.11168,NA,NA,0.059079898,0.086096322,0.059079898,0.086096322,NA,NA
DC,840-11,85,45990.46621,31800.11467,45990.46621,31800.11467,NA,NA,0.064654085,0.095002822,0.064654085,0.095002822,NA,NA
DC,840-11,86,43110.08294,28915.97474,43110.08294,28915.97474,NA,NA,0.071425406,0.105038668,0.071425406,0.105038668,NA,NA
DC,840-11,87,40137.101,26030.19459,40137.101,26030.19459,NA,NA,0.078826158,0.11598588,0.078826158,0.11598588,NA,NA
DC,840-11,88,37093.24639,23176.59642,37093.24639,23176.59642,NA,NA,0.086894968,0.127881028,0.086894968,0.127881028,NA,NA
DC,840-11,89,34004.23952,20390.82022,34004.23952,20390.82022,NA,NA,0.095669699,0.140777407,0.095669699,0.140777407,NA,NA
DC,840-11,90,30899.50306,17708.96688,30899.50306,17708.96688,NA,NA,0.10519265,0.154707222,0.10519265,0.154707222,NA,NA
DC,840-11,91,27811.51907,15165.91136,27811.51907,15165.91136,NA,NA,0.1154861,0.169706279,0.1154861,0.169706279,NA,NA
DC,840-11,92,24774.96819,12793.53655,24774.96819,12793.53655,NA,NA,0.126583118,0.185757247,0.126583118,0.185757247,NA,NA
DC,840-11,93,21825.54882,10618.93785,21825.54882,10618.93785,NA,NA,0.138497273,0.202901282,0.138497273,0.202901282,NA,NA
DC,840-11,94,18998.53657,8662.793813,18998.53657,8662.793813,NA,NA,0.151238624,0.221095889,0.151238624,0.221095889,NA,NA
DC,840-11,95,16327.22666,6938.142382,16327.22666,6938.142382,NA,NA,0.164811055,0.240314762,0.164811055,0.240314762,NA,NA
DC,840-11,96,13841.2537,5449.656865,13841.2537,5449.656865,NA,NA,0.179184127,0.260504437,0.179184127,0.260504437,NA,NA
DC,840-11,97,11565.05048,4193.601119,11565.05048,4193.601119,NA,NA,0.194345145,0.281629331,0.194345145,0.281629331,NA,NA
DC,840-11,98,9516.501808,3158.468662,9516.501808,3158.468662,NA,NA,0.21025792,0.303536298,0.21025792,0.303536298,NA,NA
DC,840-11,99,7706.035524,2326.233718,7706.035524,2326.233718,NA,NA,0.226840834,0.326140932,0.226840834,0.326140932,NA,NA
DC,840-11,100,6136.188838,1674.092384,6136.188838,1674.092384,NA,NA,0.410570269,0.410570269,0.410570269,0.410570269,NA,NA
