"from","to","gender","age","rate"
"AK","DC","m","0","0.000206838"
"AK","DC","m","1","0.000206838"
"AK","DC","m","2","0.000206838"
"AK","DC","m","3","0.000206838"
"AK","DC","m","4","0.000206838"
"AK","DC","m","5","0"
"AK","DC","m","6","0"
"AK","DC","m","7","0"
"AK","DC","m","8","0"
"AK","DC","m","9","0"
"AK","DC","m","10","0"
"AK","DC","m","11","0"
"AK","DC","m","12","0"
"AK","DC","m","13","0"
"AK","DC","m","14","0"
"AK","DC","m","15","0.000423983"
"AK","DC","m","16","0.000423983"
"AK","DC","m","17","0.000423983"
"AK","DC","m","18","0.000423983"
"AK","DC","m","19","0.000423983"
"AK","DC","m","20","0.001520958"
"AK","DC","m","21","0.001520958"
"AK","DC","m","22","0.001520958"
"AK","DC","m","23","0.001520958"
"AK","DC","m","24","0.001520958"
"AK","DC","m","25","0.001175696"
"AK","DC","m","26","0.001175696"
"AK","DC","m","27","0.001175696"
"AK","DC","m","28","0.001175696"
"AK","DC","m","29","0.001175696"
"AK","DC","m","30","0"
"AK","DC","m","31","0"
"AK","DC","m","32","0"
"AK","DC","m","33","0"
"AK","DC","m","34","0"
"AK","DC","m","35","0"
"AK","DC","m","36","0"
"AK","DC","m","37","0"
"AK","DC","m","38","0"
"AK","DC","m","39","0"
"AK","DC","m","40","0.000594826"
"AK","DC","m","41","0.000594826"
"AK","DC","m","42","0.000594826"
"AK","DC","m","43","0.000594826"
"AK","DC","m","44","0.000594826"
"AK","DC","m","45","0"
"AK","DC","m","46","0"
"AK","DC","m","47","0"
"AK","DC","m","48","0"
"AK","DC","m","49","0"
"AK","DC","m","50","0"
"AK","DC","m","51","0"
"AK","DC","m","52","0"
"AK","DC","m","53","0"
"AK","DC","m","54","0"
"AK","DC","m","55","0"
"AK","DC","m","56","0"
"AK","DC","m","57","0"
"AK","DC","m","58","0"
"AK","DC","m","59","0"
"AK","DC","m","60","0.001319094"
"AK","DC","m","61","0.001319094"
"AK","DC","m","62","0.001319094"
"AK","DC","m","63","0.001319094"
"AK","DC","m","64","0.001319094"
"AK","DC","m","65","0"
"AK","DC","m","66","0"
"AK","DC","m","67","0"
"AK","DC","m","68","0"
"AK","DC","m","69","0"
"AK","DC","m","70","0"
"AK","DC","m","71","0"
"AK","DC","m","72","0"
"AK","DC","m","73","0"
"AK","DC","m","74","0"
"AK","DC","m","75","0"
"AK","DC","m","76","0"
"AK","DC","m","77","0"
"AK","DC","m","78","0"
"AK","DC","m","79","0"
"AK","DC","m","80","0"
"AK","DC","m","81","0"
"AK","DC","m","82","0"
"AK","DC","m","83","0"
"AK","DC","m","84","0"
"AK","DC","m","85","0"
"AK","DC","m","86","0"
"AK","DC","m","87","0"
"AK","DC","m","88","0"
"AK","DC","m","89","0"
"AK","DC","m","90","0"
"AK","DC","m","91","0"
"AK","DC","m","92","0"
"AK","DC","m","93","0"
"AK","DC","m","94","0"
"AK","DC","m","95","0"
"AK","DC","m","96","0"
"AK","DC","m","97","0"
"AK","DC","m","98","0"
"AK","DC","m","99","0"
"AK","DC","m","100","0"
"AK","DC","f","0","0"
"AK","DC","f","1","0"
"AK","DC","f","2","0"
"AK","DC","f","3","0"
"AK","DC","f","4","0"
"AK","DC","f","5","0"
"AK","DC","f","6","0"
"AK","DC","f","7","0"
"AK","DC","f","8","0"
"AK","DC","f","9","0"
"AK","DC","f","10","0"
"AK","DC","f","11","0"
"AK","DC","f","12","0"
"AK","DC","f","13","0"
"AK","DC","f","14","0"
"AK","DC","f","15","0.000374516"
"AK","DC","f","16","0.000374516"
"AK","DC","f","17","0.000374516"
"AK","DC","f","18","0.000374516"
"AK","DC","f","19","0.000374516"
"AK","DC","f","20","0.0000919607"
"AK","DC","f","21","0.0000919607"
"AK","DC","f","22","0.0000919607"
"AK","DC","f","23","0.0000919607"
"AK","DC","f","24","0.0000919607"
"AK","DC","f","25","0.001986712"
"AK","DC","f","26","0.001986712"
"AK","DC","f","27","0.001986712"
"AK","DC","f","28","0.001986712"
"AK","DC","f","29","0.001986712"
"AK","DC","f","30","0"
"AK","DC","f","31","0"
"AK","DC","f","32","0"
"AK","DC","f","33","0"
"AK","DC","f","34","0"
"AK","DC","f","35","0"
"AK","DC","f","36","0"
"AK","DC","f","37","0"
"AK","DC","f","38","0"
"AK","DC","f","39","0"
"AK","DC","f","40","0.000517658"
"AK","DC","f","41","0.000517658"
"AK","DC","f","42","0.000517658"
"AK","DC","f","43","0.000517658"
"AK","DC","f","44","0.000517658"
"AK","DC","f","45","0"
"AK","DC","f","46","0"
"AK","DC","f","47","0"
"AK","DC","f","48","0"
"AK","DC","f","49","0"
"AK","DC","f","50","0.000711012"
"AK","DC","f","51","0.000711012"
"AK","DC","f","52","0.000711012"
"AK","DC","f","53","0.000711012"
"AK","DC","f","54","0.000711012"
"AK","DC","f","55","0"
"AK","DC","f","56","0"
"AK","DC","f","57","0"
"AK","DC","f","58","0"
"AK","DC","f","59","0"
"AK","DC","f","60","0.000253823"
"AK","DC","f","61","0.000253823"
"AK","DC","f","62","0.000253823"
"AK","DC","f","63","0.000253823"
"AK","DC","f","64","0.000253823"
"AK","DC","f","65","0"
"AK","DC","f","66","0"
"AK","DC","f","67","0"
"AK","DC","f","68","0"
"AK","DC","f","69","0"
"AK","DC","f","70","0"
"AK","DC","f","71","0"
"AK","DC","f","72","0"
"AK","DC","f","73","0"
"AK","DC","f","74","0"
"AK","DC","f","75","0"
"AK","DC","f","76","0"
"AK","DC","f","77","0"
"AK","DC","f","78","0"
"AK","DC","f","79","0"
"AK","DC","f","80","0"
"AK","DC","f","81","0"
"AK","DC","f","82","0"
"AK","DC","f","83","0"
"AK","DC","f","84","0"
"AK","DC","f","85","0"
"AK","DC","f","86","0"
"AK","DC","f","87","0"
"AK","DC","f","88","0"
"AK","DC","f","89","0"
"AK","DC","f","90","0"
"AK","DC","f","91","0"
"AK","DC","f","92","0"
"AK","DC","f","93","0"
"AK","DC","f","94","0"
"AK","DC","f","95","0"
"AK","DC","f","96","0"
"AK","DC","f","97","0"
"AK","DC","f","98","0"
"AK","DC","f","99","0"
"AK","DC","f","100","0"
"AL","DC","m","0","0.0000373"
"AL","DC","m","1","0.0000373"
"AL","DC","m","2","0.0000373"
"AL","DC","m","3","0.0000373"
"AL","DC","m","4","0.0000373"
"AL","DC","m","5","0"
"AL","DC","m","6","0"
"AL","DC","m","7","0"
"AL","DC","m","8","0"
"AL","DC","m","9","0"
"AL","DC","m","10","0.0000266"
"AL","DC","m","11","0.0000266"
"AL","DC","m","12","0.0000266"
"AL","DC","m","13","0.0000266"
"AL","DC","m","14","0.0000266"
"AL","DC","m","15","0"
"AL","DC","m","16","0"
"AL","DC","m","17","0"
"AL","DC","m","18","0"
"AL","DC","m","19","0"
"AL","DC","m","20","0.0000474"
"AL","DC","m","21","0.0000474"
"AL","DC","m","22","0.0000474"
"AL","DC","m","23","0.0000474"
"AL","DC","m","24","0.0000474"
"AL","DC","m","25","0.0000506"
"AL","DC","m","26","0.0000506"
"AL","DC","m","27","0.0000506"
"AL","DC","m","28","0.0000506"
"AL","DC","m","29","0.0000506"
"AL","DC","m","30","0.0000322"
"AL","DC","m","31","0.0000322"
"AL","DC","m","32","0.0000322"
"AL","DC","m","33","0.0000322"
"AL","DC","m","34","0.0000322"
"AL","DC","m","35","0"
"AL","DC","m","36","0"
"AL","DC","m","37","0"
"AL","DC","m","38","0"
"AL","DC","m","39","0"
"AL","DC","m","40","0.0000830727"
"AL","DC","m","41","0.0000830727"
"AL","DC","m","42","0.0000830727"
"AL","DC","m","43","0.0000830727"
"AL","DC","m","44","0.0000830727"
"AL","DC","m","45","0"
"AL","DC","m","46","0"
"AL","DC","m","47","0"
"AL","DC","m","48","0"
"AL","DC","m","49","0"
"AL","DC","m","50","0.0000342"
"AL","DC","m","51","0.0000342"
"AL","DC","m","52","0.0000342"
"AL","DC","m","53","0.0000342"
"AL","DC","m","54","0.0000342"
"AL","DC","m","55","0"
"AL","DC","m","56","0"
"AL","DC","m","57","0"
"AL","DC","m","58","0"
"AL","DC","m","59","0"
"AL","DC","m","60","0.0000305"
"AL","DC","m","61","0.0000305"
"AL","DC","m","62","0.0000305"
"AL","DC","m","63","0.0000305"
"AL","DC","m","64","0.0000305"
"AL","DC","m","65","0"
"AL","DC","m","66","0"
"AL","DC","m","67","0"
"AL","DC","m","68","0"
"AL","DC","m","69","0"
"AL","DC","m","70","0"
"AL","DC","m","71","0"
"AL","DC","m","72","0"
"AL","DC","m","73","0"
"AL","DC","m","74","0"
"AL","DC","m","75","0"
"AL","DC","m","76","0"
"AL","DC","m","77","0"
"AL","DC","m","78","0"
"AL","DC","m","79","0"
"AL","DC","m","80","0"
"AL","DC","m","81","0"
"AL","DC","m","82","0"
"AL","DC","m","83","0"
"AL","DC","m","84","0"
"AL","DC","m","85","0"
