"from","to","gender","age","rate"
"WY","AK","m","0","0"
"WY","AK","m","1","0"
"WY","AK","m","2","0"
"WY","AK","m","3","0"
"WY","AK","m","4","0"
"WY","AK","m","5","0.000742049"
"WY","AK","m","6","0.000742049"
"WY","AK","m","7","0.000742049"
"WY","AK","m","8","0.000742049"
"WY","AK","m","9","0.000742049"
"WY","AK","m","10","0.000660986"
"WY","AK","m","11","0.000660986"
"WY","AK","m","12","0.000660986"
"WY","AK","m","13","0.000660986"
"WY","AK","m","14","0.000660986"
"WY","AK","m","15","0"
"WY","AK","m","16","0"
"WY","AK","m","17","0"
"WY","AK","m","18","0"
"WY","AK","m","19","0"
"WY","AK","m","20","0"
"WY","AK","m","21","0"
"WY","AK","m","22","0"
"WY","AK","m","23","0"
"WY","AK","m","24","0"
"WY","AK","m","25","0.000517806"
"WY","AK","m","26","0.000517806"
"WY","AK","m","27","0.000517806"
"WY","AK","m","28","0.000517806"
"WY","AK","m","29","0.000517806"
"WY","AK","m","30","0"
"WY","AK","m","31","0"
"WY","AK","m","32","0"
"WY","AK","m","33","0"
"WY","AK","m","34","0"
"WY","AK","m","35","0.000473916"
"WY","AK","m","36","0.000473916"
"WY","AK","m","37","0.000473916"
"WY","AK","m","38","0.000473916"
"WY","AK","m","39","0.000473916"
"WY","AK","m","40","0"
"WY","AK","m","41","0"
"WY","AK","m","42","0"
"WY","AK","m","43","0"
"WY","AK","m","44","0"
"WY","AK","m","45","0.000568968"
"WY","AK","m","46","0.000568968"
"WY","AK","m","47","0.000568968"
"WY","AK","m","48","0.000568968"
"WY","AK","m","49","0.000568968"
"WY","AK","m","50","0.000189357"
"WY","AK","m","51","0.000189357"
"WY","AK","m","52","0.000189357"
"WY","AK","m","53","0.000189357"
"WY","AK","m","54","0.000189357"
"WY","AK","m","55","0.001107771"
"WY","AK","m","56","0.001107771"
"WY","AK","m","57","0.001107771"
"WY","AK","m","58","0.001107771"
"WY","AK","m","59","0.001107771"
"WY","AK","m","60","0"
"WY","AK","m","61","0"
"WY","AK","m","62","0"
"WY","AK","m","63","0"
"WY","AK","m","64","0"
"WY","AK","m","65","0"
"WY","AK","m","66","0"
"WY","AK","m","67","0"
"WY","AK","m","68","0"
"WY","AK","m","69","0"
"WY","AK","m","70","0"
"WY","AK","m","71","0"
"WY","AK","m","72","0"
"WY","AK","m","73","0"
"WY","AK","m","74","0"
"WY","AK","m","75","0"
"WY","AK","m","76","0"
"WY","AK","m","77","0"
"WY","AK","m","78","0"
"WY","AK","m","79","0"
"WY","AK","m","80","0"
"WY","AK","m","81","0"
"WY","AK","m","82","0"
"WY","AK","m","83","0"
"WY","AK","m","84","0"
"WY","AK","m","85","0"
"WY","AK","m","86","0"
"WY","AK","m","87","0"
"WY","AK","m","88","0"
"WY","AK","m","89","0"
"WY","AK","m","90","0"
"WY","AK","m","91","0"
"WY","AK","m","92","0"
"WY","AK","m","93","0"
"WY","AK","m","94","0"
"WY","AK","m","95","0"
"WY","AK","m","96","0"
"WY","AK","m","97","0"
"WY","AK","m","98","0"
"WY","AK","m","99","0"
"WY","AK","m","100","0"
"WY","AK","f","0","0"
"WY","AK","f","1","0"
"WY","AK","f","2","0"
"WY","AK","f","3","0"
"WY","AK","f","4","0"
"WY","AK","f","5","0"
"WY","AK","f","6","0"
"WY","AK","f","7","0"
"WY","AK","f","8","0"
"WY","AK","f","9","0"
"WY","AK","f","10","0"
"WY","AK","f","11","0"
"WY","AK","f","12","0"
"WY","AK","f","13","0"
"WY","AK","f","14","0"
"WY","AK","f","15","0"
"WY","AK","f","16","0"
"WY","AK","f","17","0"
"WY","AK","f","18","0"
"WY","AK","f","19","0"
"WY","AK","f","20","0"
"WY","AK","f","21","0"
"WY","AK","f","22","0"
"WY","AK","f","23","0"
"WY","AK","f","24","0"
"WY","AK","f","25","0"
"WY","AK","f","26","0"
"WY","AK","f","27","0"
"WY","AK","f","28","0"
"WY","AK","f","29","0"
"WY","AK","f","30","0"
"WY","AK","f","31","0"
"WY","AK","f","32","0"
"WY","AK","f","33","0"
"WY","AK","f","34","0"
"WY","AK","f","35","0.000602459"
"WY","AK","f","36","0.000602459"
"WY","AK","f","37","0.000602459"
"WY","AK","f","38","0.000602459"
"WY","AK","f","39","0.000602459"
"WY","AK","f","40","0"
"WY","AK","f","41","0"
"WY","AK","f","42","0"
"WY","AK","f","43","0"
"WY","AK","f","44","0"
"WY","AK","f","45","0.000409108"
"WY","AK","f","46","0.000409108"
"WY","AK","f","47","0.000409108"
"WY","AK","f","48","0.000409108"
"WY","AK","f","49","0.000409108"
"WY","AK","f","50","0.000363474"
"WY","AK","f","51","0.000363474"
"WY","AK","f","52","0.000363474"
"WY","AK","f","53","0.000363474"
"WY","AK","f","54","0.000363474"
"WY","AK","f","55","0"
"WY","AK","f","56","0"
"WY","AK","f","57","0"
"WY","AK","f","58","0"
"WY","AK","f","59","0"
"WY","AK","f","60","0"
"WY","AK","f","61","0"
"WY","AK","f","62","0"
"WY","AK","f","63","0"
"WY","AK","f","64","0"
"WY","AK","f","65","0"
"WY","AK","f","66","0"
"WY","AK","f","67","0"
"WY","AK","f","68","0"
"WY","AK","f","69","0"
"WY","AK","f","70","0"
"WY","AK","f","71","0"
"WY","AK","f","72","0"
"WY","AK","f","73","0"
"WY","AK","f","74","0"
"WY","AK","f","75","0"
"WY","AK","f","76","0"
"WY","AK","f","77","0"
"WY","AK","f","78","0"
"WY","AK","f","79","0"
"WY","AK","f","80","0"
"WY","AK","f","81","0"
"WY","AK","f","82","0"
"WY","AK","f","83","0"
"WY","AK","f","84","0"
"WY","AK","f","85","0"
"WY","AK","f","86","0"
"WY","AK","f","87","0"
"WY","AK","f","88","0"
"WY","AK","f","89","0"
"WY","AK","f","90","0"
"WY","AK","f","91","0"
"WY","AK","f","92","0"
"WY","AK","f","93","0"
"WY","AK","f","94","0"
"WY","AK","f","95","0"
"WY","AK","f","96","0"
"WY","AK","f","97","0"
