region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
SD,840-46,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005567071,0.006358791,0.005567071,0.006358791,NA,NA
SD,840-46,1,99446.03417,99367.65907,99446.03417,99367.65907,NA,NA,0.000414259,0.000390295,0.000414259,0.000390295,NA,NA
SD,840-46,2,99404.84579,99328.88374,99404.84579,99328.88374,NA,NA,0.000267999,0.000275054,0.000267999,0.000275054,NA,NA
SD,840-46,3,99378.20892,99301.56701,99378.20892,99301.56701,NA,NA,0.000197472,0.000205588,0.000197472,0.000205588,NA,NA
SD,840-46,4,99358.58647,99281.15398,99358.58647,99281.15398,NA,NA,0.00016411,0.00018278,0.00016411,0.00018278,NA,NA
SD,840-46,5,99342.28197,99263.00899,99342.28197,99263.00899,NA,NA,1.53E-04,0.000159984,1.53E-04,0.000159984,NA,NA
SD,840-46,6,99327.05269,99247.1298,99327.05269,99247.1298,NA,NA,1.36E-04,0.000142151,1.36E-04,0.000142151,NA,NA
SD,840-46,7,99313.50218,99233.02277,99313.50218,99233.02277,NA,NA,1.24E-04,0.000127295,1.24E-04,0.000127295,NA,NA
SD,840-46,8,99301.15768,99220.39164,99301.15768,99220.39164,NA,NA,1.15E-04,1.11E-04,1.15E-04,1.11E-04,NA,NA
SD,840-46,9,99289.78249,99209.33346,99289.78249,99209.33346,NA,NA,1.08E-04,9.86E-05,1.08E-04,9.86E-05,NA,NA
SD,840-46,10,99279.01564,99199.55254,99279.01564,99199.55254,NA,NA,1.07E-04,9.27E-05,1.07E-04,9.27E-05,NA,NA
SD,840-46,11,99268.37158,99190.36127,99268.37158,99190.36127,NA,NA,1.13E-04,1.03E-04,1.13E-04,1.03E-04,NA,NA
SD,840-46,12,99257.12138,99180.18973,99257.12138,99180.18973,NA,NA,1.30E-04,0.000137198,1.30E-04,0.000137198,NA,NA
SD,840-46,13,99244.18139,99166.58331,99244.18139,99166.58331,NA,NA,1.58E-04,0.000202612,1.58E-04,0.000202612,NA,NA
SD,840-46,14,99228.49045,99146.49302,99228.49045,99146.49302,NA,NA,0.000196288,0.000293915,0.000196288,0.000293915,NA,NA
SD,840-46,15,99209.01521,99117.35648,99209.01521,99117.35648,NA,NA,0.000237577,0.000391289,0.000237577,0.000391289,NA,NA
SD,840-46,16,99185.44807,99078.58033,99185.44807,99078.58033,NA,NA,0.000280814,0.000491744,0.000280814,0.000491744,NA,NA
SD,840-46,17,99157.59947,99029.87125,99157.59947,99029.87125,NA,NA,0.000325999,0.000610198,0.000325999,0.000610198,NA,NA
SD,840-46,18,99125.27962,98969.46215,99125.27962,98969.46215,NA,NA,3.69E-04,0.000745682,0.000368553,0.000745682,NA,NA
SD,840-46,19,99088.7534,98895.68996,99088.7534,98895.68996,NA,NA,0.000409706,0.000885259,0.000409706,0.000885259,NA,NA
SD,840-46,20,99048.16449,98808.18039,99048.16449,98808.18039,NA,NA,0.000450639,0.001025928,0.000450639,0.001025928,NA,NA
SD,840-46,21,99003.53986,98706.86226,99003.53986,98706.86226,NA,NA,0.000490241,0.001152703,0.000490241,0.001152703,NA,NA
SD,840-46,22,98955.01642,98593.14806,98955.01642,98593.14806,NA,NA,0.000525171,0.001245573,0.000525171,0.001245573,NA,NA
SD,840-46,23,98903.06177,98470.41892,98903.06177,98470.41892,NA,NA,0.000555491,0.001298516,0.000555491,0.001298516,NA,NA
SD,840-46,24,98848.13696,98342.6358,98848.13696,98342.6358,NA,NA,0.000584607,0.001324506,0.000584607,0.001324506,NA,NA
SD,840-46,25,98790.36621,98212.46729,98790.36621,98212.46729,NA,NA,0.000614771,0.001340485,0.000614771,0.001340485,NA,NA
SD,840-46,26,98729.6521,98080.9031,98729.6521,98080.9031,NA,NA,0.000647067,0.001361469,0.000647067,0.001361469,NA,NA
SD,840-46,27,98665.78842,97947.45984,98665.78842,97947.45984,NA,NA,0.000680394,0.001386451,0.000680394,0.001386451,NA,NA
