region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
CT,840-09,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.004576621,0.005513548,0.004576621,0.005513548,NA,NA
CT,840-09,1,99544.1922,99451.30723,99544.1922,99451.30723,NA,NA,0.000275859,0.000341465,0.000275859,0.000341465,NA,NA
CT,840-09,2,99516.73559,99417.35371,99516.73559,99417.35371,NA,NA,0.000172274,0.000240909,0.000172274,0.000240909,NA,NA
CT,840-09,3,99499.59294,99393.40625,99499.59294,99393.40625,NA,NA,0.000123836,0.000180234,0.000123836,0.000180234,NA,NA
CT,840-09,4,99487.27212,99375.49385,99487.27212,99375.49385,NA,NA,0.000101383,0.000160299,0.000101383,0.000160299,NA,NA
CT,840-09,5,99477.18626,99359.56531,99477.18626,99359.56531,NA,NA,9.4192E-05,0.000140366,9.4192E-05,0.000140366,NA,NA
CT,840-09,6,99467.81674,99345.61957,99467.81674,99345.61957,NA,NA,8.30325E-05,0.000124767,8.30325E-05,0.000124767,NA,NA
CT,840-09,7,99459.55799,99333.22532,99459.55799,99333.22532,NA,NA,7.50845E-05,0.000111767,7.50845E-05,0.000111767,NA,NA
CT,840-09,8,99452.0904,99322.12369,99452.0904,99322.12369,NA,NA,6.87411E-05,9.79021E-05,6.87411E-05,9.79021E-05,NA,NA
CT,840-09,9,99445.25421,99312.40027,99445.25421,99312.40027,NA,NA,6.47834E-05,8.66E-05,6.47834E-05,8.66375E-05,NA,NA
CT,840-09,10,99438.81202,99303.79647,99438.81202,99303.79647,NA,NA,6.39921E-05,8.14E-05,6.39921E-05,8.1438E-05,NA,NA
CT,840-09,11,99432.44887,99295.70966,99432.44887,99295.70966,NA,NA,6.79492E-05,9.01036E-05,6.79492E-05,9.01036E-05,NA,NA
CT,840-09,12,99425.69277,99286.76316,99425.69277,99286.76316,NA,NA,7.90562E-05,0.000120434,7.90562E-05,0.000120434,NA,NA
CT,840-09,13,99417.83287,99274.80641,99417.83287,99274.80641,NA,NA,9.73867E-05,0.000177633,9.73867E-05,0.000177633,NA,NA
CT,840-09,14,99408.15137,99257.17347,99408.15137,99257.17347,NA,NA,0.000123033,0.000257376,0.000123033,0.000257376,NA,NA
CT,840-09,15,99395.92176,99231.63026,99395.92176,99231.63026,NA,NA,0.000151235,0.000342332,0.000151235,0.000342332,NA,NA
CT,840-09,16,99380.89073,99197.66574,99380.89073,99197.66574,NA,NA,0.000181195,0.000429906,0.000181195,0.000429906,NA,NA
CT,840-09,17,99362.88508,99155.02945,99362.88508,99155.02945,NA,NA,0.00021291,0.000533099,0.00021291,0.000533099,NA,NA
CT,840-09,18,99341.7321,99102.18436,99341.7321,99102.18436,NA,NA,2.43E-04,0.000651051,0.000243108,0.000651051,NA,NA
CT,840-09,19,99317.58431,99037.68483,99317.58431,99037.68483,NA,NA,0.000272581,0.000772496,0.000272581,0.000772496,NA,NA
CT,840-09,20,99290.51588,98961.20818,99290.51588,98961.20818,NA,NA,0.000302137,0.00089483,0.000302137,0.00089483,NA,NA
CT,840-09,21,99260.52119,98872.69429,99260.52119,98872.69429,NA,NA,0.000330941,0.001005037,0.000330941,0.001005037,NA,NA
CT,840-09,22,99227.67736,98773.37351,99227.67736,98773.37351,NA,NA,0.000356505,0.001085745,0.000356505,0.001085745,NA,NA
CT,840-09,23,99192.30847,98666.18851,99192.30847,98666.18851,NA,NA,0.000378809,0.001131747,0.000378809,0.001131747,NA,NA
CT,840-09,24,99154.74054,98554.586,99154.74054,98554.586,NA,NA,0.000400319,0.001154325,0.000400319,0.001154325,NA,NA
CT,840-09,25,99115.05484,98440.88808,99115.05484,98440.88808,NA,NA,0.000422692,0.001168209,0.000422692,0.001168209,NA,NA
CT,840-09,26,99073.16885,98325.95571,99073.16885,98325.95571,NA,NA,0.00044675,0.001186438,0.00044675,0.001186438,NA,NA
CT,840-09,27,99028.91798,98209.36726,99028.91798,98209.36726,NA,NA,0.000471676,0.001208139,0.000471676,0.001208139,NA,NA
CT,840-09,28,98982.21986,98090.78828,98982.21986,98090.78828,NA,NA,0.000497463,0.001235913,0.000497463,0.001235913,NA,NA
CT,840-09,29,98932.99227,97969.63091,98932.99227,97969.63091,NA,NA,0.000523285,0.001268902,0.000523285,0.001268902,NA,NA
CT,840-09,30,98881.23562,97845.39529,98881.23562,97845.39529,NA,NA,0.000551648,0.001303641,0.000551648,0.001303641,NA,NA
CT,840-09,31,98826.70323,97717.92368,98826.70323,97717.92368,NA,NA,0.00058339,0.001337496,0.00058339,0.001337496,NA,NA
CT,840-09,32,98769.06581,97587.31371,98769.06581,97587.31371,NA,NA,0.000617682,0.00137049,0.000617682,0.00137049,NA,NA
CT,840-09,33,98708.07656,97453.66287,98708.07656,97453.66287,NA,NA,0.000657896,0.001402611,0.000657896,0.001402611,NA,NA
