"from","to","gender","age","rate"
"AK","HI","m","0","0.001995382"
"AK","HI","m","1","0.001995382"
"AK","HI","m","2","0.001995382"
"AK","HI","m","3","0.001995382"
"AK","HI","m","4","0.001995382"
"AK","HI","m","5","0.000946966"
"AK","HI","m","6","0.000946966"
"AK","HI","m","7","0.000946966"
"AK","HI","m","8","0.000946966"
"AK","HI","m","9","0.000946966"
"AK","HI","m","10","0.001205621"
"AK","HI","m","11","0.001205621"
"AK","HI","m","12","0.001205621"
"AK","HI","m","13","0.001205621"
"AK","HI","m","14","0.001205621"
"AK","HI","m","15","0.000642031"
"AK","HI","m","16","0.000642031"
"AK","HI","m","17","0.000642031"
"AK","HI","m","18","0.000642031"
"AK","HI","m","19","0.000642031"
"AK","HI","m","20","0.002034659"
"AK","HI","m","21","0.002034659"
"AK","HI","m","22","0.002034659"
"AK","HI","m","23","0.002034659"
"AK","HI","m","24","0.002034659"
"AK","HI","m","25","0.0048411"
"AK","HI","m","26","0.0048411"
"AK","HI","m","27","0.0048411"
"AK","HI","m","28","0.0048411"
"AK","HI","m","29","0.0048411"
"AK","HI","m","30","0.001236117"
"AK","HI","m","31","0.001236117"
"AK","HI","m","32","0.001236117"
"AK","HI","m","33","0.001236117"
"AK","HI","m","34","0.001236117"
"AK","HI","m","35","0.002111461"
"AK","HI","m","36","0.002111461"
"AK","HI","m","37","0.002111461"
"AK","HI","m","38","0.002111461"
"AK","HI","m","39","0.002111461"
"AK","HI","m","40","0.001008618"
"AK","HI","m","41","0.001008618"
"AK","HI","m","42","0.001008618"
"AK","HI","m","43","0.001008618"
"AK","HI","m","44","0.001008618"
"AK","HI","m","45","0.000126554"
"AK","HI","m","46","0.000126554"
"AK","HI","m","47","0.000126554"
"AK","HI","m","48","0.000126554"
"AK","HI","m","49","0.000126554"
"AK","HI","m","50","0"
"AK","HI","m","51","0"
"AK","HI","m","52","0"
"AK","HI","m","53","0"
"AK","HI","m","54","0"
"AK","HI","m","55","0"
"AK","HI","m","56","0"
"AK","HI","m","57","0"
"AK","HI","m","58","0"
"AK","HI","m","59","0"
"AK","HI","m","60","0.000169115"
"AK","HI","m","61","0.000169115"
"AK","HI","m","62","0.000169115"
"AK","HI","m","63","0.000169115"
"AK","HI","m","64","0.000169115"
"AK","HI","m","65","0.0000574"
"AK","HI","m","66","0.0000574"
"AK","HI","m","67","0.0000574"
"AK","HI","m","68","0.0000574"
"AK","HI","m","69","0.0000574"
"AK","HI","m","70","0.000695927"
"AK","HI","m","71","0.000695927"
"AK","HI","m","72","0.000695927"
"AK","HI","m","73","0.000695927"
"AK","HI","m","74","0.000695927"
"AK","HI","m","75","0"
"AK","HI","m","76","0"
"AK","HI","m","77","0"
"AK","HI","m","78","0"
"AK","HI","m","79","0"
"AK","HI","m","80","0"
"AK","HI","m","81","0"
"AK","HI","m","82","0"
"AK","HI","m","83","0"
"AK","HI","m","84","0"
"AK","HI","m","85","0"
"AK","HI","m","86","0"
"AK","HI","m","87","0"
"AK","HI","m","88","0"
"AK","HI","m","89","0"
"AK","HI","m","90","0"
"AK","HI","m","91","0"
"AK","HI","m","92","0"
"AK","HI","m","93","0"
"AK","HI","m","94","0"
"AK","HI","m","95","0"
"AK","HI","m","96","0"
"AK","HI","m","97","0"
"AK","HI","m","98","0"
"AK","HI","m","99","0"
"AK","HI","m","100","0"
"AK","HI","f","0","0.000729884"
"AK","HI","f","1","0.000729884"
"AK","HI","f","2","0.000729884"
"AK","HI","f","3","0.000729884"
"AK","HI","f","4","0.000729884"
"AK","HI","f","5","0.000797022"
"AK","HI","f","6","0.000797022"
"AK","HI","f","7","0.000797022"
"AK","HI","f","8","0.000797022"
"AK","HI","f","9","0.000797022"
"AK","HI","f","10","0.00022395"
"AK","HI","f","11","0.00022395"
"AK","HI","f","12","0.00022395"
"AK","HI","f","13","0.00022395"
"AK","HI","f","14","0.00022395"
"AK","HI","f","15","0.002313973"
"AK","HI","f","16","0.002313973"
"AK","HI","f","17","0.002313973"
