region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
HI,840-15,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.004653893,0.005978593,0.004653893,0.005978593,NA,NA
HI,840-15,1,99536.52803,99405.26941,99536.52803,99405.26941,NA,NA,0.000359978,0.000437269,0.000359978,0.000437269,NA,NA
HI,840-15,2,99500.70312,99361.81182,99500.70312,99361.81182,NA,NA,0.000234415,0.000315011,0.000234415,0.000315011,NA,NA
HI,840-15,3,99477.38142,99330.51707,99477.38142,99330.51707,NA,NA,0.000173522,0.000239801,0.000173522,0.000239801,NA,NA
HI,840-15,4,99460.12138,99306.70054,99460.12138,99306.70054,NA,NA,0.00014461,0.000214778,0.00014461,0.000214778,NA,NA
HI,840-15,5,99445.73945,99285.37389,99445.73945,99285.37389,NA,NA,1.35E-04,0.000189571,1.35E-04,0.000189571,NA,NA
HI,840-15,6,99432.2919,99266.55403,99432.2919,99266.55403,NA,NA,1.21E-04,0.000169696,1.21E-04,0.000169696,NA,NA
HI,840-15,7,99420.30544,99249.71036,99420.30544,99249.71036,NA,NA,1.10E-04,0.000153019,1.10E-04,0.000153019,NA,NA
HI,840-15,8,99409.37027,99234.52435,99409.37027,99234.52435,NA,NA,1.01E-04,1.35E-04,1.01E-04,1.35E-04,NA,NA
HI,840-15,9,99399.28119,99221.1183,99399.28119,99221.1183,NA,NA,9.62E-05,1.20E-04,9.62E-05,1.20E-04,NA,NA
HI,840-15,10,99389.72364,99209.16924,99389.72364,99209.16924,NA,NA,9.51E-05,1.14E-04,9.51E-05,1.14E-04,NA,NA
HI,840-15,11,99380.27335,99197.8969,99380.27335,99197.8969,NA,NA,1.00E-04,1.25E-04,1.00E-04,1.25E-04,NA,NA
HI,840-15,12,99370.29315,99185.50185,99370.29315,99185.50185,NA,NA,1.15E-04,0.000164149,1.15E-04,0.000164149,NA,NA
HI,840-15,13,99358.83798,99169.22198,99358.83798,99169.22198,NA,NA,1.39E-04,0.000236545,1.39E-04,0.000236545,NA,NA
HI,840-15,14,99344.98764,99145.76673,99344.98764,99145.76673,NA,NA,0.000172498,0.000335211,0.000172498,0.000335211,NA,NA
HI,840-15,15,99327.85252,99112.53731,99327.85252,99112.53731,NA,NA,0.000208183,0.000438313,0.000208183,0.000438313,NA,NA
HI,840-15,16,99307.17623,99069.1043,99307.17623,99069.1043,NA,NA,0.000245451,0.000542986,0.000245451,0.000542986,NA,NA
HI,840-15,17,99282.80433,99015.32603,99282.80433,99015.32603,NA,NA,0.000284306,0.000664706,0.000284306,0.000664706,NA,NA
HI,840-15,18,99254.58179,98949.53221,99254.58179,98949.53221,NA,NA,3.21E-04,0.000802118,0.000320825,0.000802118,NA,NA
HI,840-15,19,99222.74357,98870.19481,99222.74357,98870.19481,NA,NA,0.00035608,0.000942045,0.00035608,0.000942045,NA,NA
HI,840-15,20,99187.4186,98777.09847,99187.4186,98777.09847,NA,NA,0.000391095,0.001081665,0.000391095,0.001081665,NA,NA
HI,840-15,21,99148.63468,98670.31245,99148.63468,98670.31245,NA,NA,0.000424926,0.001206461,0.000424926,0.001206461,NA,NA
HI,840-15,22,99106.51299,98551.34237,99106.51299,98551.34237,NA,NA,0.000454732,0.001297327,0.000454732,0.001297327,NA,NA
HI,840-15,23,99061.45634,98423.57126,99061.45634,98423.57126,NA,NA,0.00048058,0.001348936,0.00048058,0.001348936,NA,NA
HI,840-15,24,99013.86057,98290.8929,99013.86057,98290.8929,NA,NA,0.000505382,0.001374224,0.000505382,0.001374224,NA,NA
HI,840-15,25,98963.83315,98155.91269,98963.83315,98155.91269,NA,NA,0.000531056,0.001389755,0.000531056,0.001389755,NA,NA
HI,840-15,26,98911.29228,98019.59477,98911.29228,98019.59477,NA,NA,0.000558525,0.001410132,0.000558525,0.001410132,NA,NA
HI,840-15,27,98856.06352,97881.47156,98856.06352,97881.47156,NA,NA,0.000586849,0.001434368,0.000586849,0.001434368,NA,NA
HI,840-15,28,98798.06757,97741.17417,98798.06757,97741.17417,NA,NA,0.000616011,0.001465344,0.000616011,0.001465344,NA,NA
HI,840-15,29,98737.22593,97598.05383,98737.22593,97598.05383,NA,NA,0.000645077,0.001502085,0.000645077,0.001502085,NA,NA
HI,840-15,30,98673.55337,97451.56248,98673.55337,97451.56248,NA,NA,0.000676858,0.001540716,0.000676858,0.001540716,NA,NA
HI,840-15,31,98606.78828,97301.53364,98606.78828,97301.53364,NA,NA,0.000712253,0.0015783,0.000712253,0.0015783,NA,NA
HI,840-15,32,98536.58064,97148.0837,98536.58064,97148.0837,NA,NA,0.000750298,0.001614875,0.000750298,0.001614875,NA,NA
HI,840-15,33,98462.67615,96991.32822,98462.67615,96991.32822,NA,NA,0.000794679,0.00165043,0.000794679,0.00165043,NA,NA
HI,840-15,34,98384.46064,96831.38195,98384.46064,96831.38195,NA,NA,0.00084533,0.001688842,0.00084533,0.001688842,NA,NA
HI,840-15,35,98301.32888,96667.9879,98301.32888,96667.9879,NA,NA,0.000904912,0.001739613,0.000904912,0.001739613,NA,NA
HI,840-15,36,98212.41548,96499.96825,98212.41548,96499.96825,NA,NA,0.000973322,0.001803717,0.000973322,0.001803717,NA,NA
HI,840-15,37,98116.86971,96326.0683,98116.86971,96326.0683,NA,NA,0.001046838,0.001876221,0.001046838,0.001876221,NA,NA
HI,840-15,38,98014.21095,96145.5096,98014.21095,96145.5096,NA,NA,0.001122704,0.001955208,0.001122704,0.001955208,NA,NA
HI,840-15,39,97904.23175,95957.70869,97904.23175,95957.70869,NA,NA,0.001200909,0.002042554,0.001200909,0.002042554,NA,NA
HI,840-15,40,97786.72825,95761.91088,97786.72825,95761.91088,NA,NA,0.001287693,0.002146678,0.001287693,0.002146678,NA,NA
HI,840-15,41,97660.88997,95556.56235,97660.88997,95556.56235,NA,NA,0.001384739,0.002273107,0.001384739,0.002273107,NA,NA
HI,840-15,42,97525.74873,95339.59982,97525.74873,95339.59982,NA,NA,0.001487501,0.00242162,0.001487501,0.00242162,NA,NA
HI,840-15,43,97380.7862,95109.0028,97380.7862,95109.0028,NA,NA,0.001600351,0.002598551,0.001600351,0.002598551,NA,NA
HI,840-15,44,97225.06741,94862.17665,97225.06741,94862.17665,NA,NA,0.001727522,0.00280827,0.001727522,0.00280827,NA,NA
HI,840-15,45,97057.25311,94596.1516,97057.25311,94596.1516,NA,NA,0.001862783,0.003039236,0.001862783,0.003039236,NA,NA
HI,840-15,46,96876.62479,94309.08629,96876.62479,94309.08629,NA,NA,0.002016416,0.003302365,0.002016416,0.003302365,NA,NA
HI,840-15,47,96681.47703,93998.15828,96681.47703,93998.15828,NA,NA,0.002203714,0.003620094,0.002203714,0.003620094,NA,NA
HI,840-15,48,96468.65216,93658.49093,96468.65216,93658.49093,NA,NA,0.002424182,0.003992658,0.002424182,0.003992658,NA,NA
HI,840-15,49,96235.07774,93285.28777,96235.07774,93285.28777,NA,NA,0.002662856,0.004398576,0.002662856,0.004398576,NA,NA
HI,840-15,50,95979.15832,92875.86792,95979.15832,92875.86792,NA,NA,0.002901807,0.004804938,0.002901807,0.004804938,NA,NA
HI,840-15,51,95701.04882,92430.67244,95701.04882,92430.67244,NA,NA,0.003136944,0.005214754,0.003136944,0.005214754,NA,NA
HI,840-15,52,95401.31013,91949.92022,95401.31013,91949.92022,NA,NA,0.003379296,0.005657585,0.003379296,0.005657585,NA,NA
HI,840-15,53,95079.46471,91431.17314,95079.46471,91431.17314,NA,NA,0.003634709,0.006151788,0.003634709,0.006151788,NA,NA
