region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
MN,840-27,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.004449093,0.005442197,0.004449093,0.005442197,NA,NA
MN,840-27,1,99556.84325,99458.37407,99556.84325,99458.37407,NA,NA,0.000251795,0.000325107,0.000251795,0.000325107,NA,NA
MN,840-27,2,99531.77826,99426.04456,99531.77826,99426.04456,NA,NA,0.000155593,0.000228332,0.000155593,0.000228332,NA,NA
MN,840-27,3,99516.29297,99403.34517,99516.29297,99403.34517,NA,NA,0.00011102,0.000170183,0.00011102,0.000170183,NA,NA
MN,840-27,4,99505.2453,99386.42995,99505.2453,99386.42995,NA,NA,9.04841E-05,0.00015113,9.04841E-05,0.00015113,NA,NA
MN,840-27,5,99496.24204,99371.41084,99496.24204,99371.41084,NA,NA,8.39E-05,0.000132109,8.39E-05,0.000132109,NA,NA
MN,840-27,6,99487.89193,99358.28387,99487.89193,99358.28387,NA,NA,7.38E-05,0.000117248,7.38E-05,0.000117248,NA,NA
MN,840-27,7,99480.55247,99346.63501,99480.55247,99346.63501,NA,NA,6.66E-05,0.000104882,6.66E-05,0.000104882,NA,NA
MN,840-27,8,99473.931,99336.21585,99473.931,99336.21585,NA,NA,6.08E-05,9.17E-05,6.08E-05,9.17E-05,NA,NA
MN,840-27,9,99467.88133,99327.10579,99467.88133,99327.10579,NA,NA,5.72E-05,8.10E-05,5.72E-05,8.10E-05,NA,NA
MN,840-27,10,99462.18787,99319.05744,99462.18787,99319.05744,NA,NA,5.65E-05,7.61E-05,5.65E-05,7.61E-05,NA,NA
MN,840-27,11,99456.56577,99311.49874,99456.56577,99311.49874,NA,NA,6.01E-05,8.43E-05,6.01E-05,8.43E-05,NA,NA
MN,840-27,12,99450.5884,99303.12547,99450.5884,99303.12547,NA,NA,7.02E-05,0.000113124,7.02E-05,0.000113124,NA,NA
MN,840-27,13,99443.61073,99291.89254,99443.61073,99291.89254,NA,NA,8.68E-05,0.000167695,8.68E-05,0.000167695,NA,NA
MN,840-27,14,99434.97554,99275.24315,99434.97554,99275.24315,NA,NA,0.000110284,0.000244149,0.000110284,0.000244149,NA,NA
MN,840-27,15,99424.01015,99251.00809,99424.01015,99251.00809,NA,NA,0.000136193,0.000325943,0.000136193,0.000325943,NA,NA
MN,840-27,16,99410.47018,99218.66303,99410.47018,99218.66303,NA,NA,0.000163837,0.000410536,0.000163837,0.000410536,NA,NA
MN,840-27,17,99394.1845,99177.93871,99394.1845,99177.93871,NA,NA,0.000193211,0.000510503,0.000193211,0.000510503,NA,NA
MN,840-27,18,99374.9824,99127.32119,99374.9824,99127.32119,NA,NA,2.21E-04,0.000625076,0.000221272,0.000625076,NA,NA
MN,840-27,19,99352.99591,99065.37847,99352.99591,99065.37847,NA,NA,0.000248737,0.000743324,0.000248737,0.000743324,NA,NA
MN,840-27,20,99328.28625,98991.76811,99328.28625,98991.76811,NA,NA,0.000276345,0.000862684,0.000276345,0.000862684,NA,NA
MN,840-27,21,99300.84131,98906.40628,99300.84131,98906.40628,NA,NA,0.000303309,0.000970394,0.000303309,0.000970394,NA,NA
