"from","to","gender","age","mrate"
"MN","AL","m","0","8.12471e-05"
"MN","AL","m","1","8.12471e-05"
"MN","AL","m","2","8.12471e-05"
"MN","AL","m","3","8.12471e-05"
"MN","AL","m","4","8.12471e-05"
"MN","AL","m","5","5.41647e-05"
"MN","AL","m","6","5.41647e-05"
"MN","AL","m","7","5.41647e-05"
"MN","AL","m","8","5.41647e-05"
"MN","AL","m","9","5.41647e-05"
"MN","AL","m","10","6.38999e-05"
"MN","AL","m","11","6.38999e-05"
"MN","AL","m","12","6.38999e-05"
"MN","AL","m","13","6.38999e-05"
"MN","AL","m","14","6.38999e-05"
"MN","AL","m","15","0.000172262"
"MN","AL","m","16","0.000172262"
"MN","AL","m","17","0.000172262"
"MN","AL","m","18","0.000172262"
"MN","AL","m","19","0.000172262"
"MN","AL","m","20","0.000293248"
"MN","AL","m","21","0.000293248"
"MN","AL","m","22","0.000293248"
"MN","AL","m","23","0.000293248"
"MN","AL","m","24","0.000293248"
"MN","AL","m","25","0.000350506"
"MN","AL","m","26","0.000350506"
"MN","AL","m","27","0.000350506"
"MN","AL","m","28","0.000350506"
"MN","AL","m","29","0.000350506"
"MN","AL","m","30","0.00018798"
"MN","AL","m","31","0.00018798"
"MN","AL","m","32","0.00018798"
"MN","AL","m","33","0.00018798"
"MN","AL","m","34","0.00018798"
"MN","AL","m","35","0.000155384"
"MN","AL","m","36","0.000155384"
"MN","AL","m","37","0.000155384"
"MN","AL","m","38","0.000155384"
"MN","AL","m","39","0.000155384"
"MN","AL","m","40","0.000146053"
"MN","AL","m","41","0.000146053"
"MN","AL","m","42","0.000146053"
"MN","AL","m","43","0.000146053"
"MN","AL","m","44","0.000146053"
"MN","AL","m","45","0.000146053"
"MN","AL","m","46","0.000146053"
"MN","AL","m","47","0.000146053"
"MN","AL","m","48","0.000146053"
"MN","AL","m","49","0.000146053"
"MN","AL","m","50","5.76635e-05"
"MN","AL","m","51","5.76635e-05"
"MN","AL","m","52","5.76635e-05"
"MN","AL","m","53","5.76635e-05"
"MN","AL","m","54","5.76635e-05"
"MN","AL","m","55","6.46824e-05"
"MN","AL","m","56","6.46824e-05"
"MN","AL","m","57","6.46824e-05"
"MN","AL","m","58","6.46824e-05"
"MN","AL","m","59","6.46824e-05"
"MN","AL","m","60","6.46824e-05"
"MN","AL","m","61","6.46824e-05"
"MN","AL","m","62","6.46824e-05"
"MN","AL","m","63","6.46824e-05"
"MN","AL","m","64","6.46824e-05"
"MN","AL","m","65","6.46824e-05"
"MN","AL","m","66","6.46824e-05"
"MN","AL","m","67","6.46824e-05"
"MN","AL","m","68","6.46824e-05"
"MN","AL","m","69","6.46824e-05"
"MN","AL","m","70","0"
"MN","AL","m","71","0"
"MN","AL","m","72","0"
"MN","AL","m","73","0"
"MN","AL","m","74","0"
"MN","AL","m","75","0"
"MN","AL","m","76","0"
"MN","AL","m","77","0"
"MN","AL","m","78","0"
"MN","AL","m","79","0"
"MN","AL","m","80","0"
"MN","AL","m","81","0"
"MN","AL","m","82","0"
"MN","AL","m","83","0"
"MN","AL","m","84","0"
"MN","AL","m","85","0"
"MN","AL","m","86","0"
"MN","AL","m","87","0"
"MN","AL","m","88","0"
"MN","AL","m","89","0"
"MN","AL","m","90","0"
"MN","AL","m","91","0"
"MN","AL","m","92","0"
"MN","AL","m","93","0"
"MN","AL","m","94","0"
"MN","AL","m","95","0"
"MN","AL","m","96","0"
"MN","AL","m","97","0"
"MN","AL","m","98","0"
"MN","AL","m","99","0"
"MN","AL","m","100","0"
"MN","AL","f","0","6.46496e-05"
"MN","AL","f","1","6.46496e-05"
"MN","AL","f","2","6.46496e-05"
"MN","AL","f","3","6.46496e-05"
"MN","AL","f","4","6.46496e-05"
"MN","AL","f","5","5.26503e-05"
"MN","AL","f","6","5.26503e-05"
"MN","AL","f","7","5.26503e-05"
"MN","AL","f","8","5.26503e-05"
"MN","AL","f","9","5.26503e-05"
"MN","AL","f","10","7.71309e-05"
"MN","AL","f","11","7.71309e-05"
"MN","AL","f","12","7.71309e-05"
"MN","AL","f","13","7.71309e-05"
"MN","AL","f","14","7.71309e-05"
"MN","AL","f","15","6.14797e-05"
"MN","AL","f","16","6.14797e-05"
"MN","AL","f","17","6.14797e-05"
"MN","AL","f","18","6.14797e-05"
"MN","AL","f","19","6.14797e-05"
"MN","AL","f","20","6.49725e-05"
"MN","AL","f","21","6.49725e-05"
"MN","AL","f","22","6.49725e-05"
"MN","AL","f","23","6.49725e-05"
"MN","AL","f","24","6.49725e-05"
"MN","AL","f","25","8.54658e-05"
"MN","AL","f","26","8.54658e-05"
"MN","AL","f","27","8.54658e-05"
"MN","AL","f","28","8.54658e-05"
"MN","AL","f","29","8.54658e-05"
"MN","AL","f","30","5.80173e-05"
"MN","AL","f","31","5.80173e-05"
"MN","AL","f","32","5.80173e-05"
"MN","AL","f","33","5.80173e-05"
"MN","AL","f","34","5.80173e-05"
"MN","AL","f","35","4.49738e-05"
"MN","AL","f","36","4.49738e-05"
"MN","AL","f","37","4.49738e-05"
"MN","AL","f","38","4.49738e-05"
"MN","AL","f","39","4.49738e-05"
"MN","AL","f","40","0"
"MN","AL","f","41","0"
"MN","AL","f","42","0"
"MN","AL","f","43","0"
"MN","AL","f","44","0"
"MN","AL","f","45","2.42364e-05"
"MN","AL","f","46","2.42364e-05"
"MN","AL","f","47","2.42364e-05"
"MN","AL","f","48","2.42364e-05"
"MN","AL","f","49","2.42364e-05"
"MN","AL","f","50","6.33214e-05"
"MN","AL","f","51","6.33214e-05"
"MN","AL","f","52","6.33214e-05"
"MN","AL","f","53","6.33214e-05"
"MN","AL","f","54","6.33214e-05"
"MN","AL","f","55","6.33214e-05"
"MN","AL","f","56","6.33214e-05"
"MN","AL","f","57","6.33214e-05"
"MN","AL","f","58","6.33214e-05"
"MN","AL","f","59","6.33214e-05"
"MN","AL","f","60","3.9085e-05"
"MN","AL","f","61","3.9085e-05"
"MN","AL","f","62","3.9085e-05"
"MN","AL","f","63","3.9085e-05"
"MN","AL","f","64","3.9085e-05"
"MN","AL","f","65","0"
"MN","AL","f","66","0"
"MN","AL","f","67","0"
"MN","AL","f","68","0"
"MN","AL","f","69","0"
"MN","AL","f","70","0"
"MN","AL","f","71","0"
"MN","AL","f","72","0"
"MN","AL","f","73","0"
"MN","AL","f","74","0"
"MN","AL","f","75","2.56316e-05"
"MN","AL","f","76","2.56316e-05"
"MN","AL","f","77","2.56316e-05"
"MN","AL","f","78","2.56316e-05"
"MN","AL","f","79","2.56316e-05"
"MN","AL","f","80","2.56316e-05"
"MN","AL","f","81","2.56316e-05"
"MN","AL","f","82","2.56316e-05"
"MN","AL","f","83","2.56316e-05"
"MN","AL","f","84","2.56316e-05"
"MN","AL","f","85","2.56316e-05"
"MN","AL","f","86","2.56316e-05"
"MN","AL","f","87","2.56316e-05"
"MN","AL","f","88","2.56316e-05"
"MN","AL","f","89","2.56316e-05"
"MN","AL","f","90","0"
"MN","AL","f","91","0"
"MN","AL","f","92","0"
"MN","AL","f","93","0"
"MN","AL","f","94","0"
"MN","AL","f","95","0"
"MN","AL","f","96","0"
"MN","AL","f","97","0"
"MN","AL","f","98","0"
"MN","AL","f","99","0"
"MN","AL","f","100","0"
"MN","AK","m","0","0.000117604"
"MN","AK","m","1","0.000117604"
"MN","AK","m","2","0.000117604"
"MN","AK","m","3","0.000117604"
"MN","AK","m","4","0.000117604"
"MN","AK","m","5","7.84028e-05"
"MN","AK","m","6","7.84028e-05"
"MN","AK","m","7","7.84028e-05"
"MN","AK","m","8","7.84028e-05"
"MN","AK","m","9","7.84028e-05"
"MN","AK","m","10","0.000196587"
"MN","AK","m","11","0.000196587"
"MN","AK","m","12","0.000196587"
"MN","AK","m","13","0.000196587"
"MN","AK","m","14","0.000196587"
