region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
UT,840-49,0,,,25160,26660,,
UT,840-49,1,,,26350,26300,,
UT,840-49,2,,,26380,28320,,
UT,840-49,3,,,25720,27490,,
UT,840-49,4,,,25520,26260,,
UT,840-49,5,,,25100,25820,,
UT,840-49,6,,,24750,25770,,
UT,840-49,7,,,25230,25900,,
UT,840-49,8,,,23820,24940,,
UT,840-49,9,,,23170,24350,,
UT,840-49,10,,,24080,25390,,
UT,840-49,11,,,22380,24300,,
UT,840-49,12,,,21350,23510,,
UT,840-49,13,,,21120,22970,,
UT,840-49,14,,,21370,22690,,
UT,840-49,15,,,20220,22090,,
UT,840-49,16,,,21380,22590,,
UT,840-49,17,,,21130,22120,,
UT,840-49,18,,,23090,23110,,
UT,840-49,19,,,23630,21780,,
UT,840-49,20,,,23240,19020,,
UT,840-49,21,,,22790,22160,,
UT,840-49,22,,,21730,23780,,
UT,840-49,23,,,22320,23730,,
UT,840-49,24,,,22190,24410,,
UT,840-49,25,,,22300,24750,,
UT,840-49,26,,,21640,22820,,
UT,840-49,27,,,21900,24030,,
UT,840-49,28,,,23370,22850,,
UT,840-49,29,,,23560,23910,,
UT,840-49,30,,,23160,23950,,
UT,840-49,31,,,21290,22250,,
UT,840-49,32,,,20310,22250,,
UT,840-49,33,,,20310,21480,,
UT,840-49,34,,,18730,19370,,
UT,840-49,35,,,18760,19470,,
UT,840-49,36,,,18010,18200,,
UT,840-49,37,,,16830,17680,,
UT,840-49,38,,,16640,17750,,
UT,840-49,39,,,17280,18510,,
UT,840-49,40,,,16390,17500,,
UT,840-49,41,,,15600,15620,,
UT,840-49,42,,,14830,16120,,
UT,840-49,43,,,14500,15290,,
UT,840-49,44,,,14500,14760,,
UT,840-49,45,,,14510,15730,,
UT,840-49,46,,,15250,15130,,
UT,840-49,47,,,16450,15310,,
UT,840-49,48,,,15360,15590,,
UT,840-49,49,,,16270,15170,,
UT,840-49,50,,,16240,15800,,
UT,840-49,51,,,15210,15160,,
UT,840-49,52,,,15160,15410,,
UT,840-49,53,,,15210,14610,,
UT,840-49,54,,,15290,14300,,
UT,840-49,55,,,14310,14380,,
UT,840-49,56,,,14200,13950,,
UT,840-49,57,,,13630,13330,,
UT,840-49,58,,,12940,12150,,
UT,840-49,59,,,12470,11440,,
UT,840-49,60,,,12260,11290,,
UT,840-49,61,,,11640,11420,,
UT,840-49,62,,,11020,11140,,
UT,840-49,63,,,11180,10510,,
UT,840-49,64,,,8430,7940,,
UT,840-49,65,,,9480,8270,,
UT,840-49,66,,,9300,8360,,
UT,840-49,67,,,8800,7890,,
UT,840-49,68,,,7560,6710,,
UT,840-49,69,,,7020,6070,,
UT,840-49,70,,,6490,6380,,
UT,840-49,71,,,6920,6050,,
UT,840-49,72,,,6350,5820,,
UT,840-49,73,,,5610,5370,,
UT,840-49,74,,,5950,5120,,
UT,840-49,75,,,5560,4820,,
UT,840-49,76,,,4970,4400,,
UT,840-49,77,,,4790,4340,,
UT,840-49,78,,,4400,3880,,
UT,840-49,79,,,4580,3850,,
UT,840-49,80,,,4300,3680,,
UT,840-49,81,,,4110,3140,,
UT,840-49,82,,,3740,2820,,
UT,840-49,83,,,3770,2550,,
UT,840-49,84,,,3520,2360,,
UT,840-49,85,,,3190,2100,,
UT,840-49,86,,,2980,2190,,
UT,840-49,87,,,2430,1460,,
UT,840-49,88,,,2118.028371,1367.58605,,
UT,840-49,89,,,1842.470793,1141.438619,,
UT,840-49,90,,,1546.21441,894.3056972,,
UT,840-49,91,,,1209.809697,659.6261905,,
UT,840-49,92,,,1034.60783,527.8755152,,
UT,840-49,93,,,800.3672653,380.654524,,
UT,840-49,94,,,639.5220777,277.1817648,,
UT,840-49,95,,,500.4385942,200.7219735,,
UT,840-49,96,,,378.5176398,139.296091,,
UT,840-49,97,,,272.6358673,93.44172033,,
UT,840-49,98,,,189.0648788,60.09768692,,
UT,840-49,99,,,131.3459887,38.62519196,,
UT,840-49,100,,,226.9765882,59.1489758,,
