region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
UT,840-49,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005154014,0.005858531,0.005154014,0.005858531,NA,NA
UT,840-49,1,99486.94906,99417.15153,99486.94906,99417.15153,NA,NA,0.000331574,0.000390642,0.000331574,0.000390642,NA,NA
UT,840-49,2,99453.96689,99378.32243,99453.96689,99378.32243,NA,NA,0.000209344,0.00027817,0.000209344,0.00027817,NA,NA
UT,840-49,3,99433.14895,99350.68248,99433.14895,99350.68248,NA,NA,0.000151641,0.00020972,0.000151641,0.00020972,NA,NA
UT,840-49,4,99418.072,99329.84893,99418.072,99329.84893,NA,NA,0.000124725,0.000187105,0.000124725,0.000187105,NA,NA
UT,840-49,5,99405.67283,99311.26554,99405.67283,99311.26554,NA,NA,1.16E-04,0.000164417,1.16E-04,0.000164417,NA,NA
UT,840-49,6,99394.13489,99294.93838,99394.13489,99294.93838,NA,NA,1.03E-04,0.000146603,1.03E-04,0.000146603,NA,NA
UT,840-49,7,99383.9352,99280.38251,99383.9352,99280.38251,NA,NA,9.30E-05,0.000131712,9.30E-05,0.000131712,NA,NA
UT,840-49,8,99374.6912,99267.30685,99374.6912,99267.30685,NA,NA,8.53E-05,1.16E-04,8.53E-05,1.16E-04,NA,NA
UT,840-49,9,99366.21161,99255.81434,99366.21161,99255.81434,NA,NA,8.05E-05,1.03E-04,8.05E-05,1.03E-04,NA,NA
UT,840-49,10,99358.20985,99245.61226,99358.20985,99245.61226,NA,NA,7.96E-05,9.68E-05,7.96E-05,9.68E-05,NA,NA
UT,840-49,11,99350.30414,99236.00761,99350.30414,99236.00761,NA,NA,8.44E-05,1.07E-04,8.44E-05,1.07E-04,NA,NA
UT,840-49,12,99341.92203,99225.41055,99341.92203,99225.41055,NA,NA,9.78E-05,0.000141644,9.78E-05,0.000141644,NA,NA
UT,840-49,13,99332.20484,99211.35682,99332.20484,99211.35682,NA,NA,1.20E-04,0.000206773,1.20E-04,0.000206773,NA,NA
UT,840-49,14,99320.29364,99190.84468,99320.29364,99190.84468,NA,NA,0.000150681,0.000296661,0.000150681,0.000296661,NA,NA
UT,840-49,15,99305.32928,99161.42281,99305.32928,99161.42281,NA,NA,0.000184334,0.000391607,0.000184334,0.000391607,NA,NA
UT,840-49,16,99287.02551,99122.59789,99287.02551,99122.59789,NA,NA,0.000219928,0.00048882,0.000219928,0.00048882,NA,NA
UT,840-49,17,99265.19203,99074.15688,99265.19203,99074.15688,NA,NA,0.000257456,0.000602699,0.000257456,0.000602699,NA,NA
UT,840-49,18,99239.63906,99014.46327,99239.63906,99014.46327,NA,NA,2.93E-04,0.00073215,0.000293067,0.00073215,NA,NA
UT,840-49,19,99210.55943,98941.99632,99210.55943,98941.99632,NA,NA,0.000327726,0.000864783,0.000327726,0.000864783,NA,NA
UT,840-49,20,99178.05087,98856.46993,99178.05087,98856.46993,NA,NA,0.000362394,0.000997825,0.000362394,0.000997825,NA,NA
UT,840-49,21,99142.11601,98757.87766,99142.11601,98757.87766,NA,NA,0.000396104,0.00111726,0.000396104,0.00111726,NA,NA
UT,840-49,22,99102.85337,98647.60103,99102.85337,98647.60103,NA,NA,0.000425965,0.001204503,0.000425965,0.001204503,NA,NA
UT,840-49,23,99060.64804,98528.85065,99060.64804,98528.85065,NA,NA,0.000451975,0.001254151,0.000451975,0.001254151,NA,NA
UT,840-49,24,99015.88497,98405.35739,99015.88497,98405.35739,NA,NA,0.000477028,0.001278501,0.000477028,0.001278501,NA,NA
UT,840-49,25,98968.66268,98279.62701,98968.66268,98279.62701,NA,NA,0.000503054,0.001293466,0.000503054,0.001293466,NA,NA
UT,840-49,26,98918.88908,98152.58783,98918.88908,98152.58783,NA,NA,0.000531002,0.001313108,0.000531002,0.001313108,NA,NA
UT,840-49,27,98866.37719,98023.78741,98866.37719,98023.78741,NA,NA,0.000559922,0.001336483,0.000559922,0.001336483,NA,NA
UT,840-49,28,98811.03579,97892.86781,98811.03579,97892.86781,NA,NA,0.000589804,0.00136638,0.000589804,0.00136638,NA,NA
UT,840-49,29,98752.77413,97759.19965,98752.77413,97759.19965,NA,NA,0.000619689,0.001401868,0.000619689,0.001401868,NA,NA
UT,840-49,30,98691.59707,97622.24944,98691.59707,97622.24944,NA,NA,0.000652477,0.001439214,0.000652477,0.001439214,NA,NA
UT,840-49,31,98627.2244,97481.85181,98627.2244,97481.85181,NA,NA,0.000689123,0.001475582,0.000689123,0.001475582,NA,NA
UT,840-49,32,98559.28183,97338.11536,98559.28183,97338.11536,NA,NA,0.000728661,0.001511003,0.000728661,0.001511003,NA,NA
UT,840-49,33,98487.49133,97191.14825,98487.49133,97191.14825,NA,NA,0.000774964,0.001545463,0.000774964,0.001545463,NA,NA
UT,840-49,34,98411.19628,97041.05817,98411.19628,97041.05817,NA,NA,0.000828036,0.001582719,0.000828036,0.001582719,NA,NA
UT,840-49,35,98329.7424,96887.59165,98329.7424,96887.59165,NA,NA,0.00089076,0.001632013,0.00089076,0.001632013,NA,NA
UT,840-49,36,98242.19363,96729.59798,98242.19363,96729.59798,NA,NA,0.000963144,0.001694319,0.000963144,0.001694319,NA,NA
UT,840-49,37,98147.61783,96565.84751,98147.61783,96565.84751,NA,NA,0.00104134,0.001764889,0.00104134,0.001764889,NA,NA
UT,840-49,38,98045.466,96395.57062,98045.466,96395.57062,NA,NA,0.00112245,0.001841878,0.00112245,0.001841878,NA,NA
UT,840-49,39,97935.47663,96218.18512,97935.47663,96218.18512,NA,NA,0.001206475,0.00192714,0.001206475,0.00192714,NA,NA
