"from","to","gender","age","mrate"
"AL","MI","m","0","0.000897409"
"AL","MI","m","1","0.000897409"
"AL","MI","m","2","0.000897409"
"AL","MI","m","3","0.000897409"
"AL","MI","m","4","0.000897409"
"AL","MI","m","5","0.000787437"
"AL","MI","m","6","0.000787437"
"AL","MI","m","7","0.000787437"
"AL","MI","m","8","0.000787437"
"AL","MI","m","9","0.000787437"
"AL","MI","m","10","0.000726551"
"AL","MI","m","11","0.000726551"
"AL","MI","m","12","0.000726551"
"AL","MI","m","13","0.000726551"
"AL","MI","m","14","0.000726551"
"AL","MI","m","15","0.000548365"
"AL","MI","m","16","0.000548365"
"AL","MI","m","17","0.000548365"
"AL","MI","m","18","0.000548365"
"AL","MI","m","19","0.000548365"
"AL","MI","m","20","0.000664137"
"AL","MI","m","21","0.000664137"
"AL","MI","m","22","0.000664137"
"AL","MI","m","23","0.000664137"
"AL","MI","m","24","0.000664137"
"AL","MI","m","25","0.00103995"
"AL","MI","m","26","0.00103995"
"AL","MI","m","27","0.00103995"
"AL","MI","m","28","0.00103995"
"AL","MI","m","29","0.00103995"
"AL","MI","m","30","0.00097459"
"AL","MI","m","31","0.00097459"
"AL","MI","m","32","0.00097459"
"AL","MI","m","33","0.00097459"
"AL","MI","m","34","0.00097459"
"AL","MI","m","35","0.000755748"
"AL","MI","m","36","0.000755748"
"AL","MI","m","37","0.000755748"
"AL","MI","m","38","0.000755748"
"AL","MI","m","39","0.000755748"
"AL","MI","m","40","0.00043411"
"AL","MI","m","41","0.00043411"
"AL","MI","m","42","0.00043411"
"AL","MI","m","43","0.00043411"
"AL","MI","m","44","0.00043411"
"AL","MI","m","45","0.000268807"
"AL","MI","m","46","0.000268807"
"AL","MI","m","47","0.000268807"
"AL","MI","m","48","0.000268807"
"AL","MI","m","49","0.000268807"
"AL","MI","m","50","0.000281021"
"AL","MI","m","51","0.000281021"
"AL","MI","m","52","0.000281021"
"AL","MI","m","53","0.000281021"
"AL","MI","m","54","0.000281021"
"AL","MI","m","55","0.000146487"
"AL","MI","m","56","0.000146487"
"AL","MI","m","57","0.000146487"
"AL","MI","m","58","0.000146487"
"AL","MI","m","59","0.000146487"
"AL","MI","m","60","0.000283948"
"AL","MI","m","61","0.000283948"
"AL","MI","m","62","0.000283948"
"AL","MI","m","63","0.000283948"
"AL","MI","m","64","0.000283948"
"AL","MI","m","65","0.000185639"
"AL","MI","m","66","0.000185639"
"AL","MI","m","67","0.000185639"
"AL","MI","m","68","0.000185639"
"AL","MI","m","69","0.000185639"
"AL","MI","m","70","0.000185639"
"AL","MI","m","71","0.000185639"
"AL","MI","m","72","0.000185639"
"AL","MI","m","73","0.000185639"
"AL","MI","m","74","0.000185639"
"AL","MI","m","75","9.15433e-05"
"AL","MI","m","76","9.15433e-05"
"AL","MI","m","77","9.15433e-05"
"AL","MI","m","78","9.15433e-05"
"AL","MI","m","79","9.15433e-05"
"AL","MI","m","80","0.000355512"
"AL","MI","m","81","0.000355512"
"AL","MI","m","82","0.000355512"
"AL","MI","m","83","0.000355512"
"AL","MI","m","84","0.000355512"
"AL","MI","m","85","0.000355512"
