region,region_code,age,net_male,net_female,net_all
OR,840-41,0,0.006958096,0.003351014,NA
OR,840-41,1,0.006958096,0.003351014,NA
OR,840-41,2,0.006958096,0.003351014,NA
OR,840-41,3,0.006958096,0.003351014,NA
OR,840-41,4,0.006958096,0.003351014,NA
OR,840-41,5,0.004291085,0.005517388,NA
OR,840-41,6,0.004291085,0.005517388,NA
OR,840-41,7,0.004291085,0.005517388,NA
OR,840-41,8,0.004291085,0.005517388,NA
OR,840-41,9,0.004291085,0.005517388,NA
OR,840-41,10,-0.001789269,0.003083825,NA
OR,840-41,11,-0.001789269,0.003083825,NA
OR,840-41,12,-0.001789269,0.003083825,NA
OR,840-41,13,-0.001789269,0.003083825,NA
OR,840-41,14,-0.001789269,0.003083825,NA
OR,840-41,15,0.001503876,0.004768906,NA
OR,840-41,16,0.001503876,0.004768906,NA
OR,840-41,17,0.001503876,0.004768906,NA
OR,840-41,18,0.001503876,0.004768906,NA
OR,840-41,19,0.001503876,0.004768906,NA
OR,840-41,20,0.013538116,0.014378757,NA
OR,840-41,21,0.013538116,0.014378757,NA
OR,840-41,22,0.013538116,0.014378757,NA
OR,840-41,23,0.013538116,0.014378757,NA
OR,840-41,24,0.013538116,0.014378757,NA
OR,840-41,25,0.020915191,0.023718918,NA
OR,840-41,26,0.020915191,0.023718918,NA
OR,840-41,27,0.020915191,0.023718918,NA
OR,840-41,28,0.020915191,0.023718918,NA
OR,840-41,29,0.020915191,0.023718918,NA
OR,840-41,30,0.013950246,0.006064975,NA
OR,840-41,31,0.013950246,0.006064975,NA
OR,840-41,32,0.013950246,0.006064975,NA
OR,840-41,33,0.013950246,0.006064975,NA
OR,840-41,34,0.013950246,0.006064975,NA
OR,840-41,35,0.006957494,0.006877117,NA
OR,840-41,36,0.006957494,0.006877117,NA
OR,840-41,37,0.006957494,0.006877117,NA
OR,840-41,38,0.006957494,0.006877117,NA
OR,840-41,39,0.006957494,0.006877117,NA
OR,840-41,40,0.00824852,0.005761895,NA
OR,840-41,41,0.00824852,0.005761895,NA
OR,840-41,42,0.00824852,0.005761895,NA
OR,840-41,43,0.00824852,0.005761895,NA
OR,840-41,44,0.00824852,0.005761895,NA
OR,840-41,45,0.004088624,0.002293834,NA
OR,840-41,46,0.004088624,0.002293834,NA
OR,840-41,47,0.004088624,0.002293834,NA
OR,840-41,48,0.004088624,0.002293834,NA
OR,840-41,49,0.004088624,0.002293834,NA
OR,840-41,50,0.004404201,0.00630003,NA
OR,840-41,51,0.004404201,0.00630003,NA
OR,840-41,52,0.004404201,0.00630003,NA
OR,840-41,53,0.004404201,0.00630003,NA
OR,840-41,54,0.004404201,0.00630003,NA
OR,840-41,55,0.006932629,0.004584126,NA
OR,840-41,56,0.006932629,0.004584126,NA
OR,840-41,57,0.006932629,0.004584126,NA
OR,840-41,58,0.006932629,0.004584126,NA
OR,840-41,59,0.006932629,0.004584126,NA
OR,840-41,60,0.00525035,0.005639473,NA
OR,840-41,61,0.00525035,0.005639473,NA
OR,840-41,62,0.00525035,0.005639473,NA
OR,840-41,63,0.00525035,0.005639473,NA
OR,840-41,64,0.00525035,0.005639473,NA
OR,840-41,65,0.004217182,0.00449302,NA
OR,840-41,66,0.004217182,0.00449302,NA
OR,840-41,67,0.004217182,0.00449302,NA
OR,840-41,68,0.004217182,0.00449302,NA
OR,840-41,69,0.004217182,0.00449302,NA
OR,840-41,70,0.001011405,0.002737306,NA
OR,840-41,71,0.001011405,0.002737306,NA
OR,840-41,72,0.001011405,0.002737306,NA
OR,840-41,73,0.001011405,0.002737306,NA
OR,840-41,74,0.001011405,0.002737306,NA
OR,840-41,75,0.000926083,0.003610528,NA
OR,840-41,76,0.000926083,0.003610528,NA
OR,840-41,77,0.000926083,0.003610528,NA
OR,840-41,78,0.000926083,0.003610528,NA
OR,840-41,79,0.000926083,0.003610528,NA
OR,840-41,80,0.002757994,-0.000779298,NA
OR,840-41,81,0.002757994,-0.000779298,NA
OR,840-41,82,0.002757994,-0.000779298,NA
OR,840-41,83,0.002757994,-0.000779298,NA
OR,840-41,84,0.002757994,-0.000779298,NA
OR,840-41,85,0.001502896,0.007937651,NA
OR,840-41,86,0.001502896,0.007937651,NA
OR,840-41,87,0.001502896,0.007937651,NA
OR,840-41,88,0.001502896,0.007937651,NA
OR,840-41,89,0.001502896,0.007937651,NA
OR,840-41,90,0.010897801,0.002186246,NA
OR,840-41,91,0.010897801,0.002186246,NA
OR,840-41,92,0.010897801,0.002186246,NA
OR,840-41,93,0.010897801,0.002186246,NA
OR,840-41,94,0.010897801,0.002186246,NA
OR,840-41,95,0.010060362,0.023650697,NA
OR,840-41,96,0.010060362,0.023650697,NA
OR,840-41,97,0.010060362,0.023650697,NA
OR,840-41,98,0.010060362,0.023650697,NA
OR,840-41,99,0.010060362,0.023650697,NA
OR,840-41,100,0.010060362,0.023650697,NA
