"from","to","gender","age","mrate"
"OR","AL","m","0","0"
"OR","AL","m","1","0"
"OR","AL","m","2","0"
"OR","AL","m","3","0"
"OR","AL","m","4","0"
"OR","AL","m","5","2.14927e-05"
"OR","AL","m","6","2.14927e-05"
"OR","AL","m","7","2.14927e-05"
"OR","AL","m","8","2.14927e-05"
"OR","AL","m","9","2.14927e-05"
"OR","AL","m","10","2.92247e-05"
"OR","AL","m","11","2.92247e-05"
"OR","AL","m","12","2.92247e-05"
"OR","AL","m","13","2.92247e-05"
"OR","AL","m","14","2.92247e-05"
"OR","AL","m","15","0.000131006"
"OR","AL","m","16","0.000131006"
"OR","AL","m","17","0.000131006"
"OR","AL","m","18","0.000131006"
"OR","AL","m","19","0.000131006"
"OR","AL","m","20","0.000291384"
"OR","AL","m","21","0.000291384"
"OR","AL","m","22","0.000291384"
"OR","AL","m","23","0.000291384"
"OR","AL","m","24","0.000291384"
"OR","AL","m","25","0.000296281"
"OR","AL","m","26","0.000296281"
"OR","AL","m","27","0.000296281"
"OR","AL","m","28","0.000296281"
"OR","AL","m","29","0.000296281"
"OR","AL","m","30","0.000228149"
"OR","AL","m","31","0.000228149"
"OR","AL","m","32","0.000228149"
"OR","AL","m","33","0.000228149"
"OR","AL","m","34","0.000228149"
"OR","AL","m","35","4.62778e-05"
"OR","AL","m","36","4.62778e-05"
"OR","AL","m","37","4.62778e-05"
"OR","AL","m","38","4.62778e-05"
"OR","AL","m","39","4.62778e-05"
"OR","AL","m","40","6.07769e-05"
"OR","AL","m","41","6.07769e-05"
"OR","AL","m","42","6.07769e-05"
"OR","AL","m","43","6.07769e-05"
"OR","AL","m","44","6.07769e-05"
"OR","AL","m","45","2.71283e-05"
"OR","AL","m","46","2.71283e-05"
"OR","AL","m","47","2.71283e-05"
"OR","AL","m","48","2.71283e-05"
"OR","AL","m","49","2.71283e-05"
"OR","AL","m","50","6.94709e-05"
"OR","AL","m","51","6.94709e-05"
"OR","AL","m","52","6.94709e-05"
"OR","AL","m","53","6.94709e-05"
"OR","AL","m","54","6.94709e-05"
"OR","AL","m","55","4.23425e-05"
"OR","AL","m","56","4.23425e-05"
"OR","AL","m","57","4.23425e-05"
"OR","AL","m","58","4.23425e-05"
"OR","AL","m","59","4.23425e-05"
"OR","AL","m","60","4.23425e-05"
"OR","AL","m","61","4.23425e-05"
"OR","AL","m","62","4.23425e-05"
"OR","AL","m","63","4.23425e-05"
"OR","AL","m","64","4.23425e-05"
"OR","AL","m","65","0"
"OR","AL","m","66","0"
"OR","AL","m","67","0"
"OR","AL","m","68","0"
"OR","AL","m","69","0"
"OR","AL","m","70","0"
"OR","AL","m","71","0"
"OR","AL","m","72","0"
"OR","AL","m","73","0"
"OR","AL","m","74","0"
"OR","AL","m","75","0"
"OR","AL","m","76","0"
"OR","AL","m","77","0"
"OR","AL","m","78","0"
"OR","AL","m","79","0"
"OR","AL","m","80","0"
"OR","AL","m","81","0"
"OR","AL","m","82","0"
"OR","AL","m","83","0"
"OR","AL","m","84","0"
"OR","AL","m","85","0"
"OR","AL","m","86","0"
"OR","AL","m","87","0"
"OR","AL","m","88","0"
"OR","AL","m","89","0"
"OR","AL","m","90","0"
"OR","AL","m","91","0"
"OR","AL","m","92","0"
"OR","AL","m","93","0"
"OR","AL","m","94","0"
"OR","AL","m","95","0"
"OR","AL","m","96","0"
"OR","AL","m","97","0"
"OR","AL","m","98","0"
"OR","AL","m","99","0"
"OR","AL","m","100","0"
"OR","AL","f","0","4.06455e-05"
"OR","AL","f","1","4.06455e-05"
"OR","AL","f","2","4.06455e-05"
"OR","AL","f","3","4.06455e-05"
"OR","AL","f","4","4.06455e-05"
"OR","AL","f","5","2.7097e-05"
"OR","AL","f","6","2.7097e-05"
"OR","AL","f","7","2.7097e-05"
"OR","AL","f","8","2.7097e-05"
"OR","AL","f","9","2.7097e-05"
"OR","AL","f","10","9.40704e-05"
"OR","AL","f","11","9.40704e-05"
"OR","AL","f","12","9.40704e-05"
"OR","AL","f","13","9.40704e-05"
"OR","AL","f","14","9.40704e-05"
"OR","AL","f","15","0.000170718"
"OR","AL","f","16","0.000170718"
"OR","AL","f","17","0.000170718"
"OR","AL","f","18","0.000170718"
"OR","AL","f","19","0.000170718"
"OR","AL","f","20","0.000233375"
"OR","AL","f","21","0.000233375"
"OR","AL","f","22","0.000233375"
"OR","AL","f","23","0.000233375"
"OR","AL","f","24","0.000233375"
"OR","AL","f","25","0.000198162"
"OR","AL","f","26","0.000198162"
"OR","AL","f","27","0.000198162"
"OR","AL","f","28","0.000198162"
"OR","AL","f","29","0.000198162"
"OR","AL","f","30","9.88274e-05"
"OR","AL","f","31","9.88274e-05"
"OR","AL","f","32","9.88274e-05"
"OR","AL","f","33","9.88274e-05"
"OR","AL","f","34","9.88274e-05"
"OR","AL","f","35","6.27718e-05"
"OR","AL","f","36","6.27718e-05"
"OR","AL","f","37","6.27718e-05"
"OR","AL","f","38","6.27718e-05"
"OR","AL","f","39","6.27718e-05"
"OR","AL","f","40","2.66015e-05"
"OR","AL","f","41","2.66015e-05"
"OR","AL","f","42","2.66015e-05"
"OR","AL","f","43","2.66015e-05"
"OR","AL","f","44","2.66015e-05"
"OR","AL","f","45","2.66015e-05"
"OR","AL","f","46","2.66015e-05"
"OR","AL","f","47","2.66015e-05"
"OR","AL","f","48","2.66015e-05"
"OR","AL","f","49","2.66015e-05"
"OR","AL","f","50","0"
"OR","AL","f","51","0"
"OR","AL","f","52","0"
"OR","AL","f","53","0"
"OR","AL","f","54","0"
"OR","AL","f","55","3.53146e-05"
"OR","AL","f","56","3.53146e-05"
"OR","AL","f","57","3.53146e-05"
"OR","AL","f","58","3.53146e-05"
"OR","AL","f","59","3.53146e-05"
"OR","AL","f","60","6.2381e-05"
"OR","AL","f","61","6.2381e-05"
"OR","AL","f","62","6.2381e-05"
"OR","AL","f","63","6.2381e-05"
"OR","AL","f","64","6.2381e-05"
"OR","AL","f","65","6.2381e-05"
"OR","AL","f","66","6.2381e-05"
"OR","AL","f","67","6.2381e-05"
"OR","AL","f","68","6.2381e-05"
"OR","AL","f","69","6.2381e-05"
"OR","AL","f","70","2.70664e-05"
"OR","AL","f","71","2.70664e-05"
"OR","AL","f","72","2.70664e-05"
"OR","AL","f","73","2.70664e-05"
"OR","AL","f","74","2.70664e-05"
"OR","AL","f","75","0"
"OR","AL","f","76","0"
"OR","AL","f","77","0"
"OR","AL","f","78","0"
"OR","AL","f","79","0"
"OR","AL","f","80","0"
"OR","AL","f","81","0"
"OR","AL","f","82","0"
"OR","AL","f","83","0"
"OR","AL","f","84","0"
"OR","AL","f","85","0"
"OR","AL","f","86","0"
"OR","AL","f","87","0"
"OR","AL","f","88","0"
"OR","AL","f","89","0"
"OR","AL","f","90","0"
"OR","AL","f","91","0"
"OR","AL","f","92","0"
"OR","AL","f","93","0"
"OR","AL","f","94","0"
"OR","AL","f","95","0"
"OR","AL","f","96","0"
"OR","AL","f","97","0"
"OR","AL","f","98","0"
"OR","AL","f","99","0"
"OR","AL","f","100","0"
"OR","AK","m","0","0.000272882"
"OR","AK","m","1","0.000272882"
"OR","AK","m","2","0.000272882"
"OR","AK","m","3","0.000272882"
"OR","AK","m","4","0.000272882"
"OR","AK","m","5","0.000223564"
"OR","AK","m","6","0.000223564"
"OR","AK","m","7","0.000223564"
"OR","AK","m","8","0.000223564"
"OR","AK","m","9","0.000223564"
"OR","AK","m","10","0.000139812"
"OR","AK","m","11","0.000139812"
"OR","AK","m","12","0.000139812"
"OR","AK","m","13","0.000139812"
"OR","AK","m","14","0.000139812"
"OR","AK","m","15","0.000785052"
"OR","AK","m","16","0.000785052"
"OR","AK","m","17","0.000785052"
"OR","AK","m","18","0.000785052"
"OR","AK","m","19","0.000785052"
"OR","AK","m","20","0.001060422"
"OR","AK","m","21","0.001060422"
"OR","AK","m","22","0.001060422"
"OR","AK","m","23","0.001060422"
"OR","AK","m","24","0.001060422"
"OR","AK","m","25","0.001668507"
"OR","AK","m","26","0.001668507"
"OR","AK","m","27","0.001668507"
"OR","AK","m","28","0.001668507"
"OR","AK","m","29","0.001668507"
"OR","AK","m","30","0.001023317"
"OR","AK","m","31","0.001023317"
"OR","AK","m","32","0.001023317"
"OR","AK","m","33","0.001023317"
"OR","AK","m","34","0.001023317"
"OR","AK","m","35","0.001032954"
"OR","AK","m","36","0.001032954"
"OR","AK","m","37","0.001032954"
"OR","AK","m","38","0.001032954"
"OR","AK","m","39","0.001032954"
"OR","AK","m","40","0.000648433"
"OR","AK","m","41","0.000648433"
"OR","AK","m","42","0.000648433"
"OR","AK","m","43","0.000648433"
"OR","AK","m","44","0.000648433"
"OR","AK","m","45","0.000648368"
"OR","AK","m","46","0.000648368"
"OR","AK","m","47","0.000648368"
"OR","AK","m","48","0.000648368"
"OR","AK","m","49","0.000648368"
"OR","AK","m","50","0.00037561"
"OR","AK","m","51","0.00037561"
"OR","AK","m","52","0.00037561"
"OR","AK","m","53","0.00037561"
"OR","AK","m","54","0.00037561"
"OR","AK","m","55","0.000164336"
"OR","AK","m","56","0.000164336"
"OR","AK","m","57","0.000164336"
"OR","AK","m","58","0.000164336"
"OR","AK","m","59","0.000164336"
"OR","AK","m","60","0.000144298"
"OR","AK","m","61","0.000144298"
"OR","AK","m","62","0.000144298"
"OR","AK","m","63","0.000144298"
"OR","AK","m","64","0.000144298"
"OR","AK","m","65","9.0408e-05"
"OR","AK","m","66","9.0408e-05"
"OR","AK","m","67","9.0408e-05"
"OR","AK","m","68","9.0408e-05"
"OR","AK","m","69","9.0408e-05"
"OR","AK","m","70","8.73115e-05"
"OR","AK","m","71","8.73115e-05"
"OR","AK","m","72","8.73115e-05"
"OR","AK","m","73","8.73115e-05"
"OR","AK","m","74","8.73115e-05"
"OR","AK","m","75","4.14102e-05"
"OR","AK","m","76","4.14102e-05"
"OR","AK","m","77","4.14102e-05"
"OR","AK","m","78","4.14102e-05"
"OR","AK","m","79","4.14102e-05"
"OR","AK","m","80","4.14102e-05"
"OR","AK","m","81","4.14102e-05"
"OR","AK","m","82","4.14102e-05"
"OR","AK","m","83","4.14102e-05"
"OR","AK","m","84","4.14102e-05"
"OR","AK","m","85","0"
"OR","AK","m","86","0"
"OR","AK","m","87","0"
"OR","AK","m","88","0"
"OR","AK","m","89","0"
"OR","AK","m","90","0"
"OR","AK","m","91","0"
"OR","AK","m","92","0"
"OR","AK","m","93","0"
"OR","AK","m","94","0"
"OR","AK","m","95","0"
"OR","AK","m","96","0"
"OR","AK","m","97","0"
"OR","AK","m","98","0"
"OR","AK","m","99","0"
"OR","AK","m","100","0"
"OR","AK","f","0","0.000305153"
"OR","AK","f","1","0.000305153"
"OR","AK","f","2","0.000305153"
"OR","AK","f","3","0.000305153"
"OR","AK","f","4","0.000305153"
"OR","AK","f","5","0.000296364"
"OR","AK","f","6","0.000296364"
"OR","AK","f","7","0.000296364"
"OR","AK","f","8","0.000296364"
"OR","AK","f","9","0.000296364"
"OR","AK","f","10","0.000239103"
"OR","AK","f","11","0.000239103"
"OR","AK","f","12","0.000239103"
"OR","AK","f","13","0.000239103"
"OR","AK","f","14","0.000239103"
"OR","AK","f","15","0.000865411"
"OR","AK","f","16","0.000865411"
"OR","AK","f","17","0.000865411"
"OR","AK","f","18","0.000865411"
"OR","AK","f","19","0.000865411"
"OR","AK","f","20","0.001056357"
"OR","AK","f","21","0.001056357"
"OR","AK","f","22","0.001056357"
"OR","AK","f","23","0.001056357"
"OR","AK","f","24","0.001056357"
"OR","AK","f","25","0.001045041"
"OR","AK","f","26","0.001045041"
"OR","AK","f","27","0.001045041"
"OR","AK","f","28","0.001045041"
"OR","AK","f","29","0.001045041"
"OR","AK","f","30","0.00054859"
"OR","AK","f","31","0.00054859"
"OR","AK","f","32","0.00054859"
"OR","AK","f","33","0.00054859"
"OR","AK","f","34","0.00054859"
"OR","AK","f","35","0.000389742"
"OR","AK","f","36","0.000389742"
"OR","AK","f","37","0.000389742"
"OR","AK","f","38","0.000389742"
"OR","AK","f","39","0.000389742"
"OR","AK","f","40","0.00038145"
"OR","AK","f","41","0.00038145"
"OR","AK","f","42","0.00038145"
"OR","AK","f","43","0.00038145"
"OR","AK","f","44","0.00038145"
"OR","AK","f","45","0.000250256"
"OR","AK","f","46","0.000250256"
"OR","AK","f","47","0.000250256"
"OR","AK","f","48","0.000250256"
"OR","AK","f","49","0.000250256"
"OR","AK","f","50","0.000144586"
"OR","AK","f","51","0.000144586"
"OR","AK","f","52","0.000144586"
"OR","AK","f","53","0.000144586"
"OR","AK","f","54","0.000144586"
"OR","AK","f","55","0.000304583"
"OR","AK","f","56","0.000304583"
"OR","AK","f","57","0.000304583"
"OR","AK","f","58","0.000304583"
"OR","AK","f","59","0.000304583"
"OR","AK","f","60","0.000413532"
"OR","AK","f","61","0.000413532"
"OR","AK","f","62","0.000413532"
"OR","AK","f","63","0.000413532"
"OR","AK","f","64","0.000413532"
"OR","AK","f","65","0.00045452"
"OR","AK","f","66","0.00045452"
"OR","AK","f","67","0.00045452"
"OR","AK","f","68","0.00045452"
"OR","AK","f","69","0.00045452"
"OR","AK","f","70","0.000231767"
"OR","AK","f","71","0.000231767"
"OR","AK","f","72","0.000231767"
"OR","AK","f","73","0.000231767"
"OR","AK","f","74","0.000231767"
"OR","AK","f","75","0.000159669"
"OR","AK","f","76","0.000159669"
"OR","AK","f","77","0.000159669"
"OR","AK","f","78","0.000159669"
"OR","AK","f","79","0.000159669"
"OR","AK","f","80","9.93223e-05"
"OR","AK","f","81","9.93223e-05"
"OR","AK","f","82","9.93223e-05"
"OR","AK","f","83","9.93223e-05"
"OR","AK","f","84","9.93223e-05"
"OR","AK","f","85","9.93223e-05"
"OR","AK","f","86","9.93223e-05"
"OR","AK","f","87","9.93223e-05"
"OR","AK","f","88","9.93223e-05"
"OR","AK","f","89","9.93223e-05"
"OR","AK","f","90","0"
"OR","AK","f","91","0"
"OR","AK","f","92","0"
"OR","AK","f","93","0"
"OR","AK","f","94","0"
"OR","AK","f","95","0"
"OR","AK","f","96","0"
"OR","AK","f","97","0"
"OR","AK","f","98","0"
"OR","AK","f","99","0"
"OR","AK","f","100","0"
