"from","to","gender","age","mrate"
"TN","AL","m","0","0.001180204"
"TN","AL","m","1","0.001180204"
"TN","AL","m","2","0.001180204"
"TN","AL","m","3","0.001180204"
"TN","AL","m","4","0.001180204"
"TN","AL","m","5","0.001050481"
"TN","AL","m","6","0.001050481"
"TN","AL","m","7","0.001050481"
"TN","AL","m","8","0.001050481"
"TN","AL","m","9","0.001050481"
"TN","AL","m","10","0.001627889"
"TN","AL","m","11","0.001627889"
"TN","AL","m","12","0.001627889"
"TN","AL","m","13","0.001627889"
"TN","AL","m","14","0.001627889"
"TN","AL","m","15","0.00191334"
"TN","AL","m","16","0.00191334"
"TN","AL","m","17","0.00191334"
"TN","AL","m","18","0.00191334"
"TN","AL","m","19","0.00191334"
"TN","AL","m","20","0.002421099"
"TN","AL","m","21","0.002421099"
"TN","AL","m","22","0.002421099"
"TN","AL","m","23","0.002421099"
"TN","AL","m","24","0.002421099"
"TN","AL","m","25","0.001822084"
"TN","AL","m","26","0.001822084"
"TN","AL","m","27","0.001822084"
"TN","AL","m","28","0.001822084"
"TN","AL","m","29","0.001822084"
"TN","AL","m","30","0.001730395"
"TN","AL","m","31","0.001730395"
"TN","AL","m","32","0.001730395"
"TN","AL","m","33","0.001730395"
"TN","AL","m","34","0.001730395"
"TN","AL","m","35","0.001362554"
"TN","AL","m","36","0.001362554"
"TN","AL","m","37","0.001362554"
"TN","AL","m","38","0.001362554"
"TN","AL","m","39","0.001362554"
"TN","AL","m","40","0.00126967"
"TN","AL","m","41","0.00126967"
"TN","AL","m","42","0.00126967"
"TN","AL","m","43","0.00126967"
"TN","AL","m","44","0.00126967"
"TN","AL","m","45","0.001088406"
"TN","AL","m","46","0.001088406"
"TN","AL","m","47","0.001088406"
"TN","AL","m","48","0.001088406"
"TN","AL","m","49","0.001088406"
"TN","AL","m","50","0.000910333"
"TN","AL","m","51","0.000910333"
"TN","AL","m","52","0.000910333"
"TN","AL","m","53","0.000910333"
"TN","AL","m","54","0.000910333"
"TN","AL","m","55","0.00078553"
"TN","AL","m","56","0.00078553"
"TN","AL","m","57","0.00078553"
"TN","AL","m","58","0.00078553"
"TN","AL","m","59","0.00078553"
"TN","AL","m","60","0.000563571"
"TN","AL","m","61","0.000563571"
"TN","AL","m","62","0.000563571"
"TN","AL","m","63","0.000563571"
"TN","AL","m","64","0.000563571"
"TN","AL","m","65","0.000509196"
"TN","AL","m","66","0.000509196"
"TN","AL","m","67","0.000509196"
"TN","AL","m","68","0.000509196"
"TN","AL","m","69","0.000509196"
"TN","AL","m","70","0.000355366"
"TN","AL","m","71","0.000355366"
"TN","AL","m","72","0.000355366"
"TN","AL","m","73","0.000355366"
"TN","AL","m","74","0.000355366"
"TN","AL","m","75","0.00072382"
"TN","AL","m","76","0.00072382"
"TN","AL","m","77","0.00072382"
"TN","AL","m","78","0.00072382"
"TN","AL","m","79","0.00072382"
"TN","AL","m","80","0.00055267"
"TN","AL","m","81","0.00055267"
"TN","AL","m","82","0.00055267"
"TN","AL","m","83","0.00055267"
"TN","AL","m","84","0.00055267"
"TN","AL","m","85","0.000968032"
"TN","AL","m","86","0.000968032"
"TN","AL","m","87","0.000968032"
"TN","AL","m","88","0.000968032"
"TN","AL","m","89","0.000968032"
"TN","AL","m","90","0.00051192"
"TN","AL","m","91","0.00051192"
"TN","AL","m","92","0.00051192"
"TN","AL","m","93","0.00051192"
"TN","AL","m","94","0.00051192"
"TN","AL","m","95","0.000767881"
"TN","AL","m","96","0.000767881"
"TN","AL","m","97","0.000767881"
"TN","AL","m","98","0.000767881"
"TN","AL","m","99","0.000767881"
"TN","AL","m","100","0.000767881"
"TN","AL","f","0","0.001514968"
"TN","AL","f","1","0.001514968"
"TN","AL","f","2","0.001514968"
"TN","AL","f","3","0.001514968"
"TN","AL","f","4","0.001514968"
"TN","AL","f","5","0.001182874"
"TN","AL","f","6","0.001182874"
"TN","AL","f","7","0.001182874"
"TN","AL","f","8","0.001182874"
"TN","AL","f","9","0.001182874"
"TN","AL","f","10","0.001478287"
"TN","AL","f","11","0.001478287"
"TN","AL","f","12","0.001478287"
"TN","AL","f","13","0.001478287"
"TN","AL","f","14","0.001478287"
"TN","AL","f","15","0.002399277"
"TN","AL","f","16","0.002399277"
"TN","AL","f","17","0.002399277"
"TN","AL","f","18","0.002399277"
"TN","AL","f","19","0.002399277"
"TN","AL","f","20","0.003117017"
"TN","AL","f","21","0.003117017"
"TN","AL","f","22","0.003117017"
"TN","AL","f","23","0.003117017"
"TN","AL","f","24","0.003117017"
"TN","AL","f","25","0.002626334"
"TN","AL","f","26","0.002626334"
"TN","AL","f","27","0.002626334"
"TN","AL","f","28","0.002626334"
"TN","AL","f","29","0.002626334"
"TN","AL","f","30","0.001792303"
"TN","AL","f","31","0.001792303"
"TN","AL","f","32","0.001792303"
"TN","AL","f","33","0.001792303"
"TN","AL","f","34","0.001792303"
"TN","AL","f","35","0.001377336"
"TN","AL","f","36","0.001377336"
"TN","AL","f","37","0.001377336"
"TN","AL","f","38","0.001377336"
"TN","AL","f","39","0.001377336"
"TN","AL","f","40","0.001205817"
"TN","AL","f","41","0.001205817"
"TN","AL","f","42","0.001205817"
"TN","AL","f","43","0.001205817"
"TN","AL","f","44","0.001205817"
"TN","AL","f","45","0.001054727"
"TN","AL","f","46","0.001054727"
"TN","AL","f","47","0.001054727"
"TN","AL","f","48","0.001054727"
"TN","AL","f","49","0.001054727"
"TN","AL","f","50","0.000689713"
"TN","AL","f","51","0.000689713"
"TN","AL","f","52","0.000689713"
"TN","AL","f","53","0.000689713"
"TN","AL","f","54","0.000689713"
"TN","AL","f","55","0.000600336"
"TN","AL","f","56","0.000600336"
"TN","AL","f","57","0.000600336"
"TN","AL","f","58","0.000600336"
"TN","AL","f","59","0.000600336"
"TN","AL","f","60","0.000435159"
"TN","AL","f","61","0.000435159"
"TN","AL","f","62","0.000435159"
"TN","AL","f","63","0.000435159"
"TN","AL","f","64","0.000435159"
"TN","AL","f","65","0.000717423"
"TN","AL","f","66","0.000717423"
"TN","AL","f","67","0.000717423"
"TN","AL","f","68","0.000717423"
"TN","AL","f","69","0.000717423"
"TN","AL","f","70","0.000673144"
"TN","AL","f","71","0.000673144"
"TN","AL","f","72","0.000673144"
"TN","AL","f","73","0.000673144"
"TN","AL","f","74","0.000673144"
"TN","AL","f","75","0.000637872"
"TN","AL","f","76","0.000637872"
"TN","AL","f","77","0.000637872"
"TN","AL","f","78","0.000637872"
"TN","AL","f","79","0.000637872"
"TN","AL","f","80","0.000551772"
"TN","AL","f","81","0.000551772"
"TN","AL","f","82","0.000551772"
"TN","AL","f","83","0.000551772"
"TN","AL","f","84","0.000551772"
"TN","AL","f","85","0.000663764"
"TN","AL","f","86","0.000663764"
"TN","AL","f","87","0.000663764"
"TN","AL","f","88","0.000663764"
"TN","AL","f","89","0.000663764"
"TN","AL","f","90","0.000592319"
"TN","AL","f","91","0.000592319"
"TN","AL","f","92","0.000592319"
"TN","AL","f","93","0.000592319"
"TN","AL","f","94","0.000592319"
"TN","AL","f","95","0.000428253"
"TN","AL","f","96","0.000428253"
"TN","AL","f","97","0.000428253"
"TN","AL","f","98","0.000428253"
"TN","AL","f","99","0.000428253"
"TN","AL","f","100","0.000428253"
"TN","AK","m","0","0.000213042"
"TN","AK","m","1","0.000213042"
"TN","AK","m","2","0.000213042"
"TN","AK","m","3","0.000213042"
"TN","AK","m","4","0.000213042"
"TN","AK","m","5","0.000176621"
"TN","AK","m","6","0.000176621"
"TN","AK","m","7","0.000176621"
"TN","AK","m","8","0.000176621"
"TN","AK","m","9","0.000176621"
"TN","AK","m","10","0.000135566"
"TN","AK","m","11","0.000135566"
"TN","AK","m","12","0.000135566"
"TN","AK","m","13","0.000135566"
"TN","AK","m","14","0.000135566"
"TN","AK","m","15","0.000184787"
"TN","AK","m","16","0.000184787"
"TN","AK","m","17","0.000184787"
"TN","AK","m","18","0.000184787"
"TN","AK","m","19","0.000184787"
"TN","AK","m","20","0.000204441"
"TN","AK","m","21","0.000204441"
"TN","AK","m","22","0.000204441"
"TN","AK","m","23","0.000204441"
"TN","AK","m","24","0.000204441"
"TN","AK","m","25","0.000201313"
"TN","AK","m","26","0.000201313"
"TN","AK","m","27","0.000201313"
"TN","AK","m","28","0.000201313"
"TN","AK","m","29","0.000201313"
"TN","AK","m","30","0.000132265"
"TN","AK","m","31","0.000132265"
"TN","AK","m","32","0.000132265"
"TN","AK","m","33","0.000132265"
"TN","AK","m","34","0.000132265"
"TN","AK","m","35","9.71627e-05"
"TN","AK","m","36","9.71627e-05"
"TN","AK","m","37","9.71627e-05"
"TN","AK","m","38","9.71627e-05"
"TN","AK","m","39","9.71627e-05"
"TN","AK","m","40","4.77776e-05"
"TN","AK","m","41","4.77776e-05"
"TN","AK","m","42","4.77776e-05"
"TN","AK","m","43","4.77776e-05"
"TN","AK","m","44","4.77776e-05"
"TN","AK","m","45","7.60372e-05"
"TN","AK","m","46","7.60372e-05"
"TN","AK","m","47","7.60372e-05"
"TN","AK","m","48","7.60372e-05"
"TN","AK","m","49","7.60372e-05"
"TN","AK","m","50","8.0107e-05"
"TN","AK","m","51","8.0107e-05"
"TN","AK","m","52","8.0107e-05"
"TN","AK","m","53","8.0107e-05"
"TN","AK","m","54","8.0107e-05"
"TN","AK","m","55","7.55775e-05"
"TN","AK","m","56","7.55775e-05"
"TN","AK","m","57","7.55775e-05"
"TN","AK","m","58","7.55775e-05"
"TN","AK","m","59","7.55775e-05"
"TN","AK","m","60","2.32157e-05"
"TN","AK","m","61","2.32157e-05"
"TN","AK","m","62","2.32157e-05"
"TN","AK","m","63","2.32157e-05"
"TN","AK","m","64","2.32157e-05"
"TN","AK","m","65","0"
"TN","AK","m","66","0"
"TN","AK","m","67","0"
"TN","AK","m","68","0"
"TN","AK","m","69","0"
"TN","AK","m","70","0"
"TN","AK","m","71","0"
"TN","AK","m","72","0"
"TN","AK","m","73","0"
"TN","AK","m","74","0"
"TN","AK","m","75","0"
"TN","AK","m","76","0"
"TN","AK","m","77","0"
"TN","AK","m","78","0"
"TN","AK","m","79","0"
"TN","AK","m","80","0"
"TN","AK","m","81","0"
"TN","AK","m","82","0"
"TN","AK","m","83","0"
"TN","AK","m","84","0"
"TN","AK","m","85","0"
"TN","AK","m","86","0"
"TN","AK","m","87","0"
"TN","AK","m","88","0"
"TN","AK","m","89","0"
"TN","AK","m","90","0"
"TN","AK","m","91","0"
"TN","AK","m","92","0"
"TN","AK","m","93","0"
"TN","AK","m","94","0"
"TN","AK","m","95","0"
"TN","AK","m","96","0"
"TN","AK","m","97","0"
"TN","AK","m","98","0"
"TN","AK","m","99","0"
"TN","AK","m","100","0"
"TN","AK","f","0","8.91119e-05"
"TN","AK","f","1","8.91119e-05"
"TN","AK","f","2","8.91119e-05"
"TN","AK","f","3","8.91119e-05"
"TN","AK","f","4","8.91119e-05"
"TN","AK","f","5","0.000118127"
"TN","AK","f","6","0.000118127"
"TN","AK","f","7","0.000118127"
"TN","AK","f","8","0.000118127"
"TN","AK","f","9","0.000118127"
"TN","AK","f","10","0.000136656"
"TN","AK","f","11","0.000136656"
"TN","AK","f","12","0.000136656"
"TN","AK","f","13","0.000136656"
"TN","AK","f","14","0.000136656"
"TN","AK","f","15","0.000153245"
"TN","AK","f","16","0.000153245"
"TN","AK","f","17","0.000153245"
"TN","AK","f","18","0.000153245"
"TN","AK","f","19","0.000153245"
"TN","AK","f","20","0.000140783"
"TN","AK","f","21","0.000140783"
"TN","AK","f","22","0.000140783"
"TN","AK","f","23","0.000140783"
"TN","AK","f","24","0.000140783"
"TN","AK","f","25","0.000132753"
"TN","AK","f","26","0.000132753"
"TN","AK","f","27","0.000132753"
"TN","AK","f","28","0.000132753"
"TN","AK","f","29","0.000132753"
"TN","AK","f","30","0.000160092"
"TN","AK","f","31","0.000160092"
"TN","AK","f","32","0.000160092"
"TN","AK","f","33","0.000160092"
"TN","AK","f","34","0.000160092"
"TN","AK","f","35","0.000135628"
"TN","AK","f","36","0.000135628"
"TN","AK","f","37","0.000135628"
"TN","AK","f","38","0.000135628"
"TN","AK","f","39","0.000135628"
"TN","AK","f","40","0.000106732"
"TN","AK","f","41","0.000106732"
"TN","AK","f","42","0.000106732"
"TN","AK","f","43","0.000106732"
"TN","AK","f","44","0.000106732"
"TN","AK","f","45","3.48014e-05"
"TN","AK","f","46","3.48014e-05"
"TN","AK","f","47","3.48014e-05"
"TN","AK","f","48","3.48014e-05"
"TN","AK","f","49","3.48014e-05"
"TN","AK","f","50","3.59032e-05"
"TN","AK","f","51","3.59032e-05"
"TN","AK","f","52","3.59032e-05"
"TN","AK","f","53","3.59032e-05"
"TN","AK","f","54","3.59032e-05"
"TN","AK","f","55","2.28938e-05"
"TN","AK","f","56","2.28938e-05"
"TN","AK","f","57","2.28938e-05"
"TN","AK","f","58","2.28938e-05"
"TN","AK","f","59","2.28938e-05"
"TN","AK","f","60","2.28938e-05"
"TN","AK","f","61","2.28938e-05"
"TN","AK","f","62","2.28938e-05"
"TN","AK","f","63","2.28938e-05"
"TN","AK","f","64","2.28938e-05"
"TN","AK","f","65","0"
"TN","AK","f","66","0"
"TN","AK","f","67","0"
"TN","AK","f","68","0"
"TN","AK","f","69","0"
"TN","AK","f","70","0"
"TN","AK","f","71","0"
"TN","AK","f","72","0"
"TN","AK","f","73","0"
"TN","AK","f","74","0"
"TN","AK","f","75","0"
"TN","AK","f","76","0"
"TN","AK","f","77","0"
"TN","AK","f","78","0"
"TN","AK","f","79","0"
"TN","AK","f","80","0"
"TN","AK","f","81","0"
"TN","AK","f","82","0"
"TN","AK","f","83","0"
"TN","AK","f","84","0"
"TN","AK","f","85","0"
"TN","AK","f","86","0"
"TN","AK","f","87","0"
"TN","AK","f","88","0"
"TN","AK","f","89","0"
"TN","AK","f","90","0"
"TN","AK","f","91","0"
"TN","AK","f","92","0"
"TN","AK","f","93","0"
"TN","AK","f","94","0"
"TN","AK","f","95","0"
"TN","AK","f","96","0"
"TN","AK","f","97","0"
"TN","AK","f","98","0"
"TN","AK","f","99","0"
"TN","AK","f","100","0"
"TN","AZ","m","0","0.000499822"
"TN","AZ","m","1","0.000499822"
"TN","AZ","m","2","0.000499822"
"TN","AZ","m","3","0.000499822"
"TN","AZ","m","4","0.000499822"
"TN","AZ","m","5","0.000434688"
"TN","AZ","m","6","0.000434688"
"TN","AZ","m","7","0.000434688"
"TN","AZ","m","8","0.000434688"
"TN","AZ","m","9","0.000434688"
"TN","AZ","m","10","0.000345716"
"TN","AZ","m","11","0.000345716"
"TN","AZ","m","12","0.000345716"
"TN","AZ","m","13","0.000345716"
"TN","AZ","m","14","0.000345716"
"TN","AZ","m","15","0.000314176"
"TN","AZ","m","16","0.000314176"
"TN","AZ","m","17","0.000314176"
"TN","AZ","m","18","0.000314176"
"TN","AZ","m","19","0.000314176"
"TN","AZ","m","20","0.000439267"
"TN","AZ","m","21","0.000439267"
"TN","AZ","m","22","0.000439267"
"TN","AZ","m","23","0.000439267"
"TN","AZ","m","24","0.000439267"
"TN","AZ","m","25","0.000526277"
"TN","AZ","m","26","0.000526277"
"TN","AZ","m","27","0.000526277"
"TN","AZ","m","28","0.000526277"
"TN","AZ","m","29","0.000526277"
"TN","AZ","m","30","0.000447092"
"TN","AZ","m","31","0.000447092"
"TN","AZ","m","32","0.000447092"
"TN","AZ","m","33","0.000447092"
"TN","AZ","m","34","0.000447092"
"TN","AZ","m","35","0.000286389"
"TN","AZ","m","36","0.000286389"
"TN","AZ","m","37","0.000286389"
"TN","AZ","m","38","0.000286389"
"TN","AZ","m","39","0.000286389"
"TN","AZ","m","40","0.000209331"
"TN","AZ","m","41","0.000209331"
"TN","AZ","m","42","0.000209331"
"TN","AZ","m","43","0.000209331"
"TN","AZ","m","44","0.000209331"
"TN","AZ","m","45","0.000299865"
"TN","AZ","m","46","0.000299865"
"TN","AZ","m","47","0.000299865"
"TN","AZ","m","48","0.000299865"
"TN","AZ","m","49","0.000299865"
"TN","AZ","m","50","0.000297847"
"TN","AZ","m","51","0.000297847"
"TN","AZ","m","52","0.000297847"
"TN","AZ","m","53","0.000297847"
"TN","AZ","m","54","0.000297847"
"TN","AZ","m","55","0.000375712"
"TN","AZ","m","56","0.000375712"
"TN","AZ","m","57","0.000375712"
"TN","AZ","m","58","0.000375712"
"TN","AZ","m","59","0.000375712"
"TN","AZ","m","60","0.000324655"
"TN","AZ","m","61","0.000324655"
"TN","AZ","m","62","0.000324655"
"TN","AZ","m","63","0.000324655"
"TN","AZ","m","64","0.000324655"
"TN","AZ","m","65","0.000455225"
"TN","AZ","m","66","0.000455225"
