region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
WI,840-55,0,,,33280,34760,,
WI,840-55,1,,,35190,35970,,
WI,840-55,2,,,35260,37390,,
WI,840-55,3,,,35370,37810,,
WI,840-55,4,,,35840,37760,,
WI,840-55,5,,,35830,37240,,
WI,840-55,6,,,36350,37520,,
WI,840-55,7,,,34780,38320,,
WI,840-55,8,,,35820,37780,,
WI,840-55,9,,,37480,38970,,
WI,840-55,10,,,37410,38980,,
WI,840-55,11,,,36770,38410,,
WI,840-55,12,,,36870,38550,,
WI,840-55,13,,,36470,37230,,
WI,840-55,14,,,37020,39200,,
WI,840-55,15,,,36480,40120,,
WI,840-55,16,,,38020,40360,,
WI,840-55,17,,,38470,41190,,
WI,840-55,18,,,38480,41230,,
WI,840-55,19,,,39850,40530,,
WI,840-55,20,,,39300,39650,,
WI,840-55,21,,,39030,38530,,
WI,840-55,22,,,37180,37830,,
WI,840-55,23,,,37820,38830,,
WI,840-55,24,,,37330,38280,,
WI,840-55,25,,,36510,39670,,
WI,840-55,26,,,35850,37860,,
WI,840-55,27,,,36440,38490,,
WI,840-55,28,,,36460,37790,,
WI,840-55,29,,,36230,38440,,
WI,840-55,30,,,35900,38650,,
WI,840-55,31,,,33730,35850,,
WI,840-55,32,,,34790,36880,,
WI,840-55,33,,,32950,33700,,
WI,840-55,34,,,33180,33500,,
WI,840-55,35,,,33860,34780,,
WI,840-55,36,,,31890,31000,,
WI,840-55,37,,,32900,33710,,
WI,840-55,38,,,35700,35250,,
WI,840-55,39,,,37850,39390,,
WI,840-55,40,,,37280,38690,,
WI,840-55,41,,,34670,36010,,
WI,840-55,42,,,37660,38160,,
WI,840-55,43,,,38670,39200,,
WI,840-55,44,,,40770,39750,,
WI,840-55,45,,,41860,42430,,
WI,840-55,46,,,43530,43450,,
WI,840-55,47,,,43310,43370,,
WI,840-55,48,,,43990,44170,,
WI,840-55,49,,,45440,44950,,
WI,840-55,50,,,44990,45730,,
WI,840-55,51,,,43730,43820,,
WI,840-55,52,,,43310,44540,,
WI,840-55,53,,,42840,42240,,
WI,840-55,54,,,41750,42350,,
WI,840-55,55,,,41050,41570,,
WI,840-55,56,,,40540,40250,,
WI,840-55,57,,,38260,38460,,
WI,840-55,58,,,37480,38250,,
WI,840-55,59,,,35670,36140,,
WI,840-55,60,,,34550,34840,,
WI,840-55,61,,,33050,32280,,
WI,840-55,62,,,33540,32530,,
WI,840-55,63,,,32270,31910,,
WI,840-55,64,,,24060,24260,,
WI,840-55,65,,,24640,23940,,
WI,840-55,66,,,24640,22500,,
WI,840-55,67,,,25490,22500,,
WI,840-55,68,,,22360,20860,,
WI,840-55,69,,,21500,18190,,
WI,840-55,70,,,19620,17570,,
WI,840-55,71,,,18800,17470,,
WI,840-55,72,,,18630,16420,,
WI,840-55,73,,,17390,14730,,
WI,840-55,74,,,17140,15520,,
WI,840-55,75,,,15770,13710,,
WI,840-55,76,,,15940,12840,,
WI,840-55,77,,,15760,12600,,
WI,840-55,78,,,14900,11970,,
WI,840-55,79,,,16310,11850,,
WI,840-55,80,,,14950,11000,,
WI,840-55,81,,,14760,10120,,
WI,840-55,82,,,13740,9440,,
WI,840-55,83,,,13970,9020,,
WI,840-55,84,,,12070,7510,,
WI,840-55,85,,,11520,7110,,
WI,840-55,86,,,11570,6170,,
WI,840-55,87,,,9760,5180,,
WI,840-55,88,,,9440,4740,,
WI,840-55,89,,,7820,3630,,
WI,840-55,90,,,7133.627059,2888.862374,,
WI,840-55,91,,,5581.58761,2130.780658,,
WI,840-55,92,,,4773.274886,1705.188414,,
WI,840-55,93,,,3692.580761,1229.622639,,
WI,840-55,94,,,2950.504128,895.3761264,,
WI,840-55,95,,,2308.827466,648.3892013,,
WI,840-55,96,,,1746.331984,449.966088,,
WI,840-55,97,,,1257.834999,301.8433974,,
WI,840-55,98,,,872.2712238,194.1326629,,
WI,840-55,99,,,605.9788951,124.7703823,,
WI,840-55,100,,,1047.180987,191.0680556,,
