region,region_code,age,net_male,net_female,net_all
MN,840-27,0,-0.000501418,-7.74188E-05,NA
MN,840-27,1,-0.000501418,-7.74188E-05,NA
MN,840-27,2,-0.000501418,-7.74188E-05,NA
MN,840-27,3,-0.000501418,-7.74188E-05,NA
MN,840-27,4,-0.000501418,-7.74188E-05,NA
MN,840-27,5,0.000569721,5.24176E-05,NA
MN,840-27,6,0.000569721,5.24176E-05,NA
MN,840-27,7,0.000569721,5.24176E-05,NA
MN,840-27,8,0.000569721,5.24176E-05,NA
MN,840-27,9,0.000569721,5.24176E-05,NA
MN,840-27,10,0.000311265,1.26771E-05,NA
MN,840-27,11,0.000311265,1.26771E-05,NA
MN,840-27,12,0.000311265,1.26771E-05,NA
MN,840-27,13,0.000311265,1.26771E-05,NA
MN,840-27,14,0.000311265,1.26771E-05,NA
MN,840-27,15,-0.004913053,-0.001953724,NA
MN,840-27,16,-0.004913053,-0.001953724,NA
MN,840-27,17,-0.004913053,-0.001953724,NA
MN,840-27,18,-0.004913053,-0.001953724,NA
MN,840-27,19,-0.004913053,-0.001953724,NA
MN,840-27,20,-0.003445706,-0.000676203,NA
MN,840-27,21,-0.003445706,-0.000676203,NA
MN,840-27,22,-0.003445706,-0.000676203,NA
MN,840-27,23,-0.003445706,-0.000676203,NA
MN,840-27,24,-0.003445706,-0.000676203,NA
MN,840-27,25,-0.001028879,-4.43365E-05,NA
MN,840-27,26,-0.001028879,-4.43365E-05,NA
MN,840-27,27,-0.001028879,-4.43365E-05,NA
MN,840-27,28,-0.001028879,-4.43365E-05,NA
MN,840-27,29,-0.001028879,-4.43365E-05,NA
MN,840-27,30,0.000762706,0.000347426,NA
MN,840-27,31,0.000762706,0.000347426,NA
MN,840-27,32,0.000762706,0.000347426,NA
MN,840-27,33,0.000762706,0.000347426,NA
MN,840-27,34,0.000762706,0.000347426,NA
MN,840-27,35,-0.001589969,-0.000301492,NA
MN,840-27,36,-0.001589969,-0.000301492,NA
MN,840-27,37,-0.001589969,-0.000301492,NA
MN,840-27,38,-0.001589969,-0.000301492,NA
MN,840-27,39,-0.001589969,-0.000301492,NA
MN,840-27,40,-0.000387013,0.000124914,NA
MN,840-27,41,-0.000387013,0.000124914,NA
MN,840-27,42,-0.000387013,0.000124914,NA
MN,840-27,43,-0.000387013,0.000124914,NA
MN,840-27,44,-0.000387013,0.000124914,NA
MN,840-27,45,0.000343114,-0.000173665,NA
MN,840-27,46,0.000343114,-0.000173665,NA
MN,840-27,47,0.000343114,-0.000173665,NA
MN,840-27,48,0.000343114,-0.000173665,NA
MN,840-27,49,0.000343114,-0.000173665,NA
MN,840-27,50,-0.000855343,0.00011268,NA
MN,840-27,51,-0.000855343,0.00011268,NA
MN,840-27,52,-0.000855343,0.00011268,NA
MN,840-27,53,-0.000855343,0.00011268,NA
MN,840-27,54,-0.000855343,0.00011268,NA
MN,840-27,55,-5.75774E-05,-0.000190095,NA
MN,840-27,56,-5.75774E-05,-0.000190095,NA
MN,840-27,57,-5.75774E-05,-0.000190095,NA
MN,840-27,58,-5.75774E-05,-0.000190095,NA
MN,840-27,59,-5.75774E-05,-0.000190095,NA
MN,840-27,60,-0.002037583,-0.000346206,NA
MN,840-27,61,-0.002037583,-0.000346206,NA
MN,840-27,62,-0.002037583,-0.000346206,NA
MN,840-27,63,-0.002037583,-0.000346206,NA
MN,840-27,64,-0.002037583,-0.000346206,NA
MN,840-27,65,-0.002564557,-0.000391341,NA
MN,840-27,66,-0.002564557,-0.000391341,NA
MN,840-27,67,-0.002564557,-0.000391341,NA
MN,840-27,68,-0.002564557,-0.000391341,NA
MN,840-27,69,-0.002564557,-0.000391341,NA
MN,840-27,70,-0.001236617,1.61753E-05,NA
MN,840-27,71,-0.001236617,1.61753E-05,NA
MN,840-27,72,-0.001236617,1.61753E-05,NA
MN,840-27,73,-0.001236617,1.61753E-05,NA
MN,840-27,74,-0.001236617,1.61753E-05,NA
MN,840-27,75,0.000124119,-0.000119426,NA
MN,840-27,76,0.000124119,-0.000119426,NA
MN,840-27,77,0.000124119,-0.000119426,NA
MN,840-27,78,0.000124119,-0.000119426,NA
MN,840-27,79,0.000124119,-0.000119426,NA
MN,840-27,80,0.00026015,0.000389638,NA
MN,840-27,81,0.00026015,0.000389638,NA
MN,840-27,82,0.00026015,0.000389638,NA
MN,840-27,83,0.00026015,0.000389638,NA
MN,840-27,84,0.00026015,0.000389638,NA
MN,840-27,85,-0.000562197,5.37188E-05,NA
MN,840-27,86,-0.000562197,5.37188E-05,NA
MN,840-27,87,-0.000562197,5.37188E-05,NA
MN,840-27,88,-0.000562197,5.37188E-05,NA
MN,840-27,89,-0.000562197,5.37188E-05,NA
MN,840-27,90,-0.0022823,0.001011106,NA
MN,840-27,91,-0.0022823,0.001011106,NA
MN,840-27,92,-0.0022823,0.001011106,NA
MN,840-27,93,-0.0022823,0.001011106,NA
MN,840-27,94,-0.0022823,0.001011106,NA
MN,840-27,95,0.003770472,-0.001145012,NA
MN,840-27,96,0.003770472,-0.001145012,NA
MN,840-27,97,0.003770472,-0.001145012,NA
MN,840-27,98,0.003770472,-0.001145012,NA
MN,840-27,99,0.003770472,-0.001145012,NA
MN,840-27,100,0.003770472,-0.001145012,NA
