region,region_code,age,net_male,net_female,net_all
TN,840-47,0,0.002342211,-0.001520217,NA
TN,840-47,1,0.002342211,-0.001520217,NA
TN,840-47,2,0.002342211,-0.001520217,NA
TN,840-47,3,0.002342211,-0.001520217,NA
TN,840-47,4,0.002342211,-0.001520217,NA
TN,840-47,5,0.002590208,0.002389229,NA
TN,840-47,6,0.002590208,0.002389229,NA
TN,840-47,7,0.002590208,0.002389229,NA
TN,840-47,8,0.002590208,0.002389229,NA
TN,840-47,9,0.002590208,0.002389229,NA
TN,840-47,10,0.001669707,0.003542716,NA
TN,840-47,11,0.001669707,0.003542716,NA
TN,840-47,12,0.001669707,0.003542716,NA
TN,840-47,13,0.001669707,0.003542716,NA
TN,840-47,14,0.001669707,0.003542716,NA
TN,840-47,15,0.00048601,0.004743799,NA
TN,840-47,16,0.00048601,0.004743799,NA
TN,840-47,17,0.00048601,0.004743799,NA
TN,840-47,18,0.00048601,0.004743799,NA
TN,840-47,19,0.00048601,0.004743799,NA
TN,840-47,20,0.003609951,0.011439985,NA
TN,840-47,21,0.003609951,0.011439985,NA
TN,840-47,22,0.003609951,0.011439985,NA
TN,840-47,23,0.003609951,0.011439985,NA
TN,840-47,24,0.003609951,0.011439985,NA
TN,840-47,25,0.007560401,0.005426129,NA
TN,840-47,26,0.007560401,0.005426129,NA
TN,840-47,27,0.007560401,0.005426129,NA
TN,840-47,28,0.007560401,0.005426129,NA
TN,840-47,29,0.007560401,0.005426129,NA
TN,840-47,30,0.003710302,0.003343544,NA
TN,840-47,31,0.003710302,0.003343544,NA
TN,840-47,32,0.003710302,0.003343544,NA
TN,840-47,33,0.003710302,0.003343544,NA
TN,840-47,34,0.003710302,0.003343544,NA
TN,840-47,35,0.002899494,0.001329934,NA
TN,840-47,36,0.002899494,0.001329934,NA
TN,840-47,37,0.002899494,0.001329934,NA
TN,840-47,38,0.002899494,0.001329934,NA
TN,840-47,39,0.002899494,0.001329934,NA
TN,840-47,40,0.00206087,0.003960892,NA
TN,840-47,41,0.00206087,0.003960892,NA
TN,840-47,42,0.00206087,0.003960892,NA
TN,840-47,43,0.00206087,0.003960892,NA
TN,840-47,44,0.00206087,0.003960892,NA
TN,840-47,45,0.00337899,0.002471786,NA
TN,840-47,46,0.00337899,0.002471786,NA
TN,840-47,47,0.00337899,0.002471786,NA
TN,840-47,48,0.00337899,0.002471786,NA
TN,840-47,49,0.00337899,0.002471786,NA
TN,840-47,50,0.002390427,0.006141087,NA
TN,840-47,51,0.002390427,0.006141087,NA
TN,840-47,52,0.002390427,0.006141087,NA
TN,840-47,53,0.002390427,0.006141087,NA
TN,840-47,54,0.002390427,0.006141087,NA
TN,840-47,55,0.005601628,0.003699642,NA
TN,840-47,56,0.005601628,0.003699642,NA
TN,840-47,57,0.005601628,0.003699642,NA
TN,840-47,58,0.005601628,0.003699642,NA
TN,840-47,59,0.005601628,0.003699642,NA
TN,840-47,60,0.003989142,0.003930531,NA
TN,840-47,61,0.003989142,0.003930531,NA
TN,840-47,62,0.003989142,0.003930531,NA
TN,840-47,63,0.003989142,0.003930531,NA
TN,840-47,64,0.003989142,0.003930531,NA
TN,840-47,65,0.006198136,0.00344405,NA
TN,840-47,66,0.006198136,0.00344405,NA
TN,840-47,67,0.006198136,0.00344405,NA
TN,840-47,68,0.006198136,0.00344405,NA
TN,840-47,69,0.006198136,0.00344405,NA
TN,840-47,70,0.001664972,0,NA
TN,840-47,71,0.001664972,0,NA
TN,840-47,72,0.001664972,0,NA
TN,840-47,73,0.001664972,0,NA
TN,840-47,74,0.001664972,0,NA
TN,840-47,75,0.00225222,0.000597241,NA
TN,840-47,76,0.00225222,0.000597241,NA
TN,840-47,77,0.00225222,0.000597241,NA
TN,840-47,78,0.00225222,0.000597241,NA
TN,840-47,79,0.00225222,0.000597241,NA
TN,840-47,80,-0.000160981,0.001093115,NA
TN,840-47,81,-0.000160981,0.001093115,NA
TN,840-47,82,-0.000160981,0.001093115,NA
TN,840-47,83,-0.000160981,0.001093115,NA
TN,840-47,84,-0.000160981,0.001093115,NA
TN,840-47,85,0.000703631,0.001403686,NA
TN,840-47,86,0.000703631,0.001403686,NA
TN,840-47,87,0.000703631,0.001403686,NA
TN,840-47,88,0.000703631,0.001403686,NA
TN,840-47,89,0.000703631,0.001403686,NA
TN,840-47,90,0.00795305,0.008488932,NA
TN,840-47,91,0.00795305,0.008488932,NA
TN,840-47,92,0.00795305,0.008488932,NA
TN,840-47,93,0.00795305,0.008488932,NA
TN,840-47,94,0.00795305,0.008488932,NA
TN,840-47,95,0,0,NA
TN,840-47,96,0,0,NA
TN,840-47,97,0,0,NA
TN,840-47,98,0,0,NA
TN,840-47,99,0,0,NA
TN,840-47,100,0,0,NA
