region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
TN,840-47,0,,,38130,39860,,
TN,840-47,1,,,39900,40150,,
TN,840-47,2,,,40550,42750,,
TN,840-47,3,,,41630,42230,,
TN,840-47,4,,,41710,42060,,
TN,840-47,5,,,41660,41310,,
TN,840-47,6,,,39680,43270,,
TN,840-47,7,,,39750,40570,,
TN,840-47,8,,,39980,43000,,
TN,840-47,9,,,41560,43220,,
TN,840-47,10,,,41490,42700,,
TN,840-47,11,,,42040,43210,,
TN,840-47,12,,,40720,43160,,
TN,840-47,13,,,41230,40370,,
TN,840-47,14,,,40750,42460,,
TN,840-47,15,,,41680,42890,,
TN,840-47,16,,,42650,43550,,
TN,840-47,17,,,42210,45040,,
TN,840-47,18,,,43150,43970,,
TN,840-47,19,,,44970,46190,,
TN,840-47,20,,,45020,46080,,
TN,840-47,21,,,43920,42950,,
TN,840-47,22,,,42360,43060,,
TN,840-47,23,,,41790,40350,,
TN,840-47,24,,,43000,42770,,
TN,840-47,25,,,41980,40740,,
TN,840-47,26,,,41410,39630,,
TN,840-47,27,,,41590,41990,,
TN,840-47,28,,,42390,42020,,
TN,840-47,29,,,43130,41940,,
TN,840-47,30,,,42960,42540,,
TN,840-47,31,,,40010,39870,,
TN,840-47,32,,,41210,41430,,
TN,840-47,33,,,39270,39320,,
TN,840-47,34,,,38850,38150,,
TN,840-47,35,,,41560,40550,,
TN,840-47,36,,,40750,39960,,
TN,840-47,37,,,41920,40830,,
TN,840-47,38,,,44000,43670,,
TN,840-47,39,,,46080,45250,,
TN,840-47,40,,,44930,46400,,
TN,840-47,41,,,42900,41350,,
TN,840-47,42,,,42730,41030,,
TN,840-47,43,,,43140,41930,,
TN,840-47,44,,,43550,42410,,
TN,840-47,45,,,47550,45860,,
TN,840-47,46,,,47270,44940,,
TN,840-47,47,,,47340,46060,,
TN,840-47,48,,,47700,44420,,
TN,840-47,49,,,48820,45500,,
TN,840-47,50,,,49130,47370,,
TN,840-47,51,,,47040,43810,,
TN,840-47,52,,,47660,44830,,
TN,840-47,53,,,46820,43250,,
TN,840-47,54,,,47520,43170,,
TN,840-47,55,,,45690,42470,,
TN,840-47,56,,,45510,42270,,
TN,840-47,57,,,43690,39610,,
TN,840-47,58,,,42400,38610,,
TN,840-47,59,,,40320,38330,,
TN,840-47,60,,,40510,37540,,
TN,840-47,61,,,39530,36690,,
TN,840-47,62,,,42180,39330,,
TN,840-47,63,,,39870,37440,,
TN,840-47,64,,,30410,27790,,
TN,840-47,65,,,31100,28890,,
TN,840-47,66,,,31290,28520,,
TN,840-47,67,,,31380,28570,,
TN,840-47,68,,,28500,24720,,
TN,840-47,69,,,25580,22930,,
TN,840-47,70,,,24650,21000,,
TN,840-47,71,,,23030,20490,,
TN,840-47,72,,,22210,18390,,
TN,840-47,73,,,21350,16510,,
TN,840-47,74,,,21020,16380,,
TN,840-47,75,,,18890,15040,,
TN,840-47,76,,,17780,14090,,
TN,840-47,77,,,17420,12590,,
TN,840-47,78,,,16830,12750,,
TN,840-47,79,,,16270,11300,,
TN,840-47,80,,,15770,10670,,
TN,840-47,81,,,14460,9460,,
TN,840-47,82,,,14750,8140,,
TN,840-47,83,,,13000,7990,,
TN,840-47,84,,,11180,6740,,
TN,840-47,85,,,10940,5990,,
TN,840-47,86,,,10130,5310,,
TN,840-47,87,,,8810,4020,,
TN,840-47,88,,,8370,3390,,
TN,840-47,89,,,6940,2930,,
TN,840-47,90,,,5576.144517,2123.689719,,
TN,840-47,91,,,4362.961351,1566.401023,,
TN,840-47,92,,,3731.127288,1253.535349,,
TN,840-47,93,,,2886.38077,903.932628,,
TN,840-47,94,,,2306.321494,658.2179517,,
TN,840-47,95,,,1804.741895,476.6504259,,
TN,840-47,96,,,1365.055874,330.7836205,,
TN,840-47,97,,,983.2122809,221.8941704,,
TN,840-47,98,,,681.8285231,142.7127662,,
TN,840-47,99,,,473.6757143,91.72246505,,
TN,840-47,100,,,818.5502929,140.459881,,
