region,region_code,age,rural,urban,all
SC,840-45,0,,0,0
SC,840-45,1,,0,0
SC,840-45,2,,0,0
SC,840-45,3,,0,0
SC,840-45,4,,0,0
SC,840-45,5,,0,0
SC,840-45,6,,0,0
SC,840-45,7,,0,0
SC,840-45,8,,0,0
SC,840-45,9,,0,0
SC,840-45,10,,0,0
SC,840-45,11,,0,0
SC,840-45,12,,0,0
SC,840-45,13,,0,0
SC,840-45,14,,0,0
SC,840-45,15,,0.007286096,0.007286096
SC,840-45,16,,0.010631207,0.010631207
SC,840-45,17,,0.036914548,0.036914548
SC,840-45,18,,0.03616746,0.03616746
SC,840-45,19,,0.077439307,0.077439307
SC,840-45,20,,0.10784398,0.10784398
SC,840-45,21,,0.116603664,0.116603664
SC,840-45,22,,0.13715883,0.13715883
SC,840-45,23,,0.111777535,0.111777535
SC,840-45,24,,0.123797824,0.123797824
SC,840-45,25,,0.122820295,0.122820295
SC,840-45,26,,0.132732445,0.132732445
SC,840-45,27,,0.090855727,0.090855727
SC,840-45,28,,0.126788967,0.126788967
SC,840-45,29,,0.108530905,0.108530905
SC,840-45,30,,0.098379473,0.098379473
SC,840-45,31,,0.097438832,0.097438832
SC,840-45,32,,0.084485073,0.084485073
SC,840-45,33,,0.092155286,0.092155286
SC,840-45,34,,0.065555148,0.065555148
SC,840-45,35,,0.062195122,0.062195122
SC,840-45,36,,0.04574432,0.04574432
SC,840-45,37,,0.041548284,0.041548284
SC,840-45,38,,0.037024987,0.037024987
SC,840-45,39,,0.029796913,0.029796913
SC,840-45,40,,0.013366472,0.013366472
SC,840-45,41,,0.017599549,0.017599549
SC,840-45,42,,0.011130137,0.011130137
SC,840-45,43,,0.007334963,0.007334963
SC,840-45,44,,0.006334409,0.006334409
SC,840-45,45,,0.008009716,0.008009716
SC,840-45,46,,0.005386103,0.005386103
SC,840-45,47,,0.004132587,0.004132587
SC,840-45,48,,0.005803917,0.005803917
SC,840-45,49,,0.005622269,0.005622269
SC,840-45,50,,0.003544376,0.003544376
SC,840-45,51,,0,0
SC,840-45,52,,0,0
SC,840-45,53,,0,0
SC,840-45,54,,0,0
SC,840-45,55,,0,0
SC,840-45,56,,0,0
SC,840-45,57,,0,0
SC,840-45,58,,0,0
SC,840-45,59,,0,0
SC,840-45,60,,0,0
SC,840-45,61,,0,0
SC,840-45,62,,0,0
SC,840-45,63,,0,0
SC,840-45,64,,0,0
SC,840-45,65,,0,0
SC,840-45,66,,0,0
SC,840-45,67,,0,0
SC,840-45,68,,0,0
SC,840-45,69,,0,0
SC,840-45,70,,0,0
SC,840-45,71,,0,0
SC,840-45,72,,0,0
SC,840-45,73,,0,0
SC,840-45,74,,0,0
SC,840-45,75,,0,0
SC,840-45,76,,0,0
SC,840-45,77,,0,0
SC,840-45,78,,0,0
SC,840-45,79,,0,0
SC,840-45,80,,0,0
SC,840-45,81,,0,0
SC,840-45,82,,0,0
SC,840-45,83,,0,0
SC,840-45,84,,0,0
SC,840-45,85,,0,0
SC,840-45,86,,0,0
SC,840-45,87,,0,0
SC,840-45,88,,0,0
SC,840-45,89,,0,0
SC,840-45,90,,0,0
SC,840-45,91,,0,0
SC,840-45,92,,0,0
SC,840-45,93,,0,0
SC,840-45,94,,0,0
SC,840-45,95,,0,0
SC,840-45,96,,0,0
SC,840-45,97,,0,0
SC,840-45,98,,0,0
SC,840-45,99,,0,0
SC,840-45,100,,0,0
