region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
IA,840-19,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005271538,0.006217197,0.005271538,0.006217197,NA,NA
IA,840-19,1,99475.30481,99381.66308,99475.30481,99381.66308,NA,NA,0.000330003,0.000384517,0.000330003,0.000384517,NA,NA
IA,840-19,2,99442.48277,99343.45629,99442.48277,99343.45629,NA,NA,0.0002074,0.000271238,0.0002074,0.000271238,NA,NA
IA,840-19,3,99421.8605,99316.51445,99421.8605,99316.51445,NA,NA,0.000149751,0.000202896,0.000149751,0.000202896,NA,NA
IA,840-19,4,99406.97309,99296.36563,99406.97309,99296.36563,NA,NA,0.000122931,0.000180445,0.000122931,0.000180445,NA,NA
IA,840-19,5,99394.75357,99278.44974,99394.75357,99278.44974,NA,NA,1.14E-04,0.000157996,1.14E-04,0.000157996,NA,NA
IA,840-19,6,99383.39092,99262.76536,99383.39092,99262.76536,NA,NA,1.01E-04,0.00014043,1.01E-04,0.00014043,NA,NA
IA,840-19,7,99373.35846,99248.82691,99373.35846,99248.82691,NA,NA,9.14E-05,0.000125791,9.14E-05,0.000125791,NA,NA
IA,840-19,8,99364.27492,99236.34298,99364.27492,99236.34298,NA,NA,8.38E-05,1.10E-04,8.38E-05,1.10E-04,NA,NA
IA,840-19,9,99355.94964,99225.40972,99355.94964,99225.40972,NA,NA,7.90E-05,9.75E-05,7.90E-05,9.75E-05,NA,NA
IA,840-19,10,99348.09802,99215.73606,99348.09802,99215.73606,NA,NA,7.81E-05,9.16E-05,7.81E-05,9.16E-05,NA,NA
IA,840-19,11,99340.34156,99206.64406,99340.34156,99206.64406,NA,NA,8.28E-05,1.01E-04,8.28E-05,1.01E-04,NA,NA
IA,840-19,12,99332.11289,99196.58512,99332.11289,99196.58512,NA,NA,9.62E-05,0.00013555,9.62E-05,0.00013555,NA,NA
IA,840-19,13,99322.5595,99183.13991,99322.5595,99183.13991,NA,NA,1.18E-04,0.000199967,1.18E-04,0.000199967,NA,NA
IA,840-19,14,99310.8253,99163.30854,99310.8253,99163.30854,NA,NA,0.000148794,0.000289787,0.000148794,0.000289787,NA,NA
IA,840-19,15,99296.04973,99134.57636,99296.04973,99134.57636,NA,NA,0.000182391,0.000385494,0.000182391,0.000385494,NA,NA
