region,region_code,age,rural,urban,all
IA,840-19,0,,0,0
IA,840-19,1,,0,0
IA,840-19,2,,0,0
IA,840-19,3,,0,0
IA,840-19,4,,0,0
IA,840-19,5,,0,0
IA,840-19,6,,0,0
IA,840-19,7,,0,0
IA,840-19,8,,0,0
IA,840-19,9,,0,0
IA,840-19,10,,0,0
IA,840-19,11,,0,0
IA,840-19,12,,0,0
IA,840-19,13,,0,0
IA,840-19,14,,0,0
IA,840-19,15,,0.003946135,0.003946135
IA,840-19,16,,0.008094257,0.008094257
IA,840-19,17,,0.011106781,0.011106781
IA,840-19,18,,0.028772108,0.028772108
IA,840-19,19,,0.058951758,0.058951758
IA,840-19,20,,0.073449045,0.073449045
IA,840-19,21,,0.096020351,0.096020351
IA,840-19,22,,0.102416458,0.102416458
IA,840-19,23,,0.099081202,0.099081202
IA,840-19,24,,0.132937816,0.132937816
IA,840-19,25,,0.145283214,0.145283214
IA,840-19,26,,0.164829742,0.164829742
IA,840-19,27,,0.143490098,0.143490098
IA,840-19,28,,0.167159116,0.167159116
IA,840-19,29,,0.15466726,0.15466726
IA,840-19,30,,0.157591217,0.157591217
IA,840-19,31,,0.141597571,0.141597571
IA,840-19,32,,0.098067411,0.098067411
IA,840-19,33,,0.097680795,0.097680795
IA,840-19,34,,0.09516675,0.09516675
IA,840-19,35,,0.081335719,0.081335719
IA,840-19,36,,0.063667597,0.063667597
IA,840-19,37,,0.050853204,0.050853204
IA,840-19,38,,0.03923552,0.03923552
IA,840-19,39,,0.029968454,0.029968454
IA,840-19,40,,0.018663172,0.018663172
IA,840-19,41,,0.012852906,0.012852906
IA,840-19,42,,0.016984609,0.016984609
IA,840-19,43,,0.007953159,0.007953159
IA,840-19,44,,0.010116479,0.010116479
IA,840-19,45,,0.008958883,0.008958883
IA,840-19,46,,0.007602285,0.007602285
IA,840-19,47,,0.005188422,0.005188422
IA,840-19,48,,0.002773986,0.002773986
IA,840-19,49,,0.002224694,0.002224694
IA,840-19,50,,0.006032542,0.006032542
IA,840-19,51,,0,0
IA,840-19,52,,0,0
IA,840-19,53,,0,0
IA,840-19,54,,0,0
IA,840-19,55,,0,0
IA,840-19,56,,0,0
IA,840-19,57,,0,0
IA,840-19,58,,0,0
IA,840-19,59,,0,0
IA,840-19,60,,0,0
IA,840-19,61,,0,0
IA,840-19,62,,0,0
IA,840-19,63,,0,0
IA,840-19,64,,0,0
IA,840-19,65,,0,0
IA,840-19,66,,0,0
IA,840-19,67,,0,0
IA,840-19,68,,0,0
IA,840-19,69,,0,0
IA,840-19,70,,0,0
IA,840-19,71,,0,0
IA,840-19,72,,0,0
IA,840-19,73,,0,0
IA,840-19,74,,0,0
IA,840-19,75,,0,0
IA,840-19,76,,0,0
IA,840-19,77,,0,0
IA,840-19,78,,0,0
IA,840-19,79,,0,0
IA,840-19,80,,0,0
IA,840-19,81,,0,0
IA,840-19,82,,0,0
IA,840-19,83,,0,0
IA,840-19,84,,0,0
IA,840-19,85,,0,0
IA,840-19,86,,0,0
IA,840-19,87,,0,0
IA,840-19,88,,0,0
IA,840-19,89,,0,0
IA,840-19,90,,0,0
IA,840-19,91,,0,0
IA,840-19,92,,0,0
IA,840-19,93,,0,0
IA,840-19,94,,0,0
IA,840-19,95,,0,0
IA,840-19,96,,0,0
IA,840-19,97,,0,0
IA,840-19,98,,0,0
IA,840-19,99,,0,0
IA,840-19,100,,0,0
