region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
NJ,840-34,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.004777381,0.005614978,0.004777381,0.005614978,NA,NA
NJ,840-34,1,99524.28203,99441.26285,99524.28203,99441.26285,NA,NA,0.000283128,0.000313038,0.000283128,0.000313038,NA,NA
NJ,840-34,2,99496.10767,99410.1387,99496.10767,99410.1387,NA,NA,0.000176313,0.000217961,0.000176313,0.000217961,NA,NA
NJ,840-34,3,99478.56673,99388.47366,99478.56673,99388.47366,NA,NA,0.000126488,0.000161288,0.000126488,0.000161288,NA,NA
NJ,840-34,4,99465.98471,99372.44481,99465.98471,99372.44481,NA,NA,0.00010343,0.000142815,0.00010343,0.000142815,NA,NA
NJ,840-34,5,99455.69743,99358.25391,99455.69743,99358.25391,NA,NA,9.61E-05,0.000124431,9.61E-05,0.000124431,NA,NA
NJ,840-34,6,99446.14505,99345.89148,99446.14505,99345.89148,NA,NA,8.46E-05,0.000110111,8.46E-05,0.000110111,NA,NA
NJ,840-34,7,99437.73151,99334.953,99437.73151,99334.953,NA,NA,7.65E-05,9.82295E-05,7.65E-05,9.82295E-05,NA,NA
NJ,840-34,8,99430.12858,99325.19582,99430.12858,99325.19582,NA,NA,7.00E-05,8.56E-05,7.00E-05,8.56E-05,NA,NA
NJ,840-34,9,99423.1722,99316.69248,99423.1722,99316.69248,NA,NA,6.59E-05,7.54E-05,6.59E-05,7.54E-05,NA,NA
NJ,840-34,10,99416.61908,99309.20283,99416.61908,99309.20283,NA,NA,6.51E-05,7.07E-05,6.51E-05,7.07E-05,NA,NA
NJ,840-34,11,99410.14686,99302.1796,99410.14686,99302.1796,NA,NA,6.92E-05,7.85E-05,6.92E-05,7.85E-05,NA,NA
NJ,840-34,12,99403.27248,99294.37991,99403.27248,99294.37991,NA,NA,8.05E-05,0.000106145,8.05E-05,0.000106145,NA,NA
NJ,840-34,13,99395.26769,99283.84085,99395.26769,99283.84085,NA,NA,9.93E-05,0.000158874,9.93E-05,0.000158874,NA,NA
NJ,840-34,14,99385.39537,99268.06852,99385.39537,99268.06852,NA,NA,0.000125663,0.000233442,0.000125663,0.000233442,NA,NA
NJ,840-34,15,99372.90719,99244.89777,99372.90719,99244.89777,NA,NA,0.00015466,0.000313863,0.00015466,0.000313863,NA,NA
NJ,840-34,16,99357.53935,99213.75324,99357.53935,99213.75324,NA,NA,0.0001855,0.00039756,0.0001855,0.00039756,NA,NA
NJ,840-34,17,99339.11027,99174.31779,99339.11027,99174.31779,NA,NA,0.00021818,0.000497014,0.00021818,0.000497014,NA,NA
NJ,840-34,18,99317.43894,99125.03925,99317.43894,99125.03925,NA,NA,2.49E-04,0.000611584,0.000249324,0.000611584,NA,NA
NJ,840-34,19,99292.67982,99064.43445,99292.67982,99064.43445,NA,NA,0.000279744,0.000730375,0.000279744,0.000730375,NA,NA
NJ,840-34,20,99264.9072,98992.10672,99264.9072,98992.10672,NA,NA,0.000310268,0.000850753,0.000310268,0.000850753,NA,NA
NJ,840-34,21,99234.11335,98907.92466,99234.11335,98907.92466,NA,NA,0.000340034,0.000959736,0.000340034,0.000959736,NA,NA
NJ,840-34,22,99200.37629,98813.04467,99200.37629,98813.04467,NA,NA,0.000366464,0.00103984,0.000366464,0.00103984,NA,NA
NJ,840-34,23,99164.02957,98710.34791,99164.02957,98710.34791,NA,NA,0.000389532,0.001085598,0.000389532,0.001085598,NA,NA
NJ,840-34,24,99125.40933,98603.24579,99125.40933,98603.24579,NA,NA,0.000411788,0.001108083,0.000411788,0.001108083,NA,NA
