region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
MS,840-28,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.008175793,0.010046552,0.008175793,0.010046552,NA,NA
MS,840-28,1,99188.3195,99004.14845,99188.3195,99004.14845,NA,NA,0.000708762,0.000914718,0.000708762,0.000914718,NA,NA
MS,840-28,2,99118.04201,98913.62791,99118.04201,98913.62791,NA,NA,0.000470425,0.000677351,0.000470425,0.000677351,NA,NA
MS,840-28,3,99071.42533,98846.65297,99071.42533,98846.65297,NA,NA,0.000352905,0.000527551,0.000352905,0.000527551,NA,NA
MS,840-28,4,99036.46866,98794.52075,99036.46866,98794.52075,NA,NA,0.000296489,0.000476882,0.000296489,0.000476882,NA,NA
MS,840-28,5,99007.10943,98747.41864,99007.10943,98747.41864,NA,NA,2.78E-04,0.000425338,2.78E-04,0.000425338,NA,NA
MS,840-28,6,98979.57998,98705.42653,98979.57998,98705.42653,NA,NA,2.49E-04,0.000384292,2.49E-04,0.000384292,NA,NA
MS,840-28,7,98954.91967,98667.50209,98954.91967,98667.50209,NA,NA,2.28E-04,0.000349538,2.28E-04,0.000349538,NA,NA
MS,840-28,8,98932.3334,98633.01957,98932.3334,98633.01957,NA,NA,2.11E-04,3.12E-04,2.11E-04,3.12E-04,NA,NA
MS,840-28,9,98911.42267,98602.26543,98911.42267,98602.26543,NA,NA,2.01E-04,2.81E-04,2.01E-04,2.81E-04,NA,NA
MS,840-28,10,98891.56825,98574.5933,98891.56825,98574.5933,NA,NA,1.99E-04,2.66E-04,1.99E-04,2.66E-04,NA,NA
MS,840-28,11,98871.92895,98548.36496,98871.92895,98548.36496,NA,NA,2.09E-04,2.90E-04,2.09E-04,2.90E-04,NA,NA
MS,840-28,12,98851.24076,98519.75752,98851.24076,98519.75752,NA,NA,2.39E-04,0.000372768,2.39E-04,0.000372768,NA,NA
MS,840-28,13,98827.64257,98483.0394,98827.64257,98483.0394,NA,NA,2.86E-04,0.000520982,2.86E-04,0.000520982,NA,NA
MS,840-28,14,98799.3534,98431.74488,98799.3534,98431.74488,NA,NA,0.000350918,0.000717027,0.000350918,0.000717027,NA,NA
MS,840-28,15,98764.68977,98361.19107,98764.68977,98361.19107,NA,NA,0.000419987,0.000916718,0.000419987,0.000916718,NA,NA
MS,840-28,16,98723.21815,98271.06186,98723.21815,98271.06186,NA,NA,0.00049157,0.001115434,0.00049157,0.001115434,NA,NA
MS,840-28,17,98674.7012,98161.50928,98674.7012,98161.50928,NA,NA,0.000565682,0.001342492,0.000565682,0.001342492,NA,NA
MS,840-28,18,98618.89903,98029.81812,98618.89903,98029.81812,NA,NA,6.35E-04,0.001594646,0.000634922,0.001594646,NA,NA
MS,840-28,19,98556.30363,97873.61983,98556.30363,97873.61983,NA,NA,0.000701434,0.001847691,0.000701434,0.001847691,NA,NA
MS,840-28,20,98487.19708,97692.94658,98487.19708,97692.94658,NA,NA,0.000767206,0.002097025,0.000767206,0.002097025,NA,NA
MS,840-28,21,98411.66684,97488.2966,98411.66684,97488.2966,NA,NA,0.000830501,0.002317578,0.000830501,0.002317578,NA,NA
MS,840-28,22,98329.97058,97262.62135,98329.97058,97262.62135,NA,NA,0.000886073,0.002476932,0.000886073,0.002476932,NA,NA
MS,840-28,23,98242.88165,97022.004,98242.88165,97022.004,NA,NA,0.000934133,0.002567024,0.000934133,0.002567024,NA,NA
MS,840-28,24,98151.15169,96773.26301,98151.15169,96773.26301,NA,NA,0.000980142,0.002611085,0.000980142,0.002611085,NA,NA
MS,840-28,25,98054.99578,96520.91172,98054.99578,96520.91172,NA,NA,0.001027679,0.002638084,0.001027679,0.002638084,NA,NA
MS,840-28,26,97954.28042,96266.61691,97954.28042,96266.61691,NA,NA,0.001078405,0.002673486,0.001078405,0.002673486,NA,NA
MS,840-28,27,97848.70402,96009.59305,97848.70402,96009.59305,NA,NA,0.001130601,0.002715534,0.001130601,0.002715534,NA,NA
MS,840-28,28,97738.14079,95749.22928,97738.14079,95749.22928,NA,NA,0.001184214,0.002769176,0.001184214,0.002769176,NA,NA
MS,840-28,29,97622.46752,95484.44681,97622.46752,95484.44681,NA,NA,0.001237536,0.002832693,0.001237536,0.002832693,NA,NA
MS,840-28,30,97501.73086,95214.3486,97501.73086,95214.3486,NA,NA,0.00129573,0.002899364,0.00129573,0.002899364,NA,NA
MS,840-28,31,97375.478,94938.68986,97375.478,94938.68986,NA,NA,0.001360388,0.00296405,0.001360388,0.00296405,NA,NA
MS,840-28,32,97243.10091,94657.70327,97243.10091,94657.70327,NA,NA,0.001429713,0.003026888,0.001429713,0.003026888,NA,NA
MS,840-28,33,97104.16918,94371.61796,97104.16918,94371.61796,NA,NA,0.001510397,0.003087842,0.001510397,0.003087842,NA,NA
MS,840-28,34,96957.61257,94080.65964,96957.61257,94080.65964,NA,NA,0.00160225,0.003153617,0.00160225,0.003153617,NA,NA
MS,840-28,35,96802.38807,93784.43529,96802.38807,93784.43529,NA,NA,0.001709965,0.003240288,0.001709965,0.003240288,NA,NA
MS,840-28,36,96637.00236,93481.03524,96637.00236,93481.03524,NA,NA,0.001833235,0.003349503,0.001833235,0.003349503,NA,NA
MS,840-28,37,96460.00622,93168.4498,96460.00622,93168.4498,NA,NA,0.001965281,0.003472563,0.001965281,0.003472563,NA,NA
MS,840-28,38,96270.62131,92845.48036,96270.62131,92845.48036,NA,NA,0.002101105,0.003606167,0.002101105,0.003606167,NA,NA
MS,840-28,39,96068.5589,92511.26666,96068.5589,92511.26666,NA,NA,0.002240681,0.003753413,0.002240681,0.003753413,NA,NA
MS,840-28,40,95853.54075,92164.68742,95853.54075,92164.68742,NA,NA,0.002395087,0.003928227,0.002395087,0.003928227,NA,NA
MS,840-28,41,95624.23776,91803.35679,95624.23776,91803.35679,NA,NA,0.002567189,0.004139521,0.002567189,0.004139521,NA,NA
MS,840-28,42,95379.06693,91424.12342,95379.06693,91424.12342,NA,NA,0.002748819,0.00438643,0.002748819,0.00438643,NA,NA
MS,840-28,43,95117.24469,91023.97547,95117.24469,91023.97547,NA,NA,0.002947641,0.004678912,0.002947641,0.004678912,NA,NA
MS,840-28,44,94837.28577,90599.07233,94837.28577,90599.07233,NA,NA,0.003170902,0.005023454,0.003170902,0.005023454,NA,NA
MS,840-28,45,94537.03939,90145.09233,94537.03939,90145.09233,NA,NA,0.003407564,0.00540032,0.003407564,0.00540032,NA,NA
MS,840-28,46,94215.44634,89659.58643,94215.44634,89659.58643,NA,NA,0.003675383,0.005826772,0.003675383,0.005826772,NA,NA
MS,840-28,47,93869.80065,89138.68286,93869.80065,89138.68286,NA,NA,0.004000636,0.006337774,0.004000636,0.006337774,NA,NA
MS,840-28,48,93495.00819,88575.5266,93495.00819,88575.5266,NA,NA,0.00438187,0.006932095,0.00438187,0.006932095,NA,NA
MS,840-28,49,93086.22084,87963.62801,93086.22084,87963.62801,NA,NA,0.004792752,0.007574309,0.004792752,0.007574309,NA,NA
MS,840-28,50,92641.1482,87299.88391,92641.1482,87299.88391,NA,NA,0.005202383,0.008211989,0.005202383,0.008211989,NA,NA
MS,840-28,51,92160.44387,86585.90353,92160.44387,86585.90353,NA,NA,0.005603925,0.008850441,0.005603925,0.008850441,NA,NA
MS,840-28,52,91645.42675,85822.94971,91645.42675,85822.94971,NA,NA,0.0060163,0.009535495,0.0060163,0.009535495,NA,NA
MS,840-28,53,91095.714,85008.4686,91095.714,85008.4686,NA,NA,0.006449433,0.010294551,0.006449433,0.010294551,NA,NA
MS,840-28,54,90510.09649,84137.83351,90510.09649,84137.83351,NA,NA,0.006912565,0.011124167,0.006912565,0.011124167,NA,NA
MS,840-28,55,89886.59973,83207.05526,89886.59973,83207.05526,NA,NA,0.007406799,0.012001255,0.007406799,0.012001255,NA,NA
MS,840-28,56,89223.28974,82214.42257,89223.28974,82214.42257,NA,NA,0.007919203,0.012889613,0.007919203,0.012889613,NA,NA
MS,840-28,57,88519.50488,81161.49638,88519.50488,81161.49638,NA,NA,0.008434508,0.013790821,0.008434508,0.013790821,NA,NA
MS,840-28,58,87776.02182,80049.88716,87776.02182,80049.88716,NA,NA,0.00895029,0.014694536,0.00895029,0.014694536,NA,NA
MS,840-28,59,86993.90111,78882.18053,86993.90111,78882.18053,NA,NA,0.009480063,0.015616598,0.009480063,0.015616598,NA,NA
MS,840-28,60,86173.07747,77659.86379,86173.07747,77659.86379,NA,NA,0.010050734,0.016612558,0.010050734,0.016612558,NA,NA
MS,840-28,61,85311.30553,76380.37346,85311.30553,76380.37346,NA,NA,0.010685288,0.017678244,0.010685288,0.017678244,NA,NA
MS,840-28,62,84404.56664,75041.93319,84404.56664,75041.93319,NA,NA,0.011392112,0.018748278,0.011392112,0.018748278,NA,NA
MS,840-28,63,83448.4586,73648.10398,83448.4586,73648.10398,NA,NA,0.012181831,0.019780635,0.012181831,0.019780635,NA,NA
MS,840-28,64,82438.06604,72205.56491,82438.06604,72205.56491,NA,NA,0.01305115,0.020795421,0.01305115,0.020795421,NA,NA
MS,840-28,65,81369.12988,70719.47176,81369.12988,70719.47176,NA,NA,0.013994,0.021831842,0.013994,0.021831842,NA,NA
MS,840-28,66,80238.37144,69192.19382,80238.37144,69192.19382,NA,NA,0.015026474,0.022991656,0.015026474,0.022991656,NA,NA
MS,840-28,67,79041.65308,67619.44455,79041.65308,67619.44455,NA,NA,0.01618432,0.024331272,0.01618432,0.024331272,NA,NA
MS,840-28,68,77772.67605,65993.96679,77772.67605,65993.96679,NA,NA,0.017495345,0.02594665,0.017495345,0.02594665,NA,NA
MS,840-28,69,76423.82661,64303.58926,76423.82661,64303.58926,NA,NA,0.019020505,0.027920184,0.019020505,0.027920184,NA,NA
MS,840-28,70,74983.90088,62532.95531,74983.90088,62532.95531,NA,NA,0.020804965,0.030229704,0.020804965,0.030229704,NA,NA
MS,840-28,71,73439.92462,60670.76611,73439.92462,60670.76611,NA,NA,0.02278755,0.032764211,0.02278755,0.032764211,NA,NA
MS,840-28,72,71785.24793,58714.97629,71785.24793,58714.97629,NA,NA,0.024881472,0.035485701,0.024881472,0.035485701,NA,NA
MS,840-28,73,70021.07294,56667.77635,70021.07294,56667.77635,NA,NA,0.027135199,0.038316738,0.027135199,0.038316738,NA,NA
MS,840-28,74,68146.47102,54537.26907,68146.47102,54537.26907,NA,NA,0.029542944,0.041273461,0.029542944,0.041273461,NA,NA
MS,840-28,75,66162.52936,52331.86083,66162.52936,52331.86083,NA,NA,0.032152118,0.044428315,0.032152118,0.044428315,NA,NA
MS,840-28,76,64068.92089,50057.32662,64068.92089,50057.32662,NA,NA,0.035161968,0.048081295,0.035161968,0.048081295,NA,NA
MS,840-28,77,61855.07267,47707.03181,61855.07267,47707.03181,NA,NA,0.038578888,0.052319338,0.038578888,0.052319338,NA,NA
MS,840-28,78,59513.93203,45274.686,59513.93203,45274.686,NA,NA,0.04260847,0.056933222,0.04260847,0.056933222,NA,NA
MS,840-28,79,57031.03074,42768.39776,57031.03074,42768.39776,NA,NA,0.047352557,0.062265274,0.047352557,0.062265274,NA,NA
MS,840-28,80,54392.90202,40185.78666,54392.90202,40185.78666,NA,NA,0.052298259,0.068185382,0.052298259,0.068185382,NA,NA
MS,840-28,81,51620.73763,37536.04041,51620.73763,37536.04041,NA,NA,0.057653448,0.074508368,0.057653448,0.074508368,NA,NA
MS,840-28,82,48728.03985,34839.70832,48728.03985,34839.70832,NA,NA,0.063386553,0.081479962,0.063386553,0.081479962,NA,NA
MS,840-28,83,45734.25124,32112.05971,45734.25124,32112.05971,NA,NA,0.070156568,0.089604446,0.070156568,0.089604446,NA,NA
MS,840-28,84,42634.42956,29358.06163,42634.42956,29358.06163,NA,NA,0.077999507,0.09820086,0.077999507,0.09820086,NA,NA
MS,840-28,85,39433.75436,26610.04366,39433.75436,26610.04366,NA,NA,0.086038982,0.108200487,0.086038982,0.108200487,NA,NA
MS,840-28,86,36180.81496,23878.55504,36180.81496,23878.55504,NA,NA,0.095874739,0.119445308,0.095874739,0.119445308,NA,NA
MS,840-28,87,32870.66848,21187.06973,32870.66848,21187.06973,NA,NA,0.106701098,0.131685298,0.106701098,0.131685298,NA,NA
MS,840-28,88,29541.01697,18569.44573,29541.01697,18569.44573,NA,NA,0.11858248,0.144953707,0.11858248,0.144953707,NA,NA
MS,840-28,89,26234.04441,16059.58801,26234.04441,16059.58801,NA,NA,0.131582054,0.159305892,0.131582054,0.159305892,NA,NA
MS,840-28,90,22995.09984,13689.89531,22995.09984,13689.89531,NA,NA,0.145771054,0.174770379,0.145771054,0.174770379,NA,NA
MS,840-28,91,19870.7964,11489.52351,19870.7964,11489.52351,NA,NA,0.161183057,0.191381511,0.161183057,0.191381511,NA,NA
MS,840-28,92,16906.77227,9482.740522,16906.77227,9482.740522,NA,NA,0.177872468,0.209107561,0.177872468,0.209107561,NA,NA
MS,840-28,93,14145.13278,7687.456841,14145.13278,7687.456841,NA,NA,0.195856026,0.227992911,0.195856026,0.227992911,NA,NA
MS,840-28,94,11621.82573,6114.125385,11621.82573,6114.125385,NA,NA,0.215145152,0.247978649,0.215145152,0.247978649,NA,NA
MS,840-28,95,9364.294694,4765.204609,9364.294694,4765.204609,NA,NA,0.235740355,0.269029269,0.235740355,0.269029269,NA,NA
MS,840-28,96,7389.597465,3635.224021,7389.597465,3635.224021,NA,NA,0.257575677,0.291078692,0.257575677,0.291078692,NA,NA
MS,840-28,97,5703.381059,2711.522661,5703.381059,2711.522661,NA,NA,0.280624544,0.314087072,0.280624544,0.314087072,NA,NA
MS,840-28,98,4299.810523,1975.562609,4299.810523,1975.562609,NA,NA,0.304818847,0.337871984,0.304818847,0.337871984,NA,NA
MS,840-28,99,3162.581921,1404.651252,3162.581921,1404.651252,NA,NA,0.330001062,0.362341555,0.330001062,0.362341555,NA,NA
MS,840-28,100,2266.843515,973.8741181,2266.843515,973.8741181,NA,NA,0.483297049,0.483297049,0.483297049,0.483297049,NA,NA
