"from","to","gender","age","rate"
"KS","AK","m","0","0.0000950329"
"KS","AK","m","1","0.0000950329"
"KS","AK","m","2","0.0000950329"
"KS","AK","m","3","0.0000950329"
"KS","AK","m","4","0.0000950329"
"KS","AK","m","5","0"
"KS","AK","m","6","0"
"KS","AK","m","7","0"
"KS","AK","m","8","0"
"KS","AK","m","9","0"
"KS","AK","m","10","0"
"KS","AK","m","11","0"
"KS","AK","m","12","0"
"KS","AK","m","13","0"
"KS","AK","m","14","0"
"KS","AK","m","15","0"
"KS","AK","m","16","0"
"KS","AK","m","17","0"
"KS","AK","m","18","0"
"KS","AK","m","19","0"
"KS","AK","m","20","0.000133149"
"KS","AK","m","21","0.000133149"
"KS","AK","m","22","0.000133149"
"KS","AK","m","23","0.000133149"
"KS","AK","m","24","0.000133149"
"KS","AK","m","25","0.000292899"
"KS","AK","m","26","0.000292899"
"KS","AK","m","27","0.000292899"
"KS","AK","m","28","0.000292899"
"KS","AK","m","29","0.000292899"
"KS","AK","m","30","0.0000901994"
"KS","AK","m","31","0.0000901994"
"KS","AK","m","32","0.0000901994"
"KS","AK","m","33","0.0000901994"
"KS","AK","m","34","0.0000901994"
"KS","AK","m","35","0.000147663"
"KS","AK","m","36","0.000147663"
"KS","AK","m","37","0.000147663"
"KS","AK","m","38","0.000147663"
"KS","AK","m","39","0.000147663"
"KS","AK","m","40","0"
"KS","AK","m","41","0"
"KS","AK","m","42","0"
"KS","AK","m","43","0"
"KS","AK","m","44","0"
"KS","AK","m","45","0.000146564"
"KS","AK","m","46","0.000146564"
"KS","AK","m","47","0.000146564"
"KS","AK","m","48","0.000146564"
"KS","AK","m","49","0.000146564"
"KS","AK","m","50","0"
"KS","AK","m","51","0"
"KS","AK","m","52","0"
"KS","AK","m","53","0"
"KS","AK","m","54","0"
"KS","AK","m","55","0"
"KS","AK","m","56","0"
"KS","AK","m","57","0"
"KS","AK","m","58","0"
"KS","AK","m","59","0"
"KS","AK","m","60","0"
"KS","AK","m","61","0"
"KS","AK","m","62","0"
"KS","AK","m","63","0"
"KS","AK","m","64","0"
"KS","AK","m","65","0"
"KS","AK","m","66","0"
"KS","AK","m","67","0"
"KS","AK","m","68","0"
"KS","AK","m","69","0"
"KS","AK","m","70","0"
"KS","AK","m","71","0"
"KS","AK","m","72","0"
"KS","AK","m","73","0"
"KS","AK","m","74","0"
"KS","AK","m","75","0"
"KS","AK","m","76","0"
"KS","AK","m","77","0"
"KS","AK","m","78","0"
"KS","AK","m","79","0"
"KS","AK","m","80","0"
"KS","AK","m","81","0"
"KS","AK","m","82","0"
"KS","AK","m","83","0"
"KS","AK","m","84","0"
"KS","AK","m","85","0"
"KS","AK","m","86","0"
"KS","AK","m","87","0"
"KS","AK","m","88","0"
"KS","AK","m","89","0"
"KS","AK","m","90","0"
"KS","AK","m","91","0"
"KS","AK","m","92","0"
"KS","AK","m","93","0"
"KS","AK","m","94","0"
"KS","AK","m","95","0"
"KS","AK","m","96","0"
"KS","AK","m","97","0"
"KS","AK","m","98","0"
"KS","AK","m","99","0"
"KS","AK","m","100","0"
"KS","AK","f","0","0.000150088"
"KS","AK","f","1","0.000150088"
"KS","AK","f","2","0.000150088"
"KS","AK","f","3","0.000150088"
"KS","AK","f","4","0.000150088"
"KS","AK","f","5","0.000215742"
"KS","AK","f","6","0.000215742"
"KS","AK","f","7","0.000215742"
"KS","AK","f","8","0.000215742"
"KS","AK","f","9","0.000215742"
"KS","AK","f","10","0"
"KS","AK","f","11","0"
"KS","AK","f","12","0"
"KS","AK","f","13","0"
"KS","AK","f","14","0"
"KS","AK","f","15","0"
"KS","AK","f","16","0"
"KS","AK","f","17","0"
"KS","AK","f","18","0"
"KS","AK","f","19","0"
"KS","AK","f","20","0.000529725"
"KS","AK","f","21","0.000529725"
"KS","AK","f","22","0.000529725"
"KS","AK","f","23","0.000529725"
"KS","AK","f","24","0.000529725"
"KS","AK","f","25","0.000392405"
"KS","AK","f","26","0.000392405"
"KS","AK","f","27","0.000392405"
"KS","AK","f","28","0.000392405"
"KS","AK","f","29","0.000392405"
"KS","AK","f","30","0.000116227"
"KS","AK","f","31","0.000116227"
"KS","AK","f","32","0.000116227"
"KS","AK","f","33","0.000116227"
"KS","AK","f","34","0.000116227"
"KS","AK","f","35","0.0000587"
"KS","AK","f","36","0.0000587"
"KS","AK","f","37","0.0000587"
"KS","AK","f","38","0.0000587"
"KS","AK","f","39","0.0000587"
"KS","AK","f","40","0"
"KS","AK","f","41","0"
"KS","AK","f","42","0"
"KS","AK","f","43","0"
"KS","AK","f","44","0"
"KS","AK","f","45","0"
"KS","AK","f","46","0"
"KS","AK","f","47","0"
"KS","AK","f","48","0"
"KS","AK","f","49","0"
"KS","AK","f","50","0"
"KS","AK","f","51","0"
"KS","AK","f","52","0"
"KS","AK","f","53","0"
"KS","AK","f","54","0"
"KS","AK","f","55","0"
"KS","AK","f","56","0"
"KS","AK","f","57","0"
"KS","AK","f","58","0"
"KS","AK","f","59","0"
"KS","AK","f","60","0.0000254"
"KS","AK","f","61","0.0000254"
"KS","AK","f","62","0.0000254"
"KS","AK","f","63","0.0000254"
"KS","AK","f","64","0.0000254"
"KS","AK","f","65","0"
"KS","AK","f","66","0"
"KS","AK","f","67","0"
"KS","AK","f","68","0"
"KS","AK","f","69","0"
"KS","AK","f","70","0"
"KS","AK","f","71","0"
"KS","AK","f","72","0"
"KS","AK","f","73","0"
"KS","AK","f","74","0"
"KS","AK","f","75","0"
"KS","AK","f","76","0"
"KS","AK","f","77","0"
"KS","AK","f","78","0"
"KS","AK","f","79","0"
"KS","AK","f","80","0"
"KS","AK","f","81","0"
"KS","AK","f","82","0"
"KS","AK","f","83","0"
"KS","AK","f","84","0"
"KS","AK","f","85","0"
"KS","AK","f","86","0"
"KS","AK","f","87","0"
"KS","AK","f","88","0"
"KS","AK","f","89","0"
"KS","AK","f","90","0"
"KS","AK","f","91","0"
"KS","AK","f","92","0"
"KS","AK","f","93","0"
"KS","AK","f","94","0"
"KS","AK","f","95","0"
"KS","AK","f","96","0"
"KS","AK","f","97","0"
"KS","AK","f","98","0"
"KS","AK","f","99","0"
"KS","AK","f","100","0"
"KS","AL","m","0","0.000183512"
"KS","AL","m","1","0.000183512"
"KS","AL","m","2","0.000183512"
"KS","AL","m","3","0.000183512"
"KS","AL","m","4","0.000183512"
"KS","AL","m","5","0.000138091"
"KS","AL","m","6","0.000138091"
"KS","AL","m","7","0.000138091"
"KS","AL","m","8","0.000138091"
"KS","AL","m","9","0.000138091"
"KS","AL","m","10","0.0000633"
"KS","AL","m","11","0.0000633"
"KS","AL","m","12","0.0000633"
"KS","AL","m","13","0.0000633"
"KS","AL","m","14","0.0000633"
"KS","AL","m","15","0.000133253"
"KS","AL","m","16","0.000133253"
"KS","AL","m","17","0.000133253"
"KS","AL","m","18","0.000133253"
"KS","AL","m","19","0.000133253"
"KS","AL","m","20","0.000414578"
"KS","AL","m","21","0.000414578"
"KS","AL","m","22","0.000414578"
"KS","AL","m","23","0.000414578"
"KS","AL","m","24","0.000414578"
"KS","AL","m","25","0.000175739"
"KS","AL","m","26","0.000175739"
"KS","AL","m","27","0.000175739"
"KS","AL","m","28","0.000175739"
"KS","AL","m","29","0.000175739"
"KS","AL","m","30","0.0000685516"
"KS","AL","m","31","0.0000685516"
"KS","AL","m","32","0.0000685516"
"KS","AL","m","33","0.0000685516"
"KS","AL","m","34","0.0000685516"
"KS","AL","m","35","0.000117373"
"KS","AL","m","36","0.000117373"
"KS","AL","m","37","0.000117373"
"KS","AL","m","38","0.000117373"
"KS","AL","m","39","0.000117373"
"KS","AL","m","40","0.000405732"
