region,region_code,age,net_male,net_female,net_all
NY,840-36,0,-0.008307966,-0.010773356,NA
NY,840-36,1,-0.008307966,-0.010773356,NA
NY,840-36,2,-0.008307966,-0.010773356,NA
NY,840-36,3,-0.008307966,-0.010773356,NA
NY,840-36,4,-0.008307966,-0.010773356,NA
NY,840-36,5,-0.007768228,-0.007432093,NA
NY,840-36,6,-0.007768228,-0.007432093,NA
NY,840-36,7,-0.007768228,-0.007432093,NA
NY,840-36,8,-0.007768228,-0.007432093,NA
NY,840-36,9,-0.007768228,-0.007432093,NA
NY,840-36,10,-0.006381536,-0.00854395,NA
NY,840-36,11,-0.006381536,-0.00854395,NA
NY,840-36,12,-0.006381536,-0.00854395,NA
NY,840-36,13,-0.006381536,-0.00854395,NA
NY,840-36,14,-0.006381536,-0.00854395,NA
NY,840-36,15,-0.007448316,-0.004370237,NA
NY,840-36,16,-0.007448316,-0.004370237,NA
NY,840-36,17,-0.007448316,-0.004370237,NA
NY,840-36,18,-0.007448316,-0.004370237,NA
NY,840-36,19,-0.007448316,-0.004370237,NA
NY,840-36,20,-0.007852786,-0.000212566,NA
NY,840-36,21,-0.007852786,-0.000212566,NA
NY,840-36,22,-0.007852786,-0.000212566,NA
NY,840-36,23,-0.007852786,-0.000212566,NA
NY,840-36,24,-0.007852786,-0.000212566,NA
NY,840-36,25,-0.008667284,-0.009689401,NA
NY,840-36,26,-0.008667284,-0.009689401,NA
NY,840-36,27,-0.008667284,-0.009689401,NA
NY,840-36,28,-0.008667284,-0.009689401,NA
NY,840-36,29,-0.008667284,-0.009689401,NA
NY,840-36,30,-0.012282612,-0.010498606,NA
NY,840-36,31,-0.012282612,-0.010498606,NA
NY,840-36,32,-0.012282612,-0.010498606,NA
NY,840-36,33,-0.012282612,-0.010498606,NA
NY,840-36,34,-0.012282612,-0.010498606,NA
NY,840-36,35,-0.012384292,-0.011696627,NA
NY,840-36,36,-0.012384292,-0.011696627,NA
NY,840-36,37,-0.012384292,-0.011696627,NA
NY,840-36,38,-0.012384292,-0.011696627,NA
NY,840-36,39,-0.012384292,-0.011696627,NA
NY,840-36,40,-0.007010198,-0.007373691,NA
NY,840-36,41,-0.007010198,-0.007373691,NA
NY,840-36,42,-0.007010198,-0.007373691,NA
NY,840-36,43,-0.007010198,-0.007373691,NA
NY,840-36,44,-0.007010198,-0.007373691,NA
NY,840-36,45,-0.005868181,-0.007016342,NA
NY,840-36,46,-0.005868181,-0.007016342,NA
NY,840-36,47,-0.005868181,-0.007016342,NA
NY,840-36,48,-0.005868181,-0.007016342,NA
NY,840-36,49,-0.005868181,-0.007016342,NA
NY,840-36,50,-0.006044096,-0.003975686,NA
NY,840-36,51,-0.006044096,-0.003975686,NA
NY,840-36,52,-0.006044096,-0.003975686,NA
NY,840-36,53,-0.006044096,-0.003975686,NA
NY,840-36,54,-0.006044096,-0.003975686,NA
NY,840-36,55,-0.005801992,-0.005945678,NA
NY,840-36,56,-0.005801992,-0.005945678,NA
NY,840-36,57,-0.005801992,-0.005945678,NA
NY,840-36,58,-0.005801992,-0.005945678,NA
NY,840-36,59,-0.005801992,-0.005945678,NA
NY,840-36,60,-0.007449119,-0.007856802,NA
NY,840-36,61,-0.007449119,-0.007856802,NA
NY,840-36,62,-0.007449119,-0.007856802,NA
NY,840-36,63,-0.007449119,-0.007856802,NA
NY,840-36,64,-0.007449119,-0.007856802,NA
NY,840-36,65,-0.009365643,-0.008741385,NA
NY,840-36,66,-0.009365643,-0.008741385,NA
NY,840-36,67,-0.009365643,-0.008741385,NA
NY,840-36,68,-0.009365643,-0.008741385,NA
NY,840-36,69,-0.009365643,-0.008741385,NA
NY,840-36,70,-0.007231111,-0.007885092,NA
NY,840-36,71,-0.007231111,-0.007885092,NA
NY,840-36,72,-0.007231111,-0.007885092,NA
NY,840-36,73,-0.007231111,-0.007885092,NA
NY,840-36,74,-0.007231111,-0.007885092,NA
NY,840-36,75,-0.00548373,-0.005354458,NA
NY,840-36,76,-0.00548373,-0.005354458,NA
NY,840-36,77,-0.00548373,-0.005354458,NA
NY,840-36,78,-0.00548373,-0.005354458,NA
NY,840-36,79,-0.00548373,-0.005354458,NA
NY,840-36,80,-0.00652539,-0.006610846,NA
NY,840-36,81,-0.00652539,-0.006610846,NA
NY,840-36,82,-0.00652539,-0.006610846,NA
NY,840-36,83,-0.00652539,-0.006610846,NA
NY,840-36,84,-0.00652539,-0.006610846,NA
NY,840-36,85,-0.007609418,-0.005283308,NA
NY,840-36,86,-0.007609418,-0.005283308,NA
NY,840-36,87,-0.007609418,-0.005283308,NA
NY,840-36,88,-0.007609418,-0.005283308,NA
NY,840-36,89,-0.007609418,-0.005283308,NA
NY,840-36,90,-0.010258923,-0.006783336,NA
NY,840-36,91,-0.010258923,-0.006783336,NA
NY,840-36,92,-0.010258923,-0.006783336,NA
NY,840-36,93,-0.010258923,-0.006783336,NA
NY,840-36,94,-0.010258923,-0.006783336,NA
NY,840-36,95,0.003280369,0.005472637,NA
NY,840-36,96,0.003280369,0.005472637,NA
NY,840-36,97,0.003280369,0.005472637,NA
NY,840-36,98,0.003280369,0.005472637,NA
NY,840-36,99,0.003280369,0.005472637,NA
NY,840-36,100,0.003280369,0.005472637,NA
