region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
NY,840-36,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.004679943,0.005725894,0.004679943,0.005725894,NA,NA
NY,840-36,1,99533.94442,99430.28107,99533.94442,99430.28107,NA,NA,0.000277754,0.000348352,0.000277754,0.000348352,NA,NA
NY,840-36,2,99506.30207,99395.65023,99506.30207,99395.65023,NA,NA,0.00017301,0.000245223,0.00017301,0.000245223,NA,NA
NY,840-36,3,99489.088,99371.27933,99489.088,99371.27933,NA,NA,0.00012414,0.000183123,0.00012414,0.000183123,NA,NA
NY,840-36,4,99476.73824,99353.0839,99476.73824,99353.0839,NA,NA,0.000101521,0.000162747,0.000101521,0.000162747,NA,NA
NY,840-36,5,99466.63977,99336.91576,99466.63977,99336.91576,NA,NA,9.43E-05,0.000142389,9.43E-05,0.000142389,NA,NA
NY,840-36,6,99457.26233,99322.77224,99457.26233,99322.77224,NA,NA,8.31E-05,0.00012647,8.31E-05,0.00012647,NA,NA
NY,840-36,7,99449.00231,99310.21164,99449.00231,99310.21164,NA,NA,7.51E-05,0.000113214,7.51E-05,0.000113214,NA,NA
NY,840-36,8,99441.5377,99298.9689,99441.5377,99298.9689,NA,NA,6.87E-05,9.91E-05,6.87E-05,9.91E-05,NA,NA
NY,840-36,9,99434.70754,99289.1302,99434.70754,99289.1302,NA,NA,6.47E-05,8.76E-05,6.47E-05,8.76E-05,NA,NA
NY,840-36,10,99428.27312,99280.43116,99428.27312,99280.43116,NA,NA,6.39E-05,8.23E-05,6.39E-05,8.23E-05,NA,NA
NY,840-36,11,99421.91808,99272.25806,99421.91808,99272.25806,NA,NA,6.79E-05,9.11E-05,6.79E-05,9.11E-05,NA,NA
NY,840-36,12,99415.16837,99263.21029,99415.16837,99263.21029,NA,NA,7.91E-05,0.000122051,7.91E-05,0.000122051,NA,NA
NY,840-36,13,99407.30937,99251.09588,99407.30937,99251.09588,NA,NA,9.75E-05,0.000180464,9.75E-05,0.000180464,NA,NA
NY,840-36,14,99397.61791,99233.18626,99397.61791,99233.18626,NA,NA,0.00012333,0.000262095,0.00012333,0.000262095,NA,NA
NY,840-36,15,99385.36002,99207.18107,99385.36002,99207.18107,NA,NA,0.000151772,0.000349242,0.000151772,0.000349242,NA,NA
NY,840-36,16,99370.27716,99172.53967,99370.27716,99172.53967,NA,NA,0.00018202,0.000439219,0.00018202,0.000439219,NA,NA
NY,840-36,17,99352.19152,99128.99092,99352.19152,99128.99092,NA,NA,0.000214068,0.000545394,0.000214068,0.000545394,NA,NA
