region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
OK,840-40,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.007674156,0.00887402,0.007674156,0.00887402,NA,NA
OK,840-40,1,99237.78382,99119.47363,99237.78382,99119.47363,NA,NA,0.000621385,0.000757101,0.000621385,0.000757101,NA,NA
OK,840-40,2,99176.13698,99044.45788,99176.13698,99044.45788,NA,NA,0.000407736,0.000556058,0.000407736,0.000556058,NA,NA
OK,840-40,3,99135.70753,98989.39978,99135.70753,98989.39978,NA,NA,0.000303433,0.000430144,0.000303433,0.000430144,NA,NA
OK,840-40,4,99105.63106,98946.82965,99105.63106,98946.82965,NA,NA,0.00025369,0.000387764,0.00025369,0.000387764,NA,NA
OK,840-40,5,99080.49192,98908.46909,99080.49192,98908.46909,NA,NA,2.38E-04,0.000344776,2.38E-04,0.000344776,NA,NA
OK,840-40,6,99056.96066,98874.37368,99056.96066,98874.37368,NA,NA,2.12E-04,0.000310645,2.12E-04,0.000310645,NA,NA
OK,840-40,7,99035.94551,98843.66364,99035.94551,98843.66364,NA,NA,1.94E-04,0.000281824,1.94E-04,0.000281824,NA,NA
OK,840-40,8,99016.74413,98815.81078,99016.74413,98815.81078,NA,NA,1.79E-04,2.51E-04,1.79E-04,2.51E-04,NA,NA
OK,840-40,9,98999.00467,98791.04494,98999.00467,98791.04494,NA,NA,1.70E-04,2.25E-04,1.70E-04,2.25E-04,NA,NA
OK,840-40,10,98982.18504,98768.82351,98982.18504,98768.82351,NA,NA,1.68E-04,2.13E-04,1.68E-04,2.13E-04,NA,NA
OK,840-40,11,98965.55209,98747.79089,98965.55209,98747.79089,NA,NA,1.77E-04,2.33E-04,1.77E-04,2.33E-04,NA,NA
OK,840-40,12,98948.00472,98724.79471,98948.00472,98724.79471,NA,NA,2.03E-04,0.000301079,2.03E-04,0.000301079,NA,NA
OK,840-40,13,98927.91472,98695.07522,98927.91472,98695.07522,NA,NA,2.45E-04,0.000424644,2.45E-04,0.000424644,NA,NA
OK,840-40,14,98903.70784,98653.17382,98903.70784,98653.17382,NA,NA,0.000301675,0.000589548,0.000301675,0.000589548,NA,NA
OK,840-40,15,98873.8761,98595.02957,98873.8761,98595.02957,NA,NA,0.000362869,0.000758801,0.000362869,0.000758801,NA,NA
OK,840-40,16,98838.00398,98520.2432,98838.00398,98520.2432,NA,NA,0.000426586,0.000928235,0.000426586,0.000928235,NA,NA
OK,840-40,17,98795.85048,98428.83657,98795.85048,98428.83657,NA,NA,0.000492829,0.001122847,0.000492829,0.001122847,NA,NA
