region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
WY,840-56,0,,,3820,4030,,
WY,840-56,1,,,4110,4180,,
WY,840-56,2,,,4090,4200,,
WY,840-56,3,,,4310,4250,,
WY,840-56,4,,,4060,4120,,
WY,840-56,5,,,3940,4180,,
WY,840-56,6,,,3640,3920,,
WY,840-56,7,,,3800,3940,,
WY,840-56,8,,,3330,3850,,
WY,840-56,9,,,3370,3940,,
WY,840-56,10,,,3300,3950,,
WY,840-56,11,,,3390,3660,,
WY,840-56,12,,,3510,3770,,
WY,840-56,13,,,3270,3900,,
WY,840-56,14,,,3210,3470,,
WY,840-56,15,,,3370,3610,,
WY,840-56,16,,,3740,3980,,
WY,840-56,17,,,3450,3760,,
WY,840-56,18,,,3770,3980,,
WY,840-56,19,,,4410,4320,,
WY,840-56,20,,,3940,4310,,
WY,840-56,21,,,3930,4080,,
WY,840-56,22,,,3430,4010,,
WY,840-56,23,,,3760,4500,,
WY,840-56,24,,,3810,4610,,
WY,840-56,25,,,4220,4440,,
WY,840-56,26,,,4190,4700,,
WY,840-56,27,,,3860,4740,,
WY,840-56,28,,,4190,4200,,
WY,840-56,29,,,4070,4230,,
WY,840-56,30,,,3980,4450,,
WY,840-56,31,,,3720,3830,,
WY,840-56,32,,,3360,3650,,
WY,840-56,33,,,3510,3660,,
WY,840-56,34,,,3130,3840,,
WY,840-56,35,,,3230,3540,,
WY,840-56,36,,,3220,3540,,
WY,840-56,37,,,3040,3420,,
WY,840-56,38,,,3170,3520,,
WY,840-56,39,,,3360,3870,,
WY,840-56,40,,,3180,3530,,
WY,840-56,41,,,2970,3180,,
WY,840-56,42,,,3050,3230,,
WY,840-56,43,,,3200,3200,,
WY,840-56,44,,,2790,3350,,
WY,840-56,45,,,3460,3490,,
WY,840-56,46,,,3760,3620,,
WY,840-56,47,,,4130,4110,,
WY,840-56,48,,,3990,3670,,
WY,840-56,49,,,4290,4360,,
WY,840-56,50,,,4620,4500,,
WY,840-56,51,,,3900,4630,,
WY,840-56,52,,,4360,4800,,
WY,840-56,53,,,4440,4270,,
WY,840-56,54,,,4150,4800,,
WY,840-56,55,,,4520,4470,,
WY,840-56,56,,,4040,3950,,
WY,840-56,57,,,4520,4150,,
WY,840-56,58,,,3970,4220,,
WY,840-56,59,,,3520,3940,,
WY,840-56,60,,,3680,3890,,
WY,840-56,61,,,3330,3270,,
WY,840-56,62,,,2950,3410,,
WY,840-56,63,,,3370,3520,,
WY,840-56,64,,,2330,2680,,
WY,840-56,65,,,2590,2800,,
WY,840-56,66,,,2420,2360,,
WY,840-56,67,,,2110,2320,,
WY,840-56,68,,,1950,2260,,
WY,840-56,69,,,1880,1910,,
WY,840-56,70,,,1740,1940,,
WY,840-56,71,,,1760,1710,,
WY,840-56,72,,,1680,1510,,
WY,840-56,73,,,1640,1450,,
WY,840-56,74,,,1670,1320,,
WY,840-56,75,,,1620,1390,,
WY,840-56,76,,,1510,1040,,
WY,840-56,77,,,1330,1170,,
WY,840-56,78,,,1420,1160,,
WY,840-56,79,,,1330,1120,,
WY,840-56,80,,,1140,970,,
WY,840-56,81,,,990,900,,
WY,840-56,82,,,1010,830,,
WY,840-56,83,,,880,740,,
WY,840-56,84,,,1030,550,,
WY,840-56,85,,,930,530,,
WY,840-56,86,,,710,560,,
WY,840-56,87,,,680,430,,
WY,840-56,88,,,690,310,,
WY,840-56,89,,,520,290,,
WY,840-56,90,,,446.2700694,225.5245719,,
WY,840-56,91,,,349.1765787,166.3434715,,
WY,840-56,92,,,298.6096269,133.1187982,,
WY,840-56,93,,,231.0028627,95.99284545,,
WY,840-56,94,,,184.5795514,69.89925151,,
WY,840-56,95,,,144.4371264,50.61774434,,
WY,840-56,96,,,109.2481692,35.12746412,,
WY,840-56,97,,,78.68845785,23.5639827,,
WY,840-56,98,,,54.56810909,15.155338,,
WY,840-56,99,,,37.90922084,9.740438767,,
WY,840-56,100,,,65.51022752,14.91609356,,
