region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
MI,840-26,0,,,54890,57590,,
MI,840-26,1,,,57290,58150,,
MI,840-26,2,,,59360,60010,,
MI,840-26,3,,,60430,63500,,
MI,840-26,4,,,60120,63410,,
MI,840-26,5,,,60310,63690,,
MI,840-26,6,,,63100,63450,,
MI,840-26,7,,,60100,64370,,
MI,840-26,8,,,64160,65210,,
MI,840-26,9,,,64310,68520,,
MI,840-26,10,,,66210,69310,,
MI,840-26,11,,,64900,67420,,
MI,840-26,12,,,65580,68730,,
MI,840-26,13,,,65470,70490,,
MI,840-26,14,,,66370,71350,,
MI,840-26,15,,,69760,74220,,
MI,840-26,16,,,72410,75560,,
MI,840-26,17,,,72690,76080,,
MI,840-26,18,,,73730,78090,,
MI,840-26,19,,,74420,77820,,
MI,840-26,20,,,75370,75920,,
MI,840-26,21,,,69050,69990,,
MI,840-26,22,,,66930,66770,,
MI,840-26,23,,,63060,61860,,
MI,840-26,24,,,61000,61680,,
MI,840-26,25,,,58750,61210,,
MI,840-26,26,,,56620,58270,,
MI,840-26,27,,,58350,59790,,
MI,840-26,28,,,59570,58090,,
MI,840-26,29,,,61010,59320,,
MI,840-26,30,,,61520,61300,,
MI,840-26,31,,,57680,57060,,
MI,840-26,32,,,57740,56380,,
MI,840-26,33,,,55860,55510,,
MI,840-26,34,,,55460,54650,,
MI,840-26,35,,,58710,55950,,
MI,840-26,36,,,57130,56540,,
MI,840-26,37,,,60770,58740,,
MI,840-26,38,,,65010,62140,,
MI,840-26,39,,,70060,69070,,
MI,840-26,40,,,68650,66960,,
MI,840-26,41,,,64450,64470,,
MI,840-26,42,,,64320,64880,,
MI,840-26,43,,,66910,68060,,
MI,840-26,44,,,69480,67470,,
MI,840-26,45,,,74210,71490,,
MI,840-26,46,,,74710,73070,,
MI,840-26,47,,,74360,72570,,
MI,840-26,48,,,76640,74060,,
MI,840-26,49,,,77470,76850,,
MI,840-26,50,,,79070,76990,,
MI,840-26,51,,,79350,75300,,
MI,840-26,52,,,80290,77510,,
MI,840-26,53,,,76560,73800,,
MI,840-26,54,,,75210,72930,,
MI,840-26,55,,,75240,70790,,
MI,840-26,56,,,71400,69360,,
MI,840-26,57,,,70360,66250,,
MI,840-26,58,,,68470,65190,,
MI,840-26,59,,,63450,60800,,
MI,840-26,60,,,63700,60860,,
MI,840-26,61,,,61270,57960,,
MI,840-26,62,,,62190,57560,,
MI,840-26,63,,,61800,56680,,
MI,840-26,64,,,44100,42710,,
MI,840-26,65,,,46060,41620,,
MI,840-26,66,,,46210,42450,,
MI,840-26,67,,,47150,43210,,
MI,840-26,68,,,40850,38040,,
MI,840-26,69,,,37660,33380,,
MI,840-26,70,,,35290,30850,,
MI,840-26,71,,,34570,31280,,
MI,840-26,72,,,32880,29170,,
MI,840-26,73,,,30760,24000,,
MI,840-26,74,,,30300,25770,,
MI,840-26,75,,,30190,23760,,
MI,840-26,76,,,26610,20600,,
MI,840-26,77,,,27530,20320,,
MI,840-26,78,,,27430,19160,,
MI,840-26,79,,,27630,20240,,
MI,840-26,80,,,25650,18830,,
MI,840-26,81,,,25090,17670,,
MI,840-26,82,,,24640,16240,,
MI,840-26,83,,,22670,14850,,
MI,840-26,84,,,21200,13280,,
MI,840-26,85,,,21330,11850,,
MI,840-26,86,,,18380,10410,,
MI,840-26,87,,,15970,8630,,
MI,840-26,88,,,15310,7460,,
MI,840-26,89,,,13060,6470,,
MI,840-26,90,,,10755.10867,4540.024418,,
MI,840-26,91,,,8415.155546,3348.652503,,
MI,840-26,92,,,7196.492009,2679.808187,,
MI,840-26,93,,,5567.168992,1932.427401,,
MI,840-26,94,,,4448.367188,1407.138504,,
MI,840-26,95,,,3480.934747,1018.983401,,
MI,840-26,96,,,2632.880877,707.1493075,,
MI,840-26,97,,,1896.391834,474.3654136,,
MI,840-26,98,,,1315.091429,305.0913876,,
MI,840-26,99,,,913.6122221,196.084309,,
MI,840-26,100,,,1578.796483,300.2751691,,
