region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
MI,840-26,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.006160734,0.007100421,0.006160734,0.007100421,NA,NA
MI,840-26,1,99387.28202,99294.36668,99387.28202,99294.36668,NA,NA,0.0004473,0.000486348,0.0004473,0.000486348,NA,NA
MI,840-26,2,99342.83549,99246.08647,99342.83549,99246.08647,NA,NA,0.000288192,0.000347492,0.000288192,0.000347492,NA,NA
MI,840-26,3,99314.20977,99211.60568,99314.20977,99211.60568,NA,NA,0.000211742,0.000262718,0.000211742,0.000262718,NA,NA
MI,840-26,4,99293.18301,99185.54455,99293.18301,99185.54455,NA,NA,0.000175663,0.000234654,0.000175663,0.000234654,NA,NA
MI,840-26,5,99275.74226,99162.27304,99275.74226,99162.27304,NA,NA,1.64E-04,0.000206464,1.64E-04,0.000206464,NA,NA
MI,840-26,6,99259.46225,99141.80169,99259.46225,99141.80169,NA,NA,1.46E-04,0.000184303,1.46E-04,0.000184303,NA,NA
MI,840-26,7,99244.99288,99123.53119,99244.99288,99123.53119,NA,NA,1.33E-04,0.000165759,1.33E-04,0.000165759,NA,NA
MI,840-26,8,99231.82293,99107.10181,99231.82293,99107.10181,NA,NA,1.22E-04,1.46E-04,1.22E-04,1.46E-04,NA,NA
MI,840-26,9,99219.69651,99092.64365,99219.69651,99092.64365,NA,NA,1.16E-04,1.30E-04,1.16E-04,1.30E-04,NA,NA
MI,840-26,10,99208.22463,99079.79417,99208.22463,99079.79417,NA,NA,1.14E-04,1.22E-04,1.14E-04,1.22E-04,NA,NA
MI,840-26,11,99196.88486,99067.69023,99196.88486,99067.69023,NA,NA,1.21E-04,1.35E-04,1.21E-04,1.35E-04,NA,NA
MI,840-26,12,99184.89317,99054.34902,99184.89317,99054.34902,NA,NA,1.39E-04,0.000178131,1.39E-04,0.000178131,NA,NA
MI,840-26,13,99171.08225,99036.70599,99171.08225,99036.70599,NA,NA,1.69E-04,0.000259063,1.69E-04,0.000259063,NA,NA
MI,840-26,14,99154.30499,99011.05257,99154.30499,99011.05257,NA,NA,0.000210461,0.000370353,0.000210461,0.000370353,NA,NA
MI,840-26,15,99133.43933,98974.39005,99133.43933,98974.39005,NA,NA,0.000255188,0.000487538,0.000255188,0.000487538,NA,NA
MI,840-26,16,99108.14467,98926.1477,99108.14467,98926.1477,NA,NA,0.000302106,0.000607227,0.000302106,0.000607227,NA,NA
MI,840-26,17,99078.20827,98866.09572,99078.20827,98866.09572,NA,NA,0.000351209,0.000747132,0.000351209,0.000747132,NA,NA
MI,840-26,18,99043.41745,98792.25774,99043.41745,98792.25774,NA,NA,3.98E-04,0.000905846,0.000397512,0.000905846,NA,NA
MI,840-26,19,99004.05436,98702.80766,99004.05436,98702.80766,NA,NA,0.000442337,0.001068168,0.000442337,0.001068168,NA,NA
MI,840-26,20,98960.27084,98597.43271,98960.27084,98597.43271,NA,NA,0.000486967,0.001230738,0.000486967,0.001230738,NA,NA
MI,840-26,21,98912.09251,98476.1597,98912.09251,98476.1597,NA,NA,0.000530181,0.001376494,0.000530181,0.001376494,NA,NA
MI,840-26,22,98859.6654,98340.70113,98859.6654,98340.70113,NA,NA,0.000568324,0.00148286,0.000568324,0.00148286,NA,NA
