region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
AL,840-01,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.007892474,0.009244175,0.007892474,0.009244175,NA,NA
AL,840-01,1,99216.25105,99083.04133,99216.25105,99083.04133,NA,NA,0.000673217,0.000742358,0.000673217,0.000742358,NA,NA
AL,840-01,2,99149.47811,99009.51284,99149.47811,99009.51284,NA,NA,0.000445615,0.000541125,0.000445615,0.000541125,NA,NA
AL,840-01,3,99105.30543,98955.95184,99105.30543,98955.95184,NA,NA,0.000333654,0.00041597,0.000333654,0.00041597,NA,NA
AL,840-01,4,99072.24404,98914.79809,99072.24404,98914.79809,NA,NA,0.000279991,0.000374036,0.000279991,0.000374036,NA,NA
AL,840-01,5,99044.50828,98877.80735,99044.50828,98877.80735,NA,NA,0.000262507,0.000331615,0.000262507,0.000331615,NA,NA
AL,840-01,6,99018.51178,98845.0234,99018.51178,98845.0234,NA,NA,2.35E-04,0.000298025,2.35E-04,0.000298025,NA,NA
AL,840-01,7,98995.24132,98815.56946,98995.24132,98815.56946,NA,NA,2.15E-04,0.000269732,2.15E-04,0.000269732,NA,NA
AL,840-01,8,98973.94013,98788.91907,98973.94013,98788.91907,NA,NA,1.99E-04,0.000239214,1.99E-04,0.000239214,NA,NA
AL,840-01,9,98954.22898,98765.28999,98954.22898,98765.28999,NA,NA,1.89E-04,0.000214123,1.89E-04,0.000214123,NA,NA
AL,840-01,10,98935.51975,98744.14433,98935.51975,98744.14433,NA,NA,1.87E-04,0.000202438,1.87E-04,0.000202438,NA,NA
AL,840-01,11,98917.01432,98724.15652,98917.01432,98724.15652,NA,NA,1.97E-04,0.000221875,1.97E-04,0.000221875,NA,NA
AL,840-01,12,98897.51357,98702.25455,98897.51357,98702.25455,NA,NA,2.25E-04,0.000288627,2.25E-04,0.000288627,NA,NA
AL,840-01,13,98875.25004,98673.77051,98875.25004,98673.77051,NA,NA,0.000270295,0.000410522,0.000270295,0.000410522,NA,NA
AL,840-01,14,98848.52817,98633.27103,98848.52817,98633.27103,NA,NA,0.000331762,0.000574538,0.000331762,0.000574538,NA,NA
AL,840-01,15,98815.74007,98576.61816,98815.74007,98576.61816,NA,NA,0.000397537,0.000744066,0.000397537,0.000744066,NA,NA
