region,region_code,age,rural,urban,all
CT,840-09,0,,0,0
CT,840-09,1,,0,0
CT,840-09,2,,0,0
CT,840-09,3,,0,0
CT,840-09,4,,0,0
CT,840-09,5,,0,0
CT,840-09,6,,0,0
CT,840-09,7,,0,0
CT,840-09,8,,0,0
CT,840-09,9,,0,0
CT,840-09,10,,0,0
CT,840-09,11,,0,0
CT,840-09,12,,0,0
CT,840-09,13,,0,0
CT,840-09,14,,0,0
CT,840-09,15,,0.004306048,0.004306048
CT,840-09,16,,0.00897716,0.00897716
CT,840-09,17,,0.01355905,0.01355905
CT,840-09,18,,0.031458809,0.031458809
CT,840-09,19,,0.041737836,0.041737836
CT,840-09,20,,0.048425344,0.048425344
CT,840-09,21,,0.056064329,0.056064329
CT,840-09,22,,0.076844215,0.076844215
CT,840-09,23,,0.086444669,0.086444669
CT,840-09,24,,0.073274336,0.073274336
CT,840-09,25,,0.076604872,0.076604872
CT,840-09,26,,0.093845647,0.093845647
CT,840-09,27,,0.106618705,0.106618705
CT,840-09,28,,0.098237664,0.098237664
CT,840-09,29,,0.109042686,0.109042686
CT,840-09,30,,0.123710846,0.123710846
CT,840-09,31,,0.137079629,0.137079629
CT,840-09,32,,0.11048581,0.11048581
CT,840-09,33,,0.135696025,0.135696025
CT,840-09,34,,0.10592938,0.10592938
CT,840-09,35,,0.07669847,0.07669847
CT,840-09,36,,0.09014449,0.09014449
CT,840-09,37,,0.069417184,0.069417184
CT,840-09,38,,0.065219883,0.065219883
CT,840-09,39,,0.049886018,0.049886018
CT,840-09,40,,0.034126233,0.034126233
CT,840-09,41,,0.020135543,0.020135543
CT,840-09,42,,0.018320556,0.018320556
CT,840-09,43,,0.008470622,0.008470622
CT,840-09,44,,0.007517241,0.007517241
CT,840-09,45,,0.004326488,0.004326488
CT,840-09,46,,0.004491562,0.004491562
CT,840-09,47,,0.004143277,0.004143277
CT,840-09,48,,0.005179582,0.005179582
CT,840-09,49,,0.005456887,0.005456887
CT,840-09,50,,0.00132582,0.00132582
CT,840-09,51,,0,0
CT,840-09,52,,0,0
CT,840-09,53,,0,0
CT,840-09,54,,0,0
CT,840-09,55,,0,0
CT,840-09,56,,0,0
CT,840-09,57,,0,0
CT,840-09,58,,0,0
CT,840-09,59,,0,0
CT,840-09,60,,0,0
CT,840-09,61,,0,0
CT,840-09,62,,0,0
CT,840-09,63,,0,0
CT,840-09,64,,0,0
CT,840-09,65,,0,0
CT,840-09,66,,0,0
CT,840-09,67,,0,0
CT,840-09,68,,0,0
CT,840-09,69,,0,0
CT,840-09,70,,0,0
CT,840-09,71,,0,0
CT,840-09,72,,0,0
CT,840-09,73,,0,0
CT,840-09,74,,0,0
CT,840-09,75,,0,0
CT,840-09,76,,0,0
CT,840-09,77,,0,0
CT,840-09,78,,0,0
CT,840-09,79,,0,0
CT,840-09,80,,0,0
CT,840-09,81,,0,0
CT,840-09,82,,0,0
CT,840-09,83,,0,0
CT,840-09,84,,0,0
CT,840-09,85,,0,0
CT,840-09,86,,0,0
CT,840-09,87,,0,0
CT,840-09,88,,0,0
CT,840-09,89,,0,0
CT,840-09,90,,0,0
CT,840-09,91,,0,0
CT,840-09,92,,0,0
CT,840-09,93,,0,0
CT,840-09,94,,0,0
CT,840-09,95,,0,0
CT,840-09,96,,0,0
CT,840-09,97,,0,0
CT,840-09,98,,0,0
CT,840-09,99,,0,0
CT,840-09,100,,0,0
