region,region_code,age,rural,urban,all
ME,840-23,0,,0,0
ME,840-23,1,,0,0
ME,840-23,2,,0,0
ME,840-23,3,,0,0
ME,840-23,4,,0,0
ME,840-23,5,,0,0
ME,840-23,6,,0,0
ME,840-23,7,,0,0
ME,840-23,8,,0,0
ME,840-23,9,,0,0
ME,840-23,10,,0,0
ME,840-23,11,,0,0
ME,840-23,12,,0,0
ME,840-23,13,,0,0
ME,840-23,14,,0,0
ME,840-23,15,,0.001779017,0.001779017
ME,840-23,16,,0.008603497,0.008603497
ME,840-23,17,,0.013193147,0.013193147
ME,840-23,18,,0.021772056,0.021772056
ME,840-23,19,,0.024769143,0.024769143
ME,840-23,20,,0.033545757,0.033545757
ME,840-23,21,,0.053252125,0.053252125
ME,840-23,22,,0.051126651,0.051126651
ME,840-23,23,,0.054962647,0.054962647
ME,840-23,24,,0.059912141,0.059912141
ME,840-23,25,,0.059225665,0.059225665
ME,840-23,26,,0.056295887,0.056295887
ME,840-23,27,,0.083894572,0.083894572
ME,840-23,28,,0.076551855,0.076551855
ME,840-23,29,,0.117696122,0.117696122
ME,840-23,30,,0.115935004,0.115935004
ME,840-23,31,,0.112720865,0.112720865
ME,840-23,32,,0.13068007,0.13068007
ME,840-23,33,,0.125212391,0.125212391
ME,840-23,34,,0.111464049,0.111464049
ME,840-23,35,,0.108783737,0.108783737
ME,840-23,36,,0.086064458,0.086064458
ME,840-23,37,,0.085903186,0.085903186
ME,840-23,38,,0.061101212,0.061101212
ME,840-23,39,,0.052454026,0.052454026
ME,840-23,40,,0.032447542,0.032447542
ME,840-23,41,,0.020316689,0.020316689
ME,840-23,42,,0.015376242,0.015376242
ME,840-23,43,,0.011512826,0.011512826
ME,840-23,44,,0.007922518,0.007922518
ME,840-23,45,,0.00661073,0.00661073
ME,840-23,46,,0.00718164,0.00718164
ME,840-23,47,,0.003814441,0.003814441
ME,840-23,48,,0.004980695,0.004980695
ME,840-23,49,,0.004803443,0.004803443
ME,840-23,50,,0.005306637,0.005306637
ME,840-23,51,,0,0
ME,840-23,52,,0,0
ME,840-23,53,,0,0
ME,840-23,54,,0,0
ME,840-23,55,,0,0
ME,840-23,56,,0,0
ME,840-23,57,,0,0
ME,840-23,58,,0,0
ME,840-23,59,,0,0
ME,840-23,60,,0,0
ME,840-23,61,,0,0
ME,840-23,62,,0,0
ME,840-23,63,,0,0
ME,840-23,64,,0,0
ME,840-23,65,,0,0
ME,840-23,66,,0,0
ME,840-23,67,,0,0
ME,840-23,68,,0,0
ME,840-23,69,,0,0
ME,840-23,70,,0,0
ME,840-23,71,,0,0
ME,840-23,72,,0,0
ME,840-23,73,,0,0
ME,840-23,74,,0,0
ME,840-23,75,,0,0
ME,840-23,76,,0,0
ME,840-23,77,,0,0
ME,840-23,78,,0,0
ME,840-23,79,,0,0
ME,840-23,80,,0,0
ME,840-23,81,,0,0
ME,840-23,82,,0,0
ME,840-23,83,,0,0
ME,840-23,84,,0,0
ME,840-23,85,,0,0
ME,840-23,86,,0,0
ME,840-23,87,,0,0
ME,840-23,88,,0,0
ME,840-23,89,,0,0
ME,840-23,90,,0,0
ME,840-23,91,,0,0
ME,840-23,92,,0,0
ME,840-23,93,,0,0
ME,840-23,94,,0,0
ME,840-23,95,,0,0
ME,840-23,96,,0,0
ME,840-23,97,,0,0
ME,840-23,98,,0,0
ME,840-23,99,,0,0
ME,840-23,100,,0,0
