"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"MA",0,1,1,34800,37145.7648916472,37142.0080892028,37069.4957398988,36906.4626198589,36753.746646734,36569.9035681603,36377.5364168138,36204.8857824952,36010.9392306215,35797.4774140956,35543.5497815262,35217.1810877712,34842.7887724542,34429.3006469605,33967.0921407933,33505.4323751441,33086.9670826349,32714.4322314612,32356.8009610007,32011.456132934,31708.3612663747,31454.787351701,31260.040678138,31091.9937085938,30935.1399626962,30791.1710369591,30635.5190477139,30480.5007841354,30328.0629308146,30180.2199636899,30041.8838982165,29886.9407983894,29729.2888272689,29569.9771294723,29396.5511506177,29211.5519422198,29016.0208552854,28813.5617080419,28606.7994819822,28393.8710001481,28175.34861024,27950.4608123781,27722.7693444946,27494.4124746608,27266.1352080159,27039.8733429626,26817.512026283,26599.4239396219,26386.7858559455,26181.478913816,25984.1009838752,25794.2744602387,25611.7768583153,25436.5651500205,25267.9564248179,25104.8166648661,24945.6454355433,24789.2512791689,24634.4331585006,24480.1977316991,24325.7492032003,24170.2688483101,24013.3080759277,23854.5048302974,23693.6301530001,23530.8124874893,23366.2796283701,23200.3580459784,23033.4075783896,22865.810738979,22698.0409237187,22530.5561724738,22363.7947394441,22198.1503495111,22033.9676314756,21871.5692592267,21711.2125922727,21553.0758392853,21397.2826857655,21243.892672435,21092.898115624,20944.2409032344,20797.8253039823,20653.5120037719,20511.1176716862,20370.4310227503,20231.2276243096,20093.2789130288,19956.35932051,19820.2568165995
"MA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA",1,1,1,35400,34714.871945885,37054.8986076289,37051.1509951063,36978.8160261241,36816.1817190803,36663.8393210596,36480.4459609784,36288.5493797833,36116.3210849056,35922.8489667263,35709.9093223,35456.6028496515,35131.0325217535,34757.5560480824,34345.0794007359,33884.0015529229,33423.4711032941,33006.0294641202,32634.405910848,32277.6494810238,31933.1494383942,31630.7960050592,31377.8423850387,31183.5721024344,31015.9362108074,30859.4661618686,30715.8494141345,30560.5781821008,30405.9391255088,30253.8741669532,30106.3928545442,29968.3951879233,29813.8311112165,29656.5647896802,29497.6428015052,29324.6410587458,29140.094396975,28945.041619838,28743.0777298716,28536.8212873167,28324.4136729345,28106.4258343435,27882.0881589133,27654.9536718229,27427.1554104941,27199.4365576282,26973.7281762614,26751.9108017139,26534.3562039737,26322.2382773747,26117.4335588222,25920.5384564418,25731.1762880517,25549.1251133045,25374.3420093714,25206.1457362574,25043.4050501652,24884.6231868488,24728.6116031814,24574.1721999084,24420.3140651115,24266.2433499085,24111.1433323764,23954.566518762,23796.1517389733,23635.6705946712,23473.2512151098,23309.1208376612,23143.6051340467,22977.0630621027,22809.8761994971,22642.5167841768,22475.4417355459,22309.0882357431,22143.8490465167,21980.0679536337,21818.0668416555,21658.1024405354,21500.3525230097,21344.9404720187,21191.9256826352,21041.3004899853,20893.0069241249,20746.9494879492,20602.9892081535,20460.9432022864,20320.6007022201,20181.7378243092,20044.1265643318,19907.5419056774
"MA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA",2,1,1,36500,35392.073924663,34707.0992710161,37046.6019997766,37042.8552263461,36970.5364531948,36807.9385600428,36655.630271551,36472.2779733226,36280.4243578552,36108.2346249673,35914.805825279,35701.9138581314,35448.6641009119,35123.1666683513,34749.7738162246,34337.3895225781,33876.414910295,33415.9875736334,32998.6393998234,32627.0990532257,32270.4225013208,31925.9995923999,31623.7138561296,31370.8168725342,31176.5900871304,31008.9917292522,30852.5567140251,30708.972122143,30553.7356554055,30399.1312225653,30247.1003114198,30099.6520201405,29961.6852512569,29807.1557815138,29649.924671975,29491.0382665021,29318.0752589078,29133.5699172146,28938.5608124789,28736.6421423149,28530.4318806669,28318.0718244416,28100.1327934221,27875.8453472946,27648.7617157142,27421.0144585149,27193.3465919988,26967.6887468363,26745.9210372952,26528.4151501236,26316.3447168203,26111.585854133,25914.7348366513,25725.4150665328,25543.4046531225,25368.6606832021,25200.5020693065,25037.7978209244,24879.051508936,24723.0748563298,24568.670032106,24414.8463462122,24260.8101275091,24105.7448369381,23949.2030809401,23790.8237702893,23630.3785577849,23467.995543993,23303.901915407,23138.4232708302,22971.9184877283,22804.7690583337,22637.4471148589,22470.4094744038,22304.0932212217,22138.8910291213,21975.146606896,21813.181767037,21653.2531820156,21495.5385847648,21340.1613305994,21187.1808012935,21036.5893336894,20888.3289708227,20742.3042369702,20598.3761899436,20456.3619882387,20316.050910919,20177.2191244666,20039.6386757099
"MA",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA",3,1,1,37620,36494.5003845169,35386.7412452729,34701.8697997689,37041.0200253669,37037.2738164792,36964.9659399154,36802.3925461029,36650.1072065706,36466.7825348391,36274.9578267995,36102.7940384957,35909.3943835752,35696.5344937963,35443.3228948312,35117.8745063999,34744.5379150159,34332.2157571241,33871.3106019127,33410.9526398623,32993.6673497366,32622.1829847566,32265.5601748759,31921.1891616692,31618.9489721198,31366.0900936249,31171.8925732248,31004.319468128,30847.9080236526,30704.3450662922,30549.1319897157,30394.5508518051,30242.5428478255,30095.1167732285,29957.1707924046,29802.6646062962,29645.45718746,29486.5947221003,29313.6577756029,29129.1802341407,28934.2005122843,28732.3122660941,28526.1330750529,28313.8050160509,28095.8988228635,27871.6451711117,27644.5957552205,27416.8828137017,27189.2492509041,26963.6254066014,26741.8911117761,26524.4179971728,26312.3795174541,26107.6515066849,25910.8301496116,25721.5389051353,25539.5559160342,25364.838275556,25196.7049988582,25034.0252658405,24875.3028728569,24719.3497219388,24564.9681625688,24411.1676539661,24257.1546445773,24102.1127183754,23945.5945492121,23787.2391022684,23626.8180647496,23464.4595179203,23300.3906140428,23134.936902861,22968.4572077668,22801.3329635117,22634.0362311698,22467.0237590105,22300.7325654294,22135.5552650697,21971.8355149365,21809.895079032,21649.9905911537,21492.2997574546,21336.9459146633,21183.9884356064,21033.4196582809,20885.1816344549,20739.1789027911,20595.2725420361,20453.2797382354,20312.9898022027,20174.178934146
"MA",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA",4,1,1,37940,37615.6922439728,36490.3215061545,35382.6892131654,34697.8961902849,37036.7785666409,37033.0327867207,36960.73318992,36798.1784119108,36645.9105101267,36462.6068303665,36270.8040876125,36098.6600132799,35905.2825039875,35692.4469881712,35439.2643837247,35113.8532614353,34740.5594197311,34328.284475642,33867.4320973301,33407.1268495218,32989.8893415127,32618.4475141193,32261.8655400722,31917.5339597817,31615.3283788713,31362.498454506,31168.3231710953,31000.769254304,30844.375720045,30700.8292016585,30545.6338980768,30391.0704607996,30239.0798628113,30091.6706695425,29953.7404845088,29799.2519904513,29642.0625729762,29483.2182984922,29310.3011544981,29125.8447370189,28930.8873417194,28729.0222131611,28522.8666310952,28310.5628851575,28092.68164377,27868.4536706472,27641.4302535197,27413.743386743,27186.135889598,26960.5378808209,26738.8289761403,26521.3807637466,26309.3665639332,26104.661995969,25907.8631763328,25718.5936070425,25536.6314562806,25361.9338222078,25193.819797959,25031.1586929212,24872.454474774,24716.5191815945,24562.1553000047,24408.3724026478,24254.3770288377,24099.3528560328,23942.8526093066,23784.5152951813,23624.1126270058,23461.7726713782,23297.7225545504,23132.2877889885,22965.8271569967,22798.7220496493,22631.4444739663,22464.451125916,22298.1789738526,22133.0205874618,21969.3195843977,21807.3976918183,21647.5115141346,21489.8387371511,21334.5026834733,21181.5627191294,21031.0111829936,20882.7901334697,20736.8041201511,20592.914237692,20450.9376930714,20310.6638212284
"MA",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
