"from","to","gender","age","mrate"
"TX","AL","m","0","0.000196604"
"TX","AL","m","1","0.000196604"
"TX","AL","m","2","0.000196604"
"TX","AL","m","3","0.000196604"
"TX","AL","m","4","0.000196604"
"TX","AL","m","5","0.000176652"
"TX","AL","m","6","0.000176652"
"TX","AL","m","7","0.000176652"
"TX","AL","m","8","0.000176652"
"TX","AL","m","9","0.000176652"
"TX","AL","m","10","0.00022698"
"TX","AL","m","11","0.00022698"
"TX","AL","m","12","0.00022698"
"TX","AL","m","13","0.00022698"
"TX","AL","m","14","0.00022698"
"TX","AL","m","15","0.000298067"
"TX","AL","m","16","0.000298067"
"TX","AL","m","17","0.000298067"
"TX","AL","m","18","0.000298067"
"TX","AL","m","19","0.000298067"
"TX","AL","m","20","0.000419077"
"TX","AL","m","21","0.000419077"
"TX","AL","m","22","0.000419077"
"TX","AL","m","23","0.000419077"
"TX","AL","m","24","0.000419077"
"TX","AL","m","25","0.000471661"
"TX","AL","m","26","0.000471661"
"TX","AL","m","27","0.000471661"
"TX","AL","m","28","0.000471661"
"TX","AL","m","29","0.000471661"
"TX","AL","m","30","0.000403359"
"TX","AL","m","31","0.000403359"
"TX","AL","m","32","0.000403359"
"TX","AL","m","33","0.000403359"
"TX","AL","m","34","0.000403359"
"TX","AL","m","35","0.000327196"
"TX","AL","m","36","0.000327196"
"TX","AL","m","37","0.000327196"
"TX","AL","m","38","0.000327196"
"TX","AL","m","39","0.000327196"
"TX","AL","m","40","0.000195711"
"TX","AL","m","41","0.000195711"
"TX","AL","m","42","0.000195711"
"TX","AL","m","43","0.000195711"
"TX","AL","m","44","0.000195711"
"TX","AL","m","45","0.000183768"
"TX","AL","m","46","0.000183768"
"TX","AL","m","47","0.000183768"
"TX","AL","m","48","0.000183768"
"TX","AL","m","49","0.000183768"
"TX","AL","m","50","0.000127067"
"TX","AL","m","51","0.000127067"
"TX","AL","m","52","0.000127067"
"TX","AL","m","53","0.000127067"
"TX","AL","m","54","0.000127067"
"TX","AL","m","55","0.000140202"
"TX","AL","m","56","0.000140202"
"TX","AL","m","57","0.000140202"
"TX","AL","m","58","0.000140202"
"TX","AL","m","59","0.000140202"
"TX","AL","m","60","0.000131019"
"TX","AL","m","61","0.000131019"
"TX","AL","m","62","0.000131019"
"TX","AL","m","63","0.000131019"
"TX","AL","m","64","0.000131019"
"TX","AL","m","65","0.000195635"
"TX","AL","m","66","0.000195635"
"TX","AL","m","67","0.000195635"
"TX","AL","m","68","0.000195635"
"TX","AL","m","69","0.000195635"
"TX","AL","m","70","0.000205032"
"TX","AL","m","71","0.000205032"
"TX","AL","m","72","0.000205032"
"TX","AL","m","73","0.000205032"
"TX","AL","m","74","0.000205032"
"TX","AL","m","75","0.000168714"
"TX","AL","m","76","0.000168714"
"TX","AL","m","77","0.000168714"
"TX","AL","m","78","0.000168714"
"TX","AL","m","79","0.000168714"
"TX","AL","m","80","0.000159486"
"TX","AL","m","81","0.000159486"
"TX","AL","m","82","0.000159486"
"TX","AL","m","83","0.000159486"
"TX","AL","m","84","0.000159486"
"TX","AL","m","85","9.14566e-05"
"TX","AL","m","86","9.14566e-05"
"TX","AL","m","87","9.14566e-05"
"TX","AL","m","88","9.14566e-05"
"TX","AL","m","89","9.14566e-05"
"TX","AL","m","90","8.91181e-05"
"TX","AL","m","91","8.91181e-05"
"TX","AL","m","92","8.91181e-05"
"TX","AL","m","93","8.91181e-05"
"TX","AL","m","94","8.91181e-05"
"TX","AL","m","95","0"
"TX","AL","m","96","0"
"TX","AL","m","97","0"
"TX","AL","m","98","0"
"TX","AL","m","99","0"
"TX","AL","m","100","0"
"TX","AL","f","0","0.000242606"
"TX","AL","f","1","0.000242606"
"TX","AL","f","2","0.000242606"
"TX","AL","f","3","0.000242606"
"TX","AL","f","4","0.000242606"
"TX","AL","f","5","0.000202166"
"TX","AL","f","6","0.000202166"
"TX","AL","f","7","0.000202166"
"TX","AL","f","8","0.000202166"
"TX","AL","f","9","0.000202166"
"TX","AL","f","10","0.00028384"
"TX","AL","f","11","0.00028384"
"TX","AL","f","12","0.00028384"
"TX","AL","f","13","0.00028384"
"TX","AL","f","14","0.00028384"
"TX","AL","f","15","0.000324419"
"TX","AL","f","16","0.000324419"
"TX","AL","f","17","0.000324419"
"TX","AL","f","18","0.000324419"
"TX","AL","f","19","0.000324419"
"TX","AL","f","20","0.000472862"
"TX","AL","f","21","0.000472862"
"TX","AL","f","22","0.000472862"
"TX","AL","f","23","0.000472862"
"TX","AL","f","24","0.000472862"
"TX","AL","f","25","0.000419122"
"TX","AL","f","26","0.000419122"
"TX","AL","f","27","0.000419122"
"TX","AL","f","28","0.000419122"
"TX","AL","f","29","0.000419122"
"TX","AL","f","30","0.000334043"
"TX","AL","f","31","0.000334043"
"TX","AL","f","32","0.000334043"
"TX","AL","f","33","0.000334043"
"TX","AL","f","34","0.000334043"
"TX","AL","f","35","0.000232722"
"TX","AL","f","36","0.000232722"
"TX","AL","f","37","0.000232722"
"TX","AL","f","38","0.000232722"
"TX","AL","f","39","0.000232722"
"TX","AL","f","40","0.000243731"
"TX","AL","f","41","0.000243731"
"TX","AL","f","42","0.000243731"
"TX","AL","f","43","0.000243731"
"TX","AL","f","44","0.000243731"
"TX","AL","f","45","0.000222899"
"TX","AL","f","46","0.000222899"
"TX","AL","f","47","0.000222899"
"TX","AL","f","48","0.000222899"
"TX","AL","f","49","0.000222899"
"TX","AL","f","50","0.000195421"
"TX","AL","f","51","0.000195421"
"TX","AL","f","52","0.000195421"
"TX","AL","f","53","0.000195421"
"TX","AL","f","54","0.000195421"
"TX","AL","f","55","0.00015829"
"TX","AL","f","56","0.00015829"
"TX","AL","f","57","0.00015829"
"TX","AL","f","58","0.00015829"
"TX","AL","f","59","0.00015829"
"TX","AL","f","60","0.000185129"
"TX","AL","f","61","0.000185129"
"TX","AL","f","62","0.000185129"
"TX","AL","f","63","0.000185129"
"TX","AL","f","64","0.000185129"
"TX","AL","f","65","0.000132511"
"TX","AL","f","66","0.000132511"
"TX","AL","f","67","0.000132511"
"TX","AL","f","68","0.000132511"
"TX","AL","f","69","0.000132511"
"TX","AL","f","70","0.000115239"
"TX","AL","f","71","0.000115239"
"TX","AL","f","72","0.000115239"
"TX","AL","f","73","0.000115239"
"TX","AL","f","74","0.000115239"
"TX","AL","f","75","6.26237e-05"
"TX","AL","f","76","6.26237e-05"
"TX","AL","f","77","6.26237e-05"
"TX","AL","f","78","6.26237e-05"
"TX","AL","f","79","6.26237e-05"
"TX","AL","f","80","0.000141857"
"TX","AL","f","81","0.000141857"
"TX","AL","f","82","0.000141857"
"TX","AL","f","83","0.000141857"
"TX","AL","f","84","0.000141857"
"TX","AL","f","85","0.000139312"
"TX","AL","f","86","0.000139312"
"TX","AL","f","87","0.000139312"
"TX","AL","f","88","0.000139312"
"TX","AL","f","89","0.000139312"
"TX","AL","f","90","0.000104035"
"TX","AL","f","91","0.000104035"
