region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
NM,840-35,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005889859,0.007829941,0.005889859,0.007829941,NA,NA
NM,840-35,1,99414.0816,99222.36369,99414.0816,99222.36369,NA,NA,0.000427689,0.000730296,0.000427689,0.000730296,NA,NA
NM,840-35,2,99371.57184,99149.92777,99371.57184,99149.92777,NA,NA,0.000275566,0.000542386,0.000275566,0.000542386,NA,NA
NM,840-35,3,99344.19217,99096.16591,99344.19217,99096.16591,NA,NA,0.00020247,0.000423477,0.00020247,0.000423477,NA,NA
NM,840-35,4,99324.08,99054.21025,99324.08,99054.21025,NA,NA,0.000167974,0.000383187,0.000167974,0.000383187,NA,NA
NM,840-35,5,99307.39747,99016.26128,99307.39747,99016.26128,NA,NA,1.57E-04,0.000342156,1.57E-04,0.000342156,NA,NA
NM,840-35,6,99291.82503,98982.3881,99291.82503,98982.3881,NA,NA,1.39E-04,0.000309447,1.39E-04,0.000309447,NA,NA
NM,840-35,7,99277.98429,98951.76307,99277.98429,98951.76307,NA,NA,1.27E-04,0.000281726,1.27E-04,0.000281726,NA,NA
NM,840-35,8,99265.38636,98923.88944,99265.38636,98923.88944,NA,NA,1.17E-04,2.52E-04,1.17E-04,2.52E-04,NA,NA
NM,840-35,9,99253.7865,98898.99999,99253.7865,98898.99999,NA,NA,1.11E-04,2.27E-04,1.11E-04,2.27E-04,NA,NA
NM,840-35,10,99242.81263,98876.58027,99242.81263,98876.58027,NA,NA,1.09E-04,2.15E-04,1.09E-04,2.15E-04,NA,NA
NM,840-35,11,99231.96508,98855.31798,99231.96508,98855.31798,NA,NA,1.16E-04,2.34E-04,1.16E-04,2.34E-04,NA,NA
NM,840-35,12,99220.49391,98832.14575,99220.49391,98832.14575,NA,NA,1.33E-04,0.000300257,1.33E-04,0.000300257,NA,NA
NM,840-35,13,99207.28254,98802.47518,99207.28254,98802.47518,NA,NA,1.62E-04,0.000418257,1.62E-04,0.000418257,NA,NA
NM,840-35,14,99191.23375,98761.15902,99191.23375,98761.15902,NA,NA,0.000201245,0.000573838,0.000201245,0.000573838,NA,NA
NM,840-35,15,99171.27425,98704.50182,99171.27425,98704.50182,NA,NA,0.000244011,0.000731877,0.000244011,0.000731877,NA,NA
