region,region_code,age,net_male,net_female,net_all
CO,840-08,0,0.0065,0.004,NA
CO,840-08,1,0.0065,0.004,NA
CO,840-08,2,0.0065,0.004,NA
CO,840-08,3,0.0065,0.004,NA
CO,840-08,4,0.0065,0.004,NA
CO,840-08,5,0.0041,0.0032,NA
CO,840-08,6,0.0041,0.0032,NA
CO,840-08,7,0.0041,0.0032,NA
CO,840-08,8,0.0041,0.0032,NA
CO,840-08,9,0.0041,0.0032,NA
CO,840-08,10,0.0072,0.0078,NA
CO,840-08,11,0.0072,0.0078,NA
CO,840-08,12,0.0072,0.0078,NA
CO,840-08,13,0.0072,0.0078,NA
CO,840-08,14,0.0072,0.0078,NA
CO,840-08,15,0.0127,0.0039,NA
CO,840-08,16,0.0127,0.0039,NA
CO,840-08,17,0.0127,0.0039,NA
CO,840-08,18,0.0127,0.0039,NA
CO,840-08,19,0.0127,0.0039,NA
CO,840-08,20,0.0147,0.0227,NA
CO,840-08,21,0.0147,0.0227,NA
CO,840-08,22,0.0147,0.0227,NA
CO,840-08,23,0.0147,0.0227,NA
CO,840-08,24,0.0147,0.0227,NA
CO,840-08,25,0.0246,0.0191,NA
CO,840-08,26,0.0246,0.0191,NA
CO,840-08,27,0.0246,0.0191,NA
CO,840-08,28,0.0246,0.0191,NA
CO,840-08,29,0.0246,0.0191,NA
CO,840-08,30,0.0133,0.014,NA
CO,840-08,31,0.0133,0.014,NA
CO,840-08,32,0.0133,0.014,NA
CO,840-08,33,0.0133,0.014,NA
CO,840-08,34,0.0133,0.014,NA
CO,840-08,35,0.007,0.0036,NA
CO,840-08,36,0.007,0.0036,NA
CO,840-08,37,0.007,0.0036,NA
CO,840-08,38,0.007,0.0036,NA
CO,840-08,39,0.007,0.0036,NA
CO,840-08,40,0.0026,0.0029,NA
CO,840-08,41,0.0026,0.0029,NA
CO,840-08,42,0.0026,0.0029,NA
CO,840-08,43,0.0026,0.0029,NA
CO,840-08,44,0.0026,0.0029,NA
CO,840-08,45,0.0004,0.0041,NA
CO,840-08,46,0.0004,0.0041,NA
CO,840-08,47,0.0004,0.0041,NA
CO,840-08,48,0.0004,0.0041,NA
CO,840-08,49,0.0004,0.0041,NA
CO,840-08,50,0.0008,0.0027,NA
CO,840-08,51,0.0008,0.0027,NA
CO,840-08,52,0.0008,0.0027,NA
CO,840-08,53,0.0008,0.0027,NA
CO,840-08,54,0.0008,0.0027,NA
CO,840-08,55,-0.001,0.0029,NA
CO,840-08,56,-0.001,0.0029,NA
CO,840-08,57,-0.001,0.0029,NA
CO,840-08,58,-0.001,0.0029,NA
CO,840-08,59,-0.001,0.0029,NA
CO,840-08,60,0.0047,0.0068,NA
CO,840-08,61,0.0047,0.0068,NA
CO,840-08,62,0.0047,0.0068,NA
CO,840-08,63,0.0047,0.0068,NA
CO,840-08,64,0.0047,0.0068,NA
CO,840-08,65,-0.0008,-0.0017,NA
CO,840-08,66,-0.0008,-0.0017,NA
CO,840-08,67,-0.0008,-0.0017,NA
CO,840-08,68,-0.0008,-0.0017,NA
CO,840-08,69,-0.0008,-0.0017,NA
CO,840-08,70,-0.0023,0.0002,NA
CO,840-08,71,-0.0023,0.0002,NA
CO,840-08,72,-0.0023,0.0002,NA
CO,840-08,73,-0.0023,0.0002,NA
CO,840-08,74,-0.0023,0.0002,NA
CO,840-08,75,0.0022,0.0002,NA
CO,840-08,76,0.0022,0.0002,NA
CO,840-08,77,0.0022,0.0002,NA
CO,840-08,78,0.0022,0.0002,NA
CO,840-08,79,0.0022,0.0002,NA
CO,840-08,80,0.0015,0.0033,NA
CO,840-08,81,0.0015,0.0033,NA
CO,840-08,82,0.0015,0.0033,NA
CO,840-08,83,0.0015,0.0033,NA
CO,840-08,84,0.0015,0.0033,NA
CO,840-08,85,0.0032,0.0156,NA
CO,840-08,86,0.0032,0.0156,NA
CO,840-08,87,0.0032,0.0156,NA
CO,840-08,88,0.0032,0.0156,NA
CO,840-08,89,0.0032,0.0156,NA
CO,840-08,90,0.008,0.0081,NA
CO,840-08,91,0.008,0.0081,NA
CO,840-08,92,0.008,0.0081,NA
CO,840-08,93,0.008,0.0081,NA
CO,840-08,94,0.008,0.0081,NA
CO,840-08,95,0,0,NA
CO,840-08,96,0,0,NA
CO,840-08,97,0,0,NA
CO,840-08,98,0,0,NA
CO,840-08,99,0,0,NA
CO,840-08,100,0,0,NA
