region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
WA,840-53,0,,,41910,42790,,
WA,840-53,1,,,44000,44500,,
WA,840-53,2,,,43540,46510,,
WA,840-53,3,,,43990,46470,,
WA,840-53,4,,,42360,44140,,
WA,840-53,5,,,42900,45400,,
WA,840-53,6,,,41880,43480,,
WA,840-53,7,,,42210,42910,,
WA,840-53,8,,,40340,44190,,
WA,840-53,9,,,42140,45170,,
WA,840-53,10,,,41990,44110,,
WA,840-53,11,,,42710,45650,,
WA,840-53,12,,,41710,45930,,
WA,840-53,13,,,42070,44620,,
WA,840-53,14,,,42720,44430,,
WA,840-53,15,,,43800,46520,,
WA,840-53,16,,,44150,46130,,
WA,840-53,17,,,45640,49390,,
WA,840-53,18,,,45880,49240,,
WA,840-53,19,,,44470,49020,,
WA,840-53,20,,,45290,49780,,
WA,840-53,21,,,43370,49060,,
WA,840-53,22,,,44490,47210,,
WA,840-53,23,,,44550,46680,,
WA,840-53,24,,,46420,47910,,
WA,840-53,25,,,47350,47780,,
WA,840-53,26,,,47130,48710,,
WA,840-53,27,,,47980,48750,,
WA,840-53,28,,,46530,49570,,
WA,840-53,29,,,46950,49120,,
WA,840-53,30,,,48840,50470,,
WA,840-53,31,,,43450,46670,,
WA,840-53,32,,,46140,46180,,
WA,840-53,33,,,43230,44050,,
WA,840-53,34,,,42160,43920,,
WA,840-53,35,,,43770,44040,,
WA,840-53,36,,,41670,41540,,
WA,840-53,37,,,43500,43680,,
WA,840-53,38,,,44320,46580,,
WA,840-53,39,,,48730,50310,,
WA,840-53,40,,,48760,50340,,
WA,840-53,41,,,47190,47330,,
WA,840-53,42,,,44300,44840,,
WA,840-53,43,,,44780,44360,,
WA,840-53,44,,,44170,45600,,
WA,840-53,45,,,47890,47580,,
WA,840-53,46,,,48700,49600,,
WA,840-53,47,,,49420,49680,,
WA,840-53,48,,,49930,50330,,
WA,840-53,49,,,50490,50180,,
WA,840-53,50,,,51180,50860,,
WA,840-53,51,,,48330,49660,,
WA,840-53,52,,,51020,49010,,
WA,840-53,53,,,49850,48860,,
WA,840-53,54,,,50300,49710,,
WA,840-53,55,,,47520,47300,,
WA,840-53,56,,,48320,45320,,
WA,840-53,57,,,47390,44650,,
WA,840-53,58,,,44600,41210,,
WA,840-53,59,,,41650,40810,,
WA,840-53,60,,,42770,40010,,
WA,840-53,61,,,40960,39430,,
WA,840-53,62,,,41780,39720,,
WA,840-53,63,,,39670,38440,,
WA,840-53,64,,,31190,29570,,
WA,840-53,65,,,30890,28850,,
WA,840-53,66,,,30320,28010,,
WA,840-53,67,,,28640,27240,,
WA,840-53,68,,,24460,24170,,
WA,840-53,69,,,23720,21650,,
WA,840-53,70,,,20910,20150,,
WA,840-53,71,,,21570,18310,,
WA,840-53,72,,,20350,18010,,
WA,840-53,73,,,18860,16900,,
WA,840-53,74,,,16310,15520,,
WA,840-53,75,,,17030,14890,,
WA,840-53,76,,,15330,13070,,
WA,840-53,77,,,15420,12910,,
WA,840-53,78,,,15000,11570,,
WA,840-53,79,,,14800,11660,,
WA,840-53,80,,,14020,10610,,
WA,840-53,81,,,13930,9650,,
WA,840-53,82,,,12860,8920,,
WA,840-53,83,,,12650,8380,,
WA,840-53,84,,,11870,7950,,
WA,840-53,85,,,11310,7320,,
WA,840-53,86,,,10720,6530,,
WA,840-53,87,,,9510,5550,,
WA,840-53,88,,,8630,4950,,
WA,840-53,89,,,7170,3870,,
WA,840-53,90,,,6406.206846,3353.335599,,
WA,840-53,91,,,5012.429787,2473.368998,,
WA,840-53,92,,,4286.541194,1979.349749,,
WA,840-53,93,,,3316.046095,1427.32219,,
WA,840-53,94,,,2649.63946,1039.335299,,
WA,840-53,95,,,2073.39495,752.637651,,
WA,840-53,96,,,1568.257468,522.3119368,,
WA,840-53,97,,,1129.572812,350.3739808,,
WA,840-53,98,,,783.325206,225.3454424,,
WA,840-53,99,,,544.1868651,144.8310479,,
WA,840-53,100,,,940.3993161,221.7881054,,
