"from","to","gender","age","rate"
"SD","AK","m","0","0"
"SD","AK","m","1","0"
"SD","AK","m","2","0"
"SD","AK","m","3","0"
"SD","AK","m","4","0"
"SD","AK","m","5","0"
"SD","AK","m","6","0"
"SD","AK","m","7","0"
"SD","AK","m","8","0"
"SD","AK","m","9","0"
"SD","AK","m","10","0"
"SD","AK","m","11","0"
"SD","AK","m","12","0"
"SD","AK","m","13","0"
"SD","AK","m","14","0"
"SD","AK","m","15","0.000301425"
"SD","AK","m","16","0.000301425"
"SD","AK","m","17","0.000301425"
"SD","AK","m","18","0.000301425"
"SD","AK","m","19","0.000301425"
"SD","AK","m","20","0.001625607"
"SD","AK","m","21","0.001625607"
"SD","AK","m","22","0.001625607"
"SD","AK","m","23","0.001625607"
"SD","AK","m","24","0.001625607"
"SD","AK","m","25","0"
"SD","AK","m","26","0"
"SD","AK","m","27","0"
"SD","AK","m","28","0"
"SD","AK","m","29","0"
"SD","AK","m","30","0.001248194"
"SD","AK","m","31","0.001248194"
"SD","AK","m","32","0.001248194"
"SD","AK","m","33","0.001248194"
"SD","AK","m","34","0.001248194"
"SD","AK","m","35","0"
"SD","AK","m","36","0"
"SD","AK","m","37","0"
"SD","AK","m","38","0"
"SD","AK","m","39","0"
"SD","AK","m","40","0.000251622"
"SD","AK","m","41","0.000251622"
"SD","AK","m","42","0.000251622"
"SD","AK","m","43","0.000251622"
"SD","AK","m","44","0.000251622"
"SD","AK","m","45","0"
"SD","AK","m","46","0"
"SD","AK","m","47","0"
"SD","AK","m","48","0"
"SD","AK","m","49","0"
"SD","AK","m","50","0"
"SD","AK","m","51","0"
"SD","AK","m","52","0"
"SD","AK","m","53","0"
"SD","AK","m","54","0"
"SD","AK","m","55","0"
"SD","AK","m","56","0"
"SD","AK","m","57","0"
"SD","AK","m","58","0"
"SD","AK","m","59","0"
"SD","AK","m","60","0"
"SD","AK","m","61","0"
"SD","AK","m","62","0"
"SD","AK","m","63","0"
"SD","AK","m","64","0"
"SD","AK","m","65","0"
"SD","AK","m","66","0"
"SD","AK","m","67","0"
"SD","AK","m","68","0"
"SD","AK","m","69","0"
"SD","AK","m","70","0"
"SD","AK","m","71","0"
"SD","AK","m","72","0"
"SD","AK","m","73","0"
"SD","AK","m","74","0"
"SD","AK","m","75","0"
"SD","AK","m","76","0"
"SD","AK","m","77","0"
"SD","AK","m","78","0"
"SD","AK","m","79","0"
"SD","AK","m","80","0"
"SD","AK","m","81","0"
"SD","AK","m","82","0"
"SD","AK","m","83","0"
"SD","AK","m","84","0"
"SD","AK","m","85","0"
"SD","AK","m","86","0"
"SD","AK","m","87","0"
"SD","AK","m","88","0"
"SD","AK","m","89","0"
"SD","AK","m","90","0"
"SD","AK","m","91","0"
"SD","AK","m","92","0"
"SD","AK","m","93","0"
"SD","AK","m","94","0"
"SD","AK","m","95","0"
"SD","AK","m","96","0"
"SD","AK","m","97","0"
"SD","AK","m","98","0"
"SD","AK","m","99","0"
"SD","AK","m","100","0"
"SD","AK","f","0","0.001014735"
"SD","AK","f","1","0.001014735"
"SD","AK","f","2","0.001014735"
"SD","AK","f","3","0.001014735"
"SD","AK","f","4","0.001014735"
"SD","AK","f","5","0.000887216"
"SD","AK","f","6","0.000887216"
"SD","AK","f","7","0.000887216"
"SD","AK","f","8","0.000887216"
"SD","AK","f","9","0.000887216"
"SD","AK","f","10","0"
"SD","AK","f","11","0"
"SD","AK","f","12","0"
"SD","AK","f","13","0"
"SD","AK","f","14","0"
"SD","AK","f","15","0"
"SD","AK","f","16","0"
"SD","AK","f","17","0"
"SD","AK","f","18","0"
"SD","AK","f","19","0"
"SD","AK","f","20","0.000608733"
"SD","AK","f","21","0.000608733"
"SD","AK","f","22","0.000608733"
"SD","AK","f","23","0.000608733"
"SD","AK","f","24","0.000608733"
"SD","AK","f","25","0"
"SD","AK","f","26","0"
"SD","AK","f","27","0"
"SD","AK","f","28","0"
"SD","AK","f","29","0"
"SD","AK","f","30","0.000920748"
"SD","AK","f","31","0.000920748"
"SD","AK","f","32","0.000920748"
"SD","AK","f","33","0.000920748"
"SD","AK","f","34","0.000920748"
"SD","AK","f","35","0"
"SD","AK","f","36","0"
"SD","AK","f","37","0"
"SD","AK","f","38","0"
"SD","AK","f","39","0"
"SD","AK","f","40","0"
"SD","AK","f","41","0"
"SD","AK","f","42","0"
"SD","AK","f","43","0"
"SD","AK","f","44","0"
"SD","AK","f","45","0"
"SD","AK","f","46","0"
"SD","AK","f","47","0"
"SD","AK","f","48","0"
"SD","AK","f","49","0"
"SD","AK","f","50","0"
"SD","AK","f","51","0"
"SD","AK","f","52","0"
"SD","AK","f","53","0"
"SD","AK","f","54","0"
"SD","AK","f","55","0.00020635"
"SD","AK","f","56","0.00020635"
"SD","AK","f","57","0.00020635"
"SD","AK","f","58","0.00020635"
"SD","AK","f","59","0.00020635"
"SD","AK","f","60","0"
"SD","AK","f","61","0"
"SD","AK","f","62","0"
"SD","AK","f","63","0"
"SD","AK","f","64","0"
"SD","AK","f","65","0"
"SD","AK","f","66","0"
"SD","AK","f","67","0"
"SD","AK","f","68","0"
"SD","AK","f","69","0"
"SD","AK","f","70","0"
"SD","AK","f","71","0"
"SD","AK","f","72","0"
"SD","AK","f","73","0"
"SD","AK","f","74","0"
"SD","AK","f","75","0"
"SD","AK","f","76","0"
"SD","AK","f","77","0"
"SD","AK","f","78","0"
"SD","AK","f","79","0"
"SD","AK","f","80","0"
"SD","AK","f","81","0"
"SD","AK","f","82","0"
"SD","AK","f","83","0"
"SD","AK","f","84","0"
"SD","AK","f","85","0"
"SD","AK","f","86","0"
"SD","AK","f","87","0"
"SD","AK","f","88","0"
"SD","AK","f","89","0"
"SD","AK","f","90","0"
"SD","AK","f","91","0"
"SD","AK","f","92","0"
"SD","AK","f","93","0"
"SD","AK","f","94","0"
"SD","AK","f","95","0"
"SD","AK","f","96","0"
"SD","AK","f","97","0"
"SD","AK","f","98","0"
"SD","AK","f","99","0"
"SD","AK","f","100","0"
"SD","AL","m","0","0"
"SD","AL","m","1","0"
"SD","AL","m","2","0"
"SD","AL","m","3","0"
"SD","AL","m","4","0"
"SD","AL","m","5","0.000235332"
"SD","AL","m","6","0.000235332"
"SD","AL","m","7","0.000235332"
"SD","AL","m","8","0.000235332"
"SD","AL","m","9","0.000235332"
"SD","AL","m","10","0.000276806"
"SD","AL","m","11","0.000276806"
"SD","AL","m","12","0.000276806"
"SD","AL","m","13","0.000276806"
"SD","AL","m","14","0.000276806"
"SD","AL","m","15","0.000669834"
"SD","AL","m","16","0.000669834"
