"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"NV",0,1,1,17000,16822.0252258345,16718.8626941415,16617.5196657151,16522.2419733508,16433.5029886811,16359.1988568867,16290.9779162804,16239.3431752181,16221.6840112767,16205.6003076786,16201.3771934394,16206.8886617466,16230.743014482,16271.6732746154,16319.2675865231,16372.1950281634,16404.224192355,16420.9624272253,16420.5649957915,16391.5658014189,16347.2507938953,16279.3142297523,16196.5033167283,16106.1075069929,16000.9386706639,15882.0922105076,15759.409643203,15643.0372415524,15516.6557318077,15395.4456104599,15287.6432192025,15186.8685645862,15096.3975489824,15020.5345654187,14957.7183668703,14899.6852535325,14855.9257696182,14824.888366988,14799.2020026028,14780.7633712612,14765.905052429,14751.308128245,14734.6456109921,14715.0924872488,14691.6283694309,14661.4185804578,14625.1138799722,14581.6235594262,14531.2580670224,14474.411842011,14411.4709090456,14343.8190216047,14272.1561285651,14197.6364244902,14121.5978244855,14045.2678326717,13969.9692169739,13896.8455102258,13826.8321520784,13760.6981207243,13698.8361806208,13641.4949253679,13588.7140217047,13540.2689836659,13495.6782197256,13454.3872074032,13415.7584226707,13378.9568736332,13343.2209906595,13307.8102530045,13271.9469277161,13234.9629733632,13196.348784814,13155.7056663084,13112.7318876932,13067.3281352664,13019.5190810705,12969.4321340756,12917.3361662517,12863.5901803632,12808.6180367554,12752.8782000854,12696.8546876998,12641.0156791342,12585.790999624,12531.5639706994,12478.6462085887,12427.2727899435,12377.5898008791,12329.6557837556
"NV",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV",1,1,1,18720,16944.1088728223,16766.7192287002,16663.8958658412,16562.8860242436,16467.9215776217,16379.4743412978,16305.4145001905,16237.4178504822,16185.9528696481,16168.351763976,16152.3209389852,16148.1117091351,16153.6050573143,16177.3809837754,16218.1766769456,16265.6145123981,16318.3679437812,16350.2918052616,16366.9750096135,16366.5788848203,16337.6750314865,16293.5057190054,16225.7925108122,16143.2538563335,16053.1552421098,15948.3321707694,15829.8764437084,15707.5972215198,15591.6074189693,15465.641415403,15344.8297981909,15237.3818302959,15136.9384938583,15046.7649210215,14971.1513532026,14908.5416763096,14850.6993592141,14807.0837439398,14776.148383393,14750.5464684113,14732.1684580043,14717.3589890655,14702.8100553841,14686.202319712,14666.7134810348,14643.3265065107,14613.2160386645,14577.0306976278,14533.6833607898,14483.4834556885,14426.8241247707,14364.0901235517,14296.6606561252,14225.2333701368,14150.9586654887,14075.1700586054,13999.0910179257,13924.039962493,13851.1566655327,13781.3734912386,13715.4568896231,13653.7983338468,13596.6456002051,13544.0382250242,13495.7524603843,13451.3082980945,13410.1530387851,13371.6512544244,13334.9706983314,13299.3523046978,13264.0579873981,13228.3125704435,13191.4502087316,13152.9629725661,13112.4534769844,13069.6209838354,13024.3665059322,12976.7146342027,12926.7923587327,12874.8676675184,12821.2983830259,12766.5069720693,12710.9503920052,12655.1110688699,12599.455642959,12544.4125263656,12490.3637803686,12437.6199966916,12386.4154791215,12336.8958334841
"NV",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV",2,1,1,18240,18713.1223772282,16937.883702468,16760.559230304,16657.7736441706,16556.800913021,16461.871355803,16373.4566144965,16299.4239825585,16231.4523144372,16180.0062415477,16162.4116024229,16146.3866670671,16142.1789836644,16147.6703136183,16171.4375049377,16212.2182099995,16259.6386170579,16312.3726671269,16344.28479996,16360.9618749964,16360.5658957373,16331.6726615167,16287.5195765927,16219.8312458516,16137.3229156106,16047.2574031113,15942.4728431781,15824.0606360853,15701.8263385956,15585.8791500465,15459.9594256819,15339.1921939789,15231.7837018633,15131.3772677429,15041.2368241699,14965.6510363507,14903.0643619011,14845.2432957477,14801.6437046053,14770.7197095361,14745.127200554,14726.7559421247,14711.9519141016,14697.4083256167,14680.8066915332,14661.3250129459,14637.9466306647,14607.8472252351,14571.6751784893,14528.3437672193,14478.1623052809,14421.5237906828,14358.8128375832,14291.408143364,14220.007099359,14145.7596828199,14069.9989202447,13993.9478305769,13918.9243484801,13846.0678284335,13776.3102920852,13710.4179078587,13648.7820050892,13591.6502690406,13539.0622215136,13490.7941967922,13446.3663630378,13405.2262239393,13366.7385849178,13330.0715050549,13294.4661974189,13259.184847053,13223.4525627637,13186.6037440763,13148.1306479049,13107.6360352842,13064.8192785525,13019.58142689,12971.9470621903,12922.0431278837,12870.1375135091,12816.5879100706,12761.8166291704,12706.2804602815,12650.4616521997,12594.8266737793,12539.8037797176,12485.7748909261,12433.0504850187,12381.8647797005
"NV",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV",3,1,1,18670,18235.4355647656,18708.4395463552,16933.6451129303,16756.3650150026,16653.605150259,16552.6576868447,16457.751885099,16369.3592689768,16295.3451631985,16227.3905045222,16175.9573056606,16158.3670694739,16142.3461442485,16138.1395137898,16143.629469576,16167.3907133182,16208.1612132876,16255.5697537135,16308.2906074472,16340.1947544874,16356.8676561997,16356.4717760318,16327.5857721454,16283.4437362289,16215.7723440296,16133.2846609338,16043.2416867129,15938.4833483991,15820.1007731512,15697.8970639583,15581.9788904001,15456.0906765851,15335.3536660558,15227.9720521806,15127.5907440836,15037.47285754,14961.9059845472,14899.3349719848,14841.5283751577,14797.9396945148,14767.0234379637,14741.437333332,14723.0706721845,14708.2703487681,14693.7303997167,14677.1329200786,14657.6561166481,14634.2835846472,14604.1917113879,14568.0287164494,14524.7081485686,14474.5392441979,14417.9149030006,14355.2196428881,14287.8318162325,14216.4486398503,14142.2198032194,14066.4779992568,13990.445940854,13915.4412328704,13842.6029446696,13772.8628646676,13706.9869695596,13645.3664907531,13588.2490515306,13535.6741638028,13487.4182178245,13443.0015018316,13401.8716577715,13363.3936500183,13326.7357458414,13291.1393481901,13255.8668267408,13220.1434842112,13183.3038866886,13144.8404181464,13104.3559390255,13061.5498968942,13016.3233656948,12968.700921169,12918.8094749806,12866.9168496309,12813.3806466144,12758.6230718526,12703.1008005101,12647.2959607032,12591.6749045556,12536.6657795967,12482.6504111651,12429.9391991796
"NV",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NV",4,1,1,19170,18666.3795943313,18231.8994279531,18704.8116866558,16930.3614136931,16753.1156931553,16650.3757551604,16549.4478670416,16454.5604690187,16366.1849936104,16292.1852403275,16224.2437591247,16172.8205339666,16155.2337088024,16139.2158902856,16135.0100755585,16140.4989667562,16164.2556028208,16205.0181967511,16252.4175439178,16305.1281742515,16337.0261345775,16353.6958031529,16353.2999997522,16324.4195973149,16280.286121231,16212.6278515755,16130.1561641346,16040.1306506579,15935.3926266281,15817.0330076173,15694.8529956392,15578.9573004319,15453.0934983151,15332.3799005847,15225.0191096878,15124.6572670999,15034.5568558272,14959.0046364357,14896.4457573735,14838.6503701517,14795.0701420372,14764.159880633,14738.578737548,14720.215637984,14705.4181845823,14690.881055055,14674.2867939284,14654.8137673554,14631.4457676548,14601.3597296815,14565.2037473146,14521.891579971,14471.7324041372,14415.1190432873,14352.4359407686,14285.061181669,14213.6918476037,14139.4774051078,14063.7502886683,13987.7329740735,13912.7428106785,13839.9186469636,13770.1920906564,13704.328969917,13642.7204402874,13585.6140770317,13533.0493843988,13484.8027960049,13440.3946931094,13399.2728247709,13360.8022785066,13324.151482872,13288.5619879201,13253.2963063657,13217.5798911522,13180.747437405,13142.2914275323,13101.8147989865,13059.0170576179,13013.7992965518,12966.1860867645,12916.3043153096,12864.4217527535,12810.895931246,12756.1489748363,12700.6374701325,12644.8434517589,12589.233181406,12534.2347235788,12480.2298295738
"NV",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
