region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
AK,840-02,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.006766445,0.00690332,0.006766445,0.00690332,NA,NA
AK,840-02,1,99327.40097,99313.83606,99327.40097,99313.83606,NA,NA,0.000656658,0.000476239,0.000656658,0.000476239,NA,NA
AK,840-02,2,99262.197,99266.54996,99262.197,99266.54996,NA,NA,0.000444174,0.000340574,0.000444174,0.000340574,NA,NA
AK,840-02,3,99218.11714,99232.74849,99218.11714,99232.74849,NA,NA,0.000337667,0.000257681,0.000337667,0.000257681,NA,NA
AK,840-02,4,99184.62012,99207.18155,99184.62012,99207.18155,NA,NA,0.00028598,0.000230224,0.00028598,0.000230224,NA,NA
AK,840-02,5,99156.25909,99184.34432,99156.25909,99184.34432,NA,NA,0.000269032,0.000202636,0.000269032,0.000202636,NA,NA
AK,840-02,6,99129.58652,99164.24803,99129.58652,99164.24803,NA,NA,0.00024228,0.000180941,0.00024228,0.000180941,NA,NA
AK,840-02,7,99105.57205,99146.30676,99105.57205,99146.30676,NA,NA,0.000222859,0.000162781,0.000222859,0.000162781,NA,NA
AK,840-02,8,99083.48792,99130.1688,99083.48792,99130.1688,NA,NA,0.000207109,0.000143322,0.000207109,0.000143322,NA,NA
AK,840-02,9,99062.96922,99115.96221,99062.96922,99115.96221,NA,NA,0.000197155,0.000127434,0.000197155,0.000127434,NA,NA
AK,840-02,10,99043.44041,99103.33229,99043.44041,99103.33229,NA,NA,0.000195149,0.000120073,0.000195149,0.000120073,NA,NA
AK,840-02,11,99024.11357,99091.43325,99024.11357,99091.43325,NA,NA,0.000205125,0.000132331,0.000205125,0.000132331,NA,NA
AK,840-02,12,99003.80354,99078.32128,99003.80354,99078.32128,NA,NA,0.000232606,0.000174897,0.000232606,0.000174897,NA,NA
AK,840-02,13,98980.77732,99060.99432,98980.77732,99060.99432,NA,NA,0.000276588,0.000254105,0.000276588,0.000254105,NA,NA
AK,840-02,14,98953.40424,99035.82561,98953.40424,99035.82561,NA,NA,0.000335853,0.000362919,0.000335853,0.000362919,NA,NA
AK,840-02,15,98920.17672,98999.88993,98920.17672,98999.88993,NA,NA,0.000398633,0.000477401,0.000398633,0.000477401,NA,NA
AK,840-02,16,98880.7513,98952.6383,98880.7513,98952.6383,NA,NA,0.000463196,0.000594252,0.000463196,0.000594252,NA,NA
AK,840-02,17,98834.96114,98893.85336,98834.96114,98893.85336,NA,NA,0.000529584,0.000730763,0.000529584,0.000730763,NA,NA
AK,840-02,18,98782.63413,98821.61221,98782.63413,98821.61221,NA,NA,0.000591242,0.000885545,0.000591242,0.000885545,NA,NA
AK,840-02,19,98724.24691,98734.13992,98724.24691,98734.13992,NA,NA,0.00065018,0.001043771,0.00065018,0.001043771,NA,NA
AK,840-02,20,98660.0792,98631.13781,98660.0792,98631.13781,NA,NA,0.000708208,0.001202175,0.000708208,0.001202175,NA,NA
AK,840-02,21,98590.23271,98512.63717,98590.23271,98512.63717,NA,NA,0.000763834,0.001344147,0.000763834,0.001344147,NA,NA
AK,840-02,22,98514.95557,98380.31062,98514.95557,98380.31062,NA,NA,0.000812511,0.001447728,0.000812511,0.001447728,NA,NA
AK,840-02,23,98434.94357,98237.98492,98434.94357,98237.98492,NA,NA,0.000854495,0.001506631,0.000854495,0.001506631,NA,NA
AK,840-02,24,98350.86657,98090.08707,98350.86657,98090.08707,NA,NA,0.000894594,0.001535512,0.000894594,0.001535512,NA,NA
AK,840-02,25,98262.92103,97939.58498,98262.92103,97939.58498,NA,NA,0.000935932,0.001553255,0.000935932,0.001553255,NA,NA
AK,840-02,26,98170.99828,97787.57792,98170.99828,97787.57792,NA,NA,0.000979947,0.001576541,0.000979947,0.001576541,NA,NA
