region,region_code,age,rural,urban,all
MO,840-29,0,,0,0
MO,840-29,1,,0,0
MO,840-29,2,,0,0
MO,840-29,3,,0,0
MO,840-29,4,,0,0
MO,840-29,5,,0,0
MO,840-29,6,,0,0
MO,840-29,7,,0,0
MO,840-29,8,,0,0
MO,840-29,9,,0,0
MO,840-29,10,,0,0
MO,840-29,11,,0,0
MO,840-29,12,,0,0
MO,840-29,13,,0,0
MO,840-29,14,,0,0
MO,840-29,15,,0.004083538,0.004083538
MO,840-29,16,,0.009046072,0.009046072
MO,840-29,17,,0.029975124,0.029975124
MO,840-29,18,,0.029859799,0.029859799
MO,840-29,19,,0.060613723,0.060613723
MO,840-29,20,,0.107516122,0.107516122
MO,840-29,21,,0.093959255,0.093959255
MO,840-29,22,,0.101640253,0.101640253
MO,840-29,23,,0.120644708,0.120644708
MO,840-29,24,,0.116436,0.116436
MO,840-29,25,,0.095534119,0.095534119
MO,840-29,26,,0.118395041,0.118395041
MO,840-29,27,,0.128803138,0.128803138
MO,840-29,28,,0.125797823,0.125797823
MO,840-29,29,,0.121525871,0.121525871
MO,840-29,30,,0.112540017,0.112540017
MO,840-29,31,,0.109092923,0.109092923
MO,840-29,32,,0.088001091,0.088001091
MO,840-29,33,,0.085105165,0.085105165
MO,840-29,34,,0.07100658,0.07100658
MO,840-29,35,,0.080226339,0.080226339
MO,840-29,36,,0.05052155,0.05052155
MO,840-29,37,,0.047261992,0.047261992
MO,840-29,38,,0.033212863,0.033212863
MO,840-29,39,,0.027233834,0.027233834
MO,840-29,40,,0.025001254,0.025001254
MO,840-29,41,,0.017541156,0.017541156
MO,840-29,42,,0.010570348,0.010570348
MO,840-29,43,,0.012752941,0.012752941
MO,840-29,44,,0.007194579,0.007194579
MO,840-29,45,,0.002217626,0.002217626
MO,840-29,46,,0.004797335,0.004797335
MO,840-29,47,,0.001336898,0.001336898
MO,840-29,48,,0.005231,0.005231
MO,840-29,49,,0.001450116,0.001450116
MO,840-29,50,,0.001905748,0.001905748
MO,840-29,51,,0,0
MO,840-29,52,,0,0
MO,840-29,53,,0,0
MO,840-29,54,,0,0
MO,840-29,55,,0,0
MO,840-29,56,,0,0
MO,840-29,57,,0,0
MO,840-29,58,,0,0
MO,840-29,59,,0,0
MO,840-29,60,,0,0
MO,840-29,61,,0,0
MO,840-29,62,,0,0
MO,840-29,63,,0,0
MO,840-29,64,,0,0
MO,840-29,65,,0,0
MO,840-29,66,,0,0
MO,840-29,67,,0,0
MO,840-29,68,,0,0
MO,840-29,69,,0,0
MO,840-29,70,,0,0
MO,840-29,71,,0,0
MO,840-29,72,,0,0
MO,840-29,73,,0,0
MO,840-29,74,,0,0
MO,840-29,75,,0,0
MO,840-29,76,,0,0
MO,840-29,77,,0,0
MO,840-29,78,,0,0
MO,840-29,79,,0,0
MO,840-29,80,,0,0
MO,840-29,81,,0,0
MO,840-29,82,,0,0
MO,840-29,83,,0,0
MO,840-29,84,,0,0
MO,840-29,85,,0,0
MO,840-29,86,,0,0
MO,840-29,87,,0,0
MO,840-29,88,,0,0
MO,840-29,89,,0,0
MO,840-29,90,,0,0
MO,840-29,91,,0,0
MO,840-29,92,,0,0
MO,840-29,93,,0,0
MO,840-29,94,,0,0
MO,840-29,95,,0,0
MO,840-29,96,,0,0
MO,840-29,97,,0,0
MO,840-29,98,,0,0
MO,840-29,99,,0,0
MO,840-29,100,,0,0
