region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
LA,840-22,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.007544961,0.009289679,0.007544961,0.009289679,NA,NA
LA,840-22,1,99250.53035,99078.56425,99250.53035,99078.56425,NA,NA,0.000630805,0.0008042,0.000630805,0.0008042,NA,NA
LA,840-22,2,99187.94116,98998.9165,99187.94116,98998.9165,NA,NA,0.000416163,0.000591766,0.000416163,0.000591766,NA,NA
LA,840-22,3,99146.67138,98940.35092,99146.67138,98940.35092,NA,NA,0.000310882,0.000458484,0.000310882,0.000458484,NA,NA
LA,840-22,4,99115.85329,98894.99924,99115.85329,98894.99924,NA,NA,0.000260516,0.000413573,0.000260516,0.000413573,NA,NA
LA,840-22,5,99090.03513,98854.10738,99090.03513,98854.10738,NA,NA,2.44E-04,0.000367989,2.44E-04,0.000367989,NA,NA
LA,840-22,6,99065.84799,98817.73688,99065.84799,98817.73688,NA,NA,2.18E-04,0.000331771,2.18E-04,0.000331771,NA,NA
LA,840-22,7,99044.21588,98784.95749,99044.21588,98784.95749,NA,NA,2.00E-04,0.000301169,2.00E-04,0.000301169,NA,NA
LA,840-22,8,99024.42801,98755.2107,99024.42801,98755.2107,NA,NA,1.85E-04,2.68E-04,1.85E-04,2.68E-04,NA,NA
LA,840-22,9,99006.12826,98728.74236,99006.12826,98728.74236,NA,NA,1.75E-04,2.41E-04,1.75E-04,2.41E-04,NA,NA
LA,840-22,10,98988.76565,98704.97802,98988.76565,98704.97802,NA,NA,1.73E-04,2.28E-04,1.73E-04,2.28E-04,NA,NA
LA,840-22,11,98971.59341,98682.47783,98971.59341,98682.47783,NA,NA,1.83E-04,2.49E-04,1.83E-04,2.49E-04,NA,NA
LA,840-22,12,98953.48971,98657.89093,98953.48971,98657.89093,NA,NA,2.09E-04,0.000321616,2.09E-04,0.000321616,NA,NA
LA,840-22,13,98932.79893,98626.16609,98932.79893,98626.16609,NA,NA,2.51E-04,0.000452657,2.51E-04,0.000452657,NA,NA
LA,840-22,14,98907.92805,98581.53237,98907.92805,98581.53237,NA,NA,0.000309104,0.00062718,0.000309104,0.00062718,NA,NA
LA,840-22,15,98877.3605,98519.72267,98877.3605,98519.72267,NA,NA,0.000370924,0.000805995,0.000370924,0.000805995,NA,NA
LA,840-22,16,98840.69099,98440.34744,98840.69099,98440.34744,NA,NA,0.00043515,0.000984757,0.00043515,0.000984757,NA,NA
LA,840-22,17,98797.69025,98343.45625,98797.69025,98343.45625,NA,NA,0.000501792,0.00118984,0.000501792,0.00118984,NA,NA
LA,840-22,18,98748.12729,98226.51395,98748.12729,98226.51395,NA,NA,5.64E-04,0.001418453,0.00056417,0.001418453,NA,NA
LA,840-22,19,98692.43228,98087.283,98692.43228,98087.283,NA,NA,0.000624186,0.001648645,0.000624186,0.001648645,NA,NA
LA,840-22,20,98630.84903,97925.70506,98630.84903,97925.70506,NA,NA,0.000683616,0.001876119,0.000683616,0.001876119,NA,NA
LA,840-22,21,98563.44702,97742.15692,98563.44702,97742.15692,NA,NA,0.000740881,0.002077818,0.000740881,0.002077818,NA,NA
LA,840-22,22,98490.45097,97539.27723,98490.45097,97539.27723,NA,NA,0.000791212,0.002223809,0.000791212,0.002223809,NA,NA
LA,840-22,23,98412.55497,97322.60742,98412.55497,97322.60742,NA,NA,0.000834778,0.002306434,0.000834778,0.002306434,NA,NA
LA,840-22,24,98330.4359,97098.39583,98330.4359,97098.39583,NA,NA,0.000876515,0.002346861,0.000876515,0.002346861,NA,NA
LA,840-22,25,98244.28475,96870.78853,98244.28475,96870.78853,NA,NA,0.000919666,0.002371645,0.000919666,0.002371645,NA,NA
LA,840-22,26,98153.97591,96641.31751,98153.97591,96641.31751,NA,NA,0.000965748,0.002404149,0.000965748,0.002404149,NA,NA
LA,840-22,27,98059.23048,96409.25634,98059.23048,96409.25634,NA,NA,0.001013198,0.002442766,0.001013198,0.002442766,NA,NA
LA,840-22,28,97959.92909,96174.03837,97959.92909,96174.03837,NA,NA,0.001061972,0.002492053,0.001061972,0.002492053,NA,NA
LA,840-22,29,97855.95455,95934.66366,97855.95455,95934.66366,NA,NA,0.001110514,0.002550436,0.001110514,0.002550436,NA,NA
LA,840-22,30,97747.34448,95690.29787,97747.34448,95690.29787,NA,NA,0.001163523,0.002611743,0.001163523,0.002611743,NA,NA
LA,840-22,31,97633.68035,95440.70758,97633.68035,95440.70758,NA,NA,0.001222464,0.002671261,0.001222464,0.002671261,NA,NA
LA,840-22,32,97514.40066,95186.10059,97514.40066,95186.10059,NA,NA,0.001285709,0.002729103,0.001285709,0.002729103,NA,NA
LA,840-22,33,97389.10504,94926.68191,97389.10504,94926.68191,NA,NA,0.001359371,0.002785238,0.001359371,0.002785238,NA,NA
LA,840-22,34,97256.80594,94662.65381,97256.80594,94662.65381,NA,NA,0.001443297,0.00284583,0.001443297,0.00284583,NA,NA
LA,840-22,35,97116.53792,94393.64518,97116.53792,94393.64518,NA,NA,0.001541812,0.002925728,0.001541812,0.002925728,NA,NA
LA,840-22,36,96966.91911,94117.87603,96966.91911,94117.87603,NA,NA,0.001654669,0.003026454,0.001654669,0.003026454,NA,NA
LA,840-22,37,96806.60355,93833.46804,96806.60355,93833.46804,NA,NA,0.001775685,0.003140048,0.001775685,0.003140048,NA,NA
LA,840-22,38,96634.85799,93539.29092,96634.85799,93539.29092,NA,NA,0.001900291,0.003263472,0.001900291,0.003263472,NA,NA
LA,840-22,39,96451.39795,93234.52538,96451.39795,93234.52538,NA,NA,0.002028466,0.003399605,0.002028466,0.003399605,NA,NA
LA,840-22,40,96255.94781,92918.10546,96255.94781,92918.10546,NA,NA,0.002170398,0.003561377,0.002170398,0.003561377,NA,NA
LA,840-22,41,96047.26052,92587.78011,96047.26052,92587.78011,NA,NA,0.00232876,0.003757115,0.00232876,0.003757115,NA,NA
LA,840-22,42,95823.84961,92240.57243,95823.84961,92240.57243,NA,NA,0.002496065,0.003986122,0.002496065,0.003986122,NA,NA
LA,840-22,43,95584.96324,91873.62159,95584.96324,91873.62159,NA,NA,0.002679394,0.004257755,0.002679394,0.004257755,NA,NA
LA,840-22,44,95329.1961,91483.27385,95329.1961,91483.27385,NA,NA,0.002885485,0.004578197,0.002885485,0.004578197,NA,NA
LA,840-22,45,95054.51917,91065.40197,95054.51917,91065.40197,NA,NA,0.003104182,0.004929255,0.003104182,0.004929255,NA,NA
LA,840-22,46,94759.90987,90617.61721,94759.90987,90617.61721,NA,NA,0.003351957,0.005327127,0.003351957,0.005327127,NA,NA
LA,840-22,47,94442.80764,90136.17208,94442.80764,90136.17208,NA,NA,0.003653233,0.005804731,0.003653233,0.005804731,NA,NA
LA,840-22,48,94098.41239,89614.47005,94098.41239,89614.47005,NA,NA,0.004006837,0.00636126,0.004006837,0.00636126,NA,NA
LA,840-22,49,93722.12927,89046.21188,93722.12927,89046.21188,NA,NA,0.004388474,0.006963789,0.004388474,0.006963789,NA,NA
LA,840-22,50,93311.73267,88428.26948,93311.73267,88428.26948,NA,NA,0.004769453,0.007563201,0.004769453,0.007563201,NA,NA
LA,840-22,51,92867.74557,87761.98298,92867.74557,87761.98298,NA,NA,0.005143361,0.008164351,0.005143361,0.008164351,NA,NA
LA,840-22,52,92391.31845,87048.37065,92391.31845,87048.37065,NA,NA,0.005527792,0.008810439,0.005527792,0.008810439,NA,NA
LA,840-22,53,91882.00611,86284.79995,91882.00611,86284.79995,NA,NA,0.005932009,0.009527518,0.005932009,0.009527518,NA,NA
LA,840-22,54,91338.58131,85466.62413,91338.58131,85466.62413,NA,NA,0.006364709,0.010312605,0.006364709,0.010312605,NA,NA
LA,840-22,55,90759.08644,84589.76886,90759.08644,84589.76886,NA,NA,0.006826965,0.011144048,0.006826965,0.011144048,NA,NA
LA,840-22,56,90141.5898,83652.31993,90141.5898,83652.31993,NA,NA,0.007306734,0.011987554,0.007306734,0.011987554,NA,NA
LA,840-22,57,89485.35168,82655.50793,89485.35168,82655.50793,NA,NA,0.007789723,0.012844589,0.007789723,0.012844589,NA,NA
LA,840-22,58,88790.99005,81600.6151,88790.99005,81600.6151,NA,NA,0.008273625,0.01370529,0.008273625,0.01370529,NA,NA
