region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
PA,840-42,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005706726,0.006888107,0.005706726,0.006888107,NA,NA
PA,840-42,1,99432.20759,99315.33911,99432.20759,99315.33911,NA,NA,0.000388025,0.000456443,0.000388025,0.000456443,NA,NA
PA,840-42,2,99393.6325,99270.01743,99393.6325,99270.01743,NA,NA,0.000247267,0.000324774,0.000247267,0.000324774,NA,NA
PA,840-42,3,99369.05876,99237.78276,99369.05876,99237.78276,NA,NA,0.000180278,0.000244697,0.000180278,0.000244697,NA,NA
PA,840-42,4,99351.14633,99213.50271,99351.14633,99213.50271,NA,NA,0.000148864,0.000218253,0.000148864,0.000218253,NA,NA
PA,840-42,5,99336.35757,99191.85147,99336.35757,99191.85147,NA,NA,1.39E-04,0.000191731,1.39E-04,0.000191731,NA,NA
PA,840-42,6,99322.5764,99172.83516,99322.5764,99172.83516,NA,NA,1.23E-04,0.000170912,1.23E-04,0.000170912,NA,NA
PA,840-42,7,99310.36365,99155.88681,99310.36365,99155.88681,NA,NA,1.12E-04,0.000153514,1.12E-04,0.000153514,NA,NA
PA,840-42,8,99299.27351,99140.66606,99299.27351,99140.66606,NA,NA,1.03E-04,1.35E-04,1.03E-04,1.35E-04,NA,NA
PA,840-42,9,99289.08293,99127.29245,99289.08293,99127.29245,NA,NA,9.70E-05,1.20E-04,9.70E-05,1.20E-04,NA,NA
PA,840-42,10,99279.45553,99115.42397,99279.45553,99115.42397,NA,NA,9.58E-05,1.13E-04,9.58E-05,1.13E-04,NA,NA
PA,840-42,11,99269.94156,99104.25223,99269.94156,99104.25223,NA,NA,1.01E-04,1.24E-04,1.01E-04,1.24E-04,NA,NA
PA,840-42,12,99259.86635,99091.92357,99259.86635,99091.92357,NA,NA,1.17E-04,0.000165118,1.17E-04,0.000165118,NA,NA
PA,840-42,13,99248.22133,99075.56307,99248.22133,99075.56307,NA,NA,1.43E-04,0.00024125,1.43E-04,0.00024125,NA,NA
PA,840-42,14,99234.00578,99051.66394,99234.00578,99051.66394,NA,NA,0.00017916,0.000346413,0.00017916,0.000346413,NA,NA
PA,840-42,15,99216.22881,99017.35687,99216.22881,99017.35687,NA,NA,0.000218285,0.000457573,0.000218285,0.000457573,NA,NA
PA,840-42,16,99194.57362,98972.05927,99194.57362,98972.05927,NA,NA,0.00025951,0.000571452,0.00025951,0.000571452,NA,NA
PA,840-42,17,99168.83511,98915.518,99168.83511,98915.518,NA,NA,0.000302829,0.000704917,0.000302829,0.000704917,NA,NA
PA,840-42,18,99138.80865,98845.81571,99138.80865,98845.81571,NA,NA,3.44E-04,0.000856701,0.000343817,0.000856701,NA,NA
PA,840-42,19,99104.72888,98761.17066,99104.72888,98761.17066,NA,NA,0.000383612,0.001012277,0.000383612,0.001012277,NA,NA
PA,840-42,20,99066.71839,98661.2476,99066.71839,98661.2476,NA,NA,0.000423333,0.001168385,0.000423333,0.001168385,NA,NA
PA,840-42,21,99024.78927,98546.0406,99024.78927,98546.0406,NA,NA,0.000461883,0.001308566,0.000461883,0.001308566,NA,NA
PA,840-42,22,98979.06227,98417.17093,98979.06227,98417.17093,NA,NA,0.000495974,0.001410982,0.000495974,0.001410982,NA,NA
PA,840-42,23,98929.98344,98278.40318,98929.98344,98278.40318,NA,NA,0.00052563,0.001469273,0.00052563,0.001469273,NA,NA
PA,840-42,24,98877.99624,98134.11052,98877.99624,98134.11052,NA,NA,0.000554161,0.001497866,0.000554161,0.001497866,NA,NA
PA,840-42,25,98823.21674,97987.22962,98823.21674,97987.22962,NA,NA,0.000583772,0.001515436,0.000583772,0.001515436,NA,NA
PA,840-42,26,98765.54403,97838.84866,98765.54403,97838.84866,NA,NA,0.000615531,0.001538501,0.000615531,0.001538501,NA,NA
PA,840-42,27,98704.76982,97688.43921,98704.76982,97688.43921,NA,NA,0.000648361,0.001565948,0.000648361,0.001565948,NA,NA
PA,840-42,28,98640.79496,97535.58383,98640.79496,97535.58383,NA,NA,0.000682246,0.001601056,0.000682246,0.001601056,NA,NA
PA,840-42,29,98573.521,97379.54796,98573.521,97379.54796,NA,NA,0.0007161,0.001642733,0.0007161,0.001642733,NA,NA
PA,840-42,30,98502.95778,97219.70976,98502.95778,97219.70976,NA,NA,0.000753205,0.001686596,0.000753205,0.001686596,NA,NA
PA,840-42,31,98428.79321,97055.87851,98428.79321,97055.87851,NA,NA,0.000794631,0.001729308,0.000794631,0.001729308,NA,NA
PA,840-42,32,98350.61011,96888.18395,98350.61011,96888.18395,NA,NA,0.000839275,0.001770912,0.000839275,0.001770912,NA,NA
PA,840-42,33,98268.10105,96716.75533,98268.10105,96716.75533,NA,NA,0.000891497,0.001811388,0.000891497,0.001811388,NA,NA
PA,840-42,34,98180.53389,96541.7213,98180.53389,96541.7213,NA,NA,0.000951277,0.001855154,0.000951277,0.001855154,NA,NA
