region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
ND,840-38,53,94904.4895,91168.11041,94904.4895,91168.11041,NA,NA,0.003932107,0.006576897,0.003932107,0.006576897,NA,NA
ND,840-38,54,94532.05088,90570.47569,94532.05088,90570.47569,NA,NA,0.004243697,0.007181876,0.004243697,0.007181876,NA,NA
ND,840-38,55,94131.73695,89922.34075,94131.73695,89922.34075,NA,NA,0.004578522,0.007828234,0.004578522,0.007828234,NA,NA
ND,840-38,56,93701.73929,89221.15217,93701.73929,89221.15217,NA,NA,0.004928046,0.00848948,0.004928046,0.00848948,NA,NA
ND,840-38,57,93241.11013,88466.91251,93241.11013,88466.91251,NA,NA,0.005281885,0.009166655,0.005281885,0.009166655,NA,NA
ND,840-38,58,92749.91851,87659.67123,92749.91851,87659.67123,NA,NA,0.005638231,0.009851861,0.005638231,0.009851861,NA,NA
ND,840-38,59,92228.44311,86800.29842,92228.44311,86800.29842,NA,NA,0.006006442,0.010556952,0.006006442,0.010556952,NA,NA
ND,840-38,60,91676.13412,85888.7685,91676.13412,85888.7685,NA,NA,0.006405374,0.011324984,0.006405374,0.011324984,NA,NA
ND,840-38,61,91090.78886,84921.56195,91090.78886,84921.56195,NA,NA,0.006851726,0.012153851,0.006851726,0.012153851,NA,NA
ND,840-38,62,90468.78738,83895.67219,90468.78738,83895.67219,NA,NA,0.007352072,0.012992939,0.007352072,0.012992939,NA,NA
ND,840-38,63,89806.08697,82812.66299,89806.08697,82812.66299,NA,NA,0.007914796,0.013808844,0.007914796,0.013808844,NA,NA
ND,840-38,64,89098.0957,81676.95721,89098.0957,81676.95721,NA,NA,0.008538657,0.014616544,0.008538657,0.014616544,NA,NA
ND,840-38,65,88340.55179,80491.78396,88340.55179,80491.78396,NA,NA,0.009220054,0.015447135,0.009220054,0.015447135,NA,NA
ND,840-38,66,87529.78919,79257.93861,87529.78919,79257.93861,NA,NA,0.009971754,0.016382877,0.009971754,0.016382877,NA,NA
ND,840-38,67,86661.28914,77970.02346,86661.28914,77970.02346,NA,NA,0.010821004,0.01747192,0.010821004,0.01747192,NA,NA
ND,840-38,68,85728.56833,76619.54376,85728.56833,76619.54376,NA,NA,0.011790121,0.018796142,0.011790121,0.018796142,NA,NA
ND,840-38,69,84723.74715,75192.80969,84723.74715,75192.80969,NA,NA,0.012927152,0.020429403,0.012927152,0.020429403,NA,NA
ND,840-38,70,83635.54404,73672.20796,83635.54404,73672.20796,NA,NA,0.014269509,0.022360985,0.014269509,0.022360985,NA,NA
ND,840-38,71,82450.56045,72043.05054,82450.56045,72043.05054,NA,NA,0.015775107,0.02450435,0.015775107,0.02450435,NA,NA
ND,840-38,72,81160.06544,70299.05019,81160.06544,70299.05019,NA,NA,0.017380133,0.026831257,0.017380133,0.026831257,NA,NA
ND,840-38,73,79761.64506,68437.82092,79761.64506,68437.82092,NA,NA,0.019123674,0.0292783,0.019123674,0.0292783,NA,NA
ND,840-38,74,78250.75622,66462.98773,78250.75622,66462.98773,NA,NA,0.021003365,0.031860541,0.021003365,0.031860541,NA,NA
ND,840-38,75,76624.30745,64378.6603,76624.30745,64378.6603,NA,NA,0.02305876,0.03464456,0.02305876,0.03464456,NA,NA
ND,840-38,76,74877.58458,62186.23416,74877.58458,62186.23416,NA,NA,0.025451877,0.037901496,0.025451877,0.037901496,NA,NA
ND,840-38,77,72995.76932,59873.13617,72995.76932,59873.13617,NA,NA,0.028195562,0.041723307,0.028195562,0.041723307,NA,NA
ND,840-38,78,70966.22467,57426.10031,70966.22467,57426.10031,NA,NA,0.031464861,0.045932823,0.031464861,0.045932823,NA,NA
ND,840-38,79,68767.86777,54847.57681,68767.86777,54847.57681,NA,NA,0.035357103,0.050856041,0.035357103,0.050856041,NA,NA
ND,840-38,80,66378.65634,52127.39055,66378.65634,52127.39055,NA,NA,0.039460175,0.056389678,0.039460175,0.056389678,NA,NA
ND,840-38,81,63810.02231,49268.54835,63810.02231,49268.54835,NA,NA,0.043951316,0.062372972,0.043951316,0.062372972,NA,NA
ND,840-38,82,61065.81443,46288.43173,61065.81443,46288.43173,NA,NA,0.048810997,0.069049903,0.048810997,0.069049903,NA,NA
ND,840-38,83,58156.16572,43198.85407,58156.16572,43198.85407,NA,NA,0.054613029,0.076928013,0.054613029,0.076928013,NA,NA
ND,840-38,84,55064.50387,39998.74121,55064.50387,39998.74121,NA,NA,0.061413396,0.085368113,0.061413396,0.085368113,NA,NA
ND,840-38,85,51783.52444,36723.94717,51783.52444,36723.94717,NA,NA,0.068464731,0.095310167,0.068464731,0.095310167,NA,NA
ND,840-38,86,48355.49609,33382.9506,48355.49609,33382.9506,NA,NA,0.077193338,0.106633156,0.077193338,0.106633156,NA,NA
ND,840-38,87,44761.4906,30003.35735,44761.4906,30003.35735,NA,NA,0.086920119,0.119113314,0.086920119,0.119113314,NA,NA
ND,840-38,88,41032.90326,26630.49315,41032.90326,26630.49315,NA,NA,0.097727063,0.132809703,0.097727063,0.132809703,NA,NA
ND,840-38,89,37209.69365,23313.8788,37209.69365,23313.8788,NA,NA,0.109696147,0.147797518,0.109696147,0.147797518,NA,NA
ND,840-38,90,33340.067,20105.18977,33340.067,20105.18977,NA,NA,0.122916084,0.164127576,0.122916084,0.164127576,NA,NA
ND,840-38,91,29479.31102,17055.55557,29479.31102,17055.55557,NA,NA,0.137448452,0.181851928,0.137448452,0.181851928,NA,NA
ND,840-38,92,25687.91657,14212.56424,25687.91657,14212.56424,NA,NA,0.153367884,0.200958135,0.153367884,0.200958135,NA,NA
ND,840-38,93,22028.80989,11617.11815,22028.80989,11617.11815,NA,NA,0.170719031,0.221496998,0.170719031,0.221496998,NA,NA
ND,840-38,94,18563.84088,9300.521007,18563.84088,9300.521007,NA,NA,0.189537385,0.243417187,0.189537385,0.243417187,NA,NA
ND,840-38,95,15349.88174,7282.254696,15349.88174,7282.254696,NA,NA,0.209845036,0.266680832,0.209845036,0.266680832,NA,NA
ND,840-38,96,12434.76136,5568.702689,12434.76136,5568.702689,NA,NA,0.231603882,0.291212512,0.231603882,0.291212512,NA,NA
ND,840-38,97,9853.712787,4153.141373,9853.712787,4153.141373,NA,NA,0.254798602,0.316955774,0.254798602,0.316955774,NA,NA
ND,840-38,98,7626.718111,3017.011946,7626.718111,3017.011946,NA,NA,0.279371356,0.343702821,0.279371356,0.343702821,NA,NA
ND,840-38,99,5757.325171,2132.298185,5757.325171,2132.298185,NA,NA,0.305179307,0.371329574,0.305179307,0.371329574,NA,NA
ND,840-38,100,4233.080897,1464.68993,4233.080897,1464.68993,NA,NA,0.474771091,0.474771091,0.474771091,0.474771091,NA,NA
