"from","to","gender","age","mrate"
"ND","AL","m","0","0.000372513"
"ND","AL","m","1","0.000372513"
"ND","AL","m","2","0.000372513"
"ND","AL","m","3","0.000372513"
"ND","AL","m","4","0.000372513"
"ND","AL","m","5","0.000248342"
"ND","AL","m","6","0.000248342"
"ND","AL","m","7","0.000248342"
"ND","AL","m","8","0.000248342"
"ND","AL","m","9","0.000248342"
"ND","AL","m","10","0.000233577"
"ND","AL","m","11","0.000233577"
"ND","AL","m","12","0.000233577"
"ND","AL","m","13","0.000233577"
"ND","AL","m","14","0.000233577"
"ND","AL","m","15","0.000233577"
"ND","AL","m","16","0.000233577"
"ND","AL","m","17","0.000233577"
"ND","AL","m","18","0.000233577"
"ND","AL","m","19","0.000233577"
"ND","AL","m","20","0.000672313"
"ND","AL","m","21","0.000672313"
"ND","AL","m","22","0.000672313"
"ND","AL","m","23","0.000672313"
"ND","AL","m","24","0.000672313"
"ND","AL","m","25","0.000438737"
"ND","AL","m","26","0.000438737"
"ND","AL","m","27","0.000438737"
"ND","AL","m","28","0.000438737"
"ND","AL","m","29","0.000438737"
"ND","AL","m","30","0.000438737"
"ND","AL","m","31","0.000438737"
"ND","AL","m","32","0.000438737"
"ND","AL","m","33","0.000438737"
"ND","AL","m","34","0.000438737"
"ND","AL","m","35","0"
"ND","AL","m","36","0"
"ND","AL","m","37","0"
"ND","AL","m","38","0"
"ND","AL","m","39","0"
"ND","AL","m","40","0"
"ND","AL","m","41","0"
"ND","AL","m","42","0"
"ND","AL","m","43","0"
"ND","AL","m","44","0"
"ND","AL","m","45","0"
"ND","AL","m","46","0"
"ND","AL","m","47","0"
"ND","AL","m","48","0"
"ND","AL","m","49","0"
"ND","AL","m","50","0"
"ND","AL","m","51","0"
"ND","AL","m","52","0"
"ND","AL","m","53","0"
"ND","AL","m","54","0"
"ND","AL","m","55","0"
"ND","AL","m","56","0"
"ND","AL","m","57","0"
"ND","AL","m","58","0"
"ND","AL","m","59","0"
"ND","AL","m","60","0"
"ND","AL","m","61","0"
"ND","AL","m","62","0"
"ND","AL","m","63","0"
"ND","AL","m","64","0"
"ND","AL","m","65","0"
"ND","AL","m","66","0"
"ND","AL","m","67","0"
"ND","AL","m","68","0"
"ND","AL","m","69","0"
"ND","AL","m","70","0"
"ND","AL","m","71","0"
"ND","AL","m","72","0"
"ND","AL","m","73","0"
"ND","AL","m","74","0"
"ND","AL","m","75","0"
"ND","AL","m","76","0"
"ND","AL","m","77","0"
"ND","AL","m","78","0"
"ND","AL","m","79","0"
"ND","AL","m","80","0"
"ND","AL","m","81","0"
"ND","AL","m","82","0"
"ND","AL","m","83","0"
"ND","AL","m","84","0"
"ND","AL","m","85","0"
"ND","AL","m","86","0"
"ND","AL","m","87","0"
"ND","AL","m","88","0"
"ND","AL","m","89","0"
"ND","AL","m","90","0"
"ND","AL","m","91","0"
"ND","AL","m","92","0"
"ND","AL","m","93","0"
"ND","AL","m","94","0"
"ND","AL","m","95","0"
"ND","AL","m","96","0"
"ND","AL","m","97","0"
"ND","AL","m","98","0"
"ND","AL","m","99","0"
"ND","AL","m","100","0"
"ND","AL","f","0","0.000226578"
"ND","AL","f","1","0.000226578"
"ND","AL","f","2","0.000226578"
"ND","AL","f","3","0.000226578"
"ND","AL","f","4","0.000226578"
"ND","AL","f","5","0.000394918"
"ND","AL","f","6","0.000394918"
"ND","AL","f","7","0.000394918"
"ND","AL","f","8","0.000394918"
"ND","AL","f","9","0.000394918"
"ND","AL","f","10","0.000243867"
"ND","AL","f","11","0.000243867"
"ND","AL","f","12","0.000243867"
"ND","AL","f","13","0.000243867"
"ND","AL","f","14","0.000243867"
"ND","AL","f","15","0.000243867"
"ND","AL","f","16","0.000243867"
"ND","AL","f","17","0.000243867"
"ND","AL","f","18","0.000243867"
"ND","AL","f","19","0.000243867"
"ND","AL","f","20","0.0003821"
"ND","AL","f","21","0.0003821"
"ND","AL","f","22","0.0003821"
"ND","AL","f","23","0.0003821"
"ND","AL","f","24","0.0003821"
"ND","AL","f","25","0.0003821"
"ND","AL","f","26","0.0003821"
"ND","AL","f","27","0.0003821"
"ND","AL","f","28","0.0003821"
"ND","AL","f","29","0.0003821"
"ND","AL","f","30","0.000677679"
"ND","AL","f","31","0.000677679"
"ND","AL","f","32","0.000677679"
"ND","AL","f","33","0.000677679"
"ND","AL","f","34","0.000677679"
"ND","AL","f","35","0.00039703"
"ND","AL","f","36","0.00039703"
"ND","AL","f","37","0.00039703"
"ND","AL","f","38","0.00039703"
"ND","AL","f","39","0.00039703"
"ND","AL","f","40","0.00039703"
"ND","AL","f","41","0.00039703"
"ND","AL","f","42","0.00039703"
"ND","AL","f","43","0.00039703"
"ND","AL","f","44","0.00039703"
"ND","AL","f","45","0.000101451"
"ND","AL","f","46","0.000101451"
"ND","AL","f","47","0.000101451"
"ND","AL","f","48","0.000101451"
"ND","AL","f","49","0.000101451"
"ND","AL","f","50","0"
"ND","AL","f","51","0"
"ND","AL","f","52","0"
"ND","AL","f","53","0"
"ND","AL","f","54","0"
"ND","AL","f","55","0"
"ND","AL","f","56","0"
"ND","AL","f","57","0"
"ND","AL","f","58","0"
"ND","AL","f","59","0"
"ND","AL","f","60","0.000441599"
"ND","AL","f","61","0.000441599"
"ND","AL","f","62","0.000441599"
"ND","AL","f","63","0.000441599"
"ND","AL","f","64","0.000441599"
"ND","AL","f","65","0.000656044"
"ND","AL","f","66","0.000656044"
"ND","AL","f","67","0.000656044"
"ND","AL","f","68","0.000656044"
"ND","AL","f","69","0.000656044"
"ND","AL","f","70","0.000656044"
"ND","AL","f","71","0.000656044"
"ND","AL","f","72","0.000656044"
"ND","AL","f","73","0.000656044"
"ND","AL","f","74","0.000656044"
"ND","AL","f","75","0.000214445"
"ND","AL","f","76","0.000214445"
"ND","AL","f","77","0.000214445"
"ND","AL","f","78","0.000214445"
"ND","AL","f","79","0.000214445"
"ND","AL","f","80","0"
"ND","AL","f","81","0"
"ND","AL","f","82","0"
"ND","AL","f","83","0"
"ND","AL","f","84","0"
"ND","AL","f","85","0"
"ND","AL","f","86","0"
"ND","AL","f","87","0"
"ND","AL","f","88","0"
"ND","AL","f","89","0"
"ND","AL","f","90","0"
"ND","AL","f","91","0"
"ND","AL","f","92","0"
"ND","AL","f","93","0"
"ND","AL","f","94","0"
"ND","AL","f","95","0"
"ND","AL","f","96","0"
"ND","AL","f","97","0"
"ND","AL","f","98","0"
"ND","AL","f","99","0"
"ND","AL","f","100","0"
"ND","AK","m","0","0"
"ND","AK","m","1","0"
"ND","AK","m","2","0"
"ND","AK","m","3","0"
"ND","AK","m","4","0"
"ND","AK","m","5","0"
"ND","AK","m","6","0"
"ND","AK","m","7","0"
"ND","AK","m","8","0"
"ND","AK","m","9","0"
"ND","AK","m","10","0"
"ND","AK","m","11","0"
"ND","AK","m","12","0"
"ND","AK","m","13","0"
"ND","AK","m","14","0"
"ND","AK","m","15","0.000132493"
"ND","AK","m","16","0.000132493"
"ND","AK","m","17","0.000132493"
"ND","AK","m","18","0.000132493"
"ND","AK","m","19","0.000132493"
"ND","AK","m","20","0.000151296"
"ND","AK","m","21","0.000151296"
"ND","AK","m","22","0.000151296"
"ND","AK","m","23","0.000151296"
"ND","AK","m","24","0.000151296"
"ND","AK","m","25","0.000237626"
"ND","AK","m","26","0.000237626"
"ND","AK","m","27","0.000237626"
"ND","AK","m","28","0.000237626"
"ND","AK","m","29","0.000237626"
"ND","AK","m","30","0.000105133"
